,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
1358,68.2,0.503,-8.87,0.922,-1.36,0.302,-0.695,0.16,0.32,2.39,90.0,68200000000.0,-0.5082468407424555,-9.342823760792676,0.46583058340481737,-1.4061269916572379,0.378889573303018,-0.7041799965974325,0.7231367787528147,0.21923238710508178,1.98873923634632
1359,68.3,-0.905,-9.21,0.132,-1.01,0.7609999999999999,-0.903,-1.93,0.38,4.37,90.0,68300000000.0,-0.6640452165400206,-9.285966580526818,0.3084456653306469,-1.0940114874014628,0.6337070052062992,-0.8483876354804061,-0.44654976478429886,0.2862447895583041,3.243979273718062
1360,68.3,-2.24,-9.03,1.72,-0.9690000000000001,0.828,-0.753,-2.55,-1.32,2.86,90.0,68300000000.0,-1.2828965326687314,-9.176396144586137,0.9739250383712214,-0.9955127004822661,0.7632749094650411,-0.7792013230963654,-1.3738963862255877,-0.38328265471695344,3.0415712384065565
1361,68.4,-2.62,-10.8,-0.22699999999999998,-0.359,0.36,-0.53,-1.07,-3.68,5.67,90.0,68400000000.0,-1.8079548486898727,-9.871404130309394,0.40774717011124173,-0.49399302952830904,0.4943435430767524,-0.5984512052099893,-1.239917820883895,-1.7574459987177613,4.427101677415605
1362,68.4,-0.816,-12.9,2.78,-0.11800000000000001,0.434,-0.16699999999999998,-6.28,-5.54,4.64,90.0,68400000000.0,-1.418430621330781,-11.167839708202823,1.5261492295407417,-0.19774143993476057,0.4541023190424166,-0.28551206404739277,-3.461935438823689,-3.3341195054799497,4.539327246209571
1363,68.5,-5.84,-14.7,1.99,1.15,1.01,0.324,-3.02,-1.96,6.78,90.0,68500000000.0,-3.1547076617209613,-12.679833647189657,1.7448323594904314,0.8641679740216954,0.8248130231837891,0.15657774344218622,-3.2670996608217804,-2.761348361859758,5.720458936054365
1364,68.5,-2.72,-11.5,4.59,2.59,-0.361,1.21,2.04,-4.74,-4.27,90.0,68500000000.0,-2.9840051821338247,-12.174788215351226,3.086190884816113,2.223981631349533,0.03403154678147935,0.920643438303295,-0.9273623407218312,-3.5861052024758706,0.4541626872763249
1365,68.6,1.29,-15.0,-4.75,2.69,-2.33,1.55,1.09,-5.88,0.637,90.0,68600000000.0,-1.3056742298432131,-13.38416235823291,-0.6081927908771525,2.5911658312267836,-1.5424668198996507,1.3771267732506152,-0.0379691937227814,-4.5422642871156205,0.5505422019917292
1366,68.6,-0.28,-15.3,1.14,2.12,-0.721,1.15,0.971,-2.83,-1.62,90.0,68600000000.0,-0.9029089670699897,-14.204265385259747,0.21599525541546638,2.219925809019334,-0.9946563989240467,1.2123877175894933,0.4068543600155525,-3.8285449629045294,-0.5936212820146187
1367,68.7,-0.9740000000000001,-12.1,0.0742,1.62,-0.966,1.49,3.17,3.13,-2.16,90.0,68700000000.0,-0.9308252279454978,-13.30350329047369,0.14914567299816472,1.7472336058989837,-0.9755463598496148,1.4137447895015738,1.6250404904640419,-0.928030184797537,-1.419310560880585
