,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,RPM,COUNT,Time(m),Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
1243,62.22129293,-6.018547057999999,-7.331608772,6.900900364,62.268672200000005,-0.9914569854999999,-0.9934782981999999,1.30815649,64.11702784,0.8500702977,-0.1646996886,0.3321481943,0,0,0,1,32,,,-5.734283313878539,-6.874214521460249,6.958295988666775,0.7619754236054976,-0.16201418552402364,0.2978826752967356,-0.8230164323016353,-0.7099790932221641,1.1051937159873437
1244,62.27129293,-6.1094741820000005,-7.30768013,6.999006271,62.31867220000001,0.3399329185,-0.1606035233,0.8078298569,64.16856196,0.9105442166,-0.24724042420000003,0.45095798369999995,0,0,0,1,32,,,-5.943826420154428,-7.165961751495819,6.978949689675333,0.8710586014242926,-0.22144792584651812,0.40579805415654535,-0.2174148665460488,-0.44185772834519443,0.9490920038515951
1245,62.32129292,-4.459922314,-6.18245554,6.122933865,62.368672200000006,-0.5579719543,-0.5597176552,0.46026134490000004,64.22009612,0.92184484,-0.3211529553,0.5369347334000001,0,0,0,1,32,,,-5.115069906612173,-6.5040056300480025,6.544663957933772,0.908347214906588,-0.2909786586831934,0.498247088338612,-0.3947587082618142,-0.4993789691415537,0.6924794382478319
1246,62.37129293,-5.513362408,-7.4273214339999996,6.563213348,62.4186722,-0.2378282547,-0.6694393157999999,0.7211360931,64.27163029,1.075702071,-0.36925718189999995,0.6184064746,0,0,0,1,32,,,-5.3375152136375,-7.125450152859432,6.5540746900382825,1.0312236223593239,-0.34556730996413093,0.5829573255639586,-0.3130377559929422,-0.5823764935110639,0.7075228026499903
1247,62.42129292,-5.18046093,-6.56082058,6.309574127,62.46867220000001,0.4154276848,0.5671038628,-0.053633213039999995,64.32316446,1.058521986,-0.43820655350000004,0.7529456018999999,0,0,0,1,32,,,-5.24980081209058,-6.745422047357694,6.430031298860924,1.0512668104026488,-0.4101706155883492,0.702796047003441,0.06630792334449725,-0.021375497341173166,0.307952533398578
1248,62.47129293,-4.491028786,-6.259026051,6.087041855,62.518672200000005,-1.355744839,-0.7630329131999999,0.3661570549,64.37469862,1.061957955,-0.6116108297999999,0.6349757314,0,0,0,1,32,,,-4.8260286448589715,-6.4180496284930495,6.256021172758373,1.0591165347138614,-0.5506478392216531,0.6549839267439977,-0.6742207838261407,-0.3833395333921542,0.3385071054559781
1249,62.52129293,-6.15733099,-6.366703032999999,6.338288307000001,62.56867220000001,0.08849954605,0.5297489166,0.5546517371999999,64.42623279,1.020420313,-0.7102626562000001,0.5948125124,0,0,0,1,32,,,-5.569557478756529,-6.3834904233771885,6.297758067834442,1.030704734624179,-0.6619575219774718,0.6125641462969065,-0.2770369979032749,0.06229098761303131,0.4519726327957309
1250,62.57129292,-5.33150816,-5.2773704530000005,7.135396957,62.618672200000006,-0.8013939857,-0.5769176483,-0.187538147,64.47776696,0.8651124239,-0.7405759692,0.4307236671,0,0,0,1,32,,,-5.436607564469741,-5.6390082058309705,6.722720559683574,0.909122435216414,-0.7167832241663231,0.4843698320060315,-0.5500939565934074,-0.24967317911600562,0.1162602568927194
1251,62.62129293,-5.678467274,-5.571986675,6.505785465,62.6686722,-0.7131257056999999,-0.6346855164,1.04864502,64.52930112,0.6671979427,-0.4411080778,0.3383330107,0,0,0,1,32,,,-5.571685571549115,-5.593898869563763,6.612662061382285,0.7314950082550247,-0.5245372054803913,0.3814164617815858,-0.6349921359218066,-0.4375774817439818,0.6057173760276167
1252,62.67129292,-6.121438502999999,-5.650949955,8.246265411,62.71867220000001,-0.6462497711,-1.335359097,-0.2028951645,64.58083529,0.43797749280000003,-0.04092676565,0.1123958975,0,0,0,1,32,,,-5.8787211279668465,-5.632297524069506,7.441444200030344,0.5159866051921809,-0.18728452650027477,0.1917617329333032,-0.6408545077410392,-0.8757375403196141,0.181234715609649
1253,62.72129293,-5.269294738999999,-4.573581218999999,7.377371311,62.768672200000005,-0.1857624054,-0.8718128204000001,0.18256711960000002,64.63236946,0.1812689304,0.1353790164,0.15362808109999998,0,0,0,1,32,,,-5.538358103582977,-4.919720693542116,7.408937860076706,0.27022794423374485,0.03772952466537996,0.1648781843795811,-0.40386698155001116,-0.8738220906530054,0.1819341635671712
1254,62.77129293,-5.367400169,-4.580760002,7.995018482000001,62.81867220000001,0.8139834404,-0.4016547203,-1.095320225,64.68390362,-0.1691283286,0.1973036677,0.008628217503,0,0,0,1,32,,,-5.442878550085275,-4.691580696136934,7.706276348903845,-0.05235917150284369,0.14901084282995467,0.05472472759671293,0.23032411357319799,-0.6433819933710503,-0.488562908419351
1255,62.82129292,-4.100998878,-2.9982068539999998,7.106683254,62.868672200000006,0.2066483498,-0.2382910252,0.07717323303,64.73543779,-0.5171585679,0.3552076817,-0.09636115283,0,0,0,1,32,,,-4.693442307278815,-3.551842921885819,7.402082526508635,-0.3936273084696652,0.2928051668642706,-0.05178813978218304,0.2179950472866387,-0.44567836541033734,-0.191578666418463
1256,62.87129293,-4.608277321,-3.012563705,8.040482521,62.9186722,0.7447011470999999,0.9339612722,-0.3318462372,64.78697201,-0.7713474035,0.3719296157,-0.23403085769999998,0,0,0,1,32,,,-4.645877887912794,-3.1888770613627586,7.725964399545035,-0.6709594955004365,0.3479837365498331,-0.1802660252597953,0.492275297320191,0.22765128903132914,-0.26521238915325807
1257,62.92129292,-3.6221351619999997,-0.7118647099,8.246265411,62.96867220000001,0.8726775645999999,-0.5722489357,-0.7889871597,64.83850618,-0.8713735937999999,0.6071057916,-0.36131614450000005,0,0,0,1,32,,,-4.074120286931185,-1.5217055993801554,7.9899306709953315,-0.8181088818387136,0.5286862194588164,-0.3079031497998945,0.6903683686357263,-0.16273800336621436,-0.5401689312958656
1258,62.97129293,-3.746562004,-2.172383785,7.284051418,63.018672200000005,0.6377224922,0.9527813195999999,0.5433120728,64.89004034,-0.8804599643000001,0.6089383364000001,-0.5342622995,0,0,0,1,32,,,-3.8911798534575452,-1.9596493592295794,7.631814291842241,-0.863888712676938,0.5846511846329431,-0.4674823376649969,0.6629532235429235,0.3816883959415819,0.028606441414919748
1259,63.02129293,-3.758526087,-0.4055834413,9.259027481,63.06867220000001,1.117310524,-0.2232013345,-2.906802654,64.94157451,-1.067073822,0.5623612404,-0.6673506497999999,0,0,0,1,32,,,-3.817093076098799,-0.9136738125574386,8.457354486171823,-1.0130726493646578,0.5691069722004766,-0.6083859546506458,0.899558104366097,0.08647348471197358,-1.5123420350366819
1260,63.07129292,-2.793620348,-0.9634101987,6.187540053999999,63.118672200000006,0.8978114128,1.1408854720000001,-1.62272644,64.99310868,-0.8676321506999999,0.39850148560000004,-0.8729007244,0,0,0,1,32,,,-3.2454862679707945,-0.947149254667916,7.305800983805748,-0.9062863488229117,0.45013278828992587,-0.7948641782417172,0.8986485212103763,0.6010766027040984,-1.5702885344069477
1261,63.12129293,-3.140878916,-0.06550352275,6.881757736,63.1686722,0.287156105,0.1247656941,-0.9925794601000001,65.04464284,-1.085551977,0.39918869729999995,-0.8240329623,0,0,0,1,32,,,-3.187063338814334,-0.3537510816911442,7.090669526327964,-1.0379079633892412,0.41460619552705597,-0.8154276539394041,0.5802161110552836,0.36861426201953573,-1.2670190790089164
1262,63.17129292,-3.9427735810000004,-0.7549355626,7.602296829,63.21867220000001,0.07045316696000001,0.3188300729,0.03174686432,65.09617701,-0.9958337545,0.2402156889,-0.8444963098,0,0,0,1,32,,,-3.609125507428643,-0.6237712603034564,7.350235332364047,-1.007015954966599,0.29299247363434755,-0.8359205409868826,0.3147589465781091,0.3443172137503078,-0.5852294761278033
1263,63.22129293,-4.48145771,-1.487438321,8.988637923999999,63.268672200000005,0.106654644,-0.5287027359,-1.268651009,65.14771123,-0.930854857,0.2586938143,-0.7979192138,0,0,0,1,32,,,-4.09632073246028,-1.2050687558771374,8.181452288443417,-0.951096441678672,0.26907381142031,-0.8091302789550582,0.20638940203853057,-0.08175797644978083,-0.9439928835165143
1264,63.27129293,-3.9619162080000003,-1.782054663,7.00139904,63.31867220000001,0.4452643394,1.4540627,0.47207546229999997,65.19924540000001,-0.7535564303,0.1915769726,-0.4753155112,0,0,0,1,32,,,-4.021256161650538,-1.5934133829206032,7.582771430704855,-0.8060572867921048,0.21503027895944576,-0.5737967852871884,0.33078264066804464,0.6677954412112339,-0.20062516577272493
1265,63.32129292,-4.4503512380000005,-1.001695395,8.830412865,63.368672200000006,-0.1556353569,-0.9825985432,-1.275360584,65.25077956,-0.6340594292,0.2776300907,-0.1676775664,0,0,0,1,32,,,-4.260904625531849,-1.1951532195390626,8.215742057217968,-0.6797718636875891,0.2586851558581592,-0.287489935309826,0.07748227059998708,-0.13767519102351133,-0.7648095270399865
1266,63.37129293,-4.766502857,-3.4962129589999997,6.166004657999999,63.4186722,0.7217135429000001,0.6297738552000001,0.6912932395999999,65.30231378,-0.3321481943,0.20035789910000001,-0.10949437320000001,0,0,0,1,32,,,-4.54327989891503,-2.7438984763370926,7.175841064356168,-0.4245372766136709,0.2180098064666951,-0.16200621937603712,0.4129633188085979,0.23687638534446492,-0.0004256654848785457
1267,63.42129292,-4.400101662,-3.125026464,8.370990753,63.46867220000001,0.09030723572,-1.63080883,-1.136915684,65.35384795,-0.3000023663,0.1502684206,0.027717193589999998,0,0,0,1,32,,,-4.463315232608525,-3.0004194843079093,7.782180856145953,-0.33310041770741483,0.1707693790740494,-0.028254576489195493,0.24494135897215927,-0.6746426856584831,-0.5970282190161766
1268,63.47129293,-4.941178798999999,-5.734698772000001,6.055635929,63.518672200000005,0.1417064667,0.4104838371,0.44393682479999996,65.40538211,-0.2334963679,0.05948125198,0.09109259397,0,0,0,1,32,,,-4.730200768700348,-4.8407463585245765,6.906246317258395,-0.25996846279415775,0.09316100690425083,0.05588306299923461,0.19118217129113071,-0.145049416029299,-0.05057167888154113
1269,63.52129293,-5.341079235,-4.389334202,8.114660263,63.56867220000001,-1.713420868,-2.109016895,0.4970178604,65.45691628,-0.1401130855,0.041461259130000004,0.07841751724,0,0,0,1,32,,,-5.0713747743431945,-4.536920071665884,7.519315514489244,-0.17196744207777837,0.057107446011890516,0.07176945377097563,-0.8006328048690968,-1.1035588035970374,0.23688647049109307
1270,63.57129292,-6.564409733,-7.3914289470000005,7.317550659,63.618672200000006,-0.3285646439,-1.3903012280000002,0.7638635635,65.5084505,-0.0037414394319999996,0.025273805479999998,0.09765920787999999,0,0,0,1,32,,,-5.905230844551868,-6.458168358047156,7.416953390728898,-0.04845141568731558,0.034907800045938187,0.0900212714669287,-0.5548050590248391,-1.2435027222684834,0.5135240777839322
1271,63.62129293,-5.197210789,-7.039385319,7.111468792,63.6686722,-0.187830925,0.45876169200000005,0.7565584183,65.55998467,0.05581616982999999,-0.05192201585,0.042606595899999995,0,0,0,1,32,,,-5.509803518468307,-6.849360727162335,7.261970738978597,0.028104631782420397,-0.02564421788637082,0.05659476572133216,-0.3637046383554795,-0.4127168571915719,0.6411054078460567
1272,63.67129292,-5.158925533000001,-5.1984071730000005,6.927221775,63.71867220000001,-0.43888998030000004,-0.008249759674,0.42467451100000003,65.61151889,0.3311555684,-0.10796725,0.12163496019999999,0,0,0,1,32,,,-5.313839093001414,-5.738174241305487,7.09214128666278,0.250612727388338,-0.08305336552267478,0.10244694983431638,-0.4028571266216025,-0.21531770775254488,0.5274896050910834
1273,63.72129293,-5.819942951,-6.924529552,6.261717796,63.768672200000005,-0.41142272950000003,-0.1187257767,1.035971165,65.66305305,0.4451549351,-0.08689302206,-0.00809372589,0,0,0,1,32,,,-5.596496757459487,-6.536659447615905,6.670839410471469,0.3934508147618785,-0.08573100510002746,0.024517733018608656,-0.40731763258110487,-0.16817625878196202,0.7944179476315066
1274,63.77129293,-5.26690197,-6.395416737000001,6.848258495,63.81867220000001,-0.4659862518,-0.6001691818,0.6519808769,65.71458722,0.7584432364,-0.035429142420000004,0.3418453932,0,0,0,1,32,,,-5.4124189414998405,-6.441594997545353,6.760850102838859,0.6614380038305273,-0.05065227943395937,0.24822810812157273,-0.4378690986896783,-0.3790093181223071,0.7196453418567172
1275,63.82129292,-5.264508724,-6.946064949,6.280860424,63.868672200000006,0.6163959503,0.6873412132,0.5191907883,65.76612144,0.6896465421,-0.3444415033,0.07322531193,0,0,0,1,32,,,-5.329811476865018,-6.781132225141382,6.517335131763559,0.6821494663815408,-0.255530409927928,0.12485423910882608,0.1111355195538351,0.14142037611991953,0.6144163502987203
1276,63.87129293,-4.711467743,-5.689234733999999,6.132505417000001,63.9186722,-0.3532600403,-0.8638372420999999,0.9588527679000001,65.8176556,0.8707627654000001,-0.2570139766,0.2850365937,0,0,0,1,32,,,-4.9844681390558865,-6.046222552111191,6.322098023486479,0.8206343905530532,-0.25656499641450276,0.23777995950361008,-0.13069674765680658,-0.3491930755721624,0.7952288897796187
1277,63.92129292,-5.31715107,-7.204789162000001,6.249753475,63.96867220000001,0.053628921510000004,0.5167646408,0.42796802520000005,65.86918982,0.8962656259999999,-0.4066715539,0.4291965663,0,0,0,1,32,,,-5.170270674722282,-6.826004367533389,6.285395191395975,0.8761648645627774,-0.36124395794699315,0.3727252740568765,-0.03470983836103972,0.07343540944627902,0.6024346143393404
1278,63.97129293,-5.063212872,-5.727519989,6.03888607,64.01867220000001,-1.4521965980000002,-1.536633492,1.225854397,65.92072399,1.081199646,-0.39315655829999996,0.633754015,0,0,0,1,32,,,-5.110479175179426,-6.086661341574567,6.160332790771571,1.026706879924049,-0.383498667662737,0.556745909107164,-0.7728608167159102,-0.7123546672717764,0.9296999912221862
1279,64.02129292,-6.485446453,-7.618747234,7.305586815,64.06867220000001,0.8507108687999999,0.2256388664,0.1083726883,65.97225816,1.067226529,-0.4855472147,0.5566345453,0,0,0,1,32,,,-5.878394758481322,-7.117843069908084,6.741358827109758,1.0564574891097624,-0.4546636861477098,0.5566673996157687,0.07260812324050836,-0.2545692828303308,0.49854269257574635
1280,64.07129293,-4.522135735,-5.993422507999999,6.93679285,64.1186722,-1.327823162,-1.3081760409999998,0.4866390228,66.02379237,1.011639476,-0.4639385045,0.6429930925,0,0,0,1,32,,,-5.120927685487605,-6.361043504278881,6.8405091060718055,1.023550906150545,-0.4611316137696239,0.6175254828176614,-0.6566612800249714,-0.7687794104605505,0.4922938389524909
1281,64.12129292,-6.492625237,-6.950850487,6.984649181,64.1686722,0.23363637920000002,-0.1351513863,-0.7109689712999999,66.07532654,0.8954257368999999,-0.47180315850000004,0.6781931520000001,0,0,0,1,32,,,-5.887017134980063,-6.758017451003043,6.913636233209233,0.9294779831956155,-0.46857356861605726,0.6602951140923702,-0.19304207249336286,-0.4595388472468429,-0.13936121617563624
1282,64.17129292,-5.1517472269999995,-5.341976643,5.794818401000001,64.2186722,0.3715052605,-0.2727556229,0.09685611725,66.12686076,0.7462263106999999,-0.5199073553,0.6098546386,0,0,0,1,32,,,-5.476370838476335,-5.8049407239854816,6.346022169819883,0.7949297085153388,-0.5043719212949639,0.6247354730189877,0.10094385951159007,-0.3683797644710125,-0.015358486679781527
1283,64.22129292,-5.091926575,-5.34676218,7.164111137000001,64.26867220000001,0.299041748,0.223154068,0.5601534843,66.17839493,0.7233958840000001,-0.5050943494,0.4102602899,0,0,0,1,32,,,-5.261659735309477,-5.496560270406937,6.7610663261320445,0.7424076630936538,-0.5048757168883499,0.47353427095665523,0.20410260101837768,-0.07968316563880645,0.28675759527767153
1284,64.27129292,-4.9722852710000005,-3.833899975,8.162516594,64.31867220000001,-0.8772168159,-1.525592089,-0.40356016159999997,66.22992914,0.5636593103,-0.2916795611,0.3552076817,0,0,0,1,32,,,-5.10004486318889,-4.377494475647842,7.472069367452233,0.6111658460819311,-0.35620031877182323,0.39011612309146027,-0.3589904791044138,-0.785355378113642,-0.07562599795934871
1285,64.32129293,-5.1541399960000005,-4.896911621,7.5544400220000005,64.3686722,-0.25417995449999997,0.003872871399,-0.1308612823,66.28146331,0.5386145711,-0.1433963925,0.18714833260000002,0,0,0,1,32,,,-5.130256851362911,-4.727092022557316,7.513858781532532,0.5578967613086829,-0.20779844748502543,0.2470274288301915,-0.3044107867521663,-0.40017451637422063,-0.10462186345941253
1286,64.37129292,-5.338686466,-3.01974225,7.688438416,64.4186722,0.5149502754,-0.8002002239,0.04101848602,66.33299753,0.1892862916,0.003665083554,0.028709821400000002,0,0,0,1,32,,,-5.246664239261481,-3.5779476454779378,7.602428924601281,0.28725310463052595,-0.060331320070504235,0.09311738574052644,0.12226845066135084,-0.5954060566119384,-0.02816769052150464
1287,64.42129292,-4.325924397,-3.3215370180000003,8.315656662,64.4686722,1.155057907,1.400264978,-1.302380085,66.38453175,-0.022372281180000002,0.0399341397,-0.1340046227,0,0,0,1,32,,,-4.7324334755416455,-3.4053685783141323,7.964273438164401,0.05991787272056068,0.00959023689225906,-0.06699960398519175,0.6600897336437622,0.3785761715868703,-0.697067862161298
1288,64.47129292,-3.7274193760000003,-0.6687939167,7.317550659,64.51867220000001,0.3299069405,-0.8671845198,-1.686590672,66.43606592,-0.345128715,0.2542651594,-0.1543916464,0,0,0,1,32,,,-4.17113576279915,-1.5634967860135054,7.636169135561743,-0.23747815545652415,0.18021780463748127,-0.12860944466634416,0.4881482674128148,-0.22941419991013112,-1.2165197054387886
1289,64.52129292,-3.7609190939999997,-2.644068956,6.467500687,64.56867220000001,1.641401052,1.7536398169999998,-0.8809185028000001,66.48760014,-0.5972558856,0.3645994663,-0.3180223405,0,0,0,1,32,,,-3.9420308397256894,-2.2907838679460126,7.043264170922396,-0.5016365787222603,0.3087990018928763,-0.26214217850587623,1.0887003824598152,0.7384103244560848,-1.0403452285487778
1290,64.57129293,-2.8582265380000003,0.121136643,7.9806618689999995,64.6186722,-0.3329911232,-0.5909970403,-0.8207406998000001,66.5391343,-0.6390225887,0.47966781259999997,-0.2853420377,0,0,0,1,32,,,-3.336729007354994,-0.6674229501217126,7.518837674747379,-0.6025090584274375,0.427956818627801,-0.27849766795493863,0.34835979822093643,0.0895964044464338,-0.925063421817178
1291,64.62129292,-4.483850479,-1.715055585,7.721937656000001,64.6686722,0.7012605667,0.49628371,-0.2017250061,66.59066852,-0.8267053962,0.5136461854,-0.42942562700000003,0,0,0,1,32,,,-3.977393311344026,-1.372539834295826,7.621877153183889,-0.7671200004600659,0.4877135280023122,-0.38489920355604945,0.532131565923411,0.28807912083357473,-0.5453455721679488
1292,64.67129292,-3.557528973,-0.5970092416,8.679664612,64.7186722,0.9363906384,0.3026503325,-1.65335989,66.64220269,-1.007439852,0.5079194903,-0.6674270034,0,0,0,1,32,,,-3.7429001901234047,-0.8505632396772316,8.158528447516392,-0.9435692569873521,0.5018044457485613,-0.5840762940250317,0.7426479801200658,0.29519056400708293,-1.1269997536711027
1293,64.72129292,-3.382553816,-0.4510470629,6.920042992000001,64.76867220000001,0.7596678734000001,0.7317502498999999,-1.4967598919999998,66.69373691,-0.9794935584000001,0.5575508475,-0.757374227,0,0,0,1,32,,,-3.5416476944153774,-0.5816659254747639,7.530202957849266,-0.9699458390400555,0.540679998871502,-0.7062482647290176,0.7515110264782145,0.5082524204502598,-1.3211060272714976
1294,64.77129292,-3.710669756,-0.8099704385,7.288836956,64.81867220000001,0.7050809859999999,-0.1747404337,-0.8178482056,66.74527112,-1.127929449,0.5050943494,-0.6874322295,0,0,0,1,32,,,-3.636046068142539,-0.7353279645408892,7.4077498353148465,-1.085941627088394,0.5158638356244362,-0.692983293460342,0.7273327549333299,0.17491947616802106,-1.0569198956826302
1295,64.82129293,-3.7609190939999997,-1.683948994,7.82273531,64.8686722,0.3031935692,0.5101532936,0.6101255417,66.79680534,-1.010341406,0.2750339806,-0.6814001203,0,0,0,1,32,,,-3.70578732242258,-1.3738043560933324,7.61828597855166,-1.0304339245189267,0.34791768084071883,-0.6848173616894413,0.5064638453796158,0.3385294974338582,-0.18180128592232858
1296,64.87129292,-4.266103745,-1.832303882,8.526524543999999,64.9186722,-0.02806043625,-1.048520565,-1.6443362240000001,66.84833951,-1.1432770490000002,0.1676775664,-0.7046123147,0,0,0,1,32,,,-4.018722560234869,-1.6824008489073803,8.07906606967984,-1.113286361895748,0.2222246509856865,-0.6987724526547712,0.22811230612137007,-0.33841679619748644,-0.9495617276580058
1297,64.92129292,-4.878965378,-3.694817305,6.457929134,64.9686722,0.6374168396000001,1.991001487,2.1053552630000003,66.89987373,-1.044319749,0.18913358449999998,-0.4433987439,0,0,0,1,32,,,-4.49916589561325,-3.036872611040579,7.256608564133742,-1.0626492317284586,0.19914812098615045,-0.5187385150051398,0.44125612546660864,0.7984499367689353,0.6541226408993371
1298,64.97129292,-5.18046093,-2.004587173,10.05643559,65.01867220000001,-0.9275317192,-2.805731058,-0.5865464211,66.95140795,-0.9104678631,0.16676130890000002,-0.3214583695,0,0,0,1,32,,,-4.879667367928828,-2.3420852713233606,8.677055348981451,-0.9509136043573918,0.176562712903008,-0.3796595096319058,-0.2715350733211852,-0.9605615308690314,0.0028311041912861823
1299,65.02129292,-5.824728489,-6.541677952000001,6.563213348,65.06867220000001,1.4575457569999999,0.1699199677,0.11847496029999999,67.00294217,-0.5551074743,0.1804290116,-0.1959292591,0,0,0,1,32,,,-5.407481501137852,-5.168652149198908,7.604631927456824,-0.6603021671633245,0.17925893176076046,-0.2501329399916079,0.6288773630181939,-0.4088328794307563,0.06353856203275837
1300,65.07129293,-3.741776466,-4.190430641,7.427620411,65.1186722,0.4161720276,0.28547811510000004,-0.3743648529,67.05447633,-0.3306974471,0.12262758609999999,-0.0017561858989999998,0,0,0,1,32,,,-4.477189650612834,-4.510252936662522,7.514828008260725,-0.41829757413846536,0.1397662503451568,-0.07503173136515265,0.5181118476610685,-0.06997614521392387,-0.16633965190154262
1301,65.12129292,-4.574777603,-4.717150688,6.400501251000001,65.1686722,-0.365708828,-0.19709920879999998,0.5605244637,67.10601055,-0.1265217364,0.09002361447000001,0.08131904155,0,0,0,1,32,,,-4.531692263656106,-4.649506996761925,6.949492418776656,-0.20406795737634145,0.10507750951562646,0.03519279188832032,0.057865505359500635,-0.1320182366133703,0.21522902045144301
1302,65.17129292,-5.381757259,-6.055635929,7.097112179,65.2186722,-1.1615891459999999,-2.141171455,0.5107069016,67.15754477,0.018019994719999998,0.01382041909,0.07635590433999999,0,0,0,1,32,,,-5.0064513124802765,-5.5959124623814676,7.024384907471249,-0.041005048427708524,0.041438068163880515,0.06421205646307927,-0.5771609861086554,-1.1125804106742856,0.3703406849122177
1303,65.22129292,-5.930012702999999,-8.023433685,6.927221775,65.26867220000001,-0.9310393333,-0.2951393127,1.376485825,67.20907899,0.2531198263,-0.02855710872,0.1200314835,0,0,0,1,32,,,-5.522257903126471,-7.2297735546552095,6.975090769648868,0.17494929406186344,-0.007374072712261474,0.10356376298522157,-0.76144182432035,-0.7136303392387876,0.8985184514623558
1304,65.27129292,-5.621039391,-6.507879257000001,7.654938698,65.31867220000001,-0.3870453835,-0.7959337234,0.8500976562,67.26061321,0.3409291208,-0.044362783430000004,0.07001836598,0,0,0,1,32,,,-5.577427102250989,-6.7438972647979085,7.320000578913626,0.2968161180643293,-0.03316868084074365,0.07991485275987478,-0.566476264868772,-0.7537982988550479,0.8730998647580935
1305,65.32129293,-5.3004012110000005,-7.060920715,6.723831654,65.3686722,-0.6759886742,0.38028144840000005,0.7212152481,67.31214743,0.5374692082,-0.1050657257,0.1242310628,0,0,0,1,32,,,-5.422708875532548,-6.9572722401741265,7.017543953244535,0.47351004747855663,-0.0833071166710973,0.11115699525935843,-0.6235044462682975,-0.20031353119126538,0.7933677521309723
1306,65.37129292,-5.680860042999999,-6.017350673999999,6.103791237,65.4186722,0.6894135475,0.5287246704,-0.2353577614,67.36368164,0.6494833231,-0.2007396817,0.155766055,0,0,0,1,32,,,-5.56688561864587,-6.324651086220639,6.553966347047373,0.6027143287042533,-0.16520040081200274,0.14260559157700073,0.0601927346648895,0.15549172908321734,0.25333637624248706
1307,65.42129292,-4.3450670239999996,-5.842375755,5.507380486000001,65.4686722,-0.1755175591,-0.7179465293999999,0.3335161209,67.41521581,0.7379034757999999,-0.2434989959,0.2912214398,0,0,0,1,32,,,-4.884503169485364,-6.0000521119673875,6.022998001159644,0.7019738129277884,-0.21980304951236457,0.2473771300675532,-0.06255252748689945,-0.2707876156843705,0.29542688266302414
1308,65.47129292,-5.168497086,-7.056134701,5.849853039,65.51867220000001,0.8763155937,1.045311451,0.1448040009,67.46675003,0.7715001106,-0.3735330999,0.2761793137,0,0,0,1,32,,,-5.043113019500126,-6.710856300119563,5.9351557154474435,0.7530218785435913,-0.32700890583705655,0.26768215891969355,0.42635956814728115,0.37153122292402996,0.21635712009293218
1309,65.52129292,-4.431208611000001,-5.2773704530000005,5.715855122000001,65.56867220000001,-0.7366747856,-1.6397819519999999,1.302280903,67.51828425,0.8335774541,-0.2932066917,0.49287739399999997,0,0,0,1,32,,,-4.701366027638447,-5.746038060833528,5.82389711943277,0.8121679346740992,-0.3034364468491023,0.4264408075566371,-0.17928626255931424,-0.6100851122574562,0.7864148340460987
1310,65.57129293,-5.668895721,-8.056933403,6.812366009,65.6186722,0.157948494,-1.335829258,0.6982345581,67.56981847,0.8646543026000001,-0.47371205689999996,0.4857762754,0,0,0,1,32,,,-5.241728799253442,-7.301403242507824,6.3253807629899175,0.8507048285165879,-0.42218058658786695,0.46827126053557017,-0.003672512549919321,-0.9642827168397212,0.740124433820893
1311,65.62129292,-5.120640278,-6.759424686,5.928816319,65.6686722,0.32811164859999997,0.3414654732,0.6348109245,67.62135269,0.9749885798000001,-0.44263520840000004,0.7828771472,0,0,0,1,32,,,-5.174101180743094,-6.936620571502562,6.124190230167313,0.9419572797180491,-0.4364449105660739,0.6900628335702301,0.16910286009542738,-0.32701559753018905,0.6848399108117198
1312,65.67129292,-5.865406513,-7.173682212999999,7.741080284,65.7186722,-0.1532816887,-0.878739357,-0.5962519646,67.67288690000001,0.9659022093,-0.6481853127,0.7531746626000001,0,0,0,1,32,,,-5.560193378100091,-7.096176660478244,6.944493149402231,0.9595382868478145,-0.5841051180448179,0.7345555542370463,0.0012223007423995125,-0.5962829903837467,0.01232834284425055
1313,65.72129292,-4.728217602,-6.244668961,4.875376225,65.76867220000001,1.564203262,1.379157543,0.4844222069,67.72442112,0.969720006,-0.44133713840000005,0.8030350804,0,0,0,1,32,,,-5.095537110397743,-6.52306311258709,5.894760268942483,0.967013977111938,-0.48454381903754207,0.7828324062590651,0.8151388456814129,0.3678257924733266,0.26015489676352205
1314,65.77129292,-4.153641223999999,-4.451547623,6.774080753,65.81867220000001,-1.339392185,-0.7268786429999999,0.2942886353,67.77595534,0.8761840462999999,-0.5316661596,0.7483642697,0,0,0,1,32,,,-4.5694907522759625,-5.128814308892794,6.340869241238078,0.9003242147764254,-0.5174052593533264,0.7585329810299252,-0.30682520616971687,-0.1664419533655047,0.2780734664101653
1315,65.82129293,-6.2937216760000005,-6.129813194,6.68076086,65.8686722,0.3404135704,-0.1865997314,-0.06495428085,67.82748956,0.7556943893000001,-0.4330143631,0.4686725736,0,0,0,1,32,,,-5.532469156713914,-5.802544003526346,6.513307736221711,0.7941331322203248,-0.4585540569895264,0.5541865321637843,0.03022198872681159,-0.17627990624710482,0.09800041107218752
