,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
3701,185.0,-6.45,-7.54,5.2,0.126,-0.036,0.309,-1.09,-0.225,1.48,0.0,0.0,0.0,1,60,185000000000.0,-6.554330414006733,-7.489007576377985,5.458630678941307,-0.002161330445098919,0.032833575122948405,0.19146852561825567,-1.2912075864512231,-0.16210496238612512,1.6669556854585572
3702,185.0,-7.43,-7.48,5.5,0.4,-0.0953,0.564,-1.88,-0.40399999999999997,1.59,0.0,0.0,0.0,1,60,185000000000.0,-7.1364255562175245,-7.482358072950252,5.481112856396441,0.3143909808893879,-0.06647911753954662,0.475583012440712,-1.6437224731416533,-0.2913151078957897,1.61740432204643
3703,185.0,-6.34,-6.46,5.5,0.523,-0.149,0.66,-0.58,0.301,1.35,0.0,0.0,0.0,1,60,185000000000.0,-6.60700731801197,-6.72763922665434,5.491377083684903,0.4785929112854659,-0.13043871321016523,0.6162303063222734,-1.0068630174473596,0.02507466785136908,1.445224018193859
3704,185.0,-7.72,-6.27,5.74,0.611,-0.265,0.743,-1.76,0.1,1.26,0.0,0.0,0.0,1,60,185000000000.0,-7.346861309449224,-6.389803603714382,5.626491202921152,0.582814194209142,-0.23473333433089594,0.7129123309629287,-1.4577723545004633,0.0650966244584304,1.325959183673309
3705,185.0,-7.08,-5.83,6.66,0.8190000000000001,-0.607,0.995,-0.976,0.0309,1.71,0.0,0.0,0.0,1,60,185000000000.0,-7.169467062553827,-5.976548781875586,6.188151973565541,0.7687225791549875,-0.5232666503338641,0.9280490319847942,-1.1693312663366853,0.04683022820506025,1.5732411887085813
3706,185.0,-6.83,-5.4,6.22,0.9590000000000001,-0.8590000000000001,1.03,-0.7090000000000001,-0.11699999999999999,0.672,0.0,0.0,0.0,1,60,185000000000.0,-6.943808647141146,-5.550932564560304,6.205459684850696,0.9184951932620806,-0.7834840567923083,1.0058028326871753,-0.8937271233510042,-0.04068097679378137,0.9929364429803766
3707,185.0,-5.18,-4.96,6.64,1.03,-1.29,1.01,0.738,-0.26899999999999996,0.387,0.0,0.0,0.0,1,60,185000000000.0,-5.771329023655783,-5.114697997617018,6.441610755859126,1.0062636882562481,-1.1760701511006122,1.0090038328068658,0.08320139143154148,-0.16263937654268756,0.6027769634492577
3708,185.0,-4.26,-3.17,6.17,1.17,-1.74,0.7859999999999999,1.22,0.917,-0.86,0.0,0.0,0.0,1,60,185000000000.0,-4.766683737063904,-3.6790950859057405,6.294003801226479,1.1351450342607476,-1.613156170266656,0.8389279645999999,0.7638121411607202,0.4140584906412531,-0.3390978911785917
3709,185.0,-3.5,-2.32,6.76,1.27,-1.76,0.6729999999999999,1.49,1.17,-0.9259999999999999,0.0,0.0,0.0,1,60,185000000000.0,-3.924664548093062,-2.675792240223589,6.54724978428582,1.241293092757568,-1.7269706453271847,0.7123814936086608,1.1985868262942934,0.8178505740151791,-0.717001253027594
3710,186.0,-3.16,-1.3,6.8,1.02,-1.35,0.657,1.48,1.66,-1.32,0.0,0.0,0.0,1,60,186000000000.0,-3.4163591743764767,-1.6601633382880656,6.684607114409336,1.0671071636510516,-1.4347914215767328,0.6701443035058013,1.36707123316909,1.2676912995841232,-1.1052691948847442
