,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Standing,Walking,Running,Biking,SPM,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
4027,201.7699628,-5.01774931,2.678166628,2.498106956,201.7017614,-9.138955116,7.121076107,-9.371064186,201.75278909999997,0.2270824611,-3.6206443310000003,-0.4112529159,0.0,1.0,0.0,0.0,68.0,-6.926070993574472,-0.21426132408879495,-3.809612708573623,0.10772709519091953,-1.1507169638180539,-0.9031486098997702,-3.5975810419963823,-3.648053624640326,-14.19702790447161
4028,201.8199628,-12.76989651,-8.863912582000001,-2.263610125,201.7517614,-0.7270550728,15.00902748,-3.7399640080000003,201.80278909999998,1.455954432,-2.713841677,3.715325832,0.0,1.0,0.0,0.0,68.0,-9.622518822431488,-4.629124506632225,-3.2982480754206556,0.7314500746558632,-1.773200127436589,1.9126207691858177,-1.765824903477693,8.033011981416962,-8.708137426355723
4029,201.8699628,-8.309675217,-24.43969154,5.557928562000001,201.8017614,-0.7270550728,15.00902748,-3.7399640080000003,201.8527891,2.700250387,1.941043496,8.219942093,0.0,1.0,0.0,0.0,68.0,-9.016748803788868,-14.740623852078345,-0.3689285747110347,1.6422653080635587,-0.2940768673556158,5.758038226695632,-1.1029592703885833,12.40064560313315,-6.100353822978493
4030,201.9199628,-26.73231506,-33.11846161,-14.62911987,201.85176140000002,-0.7270550728,15.00902748,-3.7399640080000003,201.90278909999998,2.357946873,2.640769005,0.1092653051,0.0,1.0,0.0,0.0,68.0,-17.19103464891071,-24.120844726226622,-5.085710789372918,1.9733571243333818,0.8746668216002442,2.3141214050567593,-0.8630851745463526,14.033734920228804,-4.861390256633572
4031,201.9699628,-26.73231506,-33.11846161,-14.62911987,201.9017614,-15.05620956,-15.91956806,7.512342453,201.9527891,-2.911756277,-6.04700613,2.189276695,0.0,1.0,0.0,0.0,68.0,-21.593555702646352,-28.713312829230194,-8.242343213958211,-0.28661595399484474,-1.8817510387533,2.238006680291054,-9.920081350289413,-4.719814751818481,1.6335555831583566
4032,202.0199628,4.817050934,-1.60977149,3.484548092,201.9517614,-12.62878323,-29.28934479,1.892747402,202.00278909999997,-2.563267708,-4.397565842,-0.7757760286,0.0,1.0,0.0,0.0,68.0,-9.407219413698401,-14.879410952580365,-4.363489754878351,-1.339850802318125,-2.8836239825323773,0.40057807197307205,-11.648573390246895,-20.10262252499961,1.769604814723233
4033,202.0699628,2.8061828610000004,-0.17078772190000002,-0.9972088337,202.0017614,-12.62878323,-29.28934479,1.892747402,202.05278909999998,-1.070815206,-0.28931254149999996,-2.3290078640000003,0.0,1.0,0.0,0.0,68.0,-3.77173252752939,-7.371991609542774,-3.250039475957565,-1.2153883475515364,-1.8504913220902246,-1.2635828088910874,-12.27407039078238,-25.854363906513903,1.8342420955619538
4034,202.1199628,-1.610967875,0.1498505175,0.8748757839,202.0517614,-12.62878323,-29.28934479,1.892747402,202.1027891,0.33711132409999994,0.35635301469999997,-1.584308743,0.0,1.0,0.0,0.0,68.0,-2.774716250501359,-3.5327727925139705,-1.8856589758832214,-0.49716398433325526,-0.9716596888546315,-1.4591214606632985,-12.500421735558323,-28.004980972502402,1.8649514059062122
4035,202.1699628,-1.610967875,0.1498505175,0.8748757839,202.10176140000002,9.794879912999999,6.971230984,-0.9204413891,202.15278909999998,-0.4460712075,0.7781430483,1.4827554230000002,0.0,1.0,0.0,0.0,68.0,-2.2377414940885423,-1.6531272922413738,-0.9725687525061595,-0.4735272147029091,-0.274835734541128,0.3344679482335755,1.7267812556373325,-6.106623764475994,0.40290468398872803
4036,202.2199628,2.595315218,-2.169991016,-0.5231308340999999,202.1517614,9.794879912999999,6.971230984,-0.9204413891,202.2027891,-0.19669282440000002,3.044386387,2.054737568,0.0,1.0,0.0,0.0,68.0,-0.007680851885710105,-1.9169393880105563,-0.8239101029992756,-0.3454568470548558,1.0469781104105977,1.3832736912085486,6.875241642658421,2.0813279539468788,-0.2917168399766382
4037,202.2699628,1.580459356,-31.03311539,-24.98136711,202.2017614,9.794879912999999,6.971230984,-0.9204413891,202.25278909999997,1.9169150590000001,4.9693951610000004,-1.449922323,0.0,1.0,0.0,0.0,68.0,0.7251160473840181,-16.7781088843822,-8.814368378342763,0.7011717940671458,2.609002275430308,-0.3440556860824049,8.73833759856266,5.1428614153999135,-0.6217330113635327
4038,202.3199628,-30.16541862,-39.65684891,-25.27329254,202.2517614,9.392425537000001,4.42658329,-1.423593163,202.30278909999998,-2.048476219,-1.565907001,-3.0388123989999998,0.0,1.0,0.0,0.0,68.0,-13.52834086267287,-28.455632517938135,-14.2584160170534,-0.5708827058360881,0.9464281295007737,-1.986982052985218,9.1557278641149,4.694404782424996,-1.0426276905491183
4039,202.3699628,-22.10698891,7.222136974,65.25227356,202.3017614,14.39632511,-2.680449963,-3.032757759,202.3527891,-3.4270057680000003,2.671693087,-2.068405151,0.0,1.0,0.0,0.0,68.0,-17.48668575833979,-10.245364119497953,12.040993200148836,-1.8921951704777222,1.6334804035333654,-2.036623697653863,12.499887185493243,0.07706074967821053,-2.0872427079137266
