,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,SPM,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
9533,476.91996280000006,-27.23989296,-46.13511658,4.825126648,476.80176140000003,2.525106907,15.967401500000001,11.7199955,476.80278949999996,1.916456938,-1.7318283319999999,0.2112004459,0.0,1.0,0.0,0.0,60,-16.133353416332795,-24.33236969111237,6.053471846441435,1.208557812759188,-0.33865039151588683,0.10583105943269305,-7.293102350527988,3.3942113636481253,5.135271521458111
9534,476.9699628000001,-11.50828075,-21.35624123,-14.657833100000001,476.8517614,4.252142906,12.25973129,-1.17043376,476.8527895,0.9589538573999999,-4.863947868,1.922947168,0.0,1.0,0.0,0.0,60,-13.998435438828377,-22.812612692051363,-0.7986630738016443,1.093084442703989,-2.141011418835717,1.213826408666909,0.07638448172401979,8.947151218417117,1.8242207430888304
9535,477.01996280000003,6.854539394,-4.281357765,-3.889234066,476.9017614,4.252142906,12.25973129,-1.17043376,476.9027895,3.3785197730000003,3.147390604,4.423526764,0.0,1.0,0.0,0.0,60,-4.372772426159877,-13.349646053188991,-1.8211485943716803,2.1503870777189715,-0.03471680470412908,3.1709567475586615,2.741827791025409,11.021993761650997,0.2517633128287218
9536,477.06996280000004,6.854539394,-4.281357765,-3.889234066,476.9517614,4.252142906,12.25973129,-1.17043376,476.95278949999994,3.270170689,3.162661791,3.121963978,0.0,1.0,0.0,0.0,60,0.8097169302536047,-8.718933784669275,-2.5053546700070126,2.6684284970131333,1.2387531936140013,3.1410831688934904,3.7058824391736143,11.797253658535352,-0.4950154397454115
9537,477.11996280000005,8.192725182,2.144268274,-5.201398373,477.0017614,-16.80545044,-30.36589813,-12.43631935,477.00278949999995,-2.717506647,-5.474336623999999,1.371733904,0.0,1.0,0.0,0.0,60,4.217688695214747,-3.1716506092405394,-3.3973146527179403,0.17675290978072544,-1.4349741187614073,2.062213884107744,-9.386779881969769,-14.611738465463839,-6.765251971250231
9538,477.16996280000006,-11.43888855,7.284350395,0.7265207767,477.05176140000003,13.21012688,1.404054165,-12.99341869,477.05278949999996,-2.608623266,-3.721434116,-1.537960649,0.0,1.0,0.0,0.0,60,-3.0093346766440643,2.1676957583698098,-2.0329835868811266,-1.111835540188428,-2.345638315160157,-0.13300997584568686,5.037132569064939,-4.580208006533155,-10.03558817540389
9539,477.2199628000001,2.851646423,1.9767706390000002,4.731806755,477.1017614,13.21012688,1.404054165,-12.99341869,477.1027895,-0.2670166194,-0.9966736436,-3.111808538,0.0,1.0,0.0,0.0,60,-0.3039255231152538,2.070200038933725,0.20508186826362085,-0.7210000354668233,-1.8083650499838797,-1.9493468282126813,10.254065825299673,-0.831950918522292,-11.588709769692082
9540,477.26996280000003,10.83589745,-2.8307092189999996,4.655236244,477.1517614,13.21012688,1.404054165,-12.99341869,477.1527895,0.5414397120000001,2.434684515,-1.233529687,0.0,1.0,0.0,0.0,60,4.838179273733251,-0.43244433085008804,1.6773724013626174,-0.13696212653177098,-0.11841931446790954,-1.5128738590097086,12.140959737918754,0.5685762747452114,-12.326305703584316
9541,477.31996280000004,8.38923645,-29.604002,-36.41786194,477.2017614,6.276978493,11.3796587,-2.302120209,477.20278949999994,-1.130449176,0.1622563004,2.7110929489999998,0.0,1.0,0.0,0.0,60,6.477335317067192,-15.328870833320583,-10.926067420409971,-0.5965754268665606,-0.006630245962259945,1.0627103623456877,8.397900876020687,7.340123905036147,-7.0627252307617905
9542,477.36996280000005,-34.17070389,-39.71427536,-15.87667751,477.2517614,6.276978493,11.3796587,-2.302120209,477.25278949999995,-1.080665112,3.2775773999999998,1.503447771,0.0,1.0,0.0,0.0,60,-12.28566279915688,-27.78125306123737,-12.563928886963861,-0.8205280770673975,1.3014225168424198,1.3314521321787829,7.044087316560308,9.870296295575514,-4.562988205182809
9543,477.41996280000006,-11.94616699,5.809773445,60.19594193,477.30176140000003,6.276978493,11.3796587,-2.302120209,477.30278949999996,0.5673243999,7.2182292939999995,-3.4093675610000003,0.0,1.0,0.0,0.0,60,-12.1289526770645,-10.628029253697797,11.507970633027938,-0.17847093320578133,3.658001724200833,-1.5592856397219401,6.5544313369454485,10.815689088385666,-3.3758333342134526
9544,477.4699628000001,-7.828418255,-2.5576283930000003,-3.877269983,477.3517614,6.276978493,11.3796587,-2.302120209,477.3527895,-3.385773659,-5.170363903,-3.9348490239999996,0.0,1.0,0.0,0.0,60,-10.143840459086084,-6.506887193603275,6.417912582158008,-1.6622537282564407,0.1417904203152509,-3.007796920026741,6.377329418666424,11.16893281835414,-2.812039353788714
9545,477.51996280000003,1.450947881,5.948556900000001,-0.1043868884,477.4017614,-18.12972069,-48.30815125,-44.92393875,477.4027895,-1.103037477,1.9996848109999998,-0.44332239030000004,0.0,1.0,0.0,0.0,60,-4.791725177927084,-0.14652722902173032,4.26007288641028,-1.4035455475783216,0.8817630871153561,-1.4440961536295702,-9.265853471048102,-26.08468266992551,-24.92449641634005
9546,477.56996280000004,-1.476969719,2.094018936,-5.004887581,477.4517614,-18.12972069,-48.30815125,-44.92393875,477.45278949999994,3.343777895,2.0855853559999997,0.3887279332,0.0,1.0,0.0,0.0,60,-3.261645212220229,0.9976054105436234,1.1948503271051902,0.7926914307689104,1.3612282166302752,-0.3265227887957973,-14.923780287212296,-40.00440597432546,-35.42596550780515
