,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
10,10,0.5479999999999999,1.24,3.87,8.54,0.0687,-0.225,-0.0659,0.349,1.1,-0.828,,,,,160,548000000.0,1.3721679663747224,3.9635274898334485,8.73440030221539,-0.019711326359058118,0.03363811878754347,-0.06742557519099428,0.4257092681814568,1.1809482609371509,-0.6193809903260273,,,,,,,,,
11,11,0.598,1.32,3.83,8.54,-0.243,0.069,-0.0354,0.326,1.03,-0.805,,,,,160,598000000.0,1.351622117500315,3.88673434422791,8.65668568667758,-0.1714520692456645,0.044987895295315335,-0.048761127443891314,0.3827889645529664,1.0931105994723846,-0.7020219653453905,,,,,,,,,
12,12,0.648,1.5,3.85,9.27,-0.073,-0.345,-0.118,0.458,1.11,-0.091,,,,,160,648000000.0,1.4100603352759975,3.8656079710594815,8.901871214834516,-0.10454679367750973,-0.08020175348616368,-0.08911341804884397,0.4151640391174674,1.1029386453209522,-0.4299831604955664,,,,,,,,,
13,13,0.698,1.63,4.09,8.38,0.0119,-0.478,-0.16899999999999998,0.419,1.29,-0.942,,,,,160,698000000.0,1.4966834865583007,3.9946583396468496,8.693241233526228,-0.02541280682311306,-0.20790744577572529,-0.13567117398901732,0.4168152553368158,1.2117906816594188,-0.6579431267397189,,,,,,,,,
14,14,0.748,1.83,3.61,7.62,-0.18,-0.21600000000000005,-0.259,0.469,0.779,-1.67,,,,,160,748000000.0,1.6279603780683438,3.773437111153593,8.264187573706561,-0.13046594794956484,-0.21050549399384014,-0.2075469936188267,0.43927856084739497,0.9599473310354056,-1.1085308605527195,,,,,,,,,
15,15,0.7979999999999999,1.87,2.91,5.26,-0.773,0.648,0.243,0.552,0.206,-4.07,,,,,160,798000000.0,1.7232878835451606,3.2768651466407936,7.063191756431053,-0.5671141342491286,0.06511453030744424,0.0550309832523547,0.4878003202898831,0.5212211219687858,-2.427035712712841,,,,,,,,,
16,16,0.848,5.3,1.23,4.79,0.11,-1.3,0.7979999999999999,3.7,-1.23,-4.57,,,,,160,848000000.0,3.1319793831661924,2.0996908910927097,6.154428709973492,-0.10696629219118092,-0.3731534179828344,0.4880319753580317,1.870515181987936,-0.4978243485397548,-3.381125997889774,,,,,,,,,
17,17,0.898,1.63,-0.405,2.79,-0.275,5.43,0.39,0.608,-2.91,-6.63,,,,,160,898000000.0,2.5404233258948987,0.6592160904828571,4.809417360419337,-0.22115730806433886,1.489946023065416,0.4308991083358436,1.327056272843422,-1.9014830307871031,-4.827589209403214,,,,,,,,,
18,18,0.948,0.261,0.299,13.6,-2.71,3.77,1.27,1.76,-1.57,4.05,,,,,160,948000000.0,1.6426701764304927,0.4520519210736258,8.323664550232909,-1.9125052722406328,2.2219572598611594,0.9199255856792226,1.5134200658615344,-1.7085912139247947,-0.8751102765666836,,,,,,,,,
19,19,0.998,-4.25,-0.958,11.0,-2.84,0.708,0.47,-1.56,-1.49,1.58,,,,,160,998000000.0,-0.6781638896673852,-0.35888417978300624,9.393594088298572,-2.542804710388903,1.7359010169509737,0.6577097639568328,0.1904439191073808,-1.5813917577828305,0.2179535479039938,,,,,,,,,
20,20,1.05,-2.5,-0.826,9.88,-0.0999,0.282,-0.7490000000000001,0.193,-0.624,0.453,,,,,160,1050000000.0,-1.3956958750510284,-0.6275275218993114,9.588046609882033,-0.8826749404381404,1.269125698536942,-0.16211816052676653,0.19154420443495185,-1.0242800953622997,0.3226008958343872,,,,,,,,,
21,21,1.1,-4.74,1.43,13.9,0.0137,1.26,-0.982,-1.66,1.82,4.56,,,,,160,1100000000.0,-2.712853332573644,0.5557787616950788,11.311853659028532,-0.2735235817197047,1.2661958870437693,-0.6399438160917803,-0.6054665418436538,0.6308225833123329,2.2091750234853262,,,,,,,,,
22,22,1.15,-3.43,0.294,7.96,0.0272,0.057999999999999996,-0.581,-0.633,0.4,-1.44,,,,,160,1150000000.0,-2.995302296281252,0.4052269666365715,9.971869459154158,-0.06916023959946865,0.8783041856162492,-0.6055914490002337,-0.6173185274989841,0.4965056221764107,0.5844898762083506,,,,,,,,,
23,23,1.2,-0.0982,-2.83,4.56,-1.01,2.36,-1.96,3.2,-2.37,-4.66,,,,,160,1200000000.0,-1.854275638380475,-1.4553869814360016,7.808344298086556,-0.7085286408269604,1.3540031119100202,-1.3949383354944955,1.0258742054520549,-1.1715301189351963,-1.7504610018991993,,,,,,,,,
24,24,1.25,-0.316,-11.1,2.94,-3.89,2.25,-2.35,4.11,-9.06,-5.58,,,,,160,1250000000.0,-1.2484242340570102,-7.002108378144578,5.8621064542790675,-2.8705677358698654,1.6416632305175891,-1.9515464979430182,2.353458794664803,-5.761875530351848,-3.4554477097505467,,,,,,,,,
25,25,1.3,-12.8,-4.64,12.2,-4.06,1.88,-3.39,-8.05,-0.219,4.82,,,,,160,1300000000.0,-5.79802406344454,-5.643634245534918,8.395831944400863,-3.6788726228627056,1.7181813338225949,-2.7898746694562706,-2.1247863048235454,-2.5364449586755096,0.2289458758549205,,,,,,,,,
26,26,1.35,-18.4,2.19,9.53,-1.25,2.04,-1.71,-13.7,8.12,3.27,,,,,160,1350000000.0,-10.761324833067544,-1.1384264991122803,8.849242829539609,-2.028278667580534,1.8215013194199263,-2.1605256791599734,-7.107421717197213,3.664600469424898,1.5828834993851144,,,,,,,,,
27,27,1.4,-14.9,1.7,8.03,-0.89,2.71,-0.000535,-9.87,8.19,2.69,,,,,160,1400000000.0,-12.39134606729526,0.4939832831236704,8.521730673663427,-1.2547362866167333,2.106754151142169,-0.9016870014413928,-8.296593718720228,6.297955765447531,2.075793756649776,,,,,,,,,
28,28,1.45,-7.88,-3.02,4.42,-1.44,1.74,1.06,-2.1,3.55,0.00455,,,,,160,1450000000.0,-10.614547918297651,-1.5269464680175044,6.881965094440122,-1.3806363675896407,1.989007602611283,0.2415806166949797,-5.629224536948356,4.698904761035057,1.1536349418163514,,,,,,,,,
29,29,1.5,-7.43,-4.33,4.32,-2.32,1.62,0.905,-0.989,2.3,1.05,,,,,160,1500000000.0,-9.360310444433157,-3.139012803276855,5.857757922412324,-2.0190015946026394,1.870537581114034,0.6282202218072523,-3.631805916667052,3.302968507059908,1.1074945883236915,,,,,,,,,
30,30,1.55,-3.99,-4.43,4.88,-1.75,-0.32299999999999995,2.54,3.09,1.93,2.52,,,,,160,1550000000.0,-7.245208268720387,-3.8814733932221417,5.466875693492316,-1.8361956286442176,1.1663015502532388,1.7424020112321332,-0.7383553764257411,2.504030349603609,1.7363700138858316,,,,,,,,,
31,31,1.6,-8.2,-7.47,3.33,1.34,0.715,0.973,-0.56,-1.69,1.25,,,,,160,1600000000.0,-7.621253878977084,-5.94527370570068,4.6126081468570055,0.3222581787642993,1.0214110174019817,1.2939958989264635,-0.6615809996640623,0.0635003736406472,1.5198284338926416,,,,,,,,,
32,32,1.65,-7.71,-7.67,6.37,0.987,-1.02,1.87,0.257,-2.6,3.75,,,,,160,1650000000.0,-7.65620664318354,-6.937182480727758,5.315167813789996,0.7739981352928397,0.3660152848365282,1.6296900544402408,-0.2661710823661196,-1.4864054781468865,2.5127450627827903,,,,,,,,,
33,33,1.7,-2.35,-6.32,4.85,0.846,-0.897,1.87,5.84,-2.24,1.34,,,,,160,1700000000.0,-5.566351772864685,-6.582234264829697,5.129205740492142,0.8229286010196671,-0.039476229720503235,1.7697422606984734,2.362275038099301,-1.9249263912490449,1.990615707875738,,,,,,,,,
34,34,1.75,-5.0,-1.96,-17.2,-1.94,2.7,-4.54,3.28,2.24,-20.4,,,,,160,1750000000.0,-5.343293556486518,-3.9239374080940888,-3.7974322642563534,-1.0546805001080777,0.8400336108648884,-1.9075641428958168,2.7573164556660803,0.4986677992600352,-7.9781304758431695,,,,,,,,,
35,35,1.8,-16.3,-1.43,18.8,-2.51,-0.8079999999999999,0.28,-8.66,4.55,17.6,,,,,160,1800000000.0,-9.658603128358012,-2.489647022290117,5.236435142467479,-2.0436749542319785,0.31093182047005363,-0.6326556994769028,-2.15735095018149,2.8561609943251782,3.409760864051899,,,,,,,,,
36,36,1.85,-20.4,1.62,5.97,-0.268,0.894,0.27,-12.6,7.34,4.84,,,,,160,1850000000.0,-13.88911295865208,-0.12614460364206706,5.529695275213717,-0.8369758843038395,0.4981260664683458,-0.10658957723233076,-6.652465864078388,5.4653323191995815,4.046531771932373,,,,,,,,,
37,37,1.9,-0.6559999999999999,-2.28,4.3,-0.0473,0.36,2.65,7.76,2.67,3.39,,,,,160,1900000000.0,-8.677238093821018,-1.3648501025747697,5.038095053160401,-0.3003342220700989,0.4537806479219782,1.4999459194006708,-0.4485142992208964,3.8387127027831567,3.754230847872485,,,,,,,,,
38,38,1.95,6.81,-5.44,-0.113,0.422,-2.3,0.466,15.6,-1.17,-1.2,,,,,160,1950000000.0,-2.5775737887291448,-3.7085128820647366,2.9788207639916924,0.19054392216246654,-0.43032160063974295,0.8973640942690615,6.459686360175015,0.9241145235465068,1.5485089588856351,,,,,,,,,
39,39,2.0,8.4,-4.9,1.12,-0.622,-3.79,-4.31,16.6,-0.122,-1.21,,,,,160,2000000000.0,1.7459545583229559,-4.393750054962473,2.2357124036140714,-0.3616382050793729,-1.5089475424944419,-2.137478288173313,10.824658782992103,0.3153745744519275,0.32036602328293506,,,,,,,,,
40,40,2.05,-10.1,-19.0,-2.8,-3.83,4.79,-8.89,-4.03,-11.7,-5.31,,,,,160,2050000000.0,-2.9195867302669622,-12.793962249629582,0.22256512538359585,-2.7186398994497765,0.5133318110913241,-6.07283598076882,4.430362046445176,-6.676439626076133,-2.1863846139330443,,,,,,,,,
41,41,2.1,-14.1,-12.8,8.08,1.3,4.71,-9.35,-12.1,-3.27,8.36,,,,,160,2100000000.0,-7.32300391177059,-12.797434734811892,3.363763899274614,0.0123154356896924,1.860673649321714,-7.9827614913953875,-2.685253504068867,-4.69421316158283,2.5090749085969644,,,,,,,,,
42,42,2.15,0.153,-7.13,-3.47,1.34,-7.0,-7.57,-1.69,2.45,-4.45,,,,,160,2150000000.0,-4.3785722396974185,-9.538031836075827,0.6318022066474578,0.9145727837443042,-0.9840488011381604,-7.742204937628579,-2.256839370139287,-0.5369551542216655,-0.589243227130567,,,,,,,,,
43,43,2.2,-1.02,-5.93,4.53,-0.232,-9.0,-6.16,-6.26,2.33,5.27,,,,,160,2200000000.0,-3.0557951716054643,-7.463013636045604,2.1902007301105715,0.13539396748759247,-3.557572806159916,-6.82009866056743,-3.980029274891464,1.1313421943233657,2.019408099254192,,,,,,,,,
44,44,2.25,6.57,-16.0,-5.66,2.31,-1.44,2.6,0.504,-8.57,-3.49,,,,,160,2250000000.0,0.7353340229408372,-12.372726754063336,-0.9481059898099612,1.6131954150196046,-2.8777253162513707,-1.3300821821618258,-2.0498460357643005,-4.5139234310774805,-0.4334897000433737,,,,,,,,,
45,45,2.3,17.2,-18.7,-7.08,1.51,-1.14,3.41,12.7,-10.1,-5.78,,,,,160,2300000000.0,7.2199596076875805,-16.011610416082227,-3.399478250754011,1.5430666884729127,-2.319827976138264,1.4324292268389796,4.299333113831337,-7.7644931511457775,-2.813862256289137,,,,,,,,,
46,46,2.35,4.16,-7.3,3.41,-1.06,0.86,-0.603,0.0982,1.48,5.02,,,,,160,2350000000.0,6.014791372999128,-11.001469228199003,-0.6772253080653869,-0.22590464674596802,-1.2989430602710004,0.2461847478159547,2.4909246025803498,-2.385070374955257,0.6739286392529138,,,,,,,,,
47,47,2.4,3.56,-9.13,-1.38,0.969,0.6890000000000001,-0.6409999999999999,-0.735,-0.424,0.0408,,,,,160,2400000000.0,5.047969294848743,-9.925167115713613,-0.9581764126319242,0.5861191451087221,-0.6607132249961047,-0.2708649095704277,1.1023017294403756,-1.2439124473724923,0.3920472081411957,,,,,,,,,
48,48,2.45,-1.98,-14.2,1.78,0.951,0.0244,-0.775,-6.66,-5.65,2.72,,,,,160,2450000000.0,2.279996499434668,-12.383669596340642,0.13647553433970228,0.8340819599905228,-0.440757378742464,-0.5646739184414402,-2.239037823693563,-3.8078397293863233,1.4284979914995173,,,,,,,,,
49,49,2.5,1.59,-11.7,3.57,1.16,1.76,0.26,-3.24,-3.13,3.91,,,,,160,2500000000.0,2.008240696063188,-11.990483713302384,1.5091095947918425,1.0555667289317994,0.2657965633129277,-0.08405544955158463,-2.6699093261256284,-3.413401029924876,2.533311958071513,,,,,,,,,
50,50,2.55,5.54,-16.1,7.72,2.85,1.46,0.43,0.8640000000000001,-7.52,6.92,,,,,160,2550000000.0,3.3992276413664677,-14.353911161143332,3.992062513564631,2.2750133664745142,0.6491960168677589,0.21553514481287472,-1.14871217003106,-5.803054148049723,4.486352542272115,,,,,,,,,
51,51,2.6,10.5,-9.0,-5.04,3.65,0.649,0.963,6.23,-0.561,-7.65,,,,,160,2600000000.0,6.1958739892937835,-11.27481899209001,0.3812780397887541,3.2094159209522104,0.6491330820610784,0.6511563159700589,2.027508522317218,-2.7526732331373016,-0.9169924429840676,,,,,,,,,
52,52,2.65,3.24,0.773,4.43,3.07,-0.0806,0.6890000000000001,-0.6729999999999999,8.88,0.541,,,,,160,2650000000.0,5.031700044135554,-4.345988086597888,1.9998520711932433,3.1146727119354987,0.41485201426071294,0.6732115529808518,0.8650548638802571,4.016445073481824,-0.267865276286241,,,,,,,,,
53,53,2.7,1.9,-1.13,1.75,-2.06,1.51,1.19,-1.59,6.81,-2.84,,,,,160,2700000000.0,3.79827681697577,-2.4964385797323434,1.8999676890977142,-0.401890208671555,0.7664496644819904,0.9743949625268208,-0.1917414937604212,5.6420304261595895,-1.4130306494400922,,,,,,,,,
54,54,2.75,1.99,-7.24,0.915,-3.44,-0.635,1.18,-0.866,1.46,-2.59,,,,,160,2750000000.0,3.0860851744120867,-5.224511885061943,1.506203145156,-2.466504756299693,0.31651375053291764,1.094221177507,-0.4819810035857944,3.2084833289029464,-1.937040717724676,,,,,,,,,
55,55,2.8,8.47,-9.92,4.13,-3.42,0.588,-0.971,5.82,-0.654,2.29,,,,,160,2800000000.0,5.206545558275858,-7.924937888473124,2.5551291667395795,-3.1144735286256,0.40367450806209465,-0.1093860144962806,2.230752939495201,0.9608824788700518,-0.0550783406894324,,,,,,,,,
56,56,2.85,4.86,-0.915,-3.6,-2.72,0.4970000000000001,-0.787,1.59,8.31,-4.18,,,,,160,2850000000.0,5.070058293567016,-3.8934468640183417,0.09446810006893848,-2.8464003622868246,0.4336366935253839,-0.5042982251576749,1.9549361591503889,5.23737570650529,-1.8915752273850133,,,,,,,,,
57,57,2.9,1.3,-0.654,-14.4,-5.46,1.19,0.0496,-2.12,8.49,-13.4,,,,,160,2900000000.0,3.585217017291998,-2.0304059544294377,-5.700044408719213,-4.6225296602562125,0.6764674224929786,-0.1814873362642316,0.20085010002565,7.130096016141138,-7.015354098908403,,,,,,,,,
58,58,2.95,-2.35,-22.9,7.46,-6.6,-3.4,-1.41,-6.0,-14.7,11.3,,,,,160,2950000000.0,1.2476258524836972,-14.032734810542744,-0.4389997367770437,-5.966363174370662,-0.6322839349747211,-0.8974622847118191,-2.4683512311949283,-5.572960011626667,1.139005016136414,,,,,,,,,
59,59,3.0,3.08,-29.5,10.3,1.16,-5.42,-0.653,-0.35100000000000003,-21.4,14.7,,,,,160,3000000000.0,1.9693082266679716,-22.92812617735775,3.8541740878811153,-1.1234859427917447,-2.1693819178896714,-0.7549901037856379,-1.5569218941642133,-14.782803728675717,7.176628954590861,,,,,,,,,
60,60,3.05,8.48,-8.96,2.0,2.87,0.69,0.802,5.22,-0.7290000000000001,6.23,,,,,160,3050000000.0,4.533550561239911,-14.894905879692542,3.1129233462680714,1.590375421009171,-1.2513763292175089,0.1524209165361703,1.3602536688098774,-6.6048159659206735,6.7551709709325145,,,,,,,,,
61,61,3.1,1.68,-17.0,1.91,5.7,-2.11,1.05,-1.02,-7.95,4.55,,,,,160,3100000000.0,3.4096767769036926,-16.10556825825444,2.632025757905303,4.3831613044206135,-1.5270377327423934,0.6755283620684684,0.3356560558966524,-7.38758604014845,5.77338518795679,,,,,,,,,
62,62,3.15,4.38,-15.4,-1.44,5.64,0.779,0.71,2.23,-5.86,-1.39,,,,,160,3150000000.0,3.791839601055168,-15.699788108394735,1.0041353806976585,5.237273666585132,-0.7866834972968045,0.6956183580668011,1.151090286161363,-6.498675175331409,2.584103983695621,,,,,,,,,
63,63,3.2,0.136,-19.5,1.37,5.5,1.24,0.902,-1.69,-10.2,-1.2,,,,,160,3200000000.0,2.3519834935997586,-17.885331036545654,1.150398574480238,5.415815140413809,-0.1360160311377795,0.8158972131325105,-0.07187785600374408,-8.652496879911226,0.899345790510981,,,,,,,,,
64,64,3.25,3.96,-15.6,-2.72,2.69,-2.69,1.08,2.56,-7.15,-7.52,,,,,160,3250000000.0,2.9853024298485584,-16.57101267900326,-0.3968864693731224,3.5634273876822258,-0.9559735179671852,0.9698158666864848,1.0610332143821002,-7.778185516908055,-2.8491139907369956,,,,,,,,,
65,65,3.3,3.06,8.34,-14.0,-0.993,-0.0513,-1.98,0.862,16.3,-19.3,,,,,160,3300000000.0,3.014722120578918,-2.244419983625201,-5.835058677003561,0.4670066923411342,-0.6655277609497426,-0.7493315189800727,0.975357904906356,6.233046152567004,-10.17337449574782,,,,,,,,,
66,66,3.35,-1.71,8.8,0.103,-5.28,2.04,0.624,-4.21,17.4,-3.92,,,,,160,3350000000.0,1.1538855379068316,4.107345416857166,-3.4611767276613588,-3.4384985879121146,0.20308288401943156,0.051043624444566005,-1.2567173914140453,12.731159430316087,-7.3892481342994785,,,,,,,,,
67,67,3.4,10.6,-28.3,-17.7,2.98,3.55,2.35,9.7,-19.1,-21.2,,,,,160,3400000000.0,4.87424738660521,-14.530468723185614,-9.153489517939251,0.9233336889039618,1.2776118082102397,1.3908712041677955,3.4596817580734265,-5.791572203658352,-13.538069216437172,,,,,,,,,
68,68,3.45,1.83,-0.594,-6.89,-7.52,2.15,-1.4,1.56,9.06,-8.59,,,,,160,3450000000.0,3.675267503020255,-6.515454937180596,-8.248605023144687,-4.814519908962702,1.5576923804344858,-0.2356434934277698,2.641949810278561,2.8506417674942157,-11.335090697179899,,,,,,,,,
69,69,3.5,1.15,-9.96,10.7,-0.531,-0.414,-0.779,0.373,-0.193,10.4,,,,,160,3500000000.0,2.680688343198064,-8.496450050306757,-0.6734439439565012,-1.903559501815868,0.9246798336583686,-0.5523106777141018,1.6652637483365471,1.0795294344516884,-1.6581972541491723,,,,,,,,,
70,70,3.55,-3.16,-59.0,1.21,-9.71,2.21,-4.41,-4.7,-49.3,2.37,,,,,160,3550000000.0,0.3803273205602435,-37.541587423539795,0.0795081427141966,-7.2085983252808346,1.3373323459217383,-2.8005649781996773,-1.0747105596135782,-28.23660277518986,0.13523603378627191,,,,,,,,,
71,71,3.6,-1.74,-12.2,19.2,1.8,-0.695,-1.35,-4.65,-3.46,22.6,,,,,160,3600000000.0,-0.4547657347630149,-22.96736651737359,7.723385504275856,-1.0866066973124129,0.684851320245441,-1.9551783352359235,-2.6137201203016702,-13.818957737640266,10.136994832929568,,,,,,,,,
72,72,3.65,1.69,-2.33,-0.74,3.31,4.82,1.62,-1.67,6.61,1.48,,,,,160,3650000000.0,0.38995243339754027,-11.0985939591688,4.33994334009385,1.9012043042114184,2.012442340880411,0.12842916250002556,-2.2074888656631915,-1.93123179719052,6.2827289829273845,,,,,,,,,
73,73,3.7,-0.373,3.16,-0.199,1.93,-0.86,1.14,-3.25,12.5,0.485,,,,,160,3700000000.0,0.08946285037717032,-2.8983224297673638,2.525391438154648,1.9207730186768397,1.0902436933685822,0.7179708164409039,-2.6562454172161107,6.466383473744908,3.7014650164106206,,,,,,,,,
74,74,3.75,-11.8,-0.797,1.09,5.03,-1.96,3.19,-13.9,8.75,0.29100000000000004,,,,,160,3750000000.0,-4.5932141477545505,-1.6898291859856784,1.9515591587319985,4.033716924822028,0.11096185026841066,2.1586650058962467,-7.496201745452554,7.7952328251615794,2.1830583296862627,,,,,,,,,
75,75,3.8,-18.1,-51.7,-7.14,0.487,-1.89,6.75,-18.1,-42.4,-10.3,,,,,160,3800000000.0,-9.91287551484894,-30.451219325064407,-1.6830104935505084,1.623467214321391,-0.531447664240003,4.8344867715652935,-12.060684514538504,-21.41365747875148,-3.3746469933930494,,,,,,,,,
76,76,3.85,0.0718,-13.2,-2.2,2.85,-4.42,-0.885,2.4,-4.17,-5.24,,,,,160,3850000000.0,-5.980401002750144,-20.529856545788487,-1.889689517333742,2.4569845529941343,-1.7798688096465545,1.5011801873265118,-5.83597693598211,-11.379475867321267,-4.205139059518035,,,,,,,,,
77,77,3.9,11.5,-0.0168,-14.6,-1.92,-0.0464,-0.773,12.9,8.9,-18.4,,,,,160,3900000000.0,0.9042725447981228,-8.732576039206164,-6.970942359638162,-0.5174917973484772,-1.2233380269075154,0.1757920687901542,2.2290613659138057,0.42126542904551023,-10.524972613140553,,,,,,,,,
78,78,3.95,2.67,7.71,6.4,-3.06,2.75,-4.29,3.21,17.3,4.36,,,,,160,3950000000.0,1.599706112160476,0.7237271595248806,-1.6255861303509658,-2.2453092780189805,0.05230357053187529,-2.4268634838742216,2.6513136002904574,10.243095940272926,-3.897887421427144,,,,,,,,,
79,79,4.0,-18.1,-5.76,10.6,3.8,-3.88,0.472,-19.0,3.82,8.66,,,,,160,4000000000.0,-6.159043139062251,-3.0051345318701514,3.2618864795685796,1.8629139278740772,-1.210163936724148,-0.7374110645951109,-6.6686528804877865,6.505460104791343,1.693133145085694,,,,,,,,,
80,80,4.05,0.998,-3.76,-9.14,-3.84,4.02,1.86,1.13,5.78,-11.4,,,,,160,4050000000.0,-3.3402344774253443,-3.439265815017277,-1.6960664251527682,-2.0126269409909634,0.4689820633393012,0.7763554343069912,-3.3116656445745463,6.083310895480852,-4.136189335225623,,,,,,,,,
81,81,4.1,12.0,-9.61,-22.6,2.0,-0.6659999999999999,-1.99,12.6,0.0536,-24.2,,,,,160,4100000000.0,2.7015323277699403,-6.988121535124147,-10.052917407498892,0.7142421880273591,0.10459566241207352,-0.8358715362190552,3.5376275093559015,2.574588076761508,-13.068996258356414,,,,,,,,,
82,82,4.15,16.2,-35.2,-6.95,-2.53,-1.8,-5.3,14.9,-25.6,-8.11,,,,,160,4150000000.0,8.017917721526409,-23.213078167780274,-8.812451376888284,-1.4904541173285373,-0.5068754422346926,-3.4375576762721014,8.42864378460925,-13.820364039191956,-10.861152582449755,,,,,,,,,
