,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
4386,219.0,1.74,-4.33,-1.07,0.986,-1.97,1.18,4.96,4.34,-4.32,219000000000.0,0.16211778158060608,-9.20416181494648,-0.6935603603463577,1.104966402747721,-1.6332174738456933,1.388365265797266,2.653377446724389,-0.19805500472238702,-3.051810300589957
4387,219.0,2.32,-3.16,-1.15,0.255,-1.96,0.6459999999999999,5.58,5.23,-5.05,219000000000.0,0.9422114522659318,-6.551203524226211,-0.8825579798432615,0.46495168124607245,-1.8524721914781113,0.8571700598514279,3.8701371502417468,2.145539330751565,-3.9694294130691077
4388,219.0,2.61,-2.82,-2.58,-0.868,-0.958,0.221,5.73,5.53,-6.66,219000000000.0,1.5451318699966063,-4.913469799567459,-1.5854165300453409,-0.5387452565244434,-1.252326197609134,0.4019622077671161,4.643385565663121,3.6068000051586404,-5.20500710576048
4389,219.0,2.42,-3.4,0.68,-2.26,0.22,-0.718,5.4,5.22,-2.92,219000000000.0,1.8614045403510426,-4.249163948820676,-0.6473771533846712,-1.8348298540258883,-0.2644691338503423,-0.39942034930166714,4.957952298503022,4.30330839750491,-4.155674340777044
4390,220.0,-15.8,-24.7,18.7,0.7829999999999999,-1.15,-0.975,-13.4,-15.6,15.9,220000000000.0,-4.523351010603996,-13.225630745998977,7.363777538323884,0.13636527235142548,-0.858615933573689,-0.8112730978508429,-2.6744691386454225,-4.290060959862915,5.054396148257507
4391,220.0,1.76,-8.47,-0.785,0.557,-1.34,1.18,4.21,0.435,-4.09,220000000000.0,-2.251863504740332,-11.138246279430179,3.9896191433067805,0.45309826766418193,-1.1816005306899326,0.6135709561274729,0.18778752080166505,-2.24998840029119,0.8550591087077413
4392,220.0,3.78,-10.5,7.38,-0.804,1.67,-1.12,6.4,-1.59,4.22,220000000000.0,-0.07129098527139321,-10.858101433143386,5.3934717243153925,-0.49348197760479473,0.7316804336244629,-0.6268758432150474,2.770549728727808,-1.9650345832435878,2.4003245996988576
4393,220.0,-2.49,-7.37,-7.28,-0.261,1.44,0.0184,0.11900000000000001,1.52,-10.5,220000000000.0,-0.9456758999459429,-9.327072262470992,0.1457764250144944,-0.3184257846719762,1.2069273899518471,-0.16515239896562173,1.6681530636889843,-0.46035063517844943,-3.5238292899047843
4394,220.0,2.4,-5.86,-2.83,-1.53,2.12,-1.15,5.07,3.24,-5.32,220000000000.0,0.26381585385413553,-7.805273514973522,-1.086401121763757,-1.2307269166153514,1.8195532582577214,-0.8698544576211233,3.0824900719855965,1.1372972833125172,-4.3486761868425186
4395,220.0,-5.29,-16.1,-2.31,-1.34,1.73,-0.9359999999999999,-2.94,-6.73,-3.89,220000000000.0,-1.7439381667479368,-11.446070269919138,-1.593055794978103,-1.313008290060718,1.7594675244536826,-0.9171845151570707,0.5786060344357544,-2.259454096791899,-4.138040580437186
4396,220.0,0.508,-7.58,-0.10300000000000001,-1.6,1.09,-0.929,2.58,1.98,-0.861,220000000000.0,-0.9298424006984156,-9.749139605723588,-0.9760694765468295,-1.5291096947103293,1.3102884012235279,-0.9256390321796362,1.4106967651273024,-0.4290451182742403,-2.6331410298503304
4397,220.0,-1.15,-9.57,-1.71,-1.39,0.75,-0.946,0.41600000000000004,0.115,-1.62,220000000000.0,-1.009431330537456,-9.670509891113205,-1.279967569992888,-1.424361717747476,0.9343629736669801,-0.9402081920763891,0.9971460116216184,-0.1941504724518672,-2.167881159986558
4398,220.0,-1.31,-8.33,-0.527,-1.31,0.701,-1.0,-0.214,1.37,0.315,220000000000.0,-1.1180895683546193,-9.082121096899684,-0.9681868404841609,-1.3382486444432804,0.7777881011882276,-0.9829918787201815,0.49360526610583777,0.48118059589068607,-1.0276796128427714
4399,220.0,-1.64,-9.69,0.261,-0.852,0.426,-1.25,-1.11,-0.0042,1.67,220000000000.0,-1.3067648456019259,-9.348936634733455,-0.45921833705544124,-0.9721091250190856,0.5417559212997826,-1.1740480148179238,-0.17310262016859812,0.2716146998670439,0.21116277391879223
4400,220.0,-3.61,-9.26,1.92,-1.07,0.18100000000000002,-0.784,-3.6,0.365,3.78,220000000000.0,-2.139404887054971,-9.309899860764563,0.525942850271001,-1.0458198435893187,0.299706780512492,-0.8949513710007657,-1.597854379790562,0.31193435060730845,1.8500626792167876
4401,220.0,-2.58,-13.4,0.0168,-0.124,0.39799999999999996,-0.768,-2.93,-3.82,2.17,220000000000.0,-2.2986839279248015,-11.105163546374923,0.3151224405938926,-0.35170032715964406,0.3656566042070044,-0.8041120473726224,-2.151701418096354,-1.4720523149165687,1.996985988058842
4402,220.0,-2.75,-11.8,2.22,0.13,0.489,-0.149,-3.43,-2.28,4.39,220000000000.0,-2.4618387188540605,-11.410147548949027,1.103873716987366,0.011014357745909198,0.4484138340908407,-0.3353503665272328,-2.6831612483219924,-1.8208884160189325,3.095918217724465
4403,220.0,-7.38,-13.4,2.44,1.49,0.322,1.05,-8.02,-3.82,4.28,220000000000.0,-4.239797989313249,-12.283551468614611,1.6571225781802008,1.1246731819835285,0.363596487004868,0.6559291413445121,-4.901982071736569,-2.684016443868264,3.639678483972116
4404,220.0,1.14,-12.2,5.49,2.82,-0.813,2.52,1.35,-2.44,6.31,220000000000.0,-2.29495297234285,-12.246878216423683,3.2441992476776234,2.4012343130667624,-0.4258407836158411,1.989754383498037,-2.3026854624733946,-2.578660949312002,4.865957337223247
4405,220.0,3.01,-20.2,-6.0,2.02,-2.36,1.47,4.32,-10.5,-6.61,220000000000.0,-0.3771650957525188,-15.737734904664544,-0.5835396063629958,2.1141693387877774,-1.7235645797138943,1.617847123565772,0.4507332213703883,-5.99874516864602,-0.4040913008384228
4406,220.0,-1.29,-14.1,0.634,2.01,-0.792,1.93,0.743,-4.69,-1.02,220000000000.0,-0.7071630527203604,-15.018885612399806,-0.07939386636758927,2.0357310430299957,-1.0985314471806615,1.8412062938268385,0.5722447611464825,-5.433686852864379,-0.6869320754705344
4407,220.0,-0.20800000000000002,-8.91,-1.81,1.44,-0.924,1.79,2.63,0.106,-4.42,220000000000.0,-0.5267111524998714,-12.33751806076448,-0.7959846647955883,1.587152607928048,-0.9814296127701958,1.8045658954608204,1.4277680865082316,-3.0418948262868604,-2.4012509010409513
4408,220.0,1.41,-3.47,-0.8759999999999999,0.93,-2.18,1.09,4.72,5.13,-4.25,220000000000.0,0.17342721455999455,-8.445306611790459,-0.8291165510730651,1.092324418189918,-1.7856102979098016,1.2932623742705085,2.796531875890342,0.48636835623796015,-3.250243039250803
4409,220.0,2.34,-3.39,-1.02,-0.0125,-2.35,0.608,5.59,4.96,-5.02,220000000000.0,0.9566625959467678,-6.226385624787341,-0.9081555139368459,0.2604046079686352,-2.164287428745289,0.8029267824205041,3.957931974083105,2.4178848612764403,-4.062959989793733
4410,221.0,1.65,-3.34,-2.03,-0.992,-0.732,0.088,4.69,5.01,-6.17,221000000000.0,1.2073102513508471,-4.959467027240012,-1.3726768318932359,-0.6826413393913917,-1.2032943662997475,0.2913650064024217,4.262293384138081,3.5370457514633626,-5.030565853314595
4411,221.0,0.915,-6.02,3.44,-2.05,0.33,-0.594,3.82,2.64,-0.13699999999999998,221000000000.0,1.1016374925115426,-5.42496577101308,0.6201047846466512,-1.712246314488524,-0.17453070834774276,-0.34215285397841766,4.078407402118957,3.1497410747934635,-2.7833171897338493
4412,221.0,-14.1,-23.5,14.8,0.736,-1.0,-0.33799999999999997,-11.6,-14.5,11.9,221000000000.0,-4.393890370494552,-13.358623747411817,6.491563754524617,0.1312544052980893,-0.7283792187247672,-0.33918130269303265,-2.4399785381333263,-4.470637315649218,3.9596316182357603
4413,221.0,-1.26,-6.2,-0.85,0.6709999999999999,-1.83,1.2,1.36,2.59,-4.32,221000000000.0,-3.2609610081561606,-10.21649559498842,3.451647784417154,0.5376765013499348,-1.467511562772387,0.762171121147694,-0.8601161495939378,-1.4221661148050542,0.15741621710158205
4414,221.0,3.52,-5.5,1.64,-1.89,1.43,-1.05,6.33,3.27,-1.74,221000000000.0,-0.8095830472824219,-8.14628856667638,2.70150009901882,-1.2903353788991958,0.4765733959533962,-0.534517539798645,2.1292149207485167,0.6037038947751889,-0.7139250915891231
4415,221.0,-0.496,-23.0,0.496,0.961,1.07,0.833,2.35,-14.1,-2.17,221000000000.0,-0.6962199720308734,-14.666014322057041,1.7882702749478847,0.4048937371766477,0.8747329314364864,0.44400182795472687,2.2210075156748372,-5.744705968652088,-1.3825913889003552
4416,221.0,3.4,-0.716,-5.13,-1.25,0.831,-1.11,6.37,8.27,-7.72,221000000000.0,0.7846001672201183,-8.542947508888638,-1.0763729096821981,-0.8412218092120269,0.8453903071264275,-0.6679553142019807,3.9459743556352342,0.3062250647090661,-4.292888904312722
4417,221.0,-0.512,-14.9,-2.39,-1.21,2.12,-1.01,2.08,-5.59,-4.09,221000000000.0,0.3158676175534528,-11.333242483553677,-1.620305566276416,-1.118907484081715,1.700589432601106,-0.9127034286265511,3.170185023590361,-2.239504475496028,-4.1997172807308205
4418,221.0,-3.01,-8.62,-0.8190000000000001,-1.67,1.27,-0.614,-0.657,0.8690000000000001,-1.61,221000000000.0,-0.8864632273227024,-10.1423214315225,-1.2885095560526731,-1.5338736433460198,1.4116854978263924,-0.6989679124288839,1.5790113899501477,-0.8973895761482691,-3.010453902255236
4419,221.0,-0.6629999999999999,-7.9,-1.62,-1.46,0.171,-0.9420000000000001,1.31,1.71,-1.51,221000000000.0,-0.8056792703292694,-9.158101411307754,-1.425769564875093,-1.4782476863203056,0.5792477322380946,-0.872868114420822,1.4671683725208335,0.22836605890841377,-2.321407684153022
4420,221.0,-0.067,-9.93,-0.498,-1.43,0.426,-0.8590000000000001,1.46,-0.28300000000000003,0.341,221000000000.0,-0.5386401172853807,-9.496910275441932,-1.0416086947515735,-1.4419177057229102,0.4764261862336039,-0.8629448838065179,1.4641880973141566,0.0075807912798776245,-1.0987630397640555
4421,221.0,-0.0168,-9.99,-1.3,-0.84,0.873,-1.12,0.991,-0.33799999999999997,0.13699999999999998,221000000000.0,-0.3499902539192381,-9.713341589534632,-1.1486005746997838,-0.9886807234449724,0.742507350598397,-1.0468792073758046,1.2674574914414483,-0.14162572564452997,-0.531269537598095
4422,221.0,-3.78,-8.13,0.213,-0.8859999999999999,0.581,-1.13,-3.43,1.5,2.04,221000000000.0,-1.589969401495412,-9.018366987323644,-0.5848036159803426,-0.9113633278612308,0.6341439955682638,-1.1063558123607562,-0.685536825643805,0.5671557319351672,0.649522161763343
4423,221.0,-2.34,-11.2,-0.163,-0.526,0.386,-0.698,-2.46,-1.59,2.04,221000000000.0,-1.8611121306324447,-9.97594905439448,-0.4101477007602049,-0.6211892855363756,0.46765182002540756,-0.8141591531476777,-1.4232798551357972,-0.36420881948549677,1.2880645801456767
4424,221.0,-1.34,-12.6,1.63,-0.16,0.62,-0.358,-1.79,-3.09,3.98,221000000000.0,-1.6727254532264777,-11.127721464769444,0.4346147707855318,-0.2739191677754096,0.5698698141189782,-0.4877570839163342,-1.575745795595362,-1.5410849825276056,2.524269117313551
4425,221.0,-6.52,-13.4,2.71,0.797,0.6859999999999999,0.747,-7.06,-3.82,4.89,221000000000.0,-3.4250584878272257,-12.125090403096019,1.3767818922892203,0.5324703801587021,0.6477873397015095,0.3957662798416808,-3.855855205888621,-2.5250197706072104,3.6106722470293464
4426,221.0,-2.32,-12.9,3.77,2.2,-0.26899999999999996,2.22,-2.26,-3.24,5.22,221000000000.0,-3.025569950650179,-12.465220584877668,2.367739964333283,1.788100633683224,0.03266900140860918,1.7010863192032017,-3.1923694525842805,-2.8337166483259058,4.349715978122267
4427,221.0,6.95,-18.3,-8.97,2.49,-2.48,1.65,8.11,-8.54,-8.88,221000000000.0,0.5806876131354897,-15.026274556226431,-2.32686988102534,2.3166226194777813,-1.6532059404429602,1.6645317782298048,1.5066538736535549,-5.297437666547959,-1.7257027791654105
4428,221.0,-0.175,-14.2,2.13,2.21,0.595,1.53,1.62,-4.65,1.05,221000000000.0,0.30749979273327466,-14.663598549427315,-0.481416965961889,2.236337068080937,-0.14477244743133832,1.568268312257665,1.55377816316299,-5.0179027285747955,-0.4510301919752717
4429,221.0,-1.48,-10.6,-2.46,1.78,-0.221,1.82,1.11,-1.42,-4.53,221000000000.0,-0.3386973540699284,-12.879967182002625,-1.3006874185381414,1.8927205942214826,-0.19591731415012603,1.7483935211246444,1.3692749096416534,-3.464487275362651,-2.3241959336564193
4430,222.0,-0.292,-5.7,-0.625,1.45,-1.15,1.36,2.98,3.09,-3.5,222000000000.0,-0.321815841950538,-9.728470775669447,-1.0209060209471486,1.5593572226931063,-0.8360589480951115,1.4704807657271173,2.0389429047503094,-0.6345492990556965,-2.864154767963868
4431,222.0,0.56,-4.03,-1.54,0.768,-2.42,0.698,3.96,4.39,-5.24,222000000000.0,-0.003031538393611255,-7.227246385974265,-1.235846871232442,0.963474533990379,-1.8988040353434805,0.9177365759239803,2.8376331787628097,1.534829034629333,-3.9552026177877755
4432,222.0,1.94,-3.45,-2.05,-0.306,-1.63,0.355,5.13,4.81,-6.26,222000000000.0,0.6993917373689614,-5.569303161029049,-1.5729626449306793,0.007575124933191013,-1.7184500007296866,0.515073625556089,3.790697584898772,2.948903128278122,-5.0136237161864
4433,222.0,1.01,-2.36,-0.266,-1.55,-0.345,-0.221,4.04,6.04,-4.32,222000000000.0,0.8116793950220181,-4.160646661025247,-1.0317895749106862,-1.16526061359552,-0.7969339063888332,-0.01161965353804717,3.8943464458826726,4.283502169336046,-4.695094318924993
4434,222.0,-5.16,-15.2,17.1,-1.21,-0.507,-0.7340000000000001,-2.35,-6.36,13.8,222000000000.0,-1.3471359864377335,-9.006139679144129,6.476027494996883,-1.1989488747917718,-0.6024028103501144,-0.5285148038401767,1.298224440440897,-0.31189187092568016,3.798318791047925
4435,222.0,-7.89,-16.1,4.17,0.84,-2.07,0.847,-5.32,-7.28,0.73,222000000000.0,-3.7124397158602975,-12.119841364655208,5.521172400190292,0.3363556595185382,-1.587086902862833,0.45572695949613407,-1.4533395484812353,-3.3204131848003264,2.389269549917933
4436,222.0,11.3,-3.01,-2.24,-0.6940000000000001,0.648,0.0117,14.0,5.57,-6.17,222000000000.0,1.7146913921373073,-8.121267156359721,2.3075093895099927,-0.4394900542711717,-0.08745564427006025,0.13800600457320833,4.97147301113367,0.5180745038626378,-1.5413625870031096
4437,222.0,1.94,-24.9,2.77,0.511,1.69,-0.5720000000000001,4.6,-16.0,-0.551,222000000000.0,1.7961424868815403,-15.485940602946098,2.4990125320713115,0.27621777565190864,1.105128019940171,-0.3700347557283975,4.817030984365287,-6.613700260851866,-1.0865631490340006
4438,222.0,0.95,-4.62,-4.58,-0.976,1.3,-0.28600000000000003,3.73,4.26,-7.68,222000000000.0,1.4902544163466285,-10.716563341943528,-0.4321890029912172,-0.6666875096340875,1.2358773167974424,-0.30990417580613,4.365091765882026,-1.918916814172757,-4.1144352965666
4439,222.0,1.76,-9.15,-3.7,-1.51,1.77,-0.828,4.44,0.006409999999999999,-5.99,222000000000.0,1.5877698505892592,-10.02895298268552,-1.785289143771388,-1.3016919024947857,1.594246846564413,-0.6806246900562272,4.396235307994757,-1.087645761162036,-4.975741730466444
4440,222.0,-3.58,-12.9,0.0383,-1.72,1.74,-0.615,-1.11,-3.53,-1.23,222000000000.0,-0.2804250781196187,-11.289138814397727,-1.0301969142658474,-1.6166730081834637,1.6920399116866605,-0.6336673247423764,2.1069871009051595,-2.1421464003814092,-3.2556028178752676
4441,222.0,-0.424,-8.32,-0.424,-1.61,1.25,-1.02,1.74,1.25,-0.706,222000000000.0,-0.3323286928911605,-9.985897339963065,-0.7791893971266497,-1.6116483221713251,1.3954532923045986,-0.9101054502388152,1.9544101600799595,-0.6775674574301509,-2.084760990689471
4442,222.0,-2.15,-8.52,-0.903,-1.41,1.2,-0.846,-0.493,1.13,-0.33,222000000000.0,-0.9894331391952484,-9.342472583766014,-0.8304555621574745,-1.4598094789213842,1.264313964074767,-0.8642351727343687,0.9368856638197574,0.10286030619314823,-1.2789305644630735
4443,222.0,-2.41,-9.26,-0.486,-1.07,0.795,-0.975,-1.22,0.38799999999999996,0.787,222000000000.0,-1.502980778023194,-9.306273069681005,-0.687827098841284,-1.1662875593321789,0.9494278341033795,-0.9434923292830304,0.04014834416772117,0.22597103280061562,-0.3302032283908073
4444,222.0,-1.41,-8.93,0.41200000000000003,-1.07,0.284,-1.26,-0.797,0.696,2.16,222000000000.0,-1.4693673842547463,-9.141116014839522,-0.2324224923423075,-1.093784197605165,0.502959124414589,-1.1699675784274393,-0.30790076979806896,0.42890876524299665,0.8133608374462283
4445,222.0,-2.25,-9.9,-0.115,-0.41600000000000004,0.7190000000000001,-0.644,-2.12,-0.344,2.07,222000000000.0,-1.7515730469709991,-9.47421208975173,-0.1838014472686016,-0.5834206642475428,0.6479117087177532,-0.7936144774442041,-1.0612911370829605,0.09520090423203625,1.390441152724887
4446,222.0,-1.82,-13.2,-0.0407,-0.121,0.6509999999999999,-0.49,-2.05,-3.68,2.19,222000000000.0,-1.776310020599809,-11.1095686309793,-0.12454753506401126,-0.23522333497953712,0.6499838126956559,-0.5763648791034068,-1.4723523704160062,-1.5347640780866216,1.7576187347638106
4447,222.0,-6.59,-14.4,-0.56,0.5710000000000001,0.75,0.0276,-7.02,-4.87,1.68,222000000000.0,-3.516501996195779,-12.553834446438092,-0.3048550212606147,0.37185335161011696,0.7170896601357518,-0.14420125978643228,-3.7788179685157064,-2.9747715414590665,1.7219742332136625
4448,222.0,-6.62,-13.1,2.15,1.72,0.312,1.45,-6.85,-3.48,3.95,222000000000.0,-4.638444201710893,-12.793562552731359,0.7116250501007026,1.386991964611436,0.44529481138861515,0.996520380092155,-5.055679077670931,-3.192906875951175,2.7451397894693716
4449,222.0,3.91,-13.6,-0.484,2.94,-0.685,2.04,4.61,-3.81,0.248,222000000000.0,-1.548105242384231,-13.147531559449995,0.21655345693422917,2.5563888173478206,-0.3130763421184011,1.743176234725102,-1.0371187529975838,-3.459340397634207,1.5983903176750252
4450,223.0,-3.83,-19.6,-0.225,2.2,-1.3,1.22,-2.35,-9.88,-0.805,223000000000.0,-2.3730305501441933,-15.979707703005229,0.03371974087682081,2.2880322597875518,-0.9752526058409765,1.3688204886920745,-1.5829564527286513,-6.23149758402014,0.49469296254060824
4451,223.0,-0.268,-13.2,-1.54,2.06,-1.78,1.76,1.87,-3.8,-3.26,223000000000.0,-1.6120432078585452,-14.75961310048089,-0.6179092309913072,2.116326603454899,-1.51519774268175,1.6487267468643458,-0.14737044581207015,-5.181684335739077,-1.2295565855928146
4452,223.0,0.69,-7.84,-0.7659999999999999,1.62,-0.872,1.39,3.43,1.17,-3.5,223000000000.0,-0.779834028663372,-11.722393819888676,-0.679229056671706,1.742598504293281,-1.0836442895310958,1.4635962906924993,1.339941402053846,-2.439307689938081,-2.2722013718255027
4453,223.0,0.759,-3.12,-0.97,1.13,-1.55,0.8079999999999999,3.82,5.49,-4.51,223000000000.0,-0.22353178218774306,-7.9465530447841894,-0.7996283813829137,1.281319022301523,-1.3965455588472118,0.9944881296212531,2.3710396413550634,0.9842169369304758,-3.2998549553245047
4454,223.0,1.96,-3.17,-2.03,0.165,-1.73,0.564,5.0,5.2,-6.14,223000000000.0,0.5658344728095659,-5.84998508933431,-1.3090874501237932,0.44074391527235335,-1.6202767841544978,0.6864548148183351,3.464044650269898,2.8044057183408775,-4.604121014093734
4455,223.0,2.79,-2.22,-2.49,-1.04,-0.5489999999999999,0.145,5.72,6.13,-6.7,223000000000.0,1.3698901619597086,-4.256679120096541,-1.7980670540657024,-0.6742388319907835,-0.9015037863305676,0.29901991174493175,4.4019706481699155,4.240250446262166,-5.56660133159228
4456,223.0,-1.68,-9.33,8.24,-2.09,0.642,-0.872,1.16,-0.613,4.75,223000000000.0,0.26732764765372585,-6.483507105619101,2.3583879699717016,-1.7402902979202857,0.13410988493914033,-0.5388966825167238,3.0541031605391726,2.144831341695068,-0.8289582255056915
4457,223.0,-18.0,-23.0,4.43,0.7909999999999999,-0.655,0.27899999999999997,-15.5,-14.0,1.28,223000000000.0,-6.3364744493667,-13.733075982423518,3.216178784330714,0.16574157137555368,-0.3953432671906042,0.04634462710087539,-4.659869255859221,-4.825793516326227,0.13952848260717154
4458,223.0,4.32,-6.25,-0.883,0.259,-0.114,1.05,7.09,2.48,-4.36,223000000000.0,-2.4840636968706185,-10.448536395729764,1.518834802001405,0.23596407526775126,-0.20657603989227874,0.7645044624289722,0.22520482876769865,-1.6714746542945758,-1.926768357179463
4459,223.0,-5.22,-16.9,6.84,-0.111,1.63,-0.71,-2.48,-8.03,3.6,223000000000.0,-3.473129030283408,-13.28027115255424,3.7221658656769883,-0.025295799187829426,1.0256744042296617,-0.2905687683051189,-0.8994992540109221,-4.4168048491853895,0.6112627940611821
4460,223.0,2.71,-6.08,-5.81,-0.787,0.555,-0.0897,5.57,2.73,-9.03,223000000000.0,-1.237872648187857,-10.119862793527442,-0.22481109258718268,-0.5988501160922772,0.7098754807203725,-0.14683826738210165,1.7902314047945311,-1.3311302691446851,-3.816247727770338
4461,223.0,3.17,-8.77,-3.08,-1.5,2.14,-1.34,5.94,0.327,-5.47,223000000000.0,0.3556127100862534,-9.527368972962616,-1.4070570537224476,-1.2774053941366326,1.6694174052567663,-1.0005983539974144,3.5155209885740213,-0.615222882286818,-4.575692316727578
4462,223.0,-4.76,-13.5,-1.13,-1.36,1.63,-0.8340000000000001,-2.4,-4.08,-2.58,223000000000.0,-1.4937270568194632,-11.27107221776199,-1.2923362391707776,-1.3395981730008546,1.6429702992939925,-0.8813898472213936,1.056109931336941,-2.1111605270515046,-3.659220117815091
4463,223.0,-0.871,-8.17,-0.546,-1.59,1.16,-0.9490000000000001,1.19,1.4,-1.15,223000000000.0,-1.2686056610385168,-9.909921504636905,-0.9833013374221412,-1.5281478327474063,1.3189214194482024,-0.9297679065521314,1.1117755018556055,-0.5951965528124241,-2.5069230459711918
4464,223.0,-1.33,-9.58,-0.73,-1.35,0.987,-0.867,0.272,0.0867,-0.473,223000000000.0,-1.2908002784233723,-9.765109331726025,-0.8784170449003808,-1.3940046250928675,1.0962187799666712,-0.8848546779327013,0.7626341347303489,-0.3007837491033081,-1.5728943639682607
4465,223.0,-1.04,-8.8,-0.141,-1.09,0.993,-1.04,0.0929,0.9,0.789,223000000000.0,-1.2001337239909642,-9.3414948733788,-0.5730753069377901,-1.1650927382456866,1.0269641338939182,-0.9958679996905856,0.48418841342683294,0.2176616101119513,-0.48825301054489656
4466,223.0,-1.34,-9.13,-1.56,-0.667,0.774,-1.35,-0.8109999999999999,0.561,-0.16699999999999998,223000000000.0,-1.2506966440333613,-9.24866367538731,-0.9817304725618337,-0.7900347535089002,0.8572378748713361,-1.2492651468579155,-0.05429342683476135,0.3658999528663328,-0.34072553690019725
4467,223.0,-3.2,-9.24,1.47,-1.1,0.16899999999999998,-0.831,-3.25,0.39399999999999996,3.31,223000000000.0,-1.955387234416934,-9.244860835938107,0.03345579155189493,-1.0234349613442613,0.39546476499390115,-0.9499778888960231,-1.3829263520158954,0.3780323090183332,1.3357795295556274
4468,223.0,-1.81,-13.1,-0.105,-0.256,0.336,-0.77,-2.24,-3.5,2.03,223000000000.0,-1.9028284299812752,-10.936993653948898,-0.023874495922704214,-0.44556545858521845,0.3555668858677399,-0.8211957248375228,-1.7392595304903316,-1.296330701739186,1.654583037091407
4469,223.0,-1.63,-12.7,2.01,0.171,0.9059999999999999,-0.24600000000000002,-2.41,-3.14,4.2,223000000000.0,-1.8041985140856172,-11.710828307281597,0.8182904322875219,0.018701092676039477,0.7248799220314107,-0.4096177141671388,-2.0181236770182793,-2.09234569252359,2.8235025131088833
4470,224.0,-6.84,-12.7,2.89,1.07,0.46799999999999997,0.66,-7.71,-3.12,4.73,224000000000.0,-3.624685783048112,-12.145004435377254,1.6761217485217257,0.8103168612595774,0.5525263693230578,0.35574115058049155,-4.3845531868357135,-2.5360413689796886,3.6990141739351157
4471,224.0,-1.37,-11.8,3.27,2.2,-0.6409999999999999,2.18,-1.61,-2.0,4.3,224000000000.0,-2.809596736750839,-11.99357204290029,2.3360977480998506,1.8567319779863278,-0.24826996965244297,1.6610791983371729,-3.231017149251791,-2.304602389379591,3.9750020858288004
4472,224.0,4.1,-18.8,-8.3,2.11,-2.19,1.75,4.94,-9.03,-8.54,224000000000.0,-0.31171583867685326,-14.981110805793875,-2.0679835838864666,2.047439744788357,-1.551073511140011,1.7247059700734884,0.1661290668314419,-5.208331819010658,-1.772201985369731
4473,224.0,-1.81,-15.4,0.354,1.77,-1.04,2.08,-0.20199999999999999,-5.81,-0.858,224000000000.0,-0.853358924050457,-15.164973283080956,-1.0651146032732188,1.838530861294442,-1.2081687818809397,1.9789345292445057,0.01307734038061431,-5.468105531789628,-1.3523774048737476
4474,224.0,0.0814,-11.0,-2.16,1.53,-1.34,2.11,2.59,-1.76,-4.33,224000000000.0,-0.51543522448113,-13.336845430586433,-1.5184730381168974,1.6062107250739344,-1.2966209423689123,2.07271760316662,1.0844473484808987,-3.867109391570902,-2.71977664280638
4475,224.0,1.61,-4.06,-1.4,1.26,-1.89,1.38,4.77,4.72,-4.42,224000000000.0,0.25292859740392293,-9.264968261904418,-1.4694169835829565,1.345518108361857,-1.6947485318001614,1.577047475439559,2.616736519230761,-0.15957504487561858,-3.5005620555180683
4476,224.0,0.8640000000000001,-2.97,-0.589,0.45799999999999996,-2.34,0.9540000000000001,4.16,5.45,-4.37,224000000000.0,0.47383637525349764,-6.501923705387952,-1.1048633584790641,0.6772274004217504,-2.127679860146193,1.1312294103515375,3.2583569005461444,2.2623915333828153,-3.8998297997364006
4477,224.0,2.43,-4.75,-2.59,-0.569,-1.47,0.525,5.63,3.53,-6.76,224000000000.0,1.181007020967875,-5.732953461502987,-1.7198127711282738,-0.2611671987268548,-1.6864096655007763,0.6974454013463212,4.244380863829481,2.8096888510939784,-5.213292080611627
4478,224.0,3.46,-3.79,-1.49,-1.59,-0.11900000000000001,-0.22699999999999998,6.58,4.64,-5.42,224000000000.0,2.0048833512243847,-4.880134687552941,-1.6246543682066503,-1.2617627152923507,-0.6347563627691823,0.035963775980142554,5.2154275831029056,3.5999362802417565,-5.308217597188331
4479,224.0,-4.56,-14.3,16.3,-0.956,-0.312,-1.26,-1.7,-5.46,13.2,224000000000.0,-0.3683805930069881,-9.014787498670263,5.79739390356089,-1.031526959779801,-0.41820302883312954,-0.8913556948754712,2.3402997728327644,-0.311743933471758,3.191221877430059
4480,224.0,-11.0,-15.2,1.83,0.11,-0.33899999999999997,1.04,-8.49,-6.29,-1.42,224000000000.0,-4.211805963638102,-11.729656990036148,4.154618015374543,-0.1719705674234573,-0.3650617583160281,0.4906148138730758,-2.1624579848718564,-2.8928907535954864,1.0736326992939302
4481,224.0,10.5,-6.73,0.0814,-1.13,1.2,-0.406,13.4,2.08,-3.12,224000000000.0,1.106643288905384,-9.53516220211902,2.4680235962816637,-0.8933554739409793,0.6850162502382753,-0.15095278659346012,4.30772101786928,-0.7458162727430255,-0.8521889803950828
