,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
11,0.595,-1.05,0.469,6.63,-1.35,2.42,1.77,2.68,-2.28,-2.01,0.0,0.0,0.0,1.0,90.0,595000000.0,-1.6730841503048233,0.34781810318073725,7.392443472080728,-1.1595085255919777,1.8998871820931025,1.5770633074472826,1.959293397417819,-2.2186978285301895,-1.9141131056817577
12,0.645,-3.62,-0.23199999999999998,10.3,-1.88,3.79,-0.0708,1.23,-2.47,2.1,0.0,0.0,0.0,1.0,90.0,645000000.0,-2.9676317928190334,-0.08124184167598086,9.033823507886627,-1.7876159989179399,3.3726554013038057,0.2485500046024096,1.4863627575311305,-2.3557864833604425,1.2571983809564962
13,0.695,-6.0,0.0,3.26,-1.83,1.69,0.066,0.317,-1.66,-4.06,0.0,0.0,0.0,1.0,90.0,695000000.0,-4.983920963826479,-0.02112364198599706,5.774372501912726,-1.824565409016939,2.0615371753502356,0.10137753642260561,0.7280568509943762,-1.9762257863414008,-2.943603160372641
14,0.745,-4.99,-2.88,13.3,-3.02,-0.0202,0.619,1.4,-3.67,5.89,0.0,0.0,0.0,1.0,90.0,745000000.0,-4.987962898208275,-2.1366653765704684,10.022755687959762,-2.866717079270807,0.4394560041748514,0.5186866357197145,1.1637971190291314,-2.9002019420308502,4.0353001927455425
15,0.795,-2.76,-2.65,13.9,-1.07,1.97,0.41700000000000004,3.93,-2.81,6.72,0.0,0.0,0.0,1.0,90.0,795000000.0,-3.5065407299977047,-2.5165282464389334,12.211545594287571,-1.3003815436658277,1.632049706217111,0.4367065021412857,2.9576186029352707,-2.8509955648763814,6.15632136222359
16,0.845,-3.72,-5.12,10.3,1.02,-0.204,1.23,3.47,-5.4,3.6,0.0,0.0,0.0,1.0,90.0,845000000.0,-3.648474572736287,-4.443072803516701,11.132435958741016,0.7224723525681882,0.20140721781861104,1.0762625783161803,3.2898866348542986,-4.241511067235145,4.136724110933587
17,0.895,-0.16,-7.73,5.08,1.03,1.86,1.82,6.93,-9.11,-1.55,0.0,0.0,0.0,1.0,90.0,895000000.0,-1.3289101165133514,-6.87536806707554,7.715702026178187,0.9905676788495412,1.4937760041866892,1.6758663952010733,5.650419601419715,-6.897335635522143,-0.3560176969793636
18,0.945,-3.52,-6.74,1.23,-1.49,0.6990000000000001,-2.78,4.14,-8.15,-4.72,0.0,0.0,0.0,1.0,90.0,945000000.0,-2.785814576816268,-6.775196799657505,4.0543798749150355,-1.1719327376308752,0.8744897629172329,-1.916469037460836,4.670945780648174,-7.5806803164779,-3.8037398971582936
19,0.995,-8.03,-5.86,2.53,-0.7190000000000001,1.13,-1.89,0.00799,-5.86,-3.09,0.0,0.0,0.0,1.0,90.0,995000000.0,-6.272790108375648,-6.097959863667844,3.1938337225318305,-0.7770766417725642,1.0735823006035727,-1.8951295930733831,1.6471219990303254,-6.64202664190584,-3.239856468687328
20,1.05,-9.68,-2.65,2.48,0.201,1.56,-2.86,-1.3,-1.58,-2.51,0.0,0.0,0.0,1.0,90.0,1050000000.0,-8.538320068388124,-3.5465020237479195,2.7908588174363556,0.07558751486896653,1.4525969564121866,-2.6730114882457325,-0.2640214607650089,-3.8806245434978663,-2.663240357720364
21,1.1,-13.7,-2.35,2.09,-1.01,0.527,-2.07,-5.39,-0.17600000000000002,-2.61,0.0,0.0,0.0,1.0,90.0,1100000000.0,-11.970435911410846,-2.6611016950188864,2.3952084738604476,-0.8708020730459163,0.731375566317418,-2.186861411667256,-3.5881051827395174,-1.8597031218477889,-2.6211782408239808
22,1.15,-13.6,-2.26,6.06,-1.93,1.92,-1.9,-5.27,1.05,2.07,0.0,0.0,0.0,1.0,90.0,1150000000.0,-13.053969628279095,-2.3642902014212788,4.464064269303517,-1.794185803096765,1.6575468752712799,-1.9555926943713016,-4.678776792765754,-0.2724218190700889,1.0850420850755342
23,1.2,-16.0,0.0407,3.45,-0.8859999999999999,0.12300000000000001,0.33799999999999997,-7.73,4.12,0.153,0.0,0.0,0.0,1.0,90.0,1200000000.0,-15.01285084919953,-0.5846200439562648,3.891602600026501,-1.002450816344383,0.4618341707246152,-0.10649004529983852,-6.657427628938031,2.123702001115868,0.3486911722067281
24,1.25,-11.7,-2.51,6.79,-1.0,0.511,1.61,-3.16,1.38,3.93,0.0,0.0,0.0,1.0,90.0,1250000000.0,-12.810062394563392,-2.009383118196362,5.527811980660183,-1.0003142524480384,0.5001439682121516,1.2773503919187836,-4.389423153567222,1.7180027738442123,3.1780699179731107
25,1.3,-4.87,-4.49,18.4,0.358,2.23,1.36,4.06,-1.27,15.9,0.0,0.0,0.0,1.0,90.0,1300000000.0,-7.530537956824016,-3.84501613953323,12.794446445538133,0.18383209137174883,1.8480407936288363,1.3439828136674872,1.0898410086261103,0.08800796529887789,13.228908468834451
26,1.35,-0.603,-6.18,3.59,0.255,-0.0312,3.16,8.78,-3.89,1.89,0.0,0.0,0.0,1.0,90.0,1350000000.0,-2.9242636393378687,-5.572882135436171,7.598332911720953,0.24587459174679271,0.38374398261745246,2.808062446313466,6.076739003839619,-2.082047765884662,4.270712566994446
27,1.4,-5.98,-3.68,1.59,-0.857,-1.14,1.52,3.53,-2.41,-0.436,0.0,0.0,0.0,1.0,90.0,1400000000.0,-4.956090828835211,-4.172167185517995,4.20649618602153,-0.7155854646378743,-0.80355114324771,1.7696218708543754,4.4252350192664345,-2.2609500704789025,0.5522194512321401
28,1.45,-8.3,-0.249,4.59,-0.373,-0.826,1.2,1.16,0.39399999999999996,2.09,0.0,0.0,0.0,1.0,90.0,1450000000.0,-7.179530653611673,-1.2690603192475587,4.422992652610455,-0.41692753153936096,-0.8210431821452587,1.310390715733575,2.307802242958797,-0.8126398857529873,1.7671281579650047
29,1.5,-9.9,-4.23,3.65,0.444,-0.341,0.6920000000000001,-0.48100000000000004,-3.98,0.9179999999999999,0.0,0.0,0.0,1.0,90.0,1500000000.0,-8.98843107046751,-3.460127883349364,3.986621266830553,0.3336087939170121,-0.44699547251790595,0.8118418819804899,0.4993256114760358,-2.5404765036620027,1.0962825867261654
30,1.55,-5.92,-5.7,4.2,0.0205,-0.46399999999999997,0.778,3.49,-5.76,1.44,0.0,0.0,0.0,1.0,90.0,1550000000.0,-6.948162949040876,-5.117612068152186,4.1070781708271085,0.060647931290764845,-0.4602453210258489,0.7845584331464432,2.4387118705412476,-4.296769047140443,1.3678332778840714
31,1.6,1.29,-3.26,4.12,0.113,-2.32,-1.24,10.5,-3.48,0.698,0.0,0.0,0.0,1.0,90.0,1600000000.0,-1.4704249135003167,-3.7429965802558067,4.114372764431418,0.10628722856285176,-1.9093585790990226,-0.847647838494973,7.66627908373423,-3.8512107981046544,0.8386379316209641
32,1.65,-12.4,-5.25,3.08,1.17,0.858,-2.24,-3.41,-4.52,-0.7040000000000001,0.0,0.0,0.0,1.0,90.0,1650000000.0,-8.73774260575609,-4.858164954737098,3.5304464307416192,1.0336069018834178,0.2469559971040507,-1.97016714838261,0.48355680645996646,-4.216044094951649,-0.3801083686464427
33,1.7,-12.4,-3.4,3.65,1.29,1.01,-1.9,-3.27,-1.91,0.439,0.0,0.0,0.0,1.0,90.0,1700000000.0,-11.172858875218347,-3.7791366561649333,3.5979371171900136,1.2571243255614075,0.8415167848586318,-1.9135981226861551,-1.9505418238686079,-2.9580666879853093,0.26702035067054464
34,1.75,-6.68,-0.354,4.03,0.348,-0.41700000000000004,-1.99,2.41,1.83,1.05,0.0,0.0,0.0,1.0,90.0,1750000000.0,-8.185456810509102,-1.244567706422802,3.8418462838483127,0.4645711678637241,-0.13911439102179202,-1.9751935976567347,0.877173245091277,-0.34611330143779595,0.8856058758220003
35,1.8,-10.4,-2.98,3.33,-0.327,0.884,-2.09,-1.57,0.13,0.293,0.0,0.0,0.0,1.0,90.0,1800000000.0,-9.657955655462642,-2.5287713158940255,3.552897699041364,-0.22550190338498888,0.6580921993813964,-2.067750861445835,-0.7097645606038001,-0.08638723505064672,0.4174232969704914
36,1.85,-11.4,-5.26,5.39,0.0644,0.381,-1.1,-2.8,-1.4,2.54,0.0,0.0,0.0,1.0,90.0,1850000000.0,-10.81627949286342,-4.549855055538044,4.589982482219768,0.0272277418683452,0.4421830898815653,-1.2875466681650463,-2.0652360219998114,-0.802980265303231,2.0943446345900325
37,1.9,0.0287,-9.25,3.57,-0.44799999999999995,-0.9670000000000001,-0.428,8.41,-5.02,0.7340000000000001,0.0,0.0,0.0,1.0,90.0,1900000000.0,-3.6052110418645658,-8.02791816333896,4.014179786323353,-0.38706460920454583,-0.6558466696583121,-0.5945770665420982,4.727722957011092,-3.1034199931530484,1.0196174238259983
38,1.95,2.57,-5.86,3.3,0.14800000000000002,0.0819,-0.789,10.8,-1.4,0.313,0.0,0.0,0.0,1.0,90.0,1950000000.0,0.5008242965605048,-6.423679185740284,3.6110094828818085,0.07939210140677883,-0.08099745358030053,-0.7513215118496956,8.665460557585337,-2.174181966166372,0.46136109982745344
39,2.0,-10.8,-3.31,5.5,-0.121,-0.069,-3.29,-2.99,1.83,2.48,0.0,0.0,0.0,1.0,90.0,2000000000.0,-7.0133456460085295,-4.119585794487018,4.677386386457615,-0.09530500658288893,-0.07164908501760683,-2.798013175778494,1.107151942775661,0.010151992981746627,2.0561674183168988
40,2.05,-9.01,-5.61,4.54,0.382,0.698,-2.41,-1.88,0.42,1.57,0.0,0.0,0.0,1.0,90.0,2050000000.0,-8.340965756309883,-5.222478405068423,4.599828712803066,0.32079824220546266,0.5280583741681624,-2.485195632189866,-0.8299500787844134,0.2337294650210948,1.6720755534804854
41,2.1,-17.6,-14.3,5.46,0.34600000000000003,0.42,-2.75,-11.3,-7.27,2.79,0.0,0.0,0.0,1.0,90.0,2100000000.0,-14.497504135947455,-11.939759256201775,5.085414440286916,0.34276852810519676,0.44385971665360696,-2.6986818624638205,-7.619546208676688,-3.859653655893018,2.555281010914157
42,2.15,-2.31,-16.3,2.36,-0.16,0.43200000000000005,0.0984,3.61,-8.89,-0.276,0.0,0.0,0.0,1.0,90.0,2150000000.0,-6.39376110496848,-15.166295883854538,3.5468576834773775,-0.09553321579695173,0.4346186822243623,-0.44366444401634286,-0.33743371146942014,-6.603773945809834,0.31845460697022476
43,2.2,-2.06,-3.54,2.83,-0.0785,1.46,0.39299999999999996,4.21,3.71,0.765,0.0,0.0,0.0,1.0,90.0,2200000000.0,-3.512146767908116,-6.562946113900017,3.1421756317456153,-0.08068406221167376,1.23359167989163,0.2308574343786013,2.6114765857311797,-0.9774745645532423,0.6712435008593518
44,2.25,-4.51,-6.1,1.31,0.981,0.649,-0.9640000000000001,1.72,1.28,-0.382,0.0,0.0,0.0,1.0,90.0,2250000000.0,-4.175641762628782,-6.220370267755826,2.1078719545693128,0.8448670730617314,0.7780802031526755,-0.7324409003106713,2.0333737383332,0.25400749085495145,-0.16086142534762093
45,2.3,-5.48,-9.74,2.82,0.0504,0.162,-0.161,0.7170000000000001,-2.34,1.09,0.0,0.0,0.0,1.0,90.0,2300000000.0,-5.042938623661995,-8.824863038387505,2.5098839403182143,0.15226941314790643,0.2980330055980877,-0.27174319743140984,1.1797344632664035,-1.1610576715739704,0.8273696737914945
46,2.35,-4.43,-9.15,2.76,0.0217,-0.0745,0.0587,1.7,-1.69,1.05,0.0,0.0,0.0,1.0,90.0,2350000000.0,-4.6353819646207715,-9.065461053502668,2.651079979510185,0.03844207806261657,0.007756795615283918,-0.005338708297827288,1.5171151979053021,-1.4496027009407577,1.0032565902148698
47,2.4,-3.59,-8.11,2.89,0.0351,0.0648,-0.0402,2.53,-0.652,1.13,0.0,0.0,0.0,1.0,90.0,2400000000.0,-3.9402841519935152,-8.358428595037317,2.7859556716911453,0.03552853482277763,0.05220463064125799,-0.03344400560134843,2.173948590729994,-1.0144999409391706,1.103389001821741
