,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
2624,131.0,-26.6,6.54,-3.71,1.47,-5.29,1.02,-26.9,9.88,-12.9,,,,,150,131000000000.0,-8.185192281541358,2.5998105198945813,-1.5300504714911045,0.6256500807100522,-1.4934240033238155,-0.612294199724424,-7.186757473526636,6.437195133549213,-10.661521130395096
2625,131.0,-1.87,-7.12,2.08,-0.009470000000000001,4.17,3.04,-0.763,-3.9,-7.11,,,,,150,131000000000.0,-5.807841746511661,-2.7782741157221853,-0.0979483340331917,0.2097242834329558,0.36750159823189876,1.5450349839674358,-4.775132583044591,0.35154923902961865,-9.177536123807636
2626,131.0,0.594,-6.24,-16.5,-0.379,1.01,0.00313,2.94,-3.59,-25.6,,,,,150,131000000000.0,-3.3978720747814433,-4.69368735768825,-6.604620174619322,-0.1758179593621192,0.5786179988851263,0.6342658966347795,-1.878696031935812,-1.968893771963617,-16.03957938667834
2627,131.0,6.92,-29.9,-9.0,0.88,1.88,-1.57,9.51,-26.8,-18.0,,,,,150,131000000000.0,0.48628501873167895,-18.640634369589947,-7.55486413035886,0.5156133745363676,1.0062347622351777,-0.6677451271786677,2.396879989551082,-16.58729960484708,-16.858731180889755
2628,131.0,-1.49,-18.0,-4.93,-1.36,-0.828,-4.15,1.11,-14.7,-13.8,,,,,150,131000000000.0,-0.25768635433408593,-18.286163889568385,-6.513583991316686,-0.7126834750124034,0.40352968538048994,-2.724635929392951,1.9137559305116605,-15.47622082589723,-15.58065597520718
2629,131.0,-13.7,-24.5,0.86,-2.42,0.518,-2.5,-12.0,-19.7,-7.54,,,,,150,131000000000.0,-5.318037596790167,-21.72435199404028,-3.588493131303982,-1.8307665591983997,0.4411431059052301,-2.5919484664598316,-3.3097850142044916,-17.962816896106993,-12.220908707086014
2630,132.0,-12.9,-9.06,7.13,-1.88,0.845,-3.67,-11.5,-3.53,-0.851,,,,,150,132000000000.0,-8.172262880674841,-14.717018334091438,0.6635187264754028,-1.8630084245699348,0.5738451031884646,-3.228729650157432,-6.384578300646552,-9.466023412071834,-7.470050118293211
2631,132.0,-7.68,-2.09,3.12,-0.632,0.96,-1.57,-6.96,4.14,-4.42,,,,,150,132000000000.0,-7.986950735049267,-7.7303415446213375,1.6380014991339547,-1.0568488274294792,0.7007304438603326,-2.2489548536394945,-6.600604729550759,-1.4559744701434365,-6.19560220269768
2632,132.0,-13.4,3.87,1.8,0.319,-0.841,1.95,-12.9,10.3,-5.61,,,,,150,132000000000.0,-10.024689903596212,-1.3117371263132371,1.7022660676773584,-0.15583649873246042,0.1941383802076312,0.2312747086250333,-8.96554107699394,5.464925962395671,-5.950911352986291
2633,132.0,5.23,2.16,4.67,0.97,-0.442,2.07,6.43,8.31,-2.88,,,,,150,132000000000.0,-4.282070572312376,0.6092156269476703,2.8795621582806143,0.5814484171617007,-0.014888205886591982,1.3173689311520087,-3.1857042962793525,7.139859569314137,-4.667746692390213
