,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
252,12.8,-4.4,-1.31,8.71,0.00115,0.00305,-0.0105,-0.0513,-0.00939,0.0278,12800000000.0,-4.373465034514454,-1.302179950726548,8.707522296386369,0.0013022240396230612,0.0030104910649101676,-0.007335411025261148,-0.025316410447652947,-0.010970976424122592,0.029668680418457022
253,12.9,-4.4,-1.28,8.71,-0.000687,0.00122,-0.008020000000000001,-0.0291,0.0141,0.026,12900000000.0,-4.390434862059503,-1.2878758725536195,8.709055200767365,-2.2748823193919233e-05,0.0018290179527660037,-0.007796501778236868,-0.02755529659035316,0.005151227037760525,0.02745608219621952
254,12.9,-4.35,-1.28,8.69,0.00298,-0.000611,-0.00619,0.0187,0.0393,0.0141,12900000000.0,-4.3645757069541755,-1.2827966295020647,8.697266060981384,0.001977307873121026,0.0002189481691071743,-0.006714475151009152,-0.0001843787330289906,0.02711101932206761,0.01940096588912339
255,12.9,-4.35,-1.28,8.69,0.00237,0.000611,-0.0019100000000000002,-0.0132,0.048,-0.00313,12900000000.0,-4.355254120955226,-1.2809930382699088,8.692770507764205,0.002238870297227983,0.0004776474136003865,-0.003478518333282559,-0.007886188593595116,0.04054393849153077,0.005812433539046671
256,13.0,-4.37,-1.27,8.67,-0.00374,0.0,0.00603,-0.0124,0.0414,0.0185,13000000000.0,-4.364684402036312,-1.273903511755397,8.678683125974501,-0.001743507184080991,0.00016246708129204342,0.002925751250459402,-0.010557172899258175,0.04109443978597001,0.013464365140157017
257,13.1,-4.37,-1.27,8.67,-0.00496,0.00122,0.00359,-0.0259,0.026,0.0164,13100000000.0,-4.368083785184508,-1.271386087853464,8.673311184028266,-0.0038859334222212448,0.0008602905381645467,0.003373142589870255,-0.01963607437610118,0.03138777283924099,0.015234860484247551
258,13.1,-4.39,-1.26,8.7,-0.00496,0.00305,0.0042,-0.0126,0.0144,0.0172,13100000000.0,-4.382099661093117,-1.264043086100345,8.689822634575226,-0.004601342602288008,0.002305191772081913,0.0039300555304739694,-0.015472576831915344,0.020463574013942488,0.01642004579102586
259,13.2,-4.38,-1.28,8.7,-0.00496,0.00244,0.007859999999999999,0.00566,0.022,0.0204,13200000000.0,-4.380756949093774,-1.274333832142562,8.696118946772232,-0.0048402354452771225,0.002394146272875173,0.0065769901011897315,-0.0029676733337560598,0.021451591782028923,0.018820375478896482
260,13.2,-4.39,-1.3,8.71,-0.00924,-0.00244,0.0146,-0.0592,-0.008790000000000001,0.0239,13200000000.0,-4.386668023314459,-1.2908861554692093,8.70470676093417,-0.007770809369490147,-0.0007957125445024892,0.01198072595872086,-0.036242357779084244,0.0020043597363387997,0.02188392132751905
261,13.3,-4.39,-1.3,8.71,-0.00252,-0.00428,0.0213,-0.0398,-0.0472,0.009640000000000001,13300000000.0,-4.3887988194085255,-1.2967637291392886,8.707981552503794,-0.004273375353801728,-0.003094853804016797,0.018257533477821258,-0.038347541946376365,-0.029637117077301225,0.014499554249559982
262,13.3,-4.39,-1.32,8.68,-0.00252,-0.00611,0.0213,0.0103,0.0378,0.0258,13300000000.0,-4.389566918712473,-1.311749053519938,8.690670395507201,-0.0031054955188006307,-0.005084427577151263,0.02030672457436223,-0.009561046537889663,0.013729159465543574,0.021314907161418054
263,13.4,-4.36,-1.25,8.71,-0.00313,-0.00367,0.0176,0.0195,-0.0226,0.00839,13400000000.0,-4.37065822848362,-1.2719265056607991,8.702629064629509,-0.00312181740322724,-0.004151103666330584,0.018483665060385627,0.007635417197616994,-0.009632758959295901,0.013519834457203514
264,13.4,-4.33,-1.32,8.69,-7.64e-05,0.00183,0.0097,0.0472,-0.0415,0.0387,13400000000.0,-4.3446562372248785,-1.3029295900600846,8.694815582192176,-0.0010933402932747703,-0.000204413751725409,0.012567605767979757,0.03104720085826204,-0.030125383749647936,0.02870611129085504
265,13.5,-4.33,-1.32,8.69,0.000535,0.000611,0.000535,0.0461,-0.006409999999999999,0.0284,13500000000.0,-4.335283162324517,-1.313938492493928,8.691836066574734,-8.743151787093603e-06,0.0003336450100504569,0.004463288151196685,0.039954483026671365,-0.014874911135427812,0.028521494232157312
266,13.5,-4.34,-1.29,8.69,0.0042,0.00367,-0.0105,0.000233,0.00807,0.0115,13500000000.0,-4.338299794234451,-1.2985003079747608,8.690699887747204,0.0027945963284828758,0.0025351715884993457,-0.005614931060165817,0.016449856926528755,-0.00011990028843896633,0.0182557504115888
267,13.6,-4.37,-1.28,8.7,-0.0019100000000000002,0.0055,-0.0147,0.01,0.0383,0.0214,13600000000.0,-4.35857278648127,-1.286569266168135,8.696453469764677,-0.0003390187667907099,0.004491542685617186,-0.011733995133790632,0.012633245129709442,0.0245864946517314,0.02015206278135959
268,13.6,-4.38,-1.25,8.72,-0.00557,0.00672,-0.0123,-0.01,0.0512,0.0011099999999999999,13600000000.0,-4.372276092542678,-1.2629854010051826,8.711021165744343,-0.003823245841192837,0.005962012073851104,-0.012115215960915231,-0.000759657612121779,0.041700639528223206,0.008667704452194617
269,13.7,-4.42,-1.29,8.7,-0.00374,0.00244,-0.00619,-0.0462,0.0022199999999999998,0.0147,13700000000.0,-4.402796760217379,-1.2804073464591248,8.704202583638606,-0.003767797896568624,0.003637977819579584,-0.008124406971400246,-0.027648337751711292,0.016312123048301597,0.012305810588483106
270,13.7,-4.43,-1.34,8.69,0.00176,-0.00244,-0.00252,-0.0404,-0.0198,0.00591,13700000000.0,-4.4201937949282275,-1.3188392331298942,8.695415612268334,-8.586860949553717e-05,-0.0003726354477612075,-0.0043496723676526225,-0.03519395270534605,-0.006910226873621084,0.00844846681264565
271,13.8,-4.41,-1.32,8.69,0.00603,-0.00916,0.00237,-0.0057799999999999995,0.000515,0.000299,13800000000.0,-4.413674513427036,-1.3195878564751722,8.692064876071292,0.003987759882919091,-0.006171064098631156,0.00017622661609799101,-0.01778866183805097,-0.0021353423427113924,0.0035334847626831683
272,13.8,-4.37,-1.3,8.68,0.00542,-0.00611,0.00176,-0.00387,0.0092,0.0151,13800000000.0,-4.385743508967697,-1.3069554320676355,8.684600888550634,0.0049417394387347505,-0.006130770326584979,0.0012429450721182008,-0.009552490382117652,0.005153990703090225,0.010509305171538925
273,13.9,-4.37,-1.3,8.68,0.00237,-0.00305,-0.0013,-0.0344,0.0238,0.0282,13900000000.0,-4.375675072507021,-1.3024697774787433,8.681754645845855,0.003228767413854366,-0.004097893760728631,-0.00046980401741512066,-0.024255653658729587,0.017144539305890927,0.021178647372813802
274,13.9,-4.35,-1.25,8.68,-0.0019100000000000002,0.00122,-0.00313,0.0385,0.0322,0.0514,13900000000.0,-4.3592551677842195,-1.2686315223849878,8.680669287984243,-0.00019403828873983293,-0.0005888294016601447,-0.002261525134686819,0.012879117190124405,0.026826141366556443,0.03940528737233625
275,14.0,-4.33,-1.26,8.74,-0.00863,0.00489,-0.00313,0.0167,0.04,0.0346,14000000000.0,-4.340545715804988,-1.263064965920445,8.717375275254039,-0.00581302349680248,0.0030264299227373325,-0.00284646882617727,0.015140070328973198,0.035297754479556825,0.036507196286126926
276,14.0,-4.35,-1.3,8.71,-0.0019100000000000002,0.007940000000000001,-0.0013,0.0101,-0.00242,0.0018100000000000002,14000000000.0,-4.346591903332927,-1.2868846875126154,8.712812437652453,-0.0032133162020570355,0.006268697297042471,-0.0018048761101880117,0.012157679722750267,0.011042883199875723,0.015581152807764141
277,14.1,-4.35,-1.3,8.71,-0.00313,0.0055,-0.00313,-0.0252,0.0107,-0.0133,14100000000.0,-4.348771404433326,-1.2953428456633431,8.711072490579838,-0.0031578213996447135,0.005761464823839603,-0.0026973864921404933,-0.00994819920446658,0.010822388181832572,-0.0018372071690153577
278,14.1,-4.43,-1.28,8.7,-0.00313,0.00244,-7.64e-05,-0.0492,-0.0164,0.00248,14100000000.0,-4.400718990047184,-1.2854480811248257,8.704222155340489,-0.0031392903107395342,0.0035697636401602565,-0.0009320741888471991,-0.03317489652347529,-0.006683307259284215,0.0007665209481713398
279,14.2,-4.42,-1.31,8.68,0.00115,-0.00305,-0.000687,-0.0196,-0.016,-0.00419,14200000000.0,-4.413049721463315,-1.301281808607955,8.689236824413891,-0.0002823002459693721,-0.000798352308861861,-0.0007670094335225021,-0.025142143530717306,-0.012674522922273073,-0.0022227801877329643
280,14.2,-4.41,-1.31,8.68,0.00298,-0.00428,0.00115,-0.03,-0.00952,0.0145,14200000000.0,-4.411099251593664,-1.3069042156814217,8.683522467481957,0.0018906372250271464,-0.0030957516939635536,0.0005241534142437663,-0.028016711031572574,-0.010645967613721972,0.007862807538921972
281,14.3,-4.38,-1.31,8.7,0.00542,-0.00367,0.000535,-0.007909999999999999,-0.0184,0.0133,14300000000.0,-4.391210584399494,-1.3089006793273605,8.693716503764593,0.004241458246097634,-0.003474675076584898,0.0005314589116044714,-0.016118849091196825,-0.015632294868857102,0.011142003932753292
282,14.3,-4.35,-1.25,8.69,0.000535,-0.00183,-0.00252,0.0123,0.0319,0.0314,14300000000.0,-4.36485533567654,-1.2709150748890308,8.691416954947359,0.0017726782016905277,-0.0023894200672449108,-0.0015237894253558354,0.0006976029050766372,0.014933938576502756,0.02335969664554146
283,14.4,-4.36,-1.26,8.72,-0.00435,0.00305,0.00176,0.0246,0.00101,0.0268,14400000000.0,-4.3617503138397975,-1.2638758338455778,8.709100591317252,-0.0023054861554052484,0.0011998345942319144,0.0006879403622361154,0.014841508034860352,0.005979976654207552,0.025434559405682792
284,14.4,-4.35,-1.25,8.7,-0.007409999999999999,0.00611,0.00298,0.035,0.0259,0.0178,14400000000.0,-4.354235636600682,-1.2549271775358488,8.70347021090393,-0.0057054764615274665,0.004439855385949817,0.002231710724374635,0.026770010793779282,0.01878979594250489,0.02083012018651776
285,14.5,-4.35,-1.25,8.7,-7.64e-05,0.000611,0.00603,0.0105,0.0017399999999999998,0.0091,14500000000.0,-4.3515267812705885,-1.2517495942038475,8.701323177681783,-0.001956088039528627,0.0019133475899205535,0.004789971319109479,0.01714246180693784,0.007825712533871418,0.013755629340096269
286,14.5,-4.36,-1.29,8.69,0.00115,0.00122,-0.00313,-0.0532,0.0128,0.0406,14500000000.0,-4.356945699550169,-1.2764176175905912,8.694317608262295,0.00011280029547793306,0.0014558353643864892,-0.0005443648176604388,-0.024481695072636894,0.011024489765281767,0.02994559758986017
287,14.6,-4.43,-1.28,8.72,-0.000687,0.0,-0.00496,-0.0268,0.0274,0.0191,14600000000.0,-4.403665621311898,-1.2787279113924246,8.710206697579338,-0.000419926868534447,0.0004951881152474853,-0.003518426387113097,-0.02585351875636042,0.021554965360036128,0.023404565816630293
288,14.6,-4.4,-1.32,8.69,0.00176,-0.00428,-0.0019100000000000002,0.0154,-0.0249,-0.005229999999999999,14600000000.0,-4.401321426833349,-1.3053447049934288,8.697705161313692,0.001032068439863176,-0.002655766610292314,-0.002435103404410368,-0.0014423322192722438,-0.008318478401759567,0.006134923611693155
289,14.7,-4.4,-1.28,8.72,0.000535,-0.00244,-0.000687,-0.0242,0.0129,0.0419,14700000000.0,-4.400476402688475,-1.2889996469014384,8.711498473340338,0.0007009834619052725,-0.0025133908644226237,-0.0012577037995677488,-0.014908860360740527,0.0053263283916504395,0.027705011551817163
290,14.7,-4.42,-1.32,8.69,0.00237,-0.009770000000000001,0.00542,0.00229,-0.00952,0.0311,14700000000.0,-4.412962274718931,-1.3089921012520922,8.698197754224088,0.001812673966977811,-0.007301735834084196,0.0032399280665497757,-0.00473167787099326,-0.0042207876827089815,0.029752544765314422
291,14.8,-4.37,-1.3,8.72,0.0042,-0.00428,-0.0013,-0.01,-0.00916,0.0222,14800000000.0,-4.385486764524875,-1.3031929794690014,8.71168631381753,0.0034028126135048024,-0.005307813792031572,0.00018215157620158707,-0.007849132888394414,-0.007397009546647809,0.025197568950033073
292,14.8,-4.37,-1.29,8.74,0.0042,-0.00183,-0.00374,0.0409,0.0304,0.002,14800000000.0,-4.375582522483875,-1.2946846777952121,8.729202999142595,0.003933799288822898,-0.003012944215438531,-0.0024595341331199562,0.02099747707518304,0.016908827998046126,0.01120700524331482
293,14.9,-4.37,-1.29,8.74,0.00298,0.00367,0.000535,0.0565,0.00296,0.0348,14900000000.0,-4.372012288129213,-1.29166346023511,8.735882637563803,0.0032984972752680658,0.0013968620985552005,-0.00044262639184198486,0.0420055925893671,0.007938860589565012,0.025436052479960333
294,14.9,-4.33,-1.26,8.69,-0.0019100000000000002,0.00733,0.0042,-0.0149,0.0626,0.0226,14900000000.0,-4.345144342245429,-1.271243389505299,8.707496168689694,-0.0001707537610897954,0.005311901312918378,0.0026843203697273802,0.008332512659412573,0.04308938740582772,0.02372561622638079
295,15.0,-4.38,-1.22,8.71,-0.0105,0.00611,0.0134,-0.0076,0.0703,0.00207,15000000000.0,-4.367435470439339,-1.2381960620503423,8.709045237491589,-0.007050808773276098,0.005838534534712194,0.009901648813728845,-0.0010953265691741425,0.06058750902318977,0.010665011414609309
296,15.0,-4.38,-1.2,8.67,-0.0202,0.0122,0.0195,-0.0526,0.102,0.0377,15000000000.0,-4.375470870962937,-1.2135630916089053,8.684889169410484,-0.01580915887355458,0.010036209782231425,0.016366423889592734,-0.031572489061175685,0.0872183253249536,0.02696994183952675
297,15.1,-4.5,-1.23,8.7,-0.0239,-0.00122,0.0286,-0.11699999999999999,0.0463,0.0182,15100000000.0,-4.455110328200395,-1.2241634213840673,8.6942376682739,-0.02119826802287749,0.002608689332505499,0.024606100900309538,-0.08212301032581522,0.06090528809447579,0.021680748807646272
298,15.1,-4.51,-1.27,8.66,-0.0215,-0.0116,0.0378,-0.0706,-0.0434,0.015,15100000000.0,-4.490213776942793,-1.253723851577349,8.67305575721712,-0.021399244706508933,-0.00676705363495437,0.03349258349712672,-0.07530443362622465,-0.006169525560924469,0.01765155734035338
299,15.2,-4.46,-1.32,8.69,-0.016,-0.0195,0.0439,-0.0153,-0.0551,-0.0208,15200000000.0,-4.470891343891026,-1.2964659995262886,8.683538391515507,-0.01780294203094299,-0.01516901348888934,0.040502289048052205,-0.03979765826953109,-0.03763487678149067,-0.005538759142665252
300,15.2,-4.37,-1.32,8.67,-0.0166,-0.0153,0.0421,-0.0227,-0.0482,0.0341,15200000000.0,-4.406368761555609,-1.3116433325465353,8.67516264266048,-0.017001691963394988,-0.015255446280451182,0.0415783956198932,-0.02968036099987388,-0.04442891075586043,0.018367564227732964
301,15.3,-4.37,-1.32,8.67,-0.0239,-0.014,0.0433,0.0214,-0.0534,0.0256,15300000000.0,-4.3831099660665815,-1.3170326601461368,8.671968717964102,-0.021596484355751476,-0.014427028019614771,0.04273794672496733,0.0005457211098016529,-0.05019788046266489,0.022729480125520285
302,15.3,-4.3,-1.41,8.76,-0.0013,-0.00244,0.0231,0.153,-0.0757,0.0236,15300000000.0,-4.329959209695555,-1.3769881542048592,8.726431168771954,-0.00807749878980232,-0.006517269938911425,0.029511205844933545,0.09075838393820757,-0.06659733565263132,0.0232544953227217
303,15.4,-4.22,-1.36,8.71,0.0097,0.0134,-0.0172,0.121,-0.0124,0.0759,15400000000.0,-4.259637441968178,-1.3660323423238416,8.716265721944435,0.0037636530685800397,0.006625335777463659,-0.0019501800293550212,0.10865343237554008,-0.03174506493050381,0.05500525067244938
304,15.4,-4.29,-1.32,8.72,0.007859999999999999,0.0122,-0.0386,0.0492,-0.0449,0.00606,15400000000.0,-4.279055024205273,-1.3363456837924392,8.718576172779903,0.006492128473178552,0.010303832505242187,-0.02663492408032321,0.07347270320978963,-0.04020450964655287,0.025486138072905958
305,15.5,-4.32,-1.34,8.72,0.0213,0.0177,-0.0618,0.026,-0.0272,0.0288,15500000000.0,-4.305240458449668,-1.3387024083573262,8.71945721710333,0.01635528443864221,0.015184266019234952,-0.05031964743033035,0.0453814024514933,-0.031841798163365034,0.027484743606727514
306,15.5,-4.4,-1.28,8.69,0.0286,0.009770000000000001,-0.0728,-0.0855,0.0745,-0.0683,15500000000.0,-4.3658415893698335,-1.3008446522893118,8.701232662349527,0.02451118611922263,0.011611609697528816,-0.06546083505938136,-0.0320658185085335,0.03654261939046281,-0.030283489971903985
307,15.6,-4.44,-1.24,8.62,0.0103,0.0,-0.0581,-0.11800000000000001,0.049,-0.00485,15600000000.0,-4.413267763268693,-1.2616053674765653,8.650976384071296,0.015045467130279643,0.003949575111147148,-0.060503093885177314,-0.08291615610986294,0.04455349214746866,-0.014944431730141053
308,15.6,-4.48,-1.26,8.68,-0.008020000000000001,-0.0171,-0.038,-0.133,0.079,-0.0297,15600000000.0,-4.455944690937104,-1.2605700446772645,8.668932612005191,-0.00031786902194129614,-0.009940194051670726,-0.045346590496538865,-0.11255256354944738,0.06670474990321251,-0.023843584781341916
309,15.7,-4.48,-1.26,8.68,-7.64e-05,-0.0153,-0.0312,-0.162,-0.0135,0.0727,15700000000.0,-4.471328668093808,-1.2602024113302643,8.675779861229653,-0.00015703248640875633,-0.013476914651514658,-0.03581844076395673,-0.14181238538878901,0.015128087439281075,0.03438230949136947
310,15.7,-4.33,-1.18,8.61,0.00298,-0.0202,-0.0233,-0.0567,0.0372,0.0874,15700000000.0,-4.380945441437318,-1.2084790848931668,8.635083625106729,0.0019324672323154505,-0.017913207963191145,-0.0273868985248515,-0.09144833365499405,0.029321705492473316,0.06635752796141069
311,15.8,-4.41,-1.28,8.78,-0.0233,-0.00855,-0.0068,-0.0364,0.10800000000000001,0.0375,15800000000.0,-4.3995264524833395,-1.2546035801377686,8.724738866889519,-0.014874253976255717,-0.01173480357020328,-0.013521010548001094,-0.05887426123364619,0.07991676340014124,0.048953416994529333
312,15.8,-4.39,-1.3,8.74,-0.0135,-0.0104,0.0103,0.00103,0.00234,0.0223,15800000000.0,-4.393433965174925,-1.2838801293423083,8.734180329806277,-0.013958897670576976,-0.010854020356643257,0.0025231481944954625,-0.023426761397631175,0.03003006050575742,0.032878614518821875
313,15.9,-4.39,-1.3,8.74,-0.00557,-0.00489,0.025,0.00615,-0.0116,-0.00744,15900000000.0,-4.391237774148514,-1.2942759554363024,8.737780643294863,-0.008371260715966073,-0.006918602996347407,0.017661976190437294,-0.005925131041733662,0.0032593322799802996,0.008562267133680579
314,15.9,-4.3,-1.37,8.71,-0.0019100000000000002,-0.000611,0.0268,0.0982,-0.0754,0.0559,15900000000.0,-4.332889083533663,-1.3431111100940245,8.720593617586612,-0.004067574966627996,-0.0027564692693312293,0.02381670627130844,0.0556894438819488,-0.04732353140939024,0.037111878174251156
315,16.0,-4.24,-1.4,8.75,-7.64e-05,0.011,0.00909,0.10800000000000001,-0.0668,0.0104,16000000000.0,-4.273484071380007,-1.3797992771565202,8.738786462840883,-0.0014091521662481922,0.006320871910492559,0.013897831779350962,0.0866434776885471,-0.05984811573608449,0.021001817880338558
316,16.0,-4.26,-1.38,8.72,0.00359,0.0214,-7.64e-05,0.0788,-0.0376,0.0346,16000000000.0,-4.2648608206889165,-1.3799287221390188,8.727164007942456,0.0019206593462734807,0.016270983123319146,0.004485771335905846,0.08200221078567703,-0.0455411877782194,0.029202946456387924
317,16.1,-4.26,-1.38,8.72,0.00298,0.0189,-0.016,0.0686,-0.055,0.0169,16100000000.0,-4.261752352040962,-1.3799746868296452,8.72273201668112,0.002626259991192829,0.018005765412984782,-0.00931200504607588,0.07407164137895879,-0.05162379446124221,0.02178298068275906
318,16.1,-4.36,-1.34,8.73,0.0128,0.014,-0.0227,-0.0254,-0.0232,-0.0356,16100000000.0,-4.324584237655456,-1.3541946552427206,8.727228216381874,0.009402736033673394,0.015362522087752309,-0.018329217937117358,0.015210703852360348,-0.03334551962767615,-0.012824966372614596
319,16.2,-4.37,-1.35,8.66,0.00909,0.009770000000000001,-0.0318,-0.0744,0.0684,0.0406,16200000000.0,-4.35362866747762,-1.3514894978323586,8.685636044445515,0.00919443019507958,0.011672241750273142,-0.02740219128581638,-0.03781516362568075,0.03208320450686637,0.019395885113451767
320,16.2,-4.44,-1.24,8.7,-0.0019100000000000002,0.00305,-0.0208,-0.0764,0.0965,-0.00806,16200000000.0,-4.408865306914144,-1.279588873768388,8.694522474165382,0.0017980442590242876,0.005982770895273533,-0.02295541926349856,-0.060647193287478036,0.07350722743520285,0.002837110748657813
321,16.3,-4.44,-1.24,8.7,-0.0105,-0.00183,-0.0141,-0.114,0.0712,0.053,16300000000.0,-4.428776749600623,-1.2540576412929851,8.697911136819455,-0.006393378355270416,0.0008274373882222975,-0.016991031366568966,-0.09221796252822967,0.07202353500995473,0.03309058659406115
322,16.3,-4.44,-1.32,8.66,-0.0111,-0.00489,-0.00313,-0.0549,-0.0458,0.0149,16300000000.0,-4.4359543323410175,-1.2965845251015358,8.674456561146668,-0.00952834231617131,-0.0029452697572137383,-0.007655214822445069,-0.07013558673521104,-0.0037443552764826055,0.022119757516616934
323,16.4,-4.42,-1.38,8.7,-0.0013,-0.0116,0.00542,0.0109,-0.111,0.0269,16400000000.0,-4.425751191099757,-1.3503799496804019,8.690259401284502,-0.004047647284174856,-0.008656178326576834,0.0011513308635592596,-0.022183923694980852,-0.07271643288485857,0.025002744936127686
324,16.4,-4.34,-1.43,8.68,0.00725,-0.00367,0.00542,0.0218,-0.0664,0.0206,16400000000.0,-4.370911281614798,-1.4017276383473984,8.68391240676709,0.0034774356362578893,-0.005365999639466388,0.0040264062830501855,0.003842941548874587,-0.06865457146966279,0.022347428840169832
325,16.5,-4.33,-1.36,8.73,0.00725,0.00122,0.00725,0.0264,-0.0264,0.0456,16500000000.0,-4.344747456621451,-1.3748170994686857,8.712425132746699,0.005990247188974117,-0.0010201631742746287,0.006197592322133969,0.017190761948202505,-0.041482243512256586,0.03637116516128405
326,16.5,-4.31,-1.36,8.71,0.00359,0.00122,0.00237,0.00658,0.00852,0.0307,16500000000.0,-4.322525562321546,-1.3652614212934935,8.710924799582301,0.0043915020438971206,0.00045803046012646243,0.003619595052903159,0.010911993442114704,-0.00932767895631028,0.03295085857940108
327,16.6,-4.35,-1.33,8.72,0.006640000000000001,0.00428,-0.00985,0.00889,0.0144,-0.0030800000000000003,16600000000.0,-4.340096083584525,-1.3425210253198183,8.716539518609736,0.005889170715228946,0.0029799945561886786,-0.005452577577831321,0.009715507506312428,0.005930700029446309,0.011220477062787702
328,16.6,-4.38,-1.33,8.68,0.00359,0.00428,-0.016,2.1e-05,0.00968,0.0308,16600000000.0,-4.365615698019828,-1.3344461255015627,8.693933805116256,0.004357750106061985,0.0038378158991790377,-0.012556580580115304,0.003978919725710688,0.008341734105956027,0.02302898003036482
329,16.7,-4.34,-1.28,8.68,-0.00313,0.00428,-0.019,0.0171,0.0571,0.000152,16700000000.0,-4.349233923323292,-1.2993332864494982,8.685313567349366,-0.000629654854959247,0.004129595412471375,-0.016896414658378524,0.01174313395163782,0.039696344690035114,0.00923176495896448
330,16.7,-4.36,-1.3,8.72,-0.0111,0.00428,-0.0166,0.0111,-0.0213,0.0231,16700000000.0,-4.356119180955419,-1.2997632255639102,8.706773186243602,-0.0076036922955159845,0.0042288413511190805,-0.016696770401330278,0.011362568390962365,0.0004718869018678906,0.017595763156474528
331,16.8,-4.35,-1.36,8.71,-7.64e-05,0.00916,-0.0135,-0.00942,-0.0414,-0.00173,16800000000.0,-4.352205752436275,-1.3386104995833075,8.708769542562145,-0.002589949317554373,0.007482714701441402,-0.014543650757900864,-0.0009352226930277475,-0.02645435118261842,0.005940303803599185
332,16.8,-4.38,-1.37,8.69,0.00359,0.00367,-0.00985,-0.0436,-0.00536,0.0163,16800000000.0,-4.369980934206416,-1.358853887963395,8.697157130924841,0.0015263619339273646,0.00496685750083097,-0.011382337489462184,-0.02618150183902452,-0.012889366117654934,0.012188285823874764
333,16.9,-4.38,-1.37,8.69,0.00237,0.00244,-0.0013,-0.027,0.0238,-0.004079999999999999,16900000000.0,-4.376388447709562,-1.3660421239703875,8.692728969460731,0.0020882882800412356,0.003299485755539482,-0.004591583526787822,-0.026665836970355777,0.010704187563021644,0.00237680562993149
334,16.9,-4.39,-1.37,8.69,0.00115,0.0,0.00359,-0.00703,-0.0174,0.0298,16900000000.0,-4.38509328658491,-1.3685945986807504,8.691040378445816,0.001463317711273088,0.0011222877067971599,0.0009189562143319119,-0.015046607992284175,-0.007368560045889209,0.01891586390994064
335,17.0,-4.37,-1.37,8.71,0.00359,-0.00305,-0.00252,0.0072,0.0119,-0.006490000000000001,17000000000.0,-4.375440683416004,-1.3695009583412714,8.702770150240518,0.0028798481777302046,-0.001630837234151741,-0.0013972830731590552,-0.0018824922521516047,0.005022327384773666,0.0035934669558299933
336,17.0,-4.34,-1.33,8.68,0.00909,0.00122,-0.00435,0.0261,0.00534,0.0122,17000000000.0,-4.352775587617267,-1.344026444881387,8.688683131242293,0.007016276394676827,0.0002503156702961492,-0.003386025724798669,0.0146757522094722,0.00522661080783322,0.008784107678009367
337,17.1,-4.34,-1.33,8.68,0.00237,0.0055,-0.0068,0.0238,0.0409,0.0167,17100000000.0,-4.344605381019186,-1.334980685768595,8.683311327639348,0.003921506681254788,0.003714371362935444,-0.0056854389295600116,0.020074897188531053,0.02816682717405177,0.013558219590955815
338,17.1,-4.39,-1.31,8.71,-0.00496,0.0055,-0.00557,-0.0481,0.0908,-0.0373,17100000000.0,-4.373636276939469,-1.3188703686619976,8.69982283094076,-0.0019942449933188907,0.004892635919156918,-0.005607687404732368,-0.02026663358318683,0.06844386959415512,-0.017114614758399198
339,17.2,-4.41,-1.25,8.64,-0.0068,-0.000611,-0.0117,-0.0991,0.00535,0.0463,17200000000.0,-4.396891679414782,-1.2744552174041182,8.66281245527944,-0.005195239444384584,0.0012610077616454873,-0.009711040798781843,-0.06691516449840218,0.027870571956358753,0.021131040785894353
340,17.2,-4.49,-1.4,8.74,0.0103,-0.00733,-0.0141,-0.0875,-0.0368,0.0438,17200000000.0,-4.456436606332772,-1.3554202181442816,8.710565928416862,0.005125755927702733,-0.004407852957697581,-0.01266713544550904,-0.07909594904852606,-0.013716644420743447,0.03480279757426558
341,17.3,-4.49,-1.4,8.74,-0.0251,-0.00244,-0.0123,0.0339,-0.0412,-0.0838,17300000000.0,-4.477901080125762,-1.3841701251607927,8.728775762526194,-0.015006871662142582,-0.0031093458448733765,-0.01241985853801801,-0.012232193357474885,-0.031390158651461816,-0.03672711345455323
342,17.3,-4.28,-1.54,8.73,-0.007409999999999999,0.0232,0.007859999999999999,0.245,-0.184,0.121,17300000000.0,-4.351338580084438,-1.4846662587177974,8.72953287826314,-0.009946783643694255,0.014251133950685717,0.0012392291078168454,0.13998132378713973,-0.12952781595337787,0.05839885572262266
343,17.4,-4.11,-1.56,8.8,0.0457,0.0177,-0.0105,0.174,-0.254,0.239,17400000000.0,-4.19699667595333,-1.5332496631255328,8.773128887226786,0.027118159956045666,0.016526901876900476,-0.006667490512771631,0.1601113916036456,-0.20957120765438284,0.16732025722397775
344,17.4,-4.17,-1.68,8.92,0.136,0.0959,-0.0813,0.255,-0.214,0.195,17400000000.0,-4.179731682929164,-1.627890307663761,8.863993679007265,0.09964166197358823,0.06890201887730275,-0.05693470243281561,0.21626038150610855,-0.21241919866664224,0.18401403694913623
