,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
61,3.1,-0.5770000000000001,-10.2,2.41,-0.14400000000000002,-0.025,0.136,-0.779,-0.812,-0.26,,,,,,3100000000.0,-0.5221886635569101,-9.997754127012632,2.123692176486551,-0.10131708536247032,0.008383106243581087,0.10941846522235638,-0.746917692904729,-0.4608772679658498,-0.49135467447465486
62,3.15,0.35200000000000004,-9.95,2.48,-0.0809,-0.111,-0.0195,0.20199999999999999,-0.491,-0.121,,,,,,3150000000.0,0.02169601898972484,-9.961940449232044,2.3078137361724114,-0.08454015350052752,-0.08269893884991664,0.009005496722359715,-0.17673454853636406,-0.47728925310373205,-0.24532647826654067
63,3.2,-0.757,-9.64,1.58,-0.0883,-0.0409,-0.0561,-0.938,-0.171,-0.966,,,,,,3200000000.0,-0.4627770375578135,-9.72049926105198,1.9317170682173082,-0.08762965599908411,-0.050808892105502455,-0.04170435410744356,-0.6341617228479035,-0.31041145601213427,-0.724072997638033
64,3.25,-1.19,-9.79,1.81,-0.2,-0.27699999999999997,-0.0042,-1.37,-0.299,-0.665,,,,,,3250000000.0,-0.9152256662594045,-9.772621787797622,1.8688199205896545,-0.1799655348401422,-0.22337894830888155,-0.01249268513207381,-1.07631027309563,-0.30419406679310323,-0.6848305666651134
65,3.3,0.6679999999999999,-9.99,2.2,-0.17600000000000002,-0.426,-0.14800000000000002,0.449,-0.46799999999999997,-0.134,,,,,,3300000000.0,0.06979303431711914,-9.935645895741121,2.0399567698231715,-0.17670701297530228,-0.3779664778154932,-0.1180376267736153,-0.15978589142211008,-0.3934416406868765,-0.31891146529553543
66,3.35,0.0862,-9.93,1.65,-0.113,-0.0996,-0.17800000000000002,-0.237,-0.39299999999999996,-0.602,,,,,,3350000000.0,0.0800007813299004,-9.931411946416219,1.838447163583774,-0.12435829846950426,-0.16558979922783576,-0.16474156616674068,-0.20618210174949392,-0.3932010220198042,-0.5069683895581253
67,3.4,-1.08,-9.48,1.97,-0.10400000000000001,-0.125,-0.213,-1.49,0.072,-0.214,,,,,,3400000000.0,-0.641704621320784,-9.592872121076406,1.9064269153454958,-0.10762967536509836,-0.13462225285018314,-0.20232945185089707,-0.9775991925112301,-0.13974217087698004,-0.3123482351821977
68,3.45,-0.809,-9.57,1.92,-0.243,-0.239,-0.205,-1.29,-0.00303,-0.175,,,,,,3450000000.0,-0.7457890211936815,-9.575718788299517,1.9134407649328387,-0.21886487482838501,-0.21425611550205334,-0.20440950676251762,-1.1653137361202555,-0.06525628552220744,-0.22110721257170718
69,3.5,-0.309,-9.96,2.2,-0.221,-0.318,-0.244,-0.868,-0.369,0.22899999999999998,,,,,,3500000000.0,-0.47403662212514,-9.863913144502629,2.0615198577181166,-0.22061932999831407,-0.2934063766192009,-0.23524604523980316,-0.9866646314392371,-0.2307471737626743,0.07790093711139329
70,3.55,-0.067,-9.38,2.52,-0.217,-0.295,-0.29,-0.731,0.226,0.662,,,,,,3550000000.0,-0.22079496753316302,-9.50099925210665,2.2984387948854876,-0.21764528304880018,-0.2946222042609758,-0.27789320420212577,-0.8330415512365836,0.018105705356564777,0.4659204454815466
