,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
446,22.3,-2.5,-9.35,-0.113,-0.39399999999999996,0.871,-0.15,0.305,-0.326,-0.254,60.0,22300000000.0,-2.2502179561141626,-9.467202237420407,-0.07000475149684406,-0.3971906380054549,0.7793702217603978,-0.11100395382473313,0.4124686056943062,-0.2145769922143131,-0.5252712787560384
447,22.4,-3.06,-9.63,0.493,-0.43,0.877,-0.271,-0.5760000000000001,-0.145,0.632,60.0,22400000000.0,-2.5501501620708353,-9.524833434008935,0.21247081916924304,-0.4210375540304185,0.8426689901830562,-0.22085208190191502,0.013674221360455707,-0.1901546991600648,0.05958643356440829
448,22.4,-2.31,-9.51,0.342,-0.281,0.795,-0.192,0.0655,-0.0028699999999999997,0.743,60.0,22400000000.0,-2.4612017954498073,-9.519582411229257,0.27745931399887885,-0.3192536990917918,0.8117625581051513,-0.20104317335076544,0.03458316003372859,-0.1244157042940035,0.4049675687516561
449,22.5,-2.31,-9.1,-0.079,-0.297,0.768,-0.21600000000000003,-0.0432,0.419,0.51,60.0,22500000000.0,-2.4051986909563645,-9.371048444542218,0.09861348938994147,-0.3030789806094509,0.7833888755150131,-0.21131205240224693,0.003201800561621379,0.06632920083206545,0.45804848544370924
450,22.5,-2.11,-10.4,-0.0886,-0.0767,0.8740000000000001,-0.23600000000000002,0.0352,-0.8759999999999999,0.6659999999999999,60.0,22500000000.0,-2.295861082197241,-9.735301888588245,0.00468313147781331,-0.1385393800586217,0.8421370875500956,-0.2282620026542652,0.016111368367158697,-0.26443873651868516,0.5631422964390882
451,22.6,-2.5,-9.6,-0.62,-0.00214,0.86,-0.3,-0.504,-0.0331,0.21600000000000003,60.0,22600000000.0,-2.3714713537844383,-9.687404533302162,-0.3087382467668689,-0.03939987671718288,0.853718610960473,-0.2775150081127851,-0.19372584869151707,-0.18323628923727964,0.38770474373023406
452,22.6,-3.25,-9.57,-0.306,0.0357,0.787,-0.3,-1.42,0.0216,0.579,60.0,22600000000.0,-2.6968663850330734,-9.645842680957402,-0.30736438725432497,0.015185155538247688,0.8104612455902118,-0.2929524871649391,-0.6884620876891463,-0.11133649250299969,0.48438086709939804
453,22.7,-4.52,-11.0,0.304,0.158,0.754,-0.183,-2.82,-1.4,1.22,60.0,22700000000.0,-3.3721302093394026,-10.125220594808857,-0.0006254108339546205,0.11898763223742619,0.7738543024689869,-0.21746265146874622,-1.5484239916162892,-0.5636715871547484,0.8561454974194631
454,22.7,-5.2,-12.1,1.37,0.413,0.231,0.11599999999999999,-3.58,-2.5,2.22,60.0,22700000000.0,-4.0491481849607975,-10.824301714212922,0.6870565224365707,0.3326853695285899,0.421891837028681,0.011482057152199576,-2.368056591702113,-1.243344214656326,1.5454055141883645
455,22.8,-5.62,-10.2,2.36,1.11,-1.24,0.722,-3.81,-0.602,2.87,60.0,22800000000.0,-4.630970235277562,-10.603295970937133,1.5264200127574172,0.8976629213934424,-0.6556045660232226,0.49930078276374357,-2.9498038743667303,-1.0182253216456854,2.21482436916394
456,22.8,-1.61,-9.84,1.21,2.13,-2.2,1.01,0.636,-0.304,0.7929999999999999,60.0,22800000000.0,-3.5120440583235926,-10.333085743582973,1.3676630705698996,1.793365652685909,-1.6569215770055514,0.8499304018682509,-1.503123153182595,-0.7675243535585183,1.4962677504396034
457,22.9,-1.79,-12.8,-1.76,1.78,-1.96,0.64,0.755,-3.44,-3.46,60.0,22900000000.0,-2.874222406182409,-11.206384794362233,-0.20157485245876194,1.7836510410438382,-1.8534241065758663,0.7057989429750788,-0.5920908268915012,-1.7055927986592119,-1.0085134714182291
458,22.9,-2.55,-10.3,-0.5429999999999999,1.6,-1.33,0.297,0.0659,-1.18,-3.17,60.0,22900000000.0,-2.7541348302544746,-10.88552047946774,-0.37287759575446394,1.6501675118275645,-1.514059335618841,0.4251307557499176,-0.3266266017653599,-1.521103911474034,-2.1008779864384937
459,23.0,-2.59,-9.74,1.1,0.97,-1.6,0.37200000000000005,-0.0553,-0.9159999999999999,-2.34,60.0,23000000000.0,-2.6933414954228874,-10.480000884572735,0.3661071898660319,1.1557996749309793,-1.569779437157025,0.3886528970076449,-0.21716078082313173,-1.3087057682349768,-2.221724587119327
460,23.0,-0.917,-7.21,1.61,0.33299999999999996,-1.38,0.423,1.5,1.44,-2.32,60.0,23000000000.0,-2.0354088255005953,-9.322405557937898,0.9902037610766954,0.5577621276945871,-1.4467349282917712,0.41223451651414517,0.47562206490772563,-0.3438797096889389,-2.271390636663403
461,23.1,-0.764,-7.81,0.9790000000000001,0.006409999999999999,-1.03,0.163,1.55,0.7709999999999999,-3.16,60.0,23100000000.0,-1.5644963324917707,-8.787007020045396,0.9845825001484129,0.15702147850966802,-1.1765426062006004,0.2411181305911333,0.9090762752190151,0.047455373452476246,-2.720472961667152
462,23.1,-1.12,-8.47,1.79,-0.325,-0.439,0.0459,1.08,0.127,-2.38,60.0,23100000000.0,-1.3998609536996147,-8.674785172700984,1.38868345351609,-0.19332739240078012,-0.6983529480602917,0.10708765178544724,0.9780349047836507,0.07537641604283762,-2.5484059889647055
463,23.2,-0.52,-8.51,3.38,-0.295,-0.405,-0.0451,1.59,0.156,-0.6940000000000001,60.0,23200000000.0,-1.0739724468612066,-8.616450545334349,2.3877839192963837,-0.26722633912791227,-0.5081560073096609,0.0026005143711843315,1.2249302147690282,0.10367618429024329,-1.6112328008606691
464,23.2,-1.3,-8.57,3.81,-0.132,0.12,-0.141,0.736,0.156,-0.18100000000000002,60.0,23200000000.0,-1.1576899528496907,-8.60000673079298,3.1013503346159306,-0.16893943954916796,-0.10088772631993942,-0.09599097317693792,1.0276729349946299,0.12204242178181166,-0.8884267642169063
465,23.3,-3.05,-8.22,3.21,-0.287,0.0562,-0.0262,-1.05,0.556,-0.691,60.0,23300000000.0,-1.858575773774251,-8.465482696334318,3.155862995276511,-0.2547496930069325,0.0009609360461211858,-0.048074740090879135,0.18944267056992747,0.27436631558310115,-0.7886519112395587
466,23.3,-2.76,-8.67,4.56,-0.369,-0.222,0.171,-0.746,0.168,0.8170000000000001,60.0,23300000000.0,-2.1924510121302516,-8.537882788681586,3.860358621611531,-0.33779052120791186,-0.14359697257471846,0.10233491955407148,-0.1879585821007736,0.2370305649687509,0.022806802695655937
467,23.4,-3.03,-10.9,6.25,-0.015,-0.294,0.552,-0.909,-2.06,2.59,60.0,23400000000.0,-2.502667726115059,-9.374083001347316,5.059309979296129,-0.1031758772511139,-0.24111157386293333,0.4110604641715556,-0.47886035248582165,-0.5692524758086586,1.320205848265744
468,23.4,-3.32,-6.01,4.26,0.0571,-0.0788,0.9990000000000001,-0.925,2.74,0.5329999999999999,60.0,23400000000.0,-2.805396430778822,-8.183182240549236,4.658273439195691,0.013317841649004264,-0.1358760032674679,0.8147208123965721,-0.658853924612883,0.5923316422882487,0.9223705153720434
469,23.5,-1.62,-4.3,1.72,-0.8079999999999999,-0.327,0.34600000000000003,1.12,4.38,-1.93,60.0,23500000000.0,-2.3663417582359676,-6.80851795009476,3.1840577151418423,-0.5836426845558248,-0.25979225628012126,0.49291219712676954,0.05881881814887746,1.9218450479145655,-0.519150459292911
470,23.5,-4.37,-13.1,2.14,-1.68,-0.0611,-0.253,-1.7,-4.18,-1.04,60.0,23500000000.0,-3.1084694074144235,-9.035731642753415,2.660224180697623,-1.3805107824064708,-0.13096907602924734,-0.019207074898370646,-0.6507708443942755,-0.2199697972004957,-0.7823755530682861
471,23.6,-3.84,-19.3,7.71,-0.414,-0.0544,0.00557,-1.22,-10.2,5.14,60.0,23600000000.0,-3.3794183322220848,-12.669329539673438,5.1938410133517365,-0.6780193308364846,-0.08132510948598531,-0.002195933670171131,-0.8804244787645805,-3.7230703951395485,2.2106537529453396
472,23.6,3.81,-4.01,-1.68,-0.115,0.313,-0.16,6.47,5.08,-4.23,60.0,23600000000.0,-0.7165558355566657,-9.603887170470063,1.745038600105743,-0.26879858072261004,0.17433766486730434,-0.11053911803825175,2.0850799161911753,-0.6330956294957457,-1.0443012480315557
473,23.7,-3.16,-8.0,-0.0646,-0.629,0.35200000000000004,-0.5329999999999999,-0.6409999999999999,1.2,-2.34,60.0,23700000000.0,-1.6215742679062533,-9.036103741601808,0.8370912092991034,-0.5306046871544927,0.28952598196732693,-0.4005871408675057,0.9852519884337558,0.010341169295844166,-1.6991168929008222
474,23.7,-6.04,-11.5,0.903,-0.87,0.648,0.154,-3.63,-2.2,-1.02,60.0,23700000000.0,-3.258098896835439,-9.908334339692438,0.8701595313404857,-0.7772882366648856,0.5219445162246487,-0.019825481678762746,-0.8767562296098466,-0.7655129743780755,-1.3559071711669552
475,23.8,2.63,-8.45,-0.151,-0.71,0.8909999999999999,0.251,5.27,0.885,-1.57,60.0,23800000000.0,-1.0772273111191386,-9.392077214273623,0.3578146208045011,-0.7283809433329009,0.7612235811230624,0.16611455805295072,1.6031322625486601,-0.18616472121128136,-1.4641046801900435
476,23.8,-3.69,-10.9,-0.0599,-0.0608,1.27,-0.0506,-1.0,-1.54,-1.12,60.0,23800000000.0,-2.0449627094189617,-9.925888674904723,0.14823526002820805,-0.2431614135180848,1.0910914614420326,0.01732532614742399,0.5529071486267172,-0.6613758213051498,-1.29020226689944
477,23.9,-1.53,-9.01,-1.29,-0.132,1.51,0.203,1.23,0.361,-2.1,60.0,23900000000.0,-1.854227533104886,-9.601659956128149,-0.5733684448369977,-0.16236568414720265,1.3626930305579588,0.14480356997597288,0.8260780309638573,-0.3025106323614146,-1.6994549552165938
478,23.9,-2.75,-9.03,-0.22699999999999998,-0.14800000000000002,1.2,0.019,0.102,0.34299999999999997,-0.73,60.0,23900000000.0,-2.1860094404025143,-9.399289610116513,-0.39958549847569225,-0.15192423931237065,1.2572101712424921,0.05843089233745033,0.533951140025167,-0.07592928329801793,-1.2095152217178249
479,24.0,-2.76,-9.73,-0.57,-0.158,1.26,-0.111,0.0815,-0.34299999999999997,-0.804,60.0,24000000000.0,-2.3986077134104593,-9.516362445835217,-0.4850873194786133,-0.15634030496926477,1.259018965347687,-0.057894899539146935,0.3514112224040594,-0.16967404838041084,-1.0045773721706899
480,24.0,-2.78,-8.94,-0.773,-0.402,1.09,-0.271,-0.0221,0.475,-0.701,60.0,24000000000.0,-2.5398702052344477,-9.312327342840588,-0.6295413386525442,-0.33489376421572137,1.1494346433469864,-0.2042059928890541,0.20071935344279374,0.056613650228413054,-0.8511564926426443
481,24.1,-4.43,-9.78,0.601,-0.434,1.01,-0.249,-1.81,-0.341,1.03,60.0,24100000000.0,-3.2399484444852185,-9.47788551809399,-0.012143583844393402,-0.406927387443379,1.0590314457782,-0.23496011332651037,-0.610498705785834,-0.08295312277799008,0.09953575956687633
482,24.1,-2.83,-9.32,0.929,-0.21,0.9129999999999999,-0.145,-0.302,0.133,1.64,60.0,24100000000.0,-3.088109102303385,-9.421993211106132,0.46005505309038286,-0.263794155997354,0.9643511744704043,-0.17319639554966082,-0.4860359162407916,-0.007151194606483266,0.8780501641829282
483,24.2,-2.93,-9.0,-0.251,-0.177,1.06,-0.141,-0.48100000000000004,0.45399999999999996,0.608,60.0,24200000000.0,-3.0295476714566347,-9.272605675142026,0.10329842275863416,-0.2007093427947108,1.0263655612804923,-0.15109138967074998,-0.484004194966558,0.15471795911851743,0.7415731500207846
484,24.2,-1.82,-9.38,-0.218,-0.215,0.9940000000000001,-0.33899999999999997,0.5,0.0914,0.831,60.0,24200000000.0,-2.5815477263459945,-9.310623800175495,-0.05790617362286152,-0.21109625959495004,1.0053811892081959,-0.28010337714099126,-0.08701095239246676,0.13249265628542137,0.7867673626947942
485,24.3,-2.53,-9.93,0.37799999999999995,-0.0577,1.18,-0.45,-0.457,-0.42200000000000004,1.58,60.0,24300000000.0,-2.5624551407973817,-9.529885929235629,0.16080040420855604,-0.09960287220517833,1.1185961883703133,-0.3967489154192022,-0.23628180658341502,-0.06214037805418818,1.187648510916006
486,24.3,-3.3,-9.44,0.584,-0.0907,1.02,-0.262,-1.47,0.11,1.88,60.0,24300000000.0,-2.8356316820806757,-9.498065748677126,0.3731317290022459,-0.09313197566346856,1.0546708137469225,-0.3042346485110346,-0.7340213486407667,-0.0017172071344528014,1.5375466743753543
487,24.4,-5.1,-10.8,0.491,0.0773,0.917,-0.16399999999999998,-3.41,-1.25,1.88,60.0,24400000000.0,-3.6743227955801205,-9.95895652409032,0.43226960668415315,0.030743522425874997,0.9654112078656978,-0.20795406091068358,-1.8136361321656007,-0.4398782339848804,1.7106145318908315
488,24.4,-6.53,-12.1,0.127,0.439,0.276,0.293,-4.89,-2.56,1.47,60.0,24400000000.0,-4.7320267707909816,-10.716895888580602,0.2791071247132618,0.32747760907872614,0.5184277861201037,0.1359848631143148,-3.054784920425128,-1.184064335309606,1.5890136186165762
489,24.5,-5.24,-12.5,1.37,1.4,-0.9940000000000001,0.883,-3.3,-2.94,2.27,60.0,24500000000.0,-4.920173043569854,-11.348122938120548,0.8264392522279679,1.1070217297829408,-0.46216281115511626,0.6488613952240174,-3.1537161151663127,-1.8004171388515169,1.9331681166005605
490,24.5,-1.28,-11.5,0.168,2.11,-1.12,1.25,1.21,-1.97,0.128,60.0,24500000000.0,-3.5719025737622676,-11.4018881159635,0.49608146496051947,1.836018863981136,-0.8886750486252801,1.06158379001895,-1.3931892452217622,-1.8599426033837703,1.020878591821119
491,24.6,-2.08,-11.8,-1.64,1.54,-1.26,0.731,0.889,-2.52,-2.78,60.0,24600000000.0,-3.019322175244622,-11.542821619921446,-0.5756516321267575,1.6208627032759144,-1.1294255463311045,0.8346156168645522,-0.47244753223425473,-2.0916300222741784,-0.8999960779488179
492,24.6,-1.65,-10.1,0.6629999999999999,1.65,-1.48,0.431,1.48,-1.02,-1.42,60.0,24600000000.0,-2.5121439043019733,-11.032056271151951,0.045815276926270965,1.6420406203673283,-1.3567223672177358,0.5575061366097185,0.3152609839635314,-1.7154760594026948,-1.1627938135255957
493,24.7,-2.63,-8.86,1.09,1.2,-1.13,0.251,0.478,-0.0335,-1.84,60.0,24700000000.0,-2.555796237491343,-10.263138248133547,0.5697126042592783,1.3207511627995696,-1.2097257134876525,0.34706889130639207,0.3809174965391667,-1.1250839133503616,-1.5050379163804317
494,24.7,-1.55,-7.33,0.879,0.8059999999999999,-1.29,0.262,1.46,1.3,-2.67,60.0,24700000000.0,-2.18326300814916,-9.224793802308069,0.7248909318990198,0.9466132805851866,-1.2617719486564112,0.2886633280522677,0.8162697840490118,-0.27385273172070945,-2.0937824045305478
495,24.8,-1.05,-8.58,0.675,0.14400000000000002,-1.22,0.0789,1.8,-0.0699,-3.27,60.0,24800000000.0,-1.763517825047662,-8.996533806189628,0.6998592318352198,0.3632478533303919,-1.2346889024934786,0.14464658781282885,1.2131524714563082,-0.20226307312605973,-2.688215115563688
496,24.8,-0.924,-7.7,2.02,-0.127,-0.753,0.0178,1.73,0.805,-2.08,60.0,24800000000.0,-1.4525718792056193,-8.537554813170871,1.3622115654415161,0.006919774176352533,-0.9223833584879495,0.057557807858716475,1.4216729075424408,0.15129737654597286,-2.380837456325442
497,24.9,-1.56,-7.28,3.16,-0.28300000000000003,-0.43200000000000005,-0.00115,0.972,1.26,-0.9309999999999999,60.0,24900000000.0,-1.492361769101867,-8.092374704599413,2.264213433522653,-0.20380333652487612,-0.6044407114347112,0.017250918780827997,1.2402538592900567,0.5404642212403346,-1.648123687701935
498,24.9,-2.6,-8.33,4.18,-0.22,-0.215,-0.0176,-0.122,0.27399999999999997,0.16699999999999998,60.0,24900000000.0,-1.9026158311358978,-8.176495124148873,3.2254182067038486,-0.21557559717446087,-0.35194476063823504,-0.006676598943685677,0.6906570383423067,0.4469323370628975,-0.7308028504328987
499,25.0,-2.99,-8.06,4.05,-0.19,-0.34,-0.0274,-0.5820000000000001,0.5820000000000001,0.0799,60.0,25000000000.0,-2.305368103624912,-8.135255463403357,3.6391345485019477,-0.1969864200333635,-0.34420031397271605,-0.02090461832709438,0.1772077525206509,0.4943425823587447,-0.32109269065738816
500,25.0,-2.59,-8.36,5.31,-0.33399999999999996,-0.49,0.133,-0.24100000000000002,0.321,1.41,60.0,25000000000.0,-2.4107918451106563,-8.214815940614407,4.477455457695574,-0.2965723375929165,-0.4387303207604455,0.08476133405477476,0.008483217333754817,0.4334974276916978,0.553760841517156
501,25.1,-4.75,-8.94,5.47,-0.166,-0.532,0.373,-2.42,-0.248,1.58,60.0,25100000000.0,-3.277202649056729,-8.471534281609971,4.975443308831148,-0.20166811354435754,-0.4992022159405161,0.2826567110334838,-0.9712803468927523,0.19428431617237168,1.0723980077162838
502,25.1,-1.51,-5.11,3.86,-0.7879999999999999,-0.258,0.451,0.965,3.58,0.0464,60.0,25100000000.0,-2.622654881271593,-7.281535745550818,4.4157934770977345,-0.6278331794048975,-0.34281746968630344,0.3982357919381648,-0.19009444650133955,1.3827078334228133,0.5538827348354749
503,25.2,-1.98,-16.2,2.48,-1.47,0.7959999999999999,-0.413,0.5720000000000001,-7.37,-0.804,60.0,25200000000.0,-2.384624283330533,-10.438713345724796,3.4445505886521373,-1.2399474215887136,0.39554088616334615,-0.15873255282488347,0.11737005173224735,-1.6895891042502278,-0.13235928656959994
504,25.2,-3.06,-13.7,6.63,0.165,-0.125,0.267,-0.573,-4.67,3.85,60.0,25200000000.0,-2.63477421840397,-11.593223740772018,5.042781632155332,-0.21878596041424436,0.05804543864574169,0.13356169199124418,-0.16115747112274947,-2.73574622458443,1.8802314261006654
505,25.3,2.24,-3.21,-5.13,-0.41600000000000004,1.05,-0.271,4.82,5.82,-7.97,60.0,25300000000.0,-0.8292243150925629,-8.625524025678544,-0.061193632424277666,-0.36212754142847164,0.7011844146747892,-0.14419732755722225,1.8484741285156985,0.26741511664114936,-3.097843858359088
506,25.3,-4.04,-10.3,-1.19,-0.94,0.16399999999999998,-0.499,-1.57,-1.14,-3.52,60.0,25300000000.0,-2.0184518336379575,-9.218296283015826,-0.6275480686222213,-0.7821440273917809,0.35289805000982294,-0.38779341804359535,0.4693020104493375,-0.2266031058072464,-3.311191638100576
507,25.4,-3.73,-9.97,1.9,-0.8009999999999999,1.06,0.16,-1.34,-0.649,0.012,60.0,25400000000.0,-2.6523859434503385,-9.484402947745698,0.6405950039362726,-0.795849160538321,0.8113513167643092,-0.011696111905527051,-0.26065492352450104,-0.3748690701787024,-1.631728710133087
508,25.4,-0.469,-9.63,0.907,-0.596,1.31,0.0117,2.09,-0.262,-0.457,60.0,25400000000.0,-1.8436895662110944,-9.535945013834727,0.774258004963112,-0.6505923056319373,1.1346528011711252,0.0043669043885967256,0.6877090072006683,-0.33525077985657364,-1.038048430720939
509,25.5,-3.85,-8.58,-0.871,-0.38,0.905,0.0355,-1.25,0.8220000000000001,-1.87,60.0,25500000000.0,-2.586799558215759,-9.197536058967934,-0.051214941275906534,-0.45391701833258014,0.985756169569317,0.02574188539253621,-0.09405329205432644,0.07095701586379238,-1.4584971976273269
510,25.5,-2.38,-9.41,-0.606,-0.49200000000000005,0.386,-0.0573,0.263,0.00703,-1.27,60.0,25500000000.0,-2.510203864086505,-9.272749216435749,-0.32956645997161665,-0.48159697724332984,0.5969010772292656,-0.031271998104415305,0.04999868399689919,0.048517928275847735,-1.363235135748441
511,25.6,-2.41,-9.43,-0.0335,-0.506,0.45899999999999996,-0.182,0.196,0.0154,-0.374,60.0,25600000000.0,-2.4730897509642538,-9.328416824483211,-0.1810214580488828,-0.49933387462449885,0.5074921760141691,-0.13475698457101004,0.1089024306695831,0.03689317018416887,-0.8632989608947339
512,25.6,-2.0,-9.65,-0.584,-0.523,0.66,-0.313,0.49,-0.16899999999999998,-0.597,60.0,25600000000.0,-2.2978637580936123,-9.442258611381202,-0.3832073023638144,-0.516535185244641,0.6063714504868623,-0.25713289079636154,0.26265499020694477,-0.03537760313781552,-0.7287177280123665
513,25.7,-2.67,-9.05,-0.175,-0.662,0.384,-0.35600000000000004,-0.35200000000000004,0.469,0.156,60.0,25700000000.0,-2.4356979760342274,-9.303397327883467,-0.2787437482591216,-0.6222637415565924,0.4621957419775037,-0.3250118663125018,0.014674465207567322,0.14166450213924353,-0.28160218576195856
514,25.7,-2.5,-9.42,-0.6659999999999999,-0.6990000000000001,0.326,-0.29600000000000004,-0.326,0.122,0.0133,60.0,25700000000.0,-2.4595145689112217,-9.344675236658409,-0.4730412789623994,-0.6780381493395485,0.3738925127389518,-0.3050932564071917,-0.12276952464981825,0.13476204550169257,-0.1325655541502141
515,25.8,-2.22,-10.5,-0.213,-0.5820000000000001,0.685,-0.43700000000000006,-0.22399999999999998,-0.946,0.8220000000000001,60.0,25800000000.0,-2.3708016491203048,-9.753665512074257,-0.34257113902534775,-0.608234512979904,0.5756007055723357,-0.3956561803809917,-0.16361062838395168,-0.2445973445094416,0.34984944922362576
516,25.8,-2.64,-10.2,0.16,-0.23199999999999998,0.778,-0.364,-0.887,-0.624,1.45,60.0,25800000000.0,-2.4705090864465813,-9.911669904369676,-0.09041684063179312,-0.33477503389959584,0.706827360961504,-0.37392206195385563,-0.45545969102499756,-0.37777186530777257,0.9058396978910288
517,25.9,-4.01,-9.76,0.62,-0.182,0.611,-0.22,-2.43,-0.18100000000000002,2.03,60.0,25900000000.0,-3.040715613641372,-9.85797814226238,0.26601958912610846,-0.22373317034208323,0.6446971835844402,-0.26824413342180536,-1.2520814842705366,-0.30870276849855965,1.4739638718717922
518,25.9,-4.8,-11.5,-0.7020000000000001,0.0828,0.536,-0.13,-3.35,-1.92,0.7829999999999999,60.0,25900000000.0,-3.6923306320071076,-10.439261425667938,-0.21966350853147282,-0.000934897054827466,0.5742227961024706,-0.17333016295492146,-2.098479742139492,-0.8742858517127294,1.1247669712640116
519,26.0,-6.25,-10.9,-0.622,0.44299999999999995,-0.091,0.258,-4.82,-1.25,0.807,60.0,26000000000.0,-4.639656490425977,-10.602364863222883,-0.4215272115539562,0.3217314088997783,0.14292206524026713,0.12280721830600164,-3.1964681710244376,-1.0061656612852674,0.9641750050748207
520,26.0,-3.52,-10.9,1.09,1.04,-0.982,1.08,-1.79,-1.3,2.16,60.0,26000000000.0,-4.224950986552264,-10.707728934355933,0.3368491954160705,0.8437923418257294,-0.586427124553309,0.7799849668562098,-2.629033217197529,-1.1093047379575236,1.568516887852328
521,26.1,0.271,-10.6,1.44,2.15,-1.3,1.12,2.59,-1.06,1.68,60.0,26100000000.0,-2.5597120471445654,-10.669592531577164,0.8903315026161827,1.793186597783747,-1.0490758563701137,1.0134283351550941,-0.5234315373252691,-1.091998211097338,1.6248578053313631
522,26.1,-1.33,-12.1,-1.42,2.35,-0.963,0.866,1.46,-2.72,-2.44,60.0,26100000000.0,-2.1042434887012162,-11.175963483752087,-0.26882780277623564,2.197896609441462,-0.9932681175368822,0.9122087887143445,0.27677738109029126,-1.6634448032900444,-0.42942579635121336
523,26.2,-1.95,-13.0,0.261,1.9,-0.966,0.565,1.11,-3.9,-1.9,60.0,26200000000.0,-2.047113821357994,-11.821680792702578,-0.002998051883895181,1.9813756526935302,-0.9755887020371765,0.6738264212910434,0.6129383005641329,-2.4485003764224533,-1.1726194146241733
524,26.2,-3.95,-10.6,1.53,1.28,-1.22,0.625,-0.799,-1.88,-1.54,60.0,26200000000.0,-2.751916932497442,-11.389200313001705,0.7661508580547474,1.4715930080162711,-1.1340540833987074,0.6403037738277094,0.04329644642730612,-2.2489504729782093,-1.3582849063261688
525,26.3,-1.3,-6.65,1.49,0.672,-1.82,0.53,1.87,1.84,-2.26,60.0,26300000000.0,-2.214146680870896,-9.711501657383089,1.129326659569137,0.890422810964591,-1.5787907946777544,0.5645727375317817,0.7802739639592271,-0.8136837506892225,-1.8139905111390675
526,26.3,-0.39,-6.77,1.79,0.0693,-1.59,0.074,2.56,1.6,-2.39,60.0,26300000000.0,-1.5385076184045707,-8.670196546506268,1.4608053324457446,0.29360406228401814,-1.5860583641083845,0.22776130493867502,1.4982985321870457,0.03354587322714808,-2.1050922182331164
527,26.4,-0.302,-7.5,2.44,-0.172,-0.9620000000000001,-0.17600000000000002,2.35,0.895,-1.88,60.0,26400000000.0,-1.0805220520114869,-8.25594159150816,1.9520953039551805,-0.04481210974547001,-1.1814468181450537,-0.04944819546982726,1.8419146379735083,0.33592576548504666,-1.9913359004936448
528,26.4,-0.0023899999999999998,-6.86,2.72,-0.221,-0.46399999999999997,-0.215,2.41,1.59,-1.63,60.0,26400000000.0,-0.681196640992348,-7.761771900452675,2.3373750453105457,-0.17287119630019415,-0.7162863554373953,-0.16311073213188065,2.071106835687301,0.776119663940974,-1.8087252287362565
529,26.5,-1.69,-7.94,4.47,-0.231,-0.0513,-0.19,0.584,0.595,0.204,60.0,26500000000.0,-1.0548436706723932,-7.824865486980226,3.4073738143439587,-0.21512110491837086,-0.2851389211967753,-0.18157203532657637,1.4711384908561262,0.7125446744811602,-0.7915412178656864
530,26.5,-4.93,-7.89,5.5,-0.391,-0.18100000000000002,-0.2,-2.76,0.715,1.33,60.0,26500000000.0,-2.4901486711968115,-7.847923356644416,4.457304163353335,-0.34295560503665246,-0.21761989497096276,-0.1942240840900303,-0.23590035518871666,0.7134065116109399,0.28063585933706836
531,26.6,-3.43,-8.16,6.46,-0.457,-1.14,-0.0628,-1.41,0.537,2.41,60.0,26600000000.0,-2.8382568126271908,-7.958399868496134,5.462113905864765,-0.4258467693343016,-0.8156499244555495,-0.10399254136841758,-0.7095869657051304,0.6514858807223387,1.3567664794983485
532,26.6,-1.81,-8.13,4.18,-0.68,-1.47,0.439,0.00868,0.633,0.163,60.0,26600000000.0,-2.4574044889869637,-8.019147144134363,4.818840639901669,-0.6105736042987524,-1.239901288959461,0.2688086472068927,-0.41980453063443984,0.6449971384099729,0.7534649666652293
533,26.7,4.77,-9.63,1.03,-0.997,0.6829999999999999,0.0367,6.64,-0.753,-2.68,60.0,26700000000.0,0.21952757630732567,-8.589396498155455,2.9178710196708577,-0.8914408549451308,0.00682199021979657,0.10945032896153153,2.4284502368635397,0.15428471780013836,-0.9817275427924859
534,26.7,-0.278,-22.2,4.64,-0.925,0.67,-0.5720000000000001,1.59,-13.1,1.53,60.0,26700000000.0,0.03525014721494063,-13.407612954218944,3.7819122677299157,-0.9158327411372219,0.43679698503112097,-0.358411526006981,2.0901802714293933,-4.498115525523519,0.28764049386509827
535,26.8,-1.17,-7.92,2.36,0.483,0.7340000000000001,0.0691,0.62,1.24,-0.635,60.0,26800000000.0,-0.4111580570483945,-11.464972777593122,3.068498202717424,0.10088437420217666,0.6294901555000754,-0.06489588851597378,1.4970408984310528,-2.4839736905177054,-0.17864031626250226
536,26.8,-0.0814,-1.29,-3.59,-0.431,2.38,-0.259,1.88,7.85,-6.54,60.0,26800000000.0,-0.2890201690199299,-7.8629856426321005,-0.27226055279317274,-0.2857064746882116,1.7644425822559882,-0.19816151889200542,1.6515444812305882,1.143365008513737,-3.3935219298936605
537,26.9,-7.71,-14.1,0.35700000000000004,-1.16,0.46,0.0141,-5.61,-4.79,-1.96,60.0,26900000000.0,-3.0376499226564277,-10.070917521831065,0.0434574427721956,-0.9211714051422053,0.918700313117356,-0.05242959981020642,-1.2781017107777886,-0.9393115315723843,-2.669053666932187
