,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
10,0.5,-0.285,2.78,10.3,-0.515,1.2,0.614,2.89,-0.33399999999999996,1.13,90.0,500000000.0,0.665032831205161,4.012694021903004,9.373537686705141,-0.7630565374234879,1.2869379336210653,0.5818145524628233,2.5058551156385835,0.2215372707814527,0.8111929725020457
11,0.55,-0.256,2.16,10.1,-1.19,0.982,0.25,1.97,-0.0989,0.743,90.0,550000000.0,0.29817017129999795,3.257509068064599,9.742657160806294,-1.0835123573935994,1.0725737939879458,0.3492767564867477,2.2599318431269886,0.08638166064344013,0.774577426274127
12,0.6,-1.47,2.06,9.67,-0.629,0.10300000000000001,-0.389,2.33,0.248,1.08,90.0,600000000.0,-0.4061300212814582,2.769382461897481,9.705739712158154,-0.7423638896836449,0.39098641285846625,-0.16811239407118572,2.292088660214849,0.15455021385037826,0.9385710352510905
13,0.65,-1.33,1.95,10.0,-0.121,-0.115,-0.276,1.93,0.34700000000000003,0.275,90.0,650000000.0,-0.7741289470898713,2.4353861345868135,9.855254925576252,-0.275979776222464,0.03528996393407008,-0.24372072499540165,2.1259127806029596,0.23572323055845767,0.5822732268451436
14,0.7,-1.61,1.88,9.29,0.0382,0.145,-0.29600000000000004,1.53,0.975,0.975,90.0,700000000.0,-1.107076379034242,2.2089996049744625,9.568045876849277,-0.04016231410278834,0.11241351429699534,-0.28035838353585213,1.8524263592265136,0.5475415221456559,0.7931439417839947
15,0.75,-2.07,2.43,9.98,-0.28800000000000003,1.04,-0.935,2.76,0.924,-0.124,90.0,750000000.0,-1.4906320784370592,2.299083861591149,9.777361722306496,-0.22618463602143718,0.7644847868077164,-0.7391354868053146,2.2689454687008332,0.7063273414353856,0.30069270127146686
16,0.8,-1.07,2.3,8.8,-1.46,-0.623,0.096,1.35,0.23800000000000002,-2.09,90.0,800000000.0,-1.3230841517844236,2.299457278745248,9.280759136621995,-1.1522633983081443,-0.2108841286147356,-0.15386710663275238,1.8472074093082564,0.5087923028400155,-0.9829657227054123
17,0.85,-2.43,1.19,6.91,-1.68,1.53,-1.26,3.28,-0.537,-0.9420000000000001,90.0,850000000.0,-1.7639956118545195,1.8472199978795367,8.076163748747128,-1.5483725808418347,1.012916104101631,-0.9290522242053417,2.5047689214847906,0.06768922836374175,-0.9609695736312087
18,0.9,-0.508,-0.48100000000000004,8.1,-0.223,2.01,-1.89,2.85,-0.551,0.894,90.0,900000000.0,-1.263702084792925,0.8981902547017384,8.088275268449587,-0.5535727164585748,1.7138424277804667,-1.6024906639810217,2.6632081914265253,-0.19326672014421814,0.03503773242503616
19,0.95,-1.89,-1.27,9.45,-0.9129999999999999,1.52,-1.86,2.28,-0.102,-0.371,90.0,950000000.0,-1.5131717406293261,0.014391888871559289,8.780174740890857,-0.8233521030826862,1.577575785119095,-1.7829548911322426,2.4873397624714855,-0.1547714740234714,-0.18298015156437916
20,1.0,-3.07,-1.46,7.74,-1.72,1.3,-2.26,1.14,-0.49700000000000005,0.769,90.0,1000000000.0,-2.1332942003387583,-0.5866001998481586,8.251656313512957,-1.4963592641612318,1.3824465580903458,-2.117271198709809,1.868995694058278,-0.2991195057241326,0.32817604024208435
21,1.05,-4.61,-2.96,8.32,-1.32,0.848,-2.15,-0.8140000000000001,-0.0747,2.08,90.0,1050000000.0,-3.119826294608449,-1.5540461693406393,8.286381948585896,-1.3639873386559231,1.0067432965013892,-2.140207822305793,0.6376697077589408,-0.2044619569087021,1.2688003057232693
22,1.1,-6.59,-3.75,9.11,-1.69,1.1,-1.56,-2.5,0.7440000000000001,1.96,90.0,1100000000.0,-4.502080780037902,-2.4491615430485028,8.7048664809876,-1.6086863871342072,1.0723005639963,-1.7335943675556136,-0.8023229992964247,0.1955883173992352,1.6399330701232218
23,1.15,-8.16,-3.97,8.43,-1.36,1.3,-1.04,-2.55,1.77,2.32,90.0,1150000000.0,-5.959118740098822,-3.069086192861708,8.565205517014132,-1.422027047373668,1.232367833503012,-1.2475188979697758,-1.6043966083887127,0.8596569198180624,2.005088151999983
24,1.2,-8.24,-3.79,8.04,-0.841,1.53,-1.17,-1.75,2.43,3.09,90.0,1200000000.0,-6.867649022910951,-3.3629452844382506,8.298345784632076,-0.9859190291307232,1.4415961673184234,-1.1931931201337176,-1.6712193914001883,1.5220094690749404,2.58762064230064
25,1.25,-7.5,-3.74,8.08,-1.16,1.75,-0.7809999999999999,-3.49,2.93,2.18,90.0,1250000000.0,-7.119529767347437,-3.5166404471043267,8.187403092878608,-1.1165809246228269,1.65839674709588,-0.9043255139734604,-2.505925102896906,2.1158835936735514,2.368752862220249
26,1.3,-9.28,-3.76,6.41,-0.975,0.992,0.0483,-2.34,3.07,3.35,90.0,1300000000.0,-7.980097399872494,-3.615838738793339,7.284295062586175,-1.0103129487710094,1.1899356278197184,-0.2367193581315199,-2.429775895383358,2.518318813667447,2.8956236208832826
27,1.35,-8.27,-3.95,6.76,-1.18,0.593,0.28,-2.34,3.2,3.16,90.0,1350000000.0,-8.095572825201952,-3.752049673992398,7.017898072613901,-1.1376768360532916,0.7703040356536124,0.12540092882912485,-2.388574376339589,2.805844061899764,3.037577912350039
28,1.4,-8.42,-3.97,5.93,-1.13,1.04,0.392,-0.823,2.38,3.1,90.0,1400000000.0,-8.224800074755207,-3.8408906643753236,6.465131195962802,-1.1319147429280556,0.9598938752326204,0.31223528427064395,-1.6700743829209275,2.6262280176381894,3.0710947750865634
29,1.45,-7.14,-4.81,5.24,-1.05,0.11199999999999999,0.555,0.069,2.66,4.32,90.0,1450000000.0,-7.79269781837051,-4.235919285612005,5.842635411304544,-1.070431033313118,0.3638445933792135,0.482366380634044,-0.8719488122920391,2.6404726848019875,3.741682002716884
30,1.5,-6.46,-4.51,5.81,-0.565,0.28600000000000003,0.39899999999999997,-0.3,2.34,4.04,90.0,1500000000.0,-7.261851941384444,-4.347640243753505,5.8260531563928,-0.6910639520191988,0.30912169990603516,0.42394267131327695,-0.6094603485417358,2.5137367506847705,3.9018608390947906
31,1.55,-7.0,-4.71,5.27,-0.674,0.23600000000000002,1.01,-1.22,1.33,2.46,90.0,1550000000.0,-7.157549956697848,-4.49534545426039,5.543519584276243,-0.6782560874263107,0.2577188801486887,0.8346554513875086,-0.8896595946557163,2.0144503191984446,3.1276681422034285
32,1.6,-8.18,-5.51,3.48,-0.975,0.153,0.9840000000000001,0.271,0.132,3.32,90.0,1600000000.0,-7.56481675039017,-4.908939344631522,4.495034332123436,-0.9009865354968841,0.18410398907308445,0.9393171012097301,-0.3569899690225994,1.22045457968043,3.2309387685390867
33,1.65,-7.09,-6.3,4.02,-0.631,0.628,0.9840000000000001,-0.603,0.294,2.56,90.0,1650000000.0,-7.375685773353776,-5.475963993283562,4.253666854976685,-0.6983396788155023,0.4961523713572185,0.9706311862784098,-0.46989306660131813,0.8296867694859802,2.870684894779254
34,1.7,-8.23,-5.85,2.93,-0.84,0.122,0.825,0.897,-0.138,2.28,90.0,1700000000.0,-7.715979685892369,-5.628428626164301,3.581104728784179,-0.8046672464518698,0.23313212925181748,0.8685718956193591,0.1574247366887821,0.4215277008046109,2.553522549044243
35,1.75,-7.07,-5.85,2.28,-0.5770000000000001,0.505,0.146,0.838,0.581,1.32,90.0,1750000000.0,-7.458670364277462,-5.718745578637507,2.920006490299655,-0.6337844862504087,0.4242487909832523,0.36218881117112733,0.46976590270214297,0.48879125688319697,1.891195015287114
36,1.8,-7.25,-4.96,1.11,-0.565,-0.36200000000000004,0.281,1.88,2.21,1.33,90.0,1800000000.0,-7.375551892730748,-5.409465488756386,2.000332585392977,-0.5821561356969049,-0.12846545310140178,0.3052911561882734,1.1169744994090196,1.214777183145031,1.5898670030013444
37,1.85,-6.25,-3.26,0.785,-0.22399999999999998,-0.35700000000000004,-0.745,1.87,2.22,1.27,90.0,1850000000.0,-6.927217251181478,-4.5332997032169065,1.3828156564355076,-0.31333084475212925,-0.28911981458805214,-0.43075971888577924,1.462565762015602,1.6387685353322876,1.4181176133904092
38,1.9,-5.44,-3.53,0.606,-0.504,0.37,-1.76,1.28,2.68,0.956,90.0,1900000000.0,-6.33482254075836,-4.124334358871569,0.9881114982345334,-0.4564435522941311,0.17422578568153102,-1.362299944538179,1.378779566671473,2.0779479341496234,1.1699881795056004
39,1.95,-6.54,-3.23,0.5579999999999999,0.33899999999999997,1.18,-2.4,-1.15,1.64,0.43200000000000005,90.0,1950000000.0,-6.416549688244475,-3.759785521038928,0.7695695755954336,0.14060148924446908,0.8812611669277612,-2.089526957842423,0.21822908220529702,1.8932265624750397,0.7737328336952011
40,2.0,-8.27,-5.04,-0.38299999999999995,0.636,-1.54,-2.1,-0.315,-0.588,0.831,90.0,2000000000.0,-7.1548241221007105,-4.28162692397635,0.1839428588822697,0.5124383281541922,-0.8208279801104315,-2.0968664670528683,-0.026489469347593414,0.8466739399889267,0.8044818484458175
41,2.05,-6.57,-8.1,0.0431,-0.358,0.0165,-0.569,-2.98,-4.33,1.34,90.0,2050000000.0,-6.92187454609003,-5.838073483609168,0.11237985385956857,-0.1408964070820653,-0.23220626956289836,-1.0261277160625895,-1.3819647258125654,-1.3367871315555857,1.0920229672243724
42,2.1,-8.56,-12.4,0.747,-0.903,-0.33799999999999997,-0.445,-1.26,-0.48200000000000004,1.73,90.0,2100000000.0,-7.5743798468792605,-8.512847826914834,0.4348337104498869,-0.7129171066115982,-0.3065767525519549,-0.6188696288739861,-1.32599059667237,-0.9762478181029108,1.434578347051042
43,2.15,-6.7,-8.59,0.879,-0.493,-0.337,-0.39899999999999997,-1.44,0.45899999999999996,2.02,90.0,2150000000.0,-7.226093052397949,-8.544296681564147,0.6605169656266958,-0.5478514404809058,-0.3279635826569561,-0.4647835555798375,-1.378313755900698,-0.37087691728489514,1.7489146222661427
44,2.2,-6.68,-7.76,0.948,-0.0736,-0.16899999999999998,-0.14400000000000002,-0.985,0.24100000000000002,2.02,90.0,2200000000.0,-7.0085708648894505,-8.224601521020327,0.8065886294801355,-0.19188718136711214,-0.21621595411563999,-0.23997634960322242,-1.197807529230897,-0.11279432267721934,1.8944711869297175
45,2.25,-6.15,-8.02,0.912,0.63,0.0354,-0.315,-0.7390000000000001,-0.175,3.12,90.0,2250000000.0,-6.666581285657837,-8.141201972875528,0.860148707011259,0.42500595996719903,-0.03933590647095725,-0.29255340996867224,-0.9872437907563547,-0.1390319555535509,2.5525065310391706
46,2.3,-5.86,-8.48,2.08,0.537,-0.588,-0.789,-0.972,1.29,1.78,90.0,2300000000.0,-6.345300433071568,-8.279302741989333,1.4799615898609937,0.5090665919223353,-0.425033750893033,-0.6404663906753836,-0.9802478525468772,0.46371715397306884,2.1377168811727674
47,2.35,-5.87,-7.17,1.07,-0.24100000000000002,-1.66,-0.7070000000000001,-1.37,-0.264,1.75,90.0,2350000000.0,-6.155976687117762,-7.827128449235232,1.271657955055915,-0.053919359454407845,-1.293185710119562,-0.6870935887523093,-1.1591195340918221,0.15677448856479326,1.929536190173931
48,2.4,-5.99,-8.91,1.42,0.9129999999999999,-0.508,-0.705,-1.25,-0.16399999999999998,1.22,90.0,2400000000.0,-6.089864052399876,-8.268528820618393,1.3470313142548012,0.6718322161951382,-0.7412187900204114,-0.6996425064944328,-1.2008279420221666,0.021475523078704983,1.5485578640401951
49,2.45,-5.75,-8.88,1.37,-0.8959999999999999,-2.2,-0.461,-0.46299999999999997,0.397,0.473,90.0,2450000000.0,-5.954487950158599,-8.517776936911623,1.3587018279106164,-0.5049533396976376,-1.7667074153723261,-0.5324002830053034,-0.8622114032464114,0.17986740377955424,0.9710478501546259
50,2.5,-4.59,-8.49,0.883,-0.204,-1.55,-0.616,-1.07,-0.735,1.07,90.0,2500000000.0,-5.410979337563198,-8.506454400073133,1.1169952105377505,-0.279063389397283,-1.6143672086241163,-0.5909875059397586,-0.9575733015131074,-0.2060130757734867,1.024179242803384
51,2.55,-4.77,-9.8,1.64,-0.242,-1.21,0.405,0.415,-0.368,0.67,90.0,2550000000.0,-5.155661700096496,-9.033729931923453,1.3827367149096124,-0.2512443016030921,-1.3301066783961097,0.10700701542657431,-0.32764863889520945,-0.2743372843333628,0.8340062593448501
52,2.6,-3.34,-9.4,1.39,-0.149,-0.903,0.42200000000000004,1.02,-0.23199999999999998,1.01,90.0,2600000000.0,-4.432439535729259,-9.1830288938933,1.3864272213768978,-0.17450164425480988,-1.0298608114163141,0.32775614089548455,0.29083716903496604,-0.25647990540105325,0.9285043282575811
53,2.65,-2.87,-9.19,1.86,-0.618,-2.46,-1.13,1.31,2.38,0.6629999999999999,90.0,2650000000.0,-3.81008189497943,-9.185870287257888,1.627052073003765,-0.5073831925968302,-2.0352147683427138,-0.6938488383024914,0.7585686698583467,0.8555568272203241,0.7859444352407203
54,2.7,-2.53,-6.58,1.66,-0.142,-1.66,-0.203,0.8740000000000001,0.511,0.586,90.0,2700000000.0,-3.300194190935954,-8.123664610586879,1.6437930727646248,-0.23313340622520612,-1.771447661925933,-0.3498587766018716,0.8115443835538937,0.7102267392306247,0.6785862895168101
55,2.75,-2.56,-8.6,1.78,-0.674,-1.64,-0.152,1.82,1.53,0.85,90.0,2750000000.0,-3.005356853744054,-8.317828743580657,1.71300052146449,-0.564039643702693,-1.6790430631584645,-0.21119805596536909,1.2743619978536618,1.0559975926867278,0.7706251750833586
56,2.8,-1.49,-7.62,2.11,-0.0748,-0.8029999999999999,-1.3,1.23,-0.569,1.53,90.0,2800000000.0,-2.4017534375402674,-8.033379530487398,1.9147180120013232,-0.19682551807530718,-1.0632055486225431,-0.9742375048182198,1.2540026446189383,0.3705924288879172,1.1783638563189727
57,2.85,-1.7,-9.85,2.76,-0.298,-0.833,-1.31,0.311,0.266,1.37,90.0,2850000000.0,-2.1222280273577048,-8.773871078824532,2.3442102752553438,-0.2727651976421374,-0.9013765108800782,-1.2095420046231358,0.8212238397827303,0.32647655503881734,1.281260964342428
58,2.9,-1.86,-9.2,2.72,-0.428,-0.818,-1.33,0.747,0.111,1.6,90.0,2900000000.0,-2.017776244196576,-8.94756980259745,2.5351510450677317,-0.38928153894737505,-0.842764814294837,-1.2939597811318193,0.7871597641647674,0.23559104070616632,1.4524047057606473
59,2.95,-0.795,-9.49,2.86,-0.0852,0.12,-0.0286,2.54,0.703,-2.54,90.0,2950000000.0,-1.5307147899935176,-9.168675272699904,2.7002084713101566,-0.16104362128638647,-0.16596398619857644,-0.4071874184554275,1.5916029772503308,0.43273872931151236,-0.6912769413648396
60,3.03,2.14,-9.02,-1.32,-0.0852,0.12,-0.0286,1.16,17.4,5.94,90.0,3030000000.0,-0.06857994106993681,-9.108072399045044,0.6575191657064301,-0.10411681542563625,0.03506191183502835,-0.14187089374393935,1.393524388508672,7.589332831591969,2.869320739072558
61,3.08,1.19,7.46,5.3,-0.392,-0.0947,-0.256,0.324,17.2,6.38,90.0,3080000000.0,0.43274302416946997,-2.3545896316618675,3.0163884346117067,-0.3201965412098491,-0.056157635373951284,-0.22185332204941666,0.9026800799785413,11.643001239564697,4.754344821668224
62,3.13,0.826,7.66,6.85,-0.115,0.047,0.0538,1.14,17.6,6.61,90.0,3130000000.0,0.5893868140451014,1.7275604027331761,4.964266786036871,-0.16617985715013356,0.016359734511437463,-0.02867368031292683,1.011594964367547,14.15559447453618,5.750720331311452
63,3.18,0.0742,7.48,7.21,-0.179,-0.0825,-0.22899999999999998,0.439,17.2,6.88,90.0,3180000000.0,0.384175398656361,4.072371603109046,6.10533578039615,-0.17580242041962202,-0.05313631643933636,-0.16906366926715652,0.7488099568688664,15.439689782010149,6.357075785507293
64,3.23,0.8809999999999999,7.78,7.37,-0.257,-0.321,-0.0683,1.34,16.3,8.2,90.0,3230000000.0,0.5820726907180311,5.583676312701707,6.7479183299151675,-0.23674780431298897,-0.24143813977140083,-0.09844783556038784,1.0201289540706706,15.802558344729189,7.3466153576914195
65,3.28,0.311,7.41,7.6,-0.42100000000000004,0.29600000000000004,-0.0323,0.7040000000000001,15.9,8.08,90.0,3280000000.0,0.4740978535603857,6.328122871955369,7.180865504144918,-0.3750440588168571,0.13636812842854223,-0.05209100167872278,0.8750456800984677,15.843657945304473,7.740398845423479
66,3.33,1.21,6.48,8.73,0.79,-0.317,-0.125,0.355,16.1,5.04,90.0,3330000000.0,0.767225557642953,6.3900310812361925,7.967988737641943,0.49941623565782256,-0.1823389142275625,-0.10318610179007559,0.636377473474637,15.951780215528428,6.290446746732995
67,3.38,0.627,6.08,8.67,-0.04,-0.0147,0.11,0.934,16.4,5.56,90.0,3380000000.0,0.7113703038139763,6.263656085733909,8.324684427778688,0.0945404996386463,-0.0644927336402866,0.0462161041606684,0.7729674684526711,16.14083396775127,5.898240660877369
68,3.43,0.309,6.33,5.96,-0.645,-0.0812,-0.0225,1.68,16.2,6.86,90.0,3430000000.0,0.5510964385075867,6.290699181312195,7.123175728595987,-0.4605447519499192,-0.07623754818252103,-0.0019405890853755117,1.1892382287984515,16.165789836601242,6.414647764387098
69,3.48,0.85,6.61,6.31,0.177,0.47100000000000003,-0.136,0.366,16.4,5.13,90.0,3480000000.0,0.6701569924048466,6.420852733361254,6.709996792367903,0.017984414378050817,0.3084574591418285,-0.09589030114986546,0.8114237483523605,16.264576809642644,5.724869092262023
70,3.53,1.61,6.41,7.43,-0.0925,-0.21600000000000003,0.12,0.431,16.0,4.35,90.0,3530000000.0,1.0445192826355976,6.4164288766626685,7.0758341594811975,-0.06494312133507406,-0.06022369970309149,0.05540702383416954,0.6368332138214343,16.152981376069047,4.986646870294422
71,3.58,0.41200000000000003,6.63,5.79,-0.506,-0.19399999999999998,0.5770000000000001,1.27,15.9,4.09,90.0,3580000000.0,0.792571498201027,6.503484850096628,6.422494973528577,-0.3959921512382607,-0.15426526998195644,0.42094278854018286,0.927416867266148,16.046276601161217,4.505201407539845
72,3.63,0.321,6.19,4.89,-0.34700000000000003,-0.22699999999999998,0.747,1.79,15.8,4.39,90.0,3630000000.0,0.6047331270040076,6.375702082695551,5.643826069280498,-0.35921956106569713,-0.20539605875083525,0.6494457878014979,1.3232881606549631,15.942400063993809,4.443345095407493
73,3.68,0.86,6.12,4.42,-0.981,0.349,1.11,2.82,15.6,7.63,90.0,3680000000.0,0.7064121247975967,6.2714726746887,5.02199358148357,-0.8259163327635037,0.18433122646940261,0.9722051844703934,2.010184563984527,15.797979844102478,6.154387549454461
74,3.73,0.95,6.03,4.42,-1.03,1.44,1.62,4.3,15.0,10.5,90.0,3730000000.0,0.8034390838168706,6.173043594507579,4.7161174838071815,-0.9790976945266883,1.0670366330406116,1.4261840067947371,3.061065666885942,15.461401189284292,8.487720573364228
75,3.78,1.37,5.97,7.07,0.884,-0.8009999999999999,1.39,4.96,14.9,8.21,90.0,3780000000.0,1.0291140518490898,6.090278816729727,5.9121377809398785,0.4193085882002514,-0.2461488139772423,1.4008260095228326,3.932556900981611,15.224608509752729,8.338601317191495
76,3.83,2.05,5.47,9.77,0.215,2.13,0.0288,3.56,16.0,11.2,90.0,3830000000.0,1.4357576879218983,5.837440489726125,7.872338299359996,0.2659583861788094,1.4242275261589925,0.4393012601591023,3.7615767301088074,15.551659658567685,9.875000541029983
77,3.88,2.34,5.45,7.81,0.46799999999999997,1.92,0.596,3.13,15.5,10.1,90.0,3880000000.0,1.7959393170378892,5.67951180074944,7.840663849250468,0.4176070383824746,1.7727437865692146,0.549116766994427,3.471722855986312,15.52987021298509,9.995811948868843
78,3.93,0.9620000000000001,6.55,10.6,0.026,1.17,1.03,2.77,14.5,10.5,90.0,3930000000.0,1.4637610481954089,6.0343405452071766,9.24269739840855,0.1236741207949223,1.349029170076567,0.886122843558198,3.14967626836627,15.095482886681488,10.266530666507215
79,3.98,0.213,6.13,9.53,-0.21899999999999997,1.63,1.02,2.72,14.6,10.4,90.0,3980000000.0,0.9655525603932352,6.073333328151869,9.388677240702123,-0.13353066212967496,1.5465449962078894,0.9799448119565644,2.9524819460591174,14.886494105420113,10.3381954817585
80,4.03,-0.603,5.38,9.62,0.0816,0.488,0.618,3.54,14.7,8.77,90.0,4030000000.0,0.3407600049992068,5.790716630971078,9.506213505301423,0.027942391050373744,0.8024129738718,0.7262915138215527,3.2221156987504527,14.8078329715644,9.496168890786555
81,4.08,-0.9940000000000001,5.65,9.23,0.33299999999999996,-0.5579999999999999,0.43,4.56,13.9,7.09,90.0,4080000000.0,-0.1909073132030028,5.733357713578141,9.36586772346534,0.2569129294387145,-0.15392510081106714,0.5186484993244271,3.836120273396064,14.424919379170367,8.204200717869197
82,4.13,-0.366,5.72,7.79,-0.607,0.0898,0.682,5.95,12.5,7.48,90.0,4130000000.0,-0.2606509793844879,5.727912752751185,8.565160943042244,-0.39152395087382624,0.01740786461957422,0.6331262801517176,4.806257795432039,13.613010682399553,7.815348415536892
83,4.18,0.366,5.1,6.16,-0.34700000000000003,0.28800000000000003,0.251,5.69,12.2,7.7,90.0,4180000000.0,-0.011040683727001871,5.471962725054042,7.343085814536205,-0.3581051083170048,0.2076277092815695,0.36532968923816456,5.211839813433555,13.017019063766668,7.7534131382108935
84,4.23,1.52,3.83,6.22,-0.5539999999999999,1.48,-0.10099999999999999,5.43,12.3,9.59,90.0,4230000000.0,0.5988099788838898,4.802665344467069,6.772439839920262,-0.5051401648273034,1.1020752654521258,0.038522808265677944,5.311961515108632,12.714588808732175,8.739550116760768
85,4.28,1.28,3.55,6.13,-0.29100000000000004,1.52,-0.622,2.94,11.4,8.17,90.0,4280000000.0,0.8701444887269923,4.292053493193596,6.446012802871062,-0.344410569047492,1.395866428260812,-0.4243758560861493,4.223380651311011,12.160110315889613,8.43373593445292
86,4.33,1.28,3.65,7.51,-1.16,2.57,-1.07,2.08,9.86,9.36,90.0,4330000000.0,1.033399876677885,4.030339490288518,6.98663046575167,-0.9565767152458811,2.221254434638329,-0.8768334910445255,3.2397039409901223,11.189950283236897,8.93108395075941
87,4.38,-0.532,2.69,5.46,-2.87,2.72,-1.67,-1.38,8.08,14.4,90.0,4380000000.0,0.40986310376150004,3.4839899195714423,6.210941436278386,-2.3927563562535274,2.571860758153774,-1.4326897079781942,1.1195508985967013,9.878209245793098,11.867563371740756
88,4.43,-0.503,1.25,5.45,-1.45,2.38,-2.14,-4.95,6.75,14.6,90.0,4430000000.0,0.0462475615034183,2.573370263511412,5.8243029535973845,-1.6851411053219418,2.436987276096986,-1.928377433401063,-1.6659904644194943,8.558766821626254,13.33471802096712
89,4.48,-2.57,-0.146,9.24,-0.27899999999999997,2.56,-3.19,-11.8,5.28,13.1,90.0,4480000000.0,-0.9958673248351111,1.464899723689235,7.5598366501940175,-0.6297179041309062,2.5234622632100177,-2.8125307718235897,-6.316862435765824,7.175821044456059,13.208688738382415
90,4.53,-4.5,-1.31,8.99,-1.17,1.44,-3.02,-15.0,4.46,13.5,90.0,4530000000.0,-2.3916484318701747,0.3337942707310435,8.286510128724599,-1.0352435070883426,1.7618140295188847,-2.9579265426230283,-10.30187549688161,6.030319202791627,13.365105398796713
91,4.58,-9.41,-2.38,7.5,-1.68,-0.507,-1.12,-12.2,3.65,15.2,90.0,4580000000.0,-5.187228170552663,-0.7724034287272437,7.886880154508425,-1.5191856311115517,0.1668915571354903,-1.669895673851786,-11.172994964990245,5.026328175780204,14.350333550652715
92,4.63,-11.7,-2.51,7.48,-1.17,0.444,-1.5,-13.1,2.96,15.3,90.0,4630000000.0,-7.781423211218726,-1.4806830720493043,7.680142196414215,-1.257093395713946,0.36169222414544244,-1.5508316808767324,-12.057369040225673,4.154774902702487,14.860247528999066
93,4.68,-8.66,-2.62,8.57,-1.12,0.516,-1.72,-14.0,2.58,13.9,90.0,4680000000.0,-8.131381612786223,-1.9450917409392292,8.13228351813161,-1.1541936608055892,0.4701669116549202,-1.6693859589786806,-12.948914255346466,3.4905530580165345,14.344652043636374
