,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Bikking,Unnamed: 16,Unnamed: 17,Unnamed: 18,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
19,0.950985282,-6.169294834,-5.088337421,9.974780082999999,1.093499709,-0.008792400359999999,1.545269966,2.092156887,1.09130372,-0.6703284979,1.1687035559999999,0.2494547516,0,0,0,1,,,,-5.780653422669421,-4.349201337559544,9.053745735565565,-0.7791917352264228,1.3838568096187727,0.09976033323837002,-0.7934365848110994,1.4650915440514682,2.084206425077745
20,1.000985282,-6.169294834,-5.088337421,9.974780082999999,1.143499709,-0.008792400359999999,1.545269966,2.092156887,1.14130372,-1.02446723,0.9168053865000001,0.8674794436,0,0,0,1,,,,-5.987978135014164,-4.8707274873963655,9.489578749287054,-0.9748590268392903,1.0480721207570953,0.677487226659186,-0.23805668381659462,1.5224104686033753,2.0898999392222883
21,1.050985282,-4.584349155,-4.690829754,8.538488388,1.1934997090000001,0.16619634630000002,0.7113518715,0.2178888321,1.19130372,-2.7860744,2.1037578580000003,0.8336538076000001,0,0,0,1,,,,-5.239197984867515,-4.743793659679939,9.03952324403319,-2.419746976765129,1.8070530153540423,0.7950062938211384,0.048078117514417484,0.9425910442179528,0.7493084429765342
22,1.1009852820000001,-7.016952515,-6.840780735,7.784450054,1.243499709,0.6952905655,0.5697345734,-1.6262342930000002,1.24130372,-2.779355049,0.3417690396,0.8683957458,0,0,0,1,,,,-6.187559213576153,-6.223404274750497,8.445623209268705,-2.7066225069617302,0.7535931615283415,0.8502336022281828,0.5061823033384598,0.6760388800730524,-0.95187397985613
23,1.150985282,-7.016952515,-6.840780735,7.784450054,1.293499709,0.6952905655,0.5697345734,-1.6262342930000002,1.29130372,-0.3453577757,-0.36933353539999997,0.538461864,0,0,0,1,,,,-6.630007502645936,-6.6590181966708295,8.132756387659825,-0.822935449388905,-0.05373034274587907,0.6156179526151915,0.6400352394751788,0.6000427656800932,-1.434799373696796
24,1.200985282,-5.688038349,-7.200003147,0.4462614357,1.343499709,0.6952905655,0.5697345734,-1.6262342930000002,1.34130372,1.5930132869999998,1.564227104,-0.024128466839999998,0,0,0,1,,,,-6.127504480519702,-7.040731124089585,4.495510642928693,1.104375497770091,1.1094934717375484,0.13419355334305066,0.6791455752172371,0.5783756769083503,-1.5718904539278213
25,1.250985282,-6.870691299,-8.435297966,3.750151396,1.393499709,2.0017261509999997,-0.8329911231999999,0.6835052967,1.39130372,0.6310052276,0.7882983684999999,-0.1217876747,0,0,0,1,,,,-6.52396504520561,-8.024721882540293,4.142807002728086,0.7267467466970561,0.8785715807179952,-0.058438410196037766,1.615282850584662,-0.43059936946711863,0.04325186678495996
26,1.300985282,-3.83270359,-5.131408215,13.63789272,1.4434997090000001,-1.15610218,-0.9267683029000001,-3.105736017,1.44130372,-0.1200314835,-0.02489202656,0.20280128719999999,0,0,0,1,,,,-5.088284259525512,-5.983232134601277,8.63587703637559,0.05123367453829575,0.22903015705734342,0.13815067658419272,-0.3463343698983006,-0.7853066451376982,-2.211812947205169
27,1.350985282,-5.015356064,-7.6980094910000005,1.2412767409999999,1.493499709,-1.15610218,-0.9267683029000001,-3.105736017,1.49130372,-0.531437099,-0.06948387622999999,-0.1958529055,0,0,0,1,,,,-5.049379972062546,-7.19315984889327,5.1367557038949325,-0.41358900305715,0.014414727502230135,-0.11319496439824983,-0.9194970535478373,-0.8864364738312762,-2.8519724320528055
28,1.400985282,-9.662218094,-7.30768013,0.3792623878,1.543499709,-1.15610218,-0.9267683029000001,-3.105736017,1.54130372,-0.01229330152,-0.4797441661,-0.1175117418,0,0,0,1,,,,-7.510145367818527,-7.273964077763618,2.8855121360551186,-0.0934573764638521,-0.3408587652019126,-0.11644344209565866,-1.086968800073113,-0.9152693818460828,-3.033698546308156
29,1.450985282,-8.52981472,-7.223931789,0.489631325,1.593499709,2.473069668,0.9970855713,0.17053341870000002,1.59130372,0.06818582863,-0.17264071109999998,-1.5438400509999999,0,0,0,1,,,,-8.054098351010419,-7.238661854954308,1.751782479119405,0.03549267701380787,-0.21991909094516565,-1.1905933457394469,1.432866114929008,0.45185816244537735,-0.7390721373791349
30,1.5009852819999998,-6.404090881,-6.967600346,3.889234066,1.643499709,3.9718565939999997,2.474145889,0.92689991,1.64130372,-0.20784078539999998,0.4087331593,-1.83246541,0,0,0,1,,,,-7.173885090352521,-7.047403887140505,2.76322355045592,-0.1586253681688046,0.23204784422007435,-1.6736173434651578,3.2299918808284476,1.8975757837000966,0.4539699077012609
31,1.5509852819999999,-3.4782667160000003,-5.231906891,3.1660034660000003,1.6934997090000001,3.9718565939999997,2.474145889,0.92689991,1.69130372,0.41736137869999995,-0.6777350307,-0.05230379477,0,0,0,1,,,,-5.202419894441673,-5.766409521983772,2.9538188141979886,0.30086516077669456,-0.42203679074080575,-0.45354032940260813,3.755091995205017,2.309761226190312,0.7926462846471074
32,1.600985282,-2.07786727,-4.755435943999999,3.968197346,1.743499709,-2.6786017419999997,-1.377543926,-2.290574789,1.74130372,0.44225341079999997,-0.8512920141,-0.19470755760000003,0,0,0,1,,,,-3.535595528704018,-5.053077877873536,3.4338222514547536,0.41365692578502805,-0.7306480581600842,-0.25876251133842204,-0.7987481548775093,-0.32626428247879335,-1.4153213586524067
33,1.650985282,-9.600004196,-9.160622597,2.337787628,1.793499709,0.6868228912000001,1.604552746,1.315002203,1.79130372,0.1263690293,-0.1562241912,-0.2878617644,0,0,0,1,,,,-6.770715990455989,-7.951315468078661,2.915179190534673,0.18447445197349233,-0.31766839485973136,-0.28066039151912325,0.25275559275779313,1.0540616544219374,0.5399280171622849
34,1.700985282,-9.600004196,-9.160622597,2.337787628,1.843499709,0.6868228912000001,1.604552746,1.315002203,1.84130372,-0.1021642014,-0.1294996142,-0.01847812906,0,0,0,1,,,,-8.280028549749318,-8.804589045915208,2.6419577786454784,-0.044190091430295064,-0.18238522831194964,-0.08336200208658953,0.5599932656172364,1.447603414387736,1.0949770008566726
35,1.7509852819999998,-4.517350197,-5.9237313270000005,5.529214859,1.893499709,0.6868228912000001,1.604552746,1.315002203,1.89130372,0.2938175201,0.2134147584,-0.7084301114,0,0,0,1,,,,-6.272789526462024,-6.771888076288162,4.008206451830858,0.22545377985883275,0.10217353510875937,-0.5537406238043435,0.6497646885307244,1.5598052593988658,1.2525422598517335
36,1.8009852819999999,-6.413661957,-7.975576877999999,2.921935558,1.9434997090000001,0.3519568443,-0.05694723129,-0.1114468575,1.94130372,0.4663055241,-0.7476006745999999,-0.7036960125,0,0,0,1,,,,-6.347939356697998,-7.621197425211238,3.494183583180174,0.417592046878372,-0.508768118254787,-0.66658562101421,0.43897297643334393,0.40400159507248934,0.275757344065078
37,1.850985282,-5.290830135,-9.629914284,3.652045488,1.993499709,0.2161593437,-1.067935467,-1.4271912569999998,1.99130372,-0.27220880989999996,-0.4892886579,-0.7524874806,0,0,0,1,,,,-5.784013694719979,-9.03852556305521,3.5688837614088333,-0.1326931155252346,-0.49476344080380863,-0.7312288138621312,0.2812630032645064,-0.6482746559468577,-0.9437644873361648
38,1.900985282,-4.414458752,-8.502297401,3.470191002,2.043499709,0.2161593437,-1.067935467,-1.4271912569999998,2.04130372,-0.6668161154,-0.06665870547,-0.8147175312,0,0,0,1,,,,-5.053410685806876,-8.660168972604618,3.5221823946826714,-0.5587870509707881,-0.18697931200982115,-0.7940560597361461,0.23518190726072444,-0.9482868753261335,-1.2899578483903462
39,1.950985282,-4.27567482,-8.830412865,2.914757013,2.093499709,0.2161593437,-1.067935467,-1.4271912569999998,2.09130372,0.2350998372,0.024052111430000002,-0.055205322800000005,0,0,0,1,,,,-4.638519580762571,-8.780291157827335,3.2347489939685983,0.07453221924389908,-0.03525914296757962,-0.2380533040182664,0.2217175247220471,-1.0338227141229208,-1.3882339432924624
40,2.000985282,-4.493422031000001,-8.835198402,3.362514019,2.143499709,-0.5631310939999999,-1.4683170319999999,-0.5350809097,2.14130372,0.9269607067,-0.27365958690000003,-0.2778591514,0,0,0,1,,,,-4.561115817819774,-8.819033095189088,3.295207342874507,0.7545527557306162,-0.2066561560959465,-0.2680081510681639,-0.333807077113603,-1.3444392911569798,-0.7772708472748843
41,2.050985282,-4.337888241,-7.997112274,5.028815746,2.193499709,0.8773450851000001,2.56481123,-0.3170080185,2.19130372,0.12812520560000001,-0.49936762450000005,-0.7795938253,0,0,0,1,,,,-4.442032797265334,-8.239094961172384,4.1155500124351745,0.2548233298039433,-0.41709985564452673,-0.6529885408305136,0.5234599252979145,1.4502532191667399,-0.44766573331372794
42,2.100985282,-4.254139423,-9.553344727,3.640081406,2.243499709,0.8773450851000001,2.56481123,-0.3170080185,2.24130372,-0.4652365446,-0.5637356639,-0.3347443044,0,0,0,1,,,,-4.341799166610371,-9.166414889176085,3.8905584945015006,-0.3196008116932042,-0.5225230634869084,-0.4135021823670672,0.7739437865608192,2.2470419917848186,-0.3540986488346014
43,2.1509852819999997,-1.668395638,-3.477070332,4.537988186000001,2.293499709,0.8773450851000001,2.56481123,-0.3170080185,2.29130372,-0.009544488043,-0.3156553209,-0.5531222224,0,0,0,1,,,,-2.9156448734765705,-5.152077033100279,4.19692191563437,-0.07225493969338914,-0.37379635556162205,-0.5185695838654746,0.8471323784192234,2.4742127255327984,-0.3275371698796488
44,2.200985282,-3.557528973,-7.705187798,3.723830223,2.293499709,-0.8066146374,-0.3256206512,-0.09865808487,2.34130372,0.2695363462,-0.1507265568,-0.7491278052,0,0,0,1,,,,-3.2580644723357306,-6.953523419182657,3.97305515238746,0.20040733874410294,-0.21342124635891907,-0.6920701300863485,-0.3234081953878988,0.4726338227540965,-0.1636314356323355
45,2.250985282,-3.557528973,-7.705187798,3.723830223,2.393499709,-0.8066146374,-0.3256206512,-0.09865808487,2.39130372,0.04230117425,-0.23013670739999997,-0.79394871,0,0,0,1,,,,-3.417816854732778,-7.483889393431316,3.8551220347229207,0.07427894160613593,-0.22543875795610696,-0.7687361849867856,-0.6654271018281555,-0.09803203452783538,-0.11710248012365676
46,2.300985282,-2.53280282,-8.619544982999999,5.064708233,2.443499709,-0.8066146374,-0.3256206512,-0.09865808487,2.44130372,0.2454078794,-0.4291965663,-0.7898254991,0,0,0,1,,,,-2.9456971198940582,-8.285195269380942,4.427497646709303,0.2107961905785881,-0.37192959153905814,-0.7846063955090405,-0.7653612134515806,-0.26073335008188336,-0.10389401178866871
47,2.350985282,-2.28365016,-8.521439552,3.901198149,2.493499709,-0.5075274706,0.331404686,-0.5828232765,2.49130372,0.39514181020000005,-0.23777230079999997,-0.7791357040000001,0,0,0,1,,,,-2.592521437882983,-8.45188659184001,4.178452975312947,0.35785698099398144,-0.2754777622748098,-0.780489570039261,-0.5828636159138754,0.16258148369814268,-0.44686660268642436
48,2.4009852819999997,-1.989332914,-8.78973484,4.94955349,2.543499709,-0.4572885036,-1.03440094,-0.09809827805,2.54130372,0.1042258143,0.025961007919999998,-0.6918608545999999,0,0,0,1,,,,-2.270744387263462,-8.690268535496967,4.5433373708933,0.15552399406082582,-0.05875960521372184,-0.7137943533434548,-0.49398015153564667,-0.6931318548259591,-0.19710534411669883
49,2.450985282,-1.989332914,-8.78973484,4.94955349,2.593499709,-0.4572885036,-1.03440094,-0.09809827805,2.59130372,0.1876828223,0.05123481527,-0.29809346800000003,0,0,0,1,,,,-2.120622575870572,-8.76045084720365,4.735558644537529,0.1811785375037847,0.02032042844796507,-0.4009695481713534,-0.46800939412021647,-0.9371024448629139,-0.1262040389174095
50,2.500985282,-1.553540111,-9.71605587,4.456632137,2.643499709,-0.4572885036,-1.03440094,-0.09809827805,2.64130372,0.2255553454,-0.20364120600000002,-0.05245650932,0,0,0,1,,,,-1.8181066691212249,-9.434715058107669,4.603570754362025,0.21657991271328084,-0.1406958623356357,-0.1387051958233072,-0.46042102832631593,-1.0066603752156655,-0.10607683781444346
51,2.550985282,-0.9957132936,-9.536594391,5.2154560089999995,2.6934997089999997,0.2050295472,0.665810585,-0.8620147705,2.69130372,0.2877090573,-0.3735330999,-0.1720298529,0,0,0,1,,,,-1.3793925614809472,-9.506599975274376,4.893114564940965,0.273322829912793,-0.30809323124352195,-0.16378279299347812,0.010592307507160115,0.1889759856073967,-0.6474218973595144
52,2.600985282,-0.9646066427,-8.741579056,4.401597023,2.743499709,-0.2794197202,-0.46737957,-0.11640119550000001,2.74130372,0.23151111600000002,-0.4180485904,-0.3532987833,0,0,0,1,,,,-1.1581207959055695,-8.966809775067963,4.66052869855678,0.2399677455561316,-0.38714518194134123,-0.3063980840082223,-0.19468143874873592,-0.28024744880708113,-0.2671453944600797
53,2.6509852819999997,-0.9646066427,-8.741579056,4.401597023,2.7934997089999998,-0.2794197202,-0.46737957,-0.11640119550000001,2.79130372,-0.1225512326,-0.40224292869999995,-0.08979454637,0,0,0,1,,,,-1.0548887033920602,-8.807889499874571,4.538002353200448,-0.04922994506638895,-0.39799964455928205,-0.14339876925189443,-0.254660139005994,-0.4140267332935321,-0.15919390291735003
54,2.700985282,-1.165603757,-8.746364594,5.780461311,2.8434997089999996,-0.2794197202,-0.46737957,-0.11640119550000001,2.84130372,-0.021608721459999997,-0.16156910359999999,0.164623335,0,0,0,1,,,,-1.1139507743511123,-8.764478214404543,5.125933339530319,-0.027195252927299837,-0.22801888502940654,0.08839519159448359,-0.2721852465765715,-0.45216825744830824,-0.128549031521281
55,2.750985282,-1.0651051999999999,-9.507881165,4.803591251,2.893499709,-0.049500048160000004,-0.7877731323,-0.04166793823,2.89130372,0.1711899489,-0.1582094431,0.2402156889,0,0,0,1,,,,-1.0878936059911741,-9.289015017348326,4.973401217173924,0.13106554357621714,-0.1778296754856559,0.20264372743677145,-0.11456618063553717,-0.692089548048235,-0.06633142265989825
56,2.800985282,-1.0651051999999999,-9.507881165,4.803591251,2.9434997089999997,-0.049500048160000004,-0.7877731323,-0.04166793823,2.94130372,0.2483857721,-0.15996561939999998,-0.01068982668,0,0,0,1,,,,-1.0757368990214504,-9.443444521702077,4.893047222357648,0.22465716553702725,-0.16498638628214374,0.042105153069989826,-0.06851164671028243,-0.7604929913450853,-0.048669317256071556
57,2.850985282,-0.3349951804,-8.847162247,5.232205868,2.993499709,-0.049500048160000004,-0.7877731323,-0.04166793823,2.99130372,0.1604237556,-0.1953947693,-0.055205322800000005,0,0,0,1,,,,-0.6805806979321444,-9.022714420862476,5.053536931584381,0.1734152860165103,-0.18684836748943423,-0.031123294897179216,-0.05505502531483577,-0.7799953499859772,-0.04365546389518637
58,2.9009852819999997,0.46959143880000004,-8.490332602999999,5.48345232,3.0434997089999998,-0.2811513543,-0.7855043411,0.1960926056,3.04130372,0.1643179059,-0.2641914487,0.001221694518,0,0,0,1,,,,-0.06700967757086473,-8.647071767852289,5.2569726883566865,0.16615789680854295,-0.24245385582093212,-0.00678292092250524,-0.21508852750923965,-0.7839336845068442,0.12803380758943875
59,2.950985282,-0.1576271951,-9.019445419,5.114957333,3.0934997089999996,-0.17170630399999998,0.003341674805,-0.16639137269999998,3.09130372,0.11858072130000001,-0.40949672460000003,0.1460688561,0,0,0,1,,,,-0.11535051363436798,-8.909814449460569,5.189771089760221,0.1282034444682033,-0.3625486354322585,0.10824167742157312,-0.18438210605042335,-0.2211167101307021,-0.08281103806740514
60,3.000985282,-0.1576271951,-9.019445419,5.114957333,3.143499709,-0.17170630399999998,0.003341674805,-0.16639137269999998,3.14130372,0.002061609412,-0.1642415524,-0.05635065958,0,0,0,1,,,,-0.13790343920854373,-8.987168835016792,5.154369255563953,0.02757443029306257,-0.21997657826479017,-0.015617971581593504,-0.1754100320163895,-0.060653172705670166,-0.14266489545593847
61,3.050985282,-0.1336989701,-8.047361374,5.406881809,3.1934997089999997,-0.17170630399999998,0.003341674805,-0.16639137269999998,3.19130372,-0.11224318300000001,-0.1272853017,-0.16668494050000002,0,0,0,1,,,,-0.13566052240390883,-8.324051206899732,5.273858075510596,-0.08396436712002509,-0.1533365683458109,-0.1292994593221389,-0.1727884920046317,-0.014903758570647435,-0.1596559878069342
62,3.100985282,-0.4139583111,-8.495118141,6.180361747999999,3.243499709,0.3410905004,-0.10369110109999999,-0.17888116839999998,3.24130372,0.1485122442,-0.18233790989999998,-0.1005607322,0,0,0,1,,,,-0.2841213072846901,-8.444754121484795,5.702815180801537,0.10149267976601817,-0.1741869629310824,-0.10767288349992152,0.1909407875278597,-0.07837713275888275,-0.17342359499281607
63,3.1509852819999997,0.8739784956000001,-8.751151085,5.114957333,3.2934997089999998,0.5747061372,-0.312497139,-0.2885975838,3.29130372,0.33191913370000004,-0.3702498078,0.06024480984,0,0,0,1,,,,0.33367880720257614,-8.660944390288313,5.424641127450266,0.2853142238647066,-0.3151455343443832,0.01868917525102623,0.46257418024106567,-0.24574768739666822,-0.2559024164892968
64,3.200985282,0.8739784956000001,-8.751151085,5.114957333,3.3434997089999996,0.5747061372,-0.312497139,-0.2885975838,3.34130372,0.8174663186,-0.7017871737000001,0.09552124142999999,0,0,0,1,,,,0.6219071693154106,-8.72459322459329,5.278098903453778,0.7098358796751056,-0.5931199418158515,0.07650713277017188,0.5419424294135509,-0.2934663463581153,-0.2793162002317708
65,3.250985282,0.950548768,-8.63390255,5.4020962720000005,3.393499709,0.09065556526,3.161253452,-0.9097552298999999,3.39130372,0.0003054236295,0.10781454289999999,-0.136906147,0,0,0,1,,,,0.7972243715238437,-8.660602899248085,5.336774398872655,0.14381152869687264,-0.08918599310972264,-0.0840914370480752,0.22251655600563847,2.176285718661471,-0.7307885226568984
66,3.300985282,0.4121637046,-10.80538845,5.574678421000001,3.4434997089999997,-0.09254807234,-0.6347885132,0.20730924609999998,3.44130372,0.062000997360000004,0.0430647321,-0.09170344472000001,0,0,0,1,,,,0.5918098437800754,-10.173939584146467,5.449350468671077,0.07854758899419079,0.005895118784510545,-0.08981965389917694,-0.000489700287270245,0.16667081683432183,-0.058994489703017905
67,3.350985282,0.4121637046,-10.80538845,5.574678421000001,3.493499709,-0.09254807234,-0.6347885132,0.20730924609999998,3.49130372,0.0035123717969999997,0.02374668792,-0.02496838197,0,0,0,1,,,,0.49597578435309536,-10.61948283841885,5.508655595940486,0.018688622049783686,0.018729430578300323,-0.04101752905670576,-0.0656496422947176,-0.4062861668577321,0.13171192343041604
68,3.4009852819999997,0.670588553,-9.09601593,6.534499645,3.5434997089999998,-0.09254807234,-0.6347885132,0.20730924609999998,3.54130372,0.01756185852,-0.011911521670000001,0.01259872504,0,0,0,1,,,,0.5891247410861175,-9.544541635558044,5.994084510730735,0.017789752113662613,-0.0032997553043673106,-0.0006700224000864979,-0.08468865094404093,-0.5696407005363109,0.185848956845711
69,3.450985282,0.2587239444,-7.72911644,6.010172367000001,3.5934997089999996,-0.03969150782,-0.159386158,0.038862228389999996,3.59130372,0.06467345357000001,-0.05558710173,-0.001450762269,0,0,0,1,,,,0.4128690768545028,-8.263597932053706,6.00169727668873,0.0551909890328585,-0.04089152675119461,-0.001257547724165455,-0.05283917140855215,-0.2763529485073606,0.08058827891840831
70,3.500985282,0.13190434869999998,-7.824829102000001,6.290431498999999,3.643499709,0.2281424999,-0.1203289032,-0.3243284225,3.64130372,0.05581616982999999,-0.022906772790000002,-0.054747186600000004,0,0,0,1,,,,0.2629855860106957,-7.954007555082555,6.138326173185812,0.055689723866435774,-0.027961462278718225,-0.04150977341913386,0.14604278795366224,-0.16481258328165843,-0.2093821622846886
