,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
0,0,0,0,0.0521,2.09,3.53,7.91,-0.0504,-0.0886,-0.132,-0.0514,-1.53,-0.221,0,0,0,1,60,52100000,1.708596393,3.068312389,7.440501925,-0.150483962,0.200824615,-0.018782717,0.027722976,-1.395771561,-0.263146111,,,,,,,,,,2.403383839,1.376360859,1.594182139,2.139617589,-0.353392487,0.491925362,,,,,,
1,1,1,1,0.102,1.62,3.84,7.7,-0.675,1.08,0.288,0.0103,-0.903,-0.726,0,0,0,1,60,102000000,1.656482384,3.598582154,7.552232103,-0.550787894,0.857787505,0.206795057,0.01903112,-1.193334087,-0.523652993,,,,,,,,,,2.429833024,1.911849922,1.677559926,1.918787196,-0.115485686,-0.127618279,,,,,,
2,2,2,2,0.152,1.34,2.37,8.27,-0.512,2.34,0.844,0.426,-2.16,-0.375,0,0,0,1,60,152000000,1.448896744,2.695982885,7.924496839,-0.520299184,2.004508711,0.691776728,0.255870875,-1.682234523,-0.429509683,,,,,,,,,,2.104453598,2.130783929,2.015024186,2.226206857,-0.094294768,-1.479551578,,,,,,
3,3,3,3,0.202,1.05,1.38,9.96,-0.118,1.74,1.06,0.569,-3.15,1.28,0,0,0,1,60,202000000,1.184129843,1.724826253,9.020045782,-0.203658252,1.79951449,0.972573288,0.442493652,-2.457086365,0.668931594,,,,,,,,,,1.850075123,1.364846373,3.247927103,2.72725286,-0.596314738,-1.834058684,,,,,,
4,4,4,4,0.252,0.795,0.804,8.49,-0.115,0.456,0.376,0.617,-3.6,-0.269,0,0,0,1,60,252000000,0.925502041,1.045074941,8.732571254,-0.13387309,0.758199434,0.517594233,0.546895651,-3.066029123,0.065162434,,,,,,,,,,1.751502756,1.021838719,2.875440173,3.415809159,-0.39685833,-0.805490024,,,,,,
5,5,5,5,0.302,-0.00239,1.53,10.8,-0.0883,2.28,-0.256,0.773,-2.85,2.05,0,0,0,1,60,302000000,0.308703941,1.403052753,9.855645352,-0.098001253,1.937703536,-0.07239416,0.682250256,-2.950699178,1.343146454,,,,,,,,,,1.114927321,1.835177528,4.293333428,2.915879629,-0.876558564,-1.187059588,,,,,,
6,6,6,6,0.352,-2.06,2.48,9.43,0.218,0.332,-0.814,-1.01,-1.93,0.729,0,0,0,1,60,352000000,-1.265872114,2.198070041,9.624348567,0.150732068,0.693168328,-0.637986519,-0.330894755,-2.405550038,0.947702263,,,,,,,,,,1.014854005,1.212824472,4.138592029,2.212618352,-0.105970705,0.321236891,,,,,,
7,7,7,7,0.402,-1.27,2.19,11,-0.37,0.323,-0.286,-0.726,-1.64,0.628,0,0,0,1,60,402000000,-1.268616084,2.192112667,10.37193338,-0.259150549,0.40626138,-0.369540846,-0.567446818,-1.996636096,0.741847684,,,,,,,,,,1.31803906,1.167942783,4.765931815,1.956047181,0.05067656,0.285449044,,,,,,
8,8,8,8,0.452,-2.49,2.76,9.2,0.165,0.203,-0.633,-1.25,-1.71,0.559,0,0,0,1,60,452000000,-2.080522517,2.611334946,9.735047935,0.074710085,0.248719252,-0.570470351,-0.976096855,-1.843528054,0.624112983,,,,,,,,,,1.114707002,0.921173202,4.216584735,1.618976953,0.414874495,0.665838926,,,,,,
9,9,9,9,0.502,-1.03,1.69,8.65,0.969,-0.425,-0.256,0.33,-2.91,0.0916,0,0,0,1,60,502000000,-1.382194976,1.931192784,9.145378372,0.778630398,-0.273461418,-0.330636719,-0.194125915,-2.413191785,0.281230513,,,,,,,,,,1.605254491,0.253057572,3.458914758,2.441410237,0.161124403,0.70010049,,,,,,
10,10,10,10,0.552,-0.615,-0.0431,7.88,-0.296,1.54,-0.177,1.61,-4.36,-0.644,0,0,0,1,60,552000000,-0.872207467,0.473742536,8.457708062,-0.067240915,1.132101,-0.213464295,0.886019192,-3.453094509,-0.314520829,,,,,,,,,,0.97463151,1.520329106,2.62654425,3.481450447,0.004946793,-0.598564201,,,,,,
11,11,11,11,0.602,-0.333,-2.88,5.61,-1.13,2.05,-0.776,3.46,-6.24,-2.79,0,0,0,1,60,602000000,-0.513773063,-2.00203669,6.91011987,-0.903767982,1.843538412,-0.642487226,2.427082818,-4.941741801,-1.908469588,,,,,,,,,,0.24304862,2.84900702,0.736239184,5.181518359,0.038868798,-1.028886427,,,,,,
12,12,12,12,0.652,-4.34,-4.71,6.25,-2.63,4.13,-2.57,1.55,-6.47,-1.39,0,0,0,1,60,652000000,-3.057230863,-4.0010927,6.551377411,-2.26253304,3.615709948,-2.112522125,1.90196605,-5.758072823,-1.574629578,,,,,,,,,,-2.506904424,4.832612501,0.718536035,5.084830884,0.388197964,-1.118053381,,,,,,
13,13,13,13,0.702,-9.97,-3.68,5.62,-1.3,4.14,-3.56,-2.67,-3.83,-0.93,0,0,0,1,60,702000000,-7.652446162,-3.764057676,6.045219847,-1.504896624,4.022072175,-3.216454099,-0.835307897,-4.728177513,-1.159555788,,,,,,,,,,-4.403168773,4.449900025,0.689930167,2.917351156,1.937847239,-0.089394573,,,,,,
14,14,14,14,0.752,-12.7,-1.52,3.6,-1.31,1.77,-2.43,-5.2,-0.53,-2.68,0,0,0,1,60,752000000,-11.00777228,-2.107463237,4.716363892,-1.351488055,2.27655497,-2.616657859,-3.448485058,-2.485687942,-2.138562332,,,,,,,,,,-4.196430645,2.706390496,-0.648087099,0.36117949,3.89952043,1.071018202,,,,,,
15,15,15,15,0.802,-12.4,-2.03,6.4,-2.72,-0.341,-0.696,-4.81,0.152,0.524,0,0,0,1,60,802000000,-11.9332457,-2.050278783,5.631336798,-2.428681681,0.247762452,-1.151850857,-4.263635284,-1.076746173,-0.424151634,,,,,,,,,,-3.733533696,0.840519181,0.376684507,-1.193461505,3.407157323,1.105692149,,,,,,
16,16,16,16,0.852,-12.3,-2.22,5.64,-2.22,1.44,-0.602,-4.37,0.67,0.629,0,0,0,1,60,852000000,-12.17704319,-2.175569355,5.636044747,-2.264422581,1.171831963,-0.732502155,-4.327316651,-0.143707949,0.253967495,,,,,,,,,,-3.731480459,0.933274057,0.403888189,-2.195243564,3.132022929,0.158283332,,,,,,
17,17,17,17,0.902,-12.3,-3.74,5.83,-2.28,1.6,-0.303,-3.99,1.16,1.67,0,0,0,1,60,902000000,-12.258778,-3.330453709,5.741449781,-2.276683976,1.503692868,-0.404938477,-4.125362387,0.552677894,1.165743787,,,,,,,,,,-3.825208132,0.776201106,0.48914254,-2.880078542,2.481185901,-0.427443817,,,,,,
18,18,18,18,0.952,-12.5,-3.64,3.3,-1.42,1.91,0.425,-3.89,-0.267,0.0842,0,0,0,1,60,952000000,-12.41912864,-3.558965141,4.414642696,-1.602364289,1.818609962,0.228021575,-3.984449041,0.114840502,0.469343098,,,,,,,,,,-3.706459826,0.221760861,-0.942880684,-2.496744823,2.920908334,-1.175144098,,,,,,
19,19,19,19,1,-8.61,-3.16,1.4,-2.22,0.475,1.34,0.316,-0.123,-1.31,0,0,0,1,60,1000000000,-9.887036689,-3.264443617,2.776333658,-2.088522463,0.777216031,1.076081945,-1.409734611,-0.012203876,-0.676367077,,,,,,,,,,-1.971679171,0.223650847,-3.086331957,-1.395405461,2.087317545,-1.435795189,,,,,,
20,20,20,20,1.05,-5.38,-1.72,6,-2.92,-0.659,1.78,3.74,1.06,3.7,0,0,0,1,60,1050000000,-6.891015527,-2.124313992,4.528236684,-2.74300149,-0.335954214,1.612931358,1.673454114,0.560522232,2.14155405,,,,,,,,,,-0.234496507,0.122818921,-1.26462082,-1.314506597,-0.935941851,-1.648337157,,,,,,
21,21,21,21,1.1,-2.94,-2.86,2.87,0.723,1.81,-0.0616,6.35,-0.146,1.28,0,0,0,1,60,1100000000,-4.264605521,-2.667407504,3.627067097,-0.014815858,1.327313914,0.33583496,4.473340772,0.183127823,1.586803644,,,,,,,,,,0.819220346,1.188700214,-2.494744339,-0.090128738,-2.193490146,-1.760166735,,,,,,
22,22,22,22,1.15,-3.61,-5.13,1.87,0.211,0.31,-0.673,5.5,-1.83,0.357,0,0,0,1,60,1150000000,-3.829460992,-4.485327441,2.67218814,0.162930046,0.53882279,-0.433562077,5.088010146,-0.89220027,0.794939161,,,,,,,,,,0.485621846,1.173244824,-3.613365154,1.209630092,-2.334756441,-0.680903668,,,,,,
23,23,23,23,1.2,-12.8,-5.55,-4.03,0.825,1.92,-2.31,-4.14,-0.91,-4.3,0,0,0,1,60,1200000000,-9.792564425,-5.271283595,-0.970119347,0.68406361,1.60933399,-1.864644289,-0.436875799,-0.90170815,-2.485667065,,,,,,,,,,-2.922857473,1.256643214,-6.977834571,-0.227438432,2.205958417,0.771475523,,,,,,
24,24,24,24,1.25,-11.4,-3.3,2.23,-0.971,-3.15,0.984,-2.97,1.7,1.97,0,0,0,1,60,1250000000,-10.86109577,-3.816054736,0.768987064,-0.618682748,-2.079490707,0.307899914,-1.953478234,0.488014759,0.383314919,,,,,,,,,,-2.057192159,-2.101667365,-4.85324979,-2.0093829,1.556381429,1.327311122,,,,,,
25,25,25,25,1.3,-6.42,-4.34,-0.232,1.67,0.591,-1.38,1.81,0.964,-0.841,0,0,0,1,60,1300000000,-7.90890835,-4.202838492,0.225000165,1.182802712,-0.009669179,-0.97939213,0.299747289,0.742266014,-0.40501541,,,,,,,,,,-1.102238453,-0.244330896,-5.776572082,-1.296749305,0.470906802,1.087155654,,,,,,
26,26,26,26,1.35,-4.04,-6.94,0.335,0.529,-1.55,-0.682,3.55,-0.94,-1.24,0,0,0,1,60,1350000000,-5.337078454,-6.22344903,0.284779633,0.668176501,-1.20353582,-0.752583334,2.24570045,-0.156329615,-0.94265786,,,,,,,,,,-0.186256284,-0.30901609,-6.171281217,0.467359296,-0.664447402,1.353034596,,,,,,
27,27,27,27,1.4,-7.49,-14.1,0.879,-1.65,-3.87,-3.26,-0.963,-7.12,-1.32,0,0,0,1,60,1400000000,-6.7682179,-12.03802821,0.607708982,-1.156524323,-3.270236397,-2.664887194,0.324624943,-3.876028892,-1.18562663,,,,,,,,,,-3.674387417,-0.507337644,-5.577586149,3.394676084,-0.176813884,4.126512212,,,,,,
28,28,28,28,1.45,-6.35,-10.2,1.48,-0.687,-1.15,-0.0854,0.259,-3.24,-0.656,0,0,0,1,60,1450000000,-6.490210401,-10.68117022,1.081755966,-0.786948723,-1.626901356,-0.69761809,0.285334749,-3.536289059,-0.844602676,,,,,,,,,,-2.920716409,-0.935135707,-5.113451038,2.884743902,0.070100974,1.321675627,,,,,,
29,29,29,29,1.5,-5.68,-8.06,1.35,0.664,-0.255,0.265,0.855,-1.13,-0.988,0,0,0,1,60,1500000000,-5.951628568,-8.746186407,1.227533329,0.355133129,-0.56357957,0.036531241,0.626398059,-2.250950819,-0.936935488,,,,,,,,,,-1.635890928,-0.999578674,-5.095095285,1.880625993,0.130489447,0.13483463,,,,,,
30,30,30,30,1.55,-5.4,-8.4,1.2,0.0565,-0.325,-0.0427,0.834,-1.14,-1.06,0,0,0,1,60,1550000000,-5.584937384,-8.49062653,1.212570354,0.120070732,-0.378663311,-0.023895177,0.750691054,-1.657527688,-1.016176081,,,,,,,,,,-1.40570411,-0.579762588,-5.180694181,1.481363725,-0.000163309,0.122957955,,,,,,
31,31,31,31,1.6,-5.37,-8.04,1.33,0.0541,0.0825,-0.0097,1.06,-1.02,-1.02,0,0,0,1,60,1600000000,-5.442059179,-8.157967763,1.276387575,0.068143344,-0.021228722,-0.013069098,0.935876845,-1.316987246,-1.018638271,,,,,,,,,,-1.248692876,-0.250955953,-5.145555513,1.217589242,-0.072909921,-0.111795507,,,,,,
32,32,32,32,1.65,-5.34,-5.46,1.01,-0.238,-0.0849,-0.205,0.971,1.66,-1.4,0,0,0,1,60,1650000000,-5.374216152,-6.16629066,1.131619114,-0.172830554,-0.070578521,-0.159446925,0.956905378,0.273193902,-1.264195185,,,,,,,,,,-0.487729306,0.298078303,-5.350286755,-0.077063779,0.025472568,0.259113706,,,,,,
33,33,33,33,1.7,-5.33,-5.89,1.13,-0.155,-0.0599,-1.01,0.589,1.58,-1.17,0,0,0,1,60,1700000000,-5.344823722,-5.962328974,1.130739203,-0.158795633,-0.062301903,-0.808128869,0.736637376,0.971234686,-1.203543344,,,,,,,,,,-0.536831571,0.751051741,-5.334703512,-0.654595333,-0.075492215,0.950990107,,,,,,
34,34,34,34,1.75,-4.08,-8.08,1.75,-0.808,-0.922,-0.729,1.25,-0.299,-0.926,0,0,0,1,60,1750000000,-4.504040915,-7.525622968,1.467276781,-0.669802369,-0.728629478,-0.747780504,1.043991827,0.292728835,-1.024834558,,,,,,,,,,-0.661145114,0.54947592,-5.083918635,0.191219319,-0.587920663,1.187235327,,,,,,
35,35,35,35,1.8,-3.35,-10.6,1.21,0.709,-2.21,-1.59,0.83,-2.26,-1.96,0,0,0,1,60,1800000000,-3.736900194,-9.795170911,1.327459611,0.415491105,-1.876797732,-1.390106802,0.915873139,-1.070831357,-1.626982981,,,,,,,,,,-0.819491795,-0.383668096,-5.373738907,1.787730996,-0.626828413,2.488870752,,,,,,
36,36,36,36,1.85,-3.19,-9.51,1.8,-0.309,-0.999,-3.11,-0.357,-0.584,-1.11,0,0,0,1,60,1850000000,-3.373352138,-9.584653968,1.584261887,-0.154775871,-1.196441647,-2.701798735,0.153793463,-0.810786552,-1.294100208,,,,,,,,,,-1.690854733,1.018578031,-4.888769292,1.436535795,-0.755424095,3.393765524,,,,,,
37,37,37,37,1.9,-1.08,-9.4,1.7,-1.09,-0.63,-2.19,0.841,-0.115,-0.793,0,0,0,1,60,1900000000,-1.848862311,-9.448339572,1.647159846,-0.890916677,-0.757408808,-2.311470871,0.565229715,-0.439126691,-0.971444254,,,,,,,,,,-1.353506932,1.616375672,-4.881545974,1.352494236,-1.375889057,2.779826255,,,,,,
38,38,38,38,1.95,-0.553,-10.4,1.51,-1.2,-0.997,-1.68,0.913,-1,-0.894,0,0,0,1,60,1950000000,-0.987446851,-10.15086819,1.572620257,-1.134204747,-0.943109121,-1.829873893,0.773442655,-0.738721583,-0.921578278,,,,,,,,,,-1.184858429,1.365579427,-5.042470301,1.804332511,-1.671334508,2.431010263,,,,,,
39,39,39,39,2,-1.71,-12.3,1.62,0.171,0.561,-0.327,-0.408,-2.87,-0.808,0,0,0,1,60,2000000000,-1.467759048,-11.73738717,1.598368804,-0.106841987,0.222683138,-0.683693598,0.066103167,-1.877160661,-0.848445805,,,,,,,,,,-1.701062714,0.33346257,-4.994947484,2.488004559,-1.165688215,0.591655622,,,,,,
40,40,40,40,2.05,0.5,-12.1,1.06,0.17,0.117,-0.297,1.63,-2.67,-1.43,0,0,0,1,60,2050000000,-0.159704931,-12.00507326,1.305791987,0.111068,0.140771138,-0.388778241,1.002421137,-2.300662074,-1.222905639,,,,,,,,,,-1.090750537,0.27874094,-5.476029566,3.276297565,-1.537636637,0.29659719,,,,,,
41,41,41,41,2.1,-0.0958,-8.84,1.2,0.246,0.434,-0.391,1.22,0.528,-1.37,0,0,0,1,60,2100000000,-0.117224572,-9.668572501,1.248299307,0.217276715,0.368044491,-0.390472688,1.13268742,-0.789709968,-1.317618973,,,,,,,,,,-0.2228915,0.713901558,-5.553883796,1.992608548,-1.450718411,0.341691262,,,,,,
42,42,42,42,2.15,-1.64,-8.87,1.74,0.245,0.665,0.951,-0.2,0.459,-0.903,0,0,0,1,60,2150000000,-1.129478919,-9.079055147,1.51551429,0.239098483,0.59820629,0.632613502,0.334796433,-0.122701716,-1.050647867,,,,,,,,,,-0.075790532,0.009311047,-5.244021885,1.061234312,-0.960179173,-0.629765263,,,,,,
43,43,43,43,2.2,-1.72,-9.28,1.84,0.0449,0.0623,-0.0402,-0.303,0.0603,-0.798,0,0,0,1,60,2200000000,-1.522023712,-9.227395221,1.691856224,0.086239486,0.182840543,0.119486235,-0.04705757,-0.024949909,-0.887969142,,,,,,,,,,-0.397355289,0.054461444,-4.987575588,0.889123926,-0.939396962,0.135671313,,,,,,
44,44,44,44,2.25,-0.759,-9.76,1.62,0.0394,-0.0409,0.0447,0.684,-0.423,-1,0,0,0,1,60,2250000000,-1.014809018,-9.620571607,1.652805927,0.049370831,0.009425602,0.062449841,0.390632655,-0.237571502,-0.960105257,,,,,,,,,,-0.26362873,0.104742933,-5.099857598,1.259973112,-1.201115372,0.232796129,,,,,,
45,45,45,45,2.3,-1.02,-9.93,1.75,0.168,-0.142,0.107,0.453,-0.61,-0.92,0,0,0,1,60,2300000000,-1.018259674,-9.848996153,1.705626093,0.142747129,-0.107940086,0.096426421,0.427972506,-0.436507123,-0.934281691,,,,,,,,,,-0.281803114,-0.064458051,-5.05033002,1.443684818,-1.225902657,0.247703304,,,,,,
46,46,46,46,2.35,-1.57,-9.94,1.44,0.0596,-0.0904,0.102,-0.0606,-0.614,-1.18,0,0,0,1,60,2350000000,-1.385025247,-9.916176142,1.561271496,0.077299724,-0.094345266,0.10067716,0.135460103,-0.531316352,-1.09249846,,,,,,,,,,-0.489532282,-0.104623996,-5.173849454,1.431335184,-0.967592497,0.260849069,,,,,,
47,47,47,47,2.4,-0.747,-9.83,1.65,-0.0706,-0.0715,0.132,0.789,-0.485,-0.89,0,0,0,1,60,2400000000,-0.960902395,-9.852559665,1.609491031,-0.039116242,-0.076638552,0.124565805,0.526739832,-0.506576116,-0.962110695,,,,,,,,,,-0.321919519,0.04669267,-5.147474113,1.511765246,-1.2525994,0.181744815,,,,,,
48,48,48,48,2.45,-0.23,-9.58,1.41,-0.119,-0.272,0.133,1.3,-0.217,-1.06,0,0,0,1,60,2450000000,-0.475040123,-9.651352293,1.501077516,-0.10199496,-0.228057674,0.130998221,0.989697064,-0.351896751,-1.025141097,,,,,,,,,,0.016330519,0.159757128,-5.325800137,1.552197533,-1.494600042,0.25308596,,,,,,
49,49,49,49,2.5,-0.0718,-10.2,1.82,-0.133,-0.155,0.074,1.42,-0.85,-0.578,0,0,0,1,60,2500000000,-0.206989061,-10.05637148,1.674396122,-0.126399886,-0.171432746,0.087528016,1.247322966,-0.617962534,-0.737229164,,,,,,,,,,-0.079420082,0.200475735,-5.130540781,1.81463871,-1.794719023,0.174611199,,,,,,
50,50,50,50,2.55,-0.555,-10.2,2.26,0.0272,0.0263,-0.0421,0.903,-0.77,-0.145,0,0,0,1,60,2550000000,-0.438326913,-10.1623999,1.992642826,-0.005497167,-0.01817571,-0.011333957,1.041173956,-0.699174533,-0.355895734,,,,,,,,,,-0.315747718,0.15019492,-4.716009855,1.746962994,-1.85576209,0.149798156,,,,,,
51,51,51,51,2.6,-1.69,-9.34,1.98,0.0553,0.147,0.0233,-0.223,0.0448,-0.439,0,0,0,1,60,2600000000,-1.270367915,-9.555293028,1.985772087,0.042357966,0.109847292,0.015079941,0.284302546,-0.301774682,-0.409406166,,,,,,,,,,-0.491978005,0.055753969,-4.637086678,1.143633556,-1.357761238,0.172843886,,,,,,
52,52,52,52,2.65,-1.65,-9.82,1.64,0.0675,-0.0122,0.0624,-0.17,-0.437,-0.804,0,0,0,1,60,2650000000,-1.522725683,-9.750703152,1.797862072,0.062147958,0.015251902,0.051169008,0.012307852,-0.374006353,-0.663483195,,,,,,,,,,-0.601061448,-0.083663888,-4.846010603,1.175144118,-1.102917475,0.238024996,,,,,,
53,53,53,53,2.7,-0.666,-9.78,1.07,0.0608,-0.129,0.0428,0.784,-0.391,-1.38,0,0,0,1,60,2700000000,-0.95322326,-9.772330293,1.402305107,0.061086944,-0.096553646,0.04478631,0.474326313,-0.383083645,-1.124844816,,,,,,,,,,-0.272995532,0.067128628,-5.377283829,1.433247724,-1.175552027,0.310732143,,,,,,
54,54,54,54,2.75,-0.108,-9.85,0.874,0.0125,-0.0727,-0.0873,1.29,-0.451,-1.56,0,0,0,1,60,2750000000,-0.391366989,-9.829667427,1.115197449,0.022842817,-0.078065363,-0.055950504,0.962676875,-0.419361703,-1.405039048,,,,,,,,,,-0.058425642,0.338342787,-5.759710462,1.674772798,-1.347362467,0.362871815,,,,,,
55,55,55,55,2.8,-0.476,-10.1,1.22,0.138,0.308,-0.0329,0.913,-0.674,-1.23,0,0,0,1,60,2800000000,-0.447626201,-10.02923095,1.172152461,0.113486218,0.221162935,-0.038370831,0.932934912,-0.555378767,-1.292332284,,,,,,,,,,-0.214806184,0.388306074,-5.673989952,1.732686089,-1.361964252,0.130077475,,,,,,
56,56,56,56,2.85,-1.31,-9.71,2.04,0.157,0.371,-0.0628,0.0454,-0.311,-0.416,0,0,0,1,60,2850000000,-1.020883137,-9.793570275,1.643784604,0.147737124,0.337297383,-0.057001955,0.401560417,-0.42484192,-0.72806627,,,,,,,,,,-0.507915771,0.23679004,-5.039746987,1.343802326,-1.307417106,0.101064349,,,,,,
57,57,57,57,2.9,-1.46,-9.62,2.46,0.217,0.321,-0.0726,-0.106,-0.23,-0.0287,0,0,0,1,60,2900000000,-1.312783038,-9.665438212,2.087357275,0.202255844,0.324665752,-0.068897944,0.097679797,-0.320765577,-0.277747791,,,,,,,,,,-0.633653396,0.077806255,-4.493912328,1.099553185,-1.351254986,0.130043054,,,,,,
58,58,58,58,2.95,-1.25,-9.71,2.29,0.133,-0.0421,0.0196,0.155,-0.334,-0.237,0,0,0,1,60,2950000000,-1.271048451,-9.698334369,2.197483541,0.147742655,0.040396032,-0.001404191,0.131997877,-0.327834844,-0.251510492,,,,,,,,,,-0.529990168,-0.088221512,-4.401148464,1.144217417,-1.395774271,0.241132137,,,,,,
59,59,59,59,3,-0.912,-9.51,1.81,0.0699,0.0941,0.134,0.559,-0.149,-0.7,0,0,0,1,60,3000000000,-1.032373495,-9.559303501,1.986905393,0.086470547,0.082020451,0.101863035,0.38764759,-0.232308807,-0.540290658,,,,,,,,,,-0.303654598,0.036584705,-4.695388377,1.178390856,-1.379616297,0.121117048,,,,,,
60,60,60,60,3.05,-0.472,-9.96,1.97,0.0162,0.0898,0.0868,1.02,-0.601,-0.549,0,0,0,1,60,3050000000,-0.65986912,-9.855103229,1.977718164,0.031158656,0.088050159,0.090375077,0.766242199,-0.429248115,-0.545898576,,,,,,,,,,-0.242078697,0.140089636,-4.749165165,1.467659954,-1.598695577,0.059578515,,,,,,
61,61,61,61,3.1,-1.14,-9.52,1.99,0.165,0.178,0.0606,1.05,-0.618,-0.593,0,0,0,1,60,3100000000,-0.979032768,-9.607725727,1.984392739,0.136508885,0.157767729,0.067666848,0.936130313,-0.530071404,-0.576226946,,,,,,,,,,-0.243621615,0.147315281,-4.723495585,1.496177472,-1.52266372,-0.01400077,,,,,,
62,62,62,62,3.15,-1.67,-9.74,2.05,0.127,0.309,0.147,-0.0633,-0.401,-0.478,0,0,0,1,60,3150000000,-1.438348393,-9.705372256,2.020047011,0.129024182,0.274983556,0.12817099,0.337763117,-0.461126894,-0.512979092,,,,,,,,,,-0.528127157,0.016674191,-4.62441868,1.258374101,-1.255734029,-0.075406266,,,,,,
63,63,63,63,3.2,-0.919,-10.1,1.7,-0.0174,0.145,0.128,0.725,-0.792,-0.785,0,0,0,1,60,3200000000,-1.093115187,-9.996692198,1.846117335,0.013769658,0.17423699,0.128040587,0.569605057,-0.637865365,-0.688132025,,,,,,,,,,-0.478325587,0.084273906,-4.858597722,1.539229131,-1.349247207,-0.038921839,,,,,,
64,64,64,64,3.25,-1.57,-9.78,2.11,0.0388,0.195,0.0496,0.0467,-0.392,-0.231,0,0,0,1,60,3250000000,-1.410121079,-9.836726822,1.989524439,0.033471733,0.190329804,0.068217169,0.256537473,-0.50653444,-0.393786981,,,,,,,,,,-0.64432653,0.008559327,-4.623297674,1.275976418,-1.319962796,0.038420922,,,,,,
65,65,65,65,3.3,-2.03,-8.74,2.63,-0.0907,0.184,-0.028,-0.449,0.685,0.414,0,0,0,1,60,3300000000,-1.822181254,-9.027107739,2.337591253,-0.064267273,0.185423753,-0.005163721,-0.16587365,0.129933059,0.12634306,,,,,,,,,,-0.659624723,0.025824583,-4.140103615,0.515367678,-1.334606372,0.195229936,,,,,,
66,66,66,66,3.35,-2.02,-9.55,2.47,-0.285,-0.00855,-0.0751,-0.438,-0.112,0.309,0,0,0,1,60,3350000000,-1.953679874,-9.413114181,2.409548866,-0.238012105,0.035080205,-0.058501251,-0.328797943,0.00070261,0.24395495,,,,,,,,,,-0.882761906,-0.034312997,-4.03944078,0.580235295,-1.355120178,0.324299867,,,,,,
67,67,67,67,3.4,-1.3,-9.38,1.68,-0.0131,-0.0959,0.181,0.347,0.0368,-0.524,0,0,0,1,60,3400000000,-1.519150701,-9.388668919,2.013075155,-0.060977566,-0.066438832,0.124156527,0.075807878,0.019984315,-0.250527434,,,,,,,,,,-0.460627015,-0.102320276,-4.586608421,0.788503204,-1.331552771,0.228417739,,,,,,
68,68,68,68,3.45,-1.17,-10.2,1.56,0.132,-0.179,0.106,0.484,-0.802,-0.659,0,0,0,1,60,3450000000,-1.287055176,-9.987604608,1.766851213,0.090920413,-0.153681801,0.110309288,0.320195877,-0.419085068,-0.513540884,,,,,,,,,,-0.48475265,-0.202419646,-4.903273036,1.292632497,-1.357271321,0.242784964,,,,,,
69,69,69,69,3.5,-1.92,-9.69,1.47,-0.0266,-0.217,0.0215,0.467,-0.797,-0.654,0,0,0,1,60,3500000000,-1.70780081,-9.767908459,1.605527294,-0.001583154,-0.202757933,0.042578086,0.408088725,-0.620951298,-0.603981803,,,,,,,,,,-0.624513174,-0.162416786,-5.024421912,1.377650879,-1.215370146,0.291059615,,,,,,
70,70,70,70,3.55,-0.991,-9.71,1.61,-0.0565,0.014,-0.0708,0.619,-0.276,-0.538,0,0,0,1,60,3550000000,-1.231312463,-9.725159662,1.607957996,-0.044809722,-0.034755014,-0.04389073,0.534363061,-0.436692844,-0.561496439,,,,,,,,,,-0.515556991,0.094176962,-5.045699549,1.316940586,-1.405379052,0.285556915,,,,,,
71,71,71,71,3.6,-1.52,-10,2.19,-0.141,0.00367,-0.0586,0.6,-0.263,-0.49,0,0,0,1,60,3600000000,-1.423215479,-9.928050602,1.924269034,-0.120523752,-0.004972877,-0.055108888,0.573660454,-0.343913451,-0.515460242,,,,,,,,,,-0.533028753,0.145926631,-4.755605523,1.227566742,-1.42313199,0.232078744,,,,,,
72,72,72,72,3.65,-2.2,-8.86,2.48,0.029,0.112,0.0263,-0.596,0.583,0.371,0,0,0,1,60,3650000000,-1.939577609,-9.139600617,2.226281306,-0.002829472,0.085689481,0.006978333,-0.126624947,0.151204666,0.055327114,,,,,,,,,,-0.637442664,-0.070315413,-4.275906361,0.50596265,-1.30633301,0.241698852,,,,,,
