,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
0,0,0,0,0.0484,2.49,3.63,8.8,-0.284,0.616,-0.006640000000000001,-1.86,-1.89,1.96,,,,,135,48400000.0,1.2072720795040597,2.064870217526196,5.990830379075852,-0.2728404431361119,0.568231780835971,0.09616161061234144,-1.5064746271625684,-1.3746481067745029,1.161780578387157,,,,,,,,,,0.6934026053061839,2.5875359508089635,-1.4794118985042166,0.7249212498514174,0.4595877004118688,0.5309175785977566,,,,,,
1,1,1,1,0.0984,1.19,3.03,9.38,-0.028999999999999998,0.64,0.0422,-2.85,-2.4,2.29,,,,,135,98400000.0,1.2039277566424598,2.5358000313913442,6.672829873771358,-0.1327546812757889,0.5827536906180999,0.06349599246575434,-1.8042131575270075,-1.9270460996633512,1.4289821854681222,,,,,,,,,,0.8855987020925041,2.699978912586721,-1.567138379800617,0.8199900613499911,0.5632664242608412,0.462670932887268,,,,,,
2,2,2,2,0.14800000000000002,-2.86,2.37,6.98,-0.6459999999999999,0.526,0.512,-6.81,-2.98,-0.228,,,,,135,148000000.0,-0.014951806779444963,2.4380565723382026,6.766645421321452,-0.46221355629094,0.5664891860154827,0.3656269320562038,-3.4754494271502026,-2.5902683423423047,0.8521013675743216,,,,,,,,,,1.032064269324615,2.5079977258830577,-1.5977047471550683,0.3652088108319323,0.4912144415032029,0.7467134544672334,,,,,,
3,3,3,3,0.198,8.61,2.06,7.49,-1.14,0.6729999999999999,1.95,4.61,-2.65,-0.132,,,,,135,198000000.0,2.9901184924840654,2.208970883476583,7.021477590444069,-0.9030144617712208,0.6013207309516372,1.4441996211328039,-0.4013145362699864,-2.6286128580940664,0.4660868574875587,,,,,,,,,,0.4241421034791454,2.692558755612537,-1.6305506517767494,0.9993405391890128,0.4498470730857847,1.5075887232870604,,,,,,
4,4,4,4,0.248,1.63,0.0718,8.4,-1.71,0.979,1.12,-2.44,-3.86,0.388,,,,,135,248000000.0,2.48908872041626,0.9085221922371598,7.5334296197674275,-1.4286707810756731,0.7315652314984439,1.2232639819558988,-1.211716245404719,-3.420994291797244,0.434218516765192,,,,,,,,,,0.32250766764454913,2.684598334765858,-2.0466787355485074,0.5969015420497279,0.5562438484789262,1.8099168726463188,,,,,,
5,5,5,5,0.298,0.328,1.01,9.2,-0.413,1.39,0.7040000000000001,-3.21,-2.19,0.63,,,,,135,298000000.0,1.6760122484159992,0.9703098799432356,8.164776207634343,-0.7669535986938101,0.9636107044521368,0.8693577181676708,-2.0184813960500883,-2.6286245460136133,0.5151976039206854,,,,,,,,,,0.7479044055644455,2.736361569986633,-2.31554971681383,0.7895469182462459,0.37128059828730736,1.1831859046957591,,,,,,
6,6,6,6,0.348,-1.22,1.19,11.2,1.94,1.24,1.3,-4.27,-2.29,2.53,,,,,135,348000000.0,0.5776159020808849,1.1040876303289464,9.323297261118867,0.9966882155366148,1.0618883437290587,1.1628667086242626,-2.9324432364575355,-2.4106493258013133,1.3523615811289478,,,,,,,,,,1.98174034755698,2.736119831168124,-2.2614795577369726,1.6938531144065638,0.22327946911251587,0.012672648298147805,,,,,,
7,7,7,7,0.398,0.563,-1.62,10.6,0.278,1.3,1.27,-2.53,-5.39,2.06,,,,,135,398000000.0,0.5720552966367346,-0.5547382368973646,9.811999413059477,0.5284451864112302,1.1468668617661926,1.2358846593032309,-2.7687665447820637,-4.328489331202261,1.6468457764846935,,,,,,,,,,1.858512471699505,2.70530888214428,-2.6306605353779378,1.5499754315241314,0.4204963032436629,0.4081000003357654,,,,,,
8,8,8,8,0.448,-1.77,-0.124,13.5,-1.11,3.77,-0.645,-3.73,-3.45,4.53,,,,,135,448000000.0,-0.3200304239381646,-0.2924407423019733,11.225242481376014,-0.5390424776266255,2.0844426466579042,-0.04605468933468626,-3.1599699102936034,-3.762995973556956,2.847305134801726,,,,,,,,,,1.4409838633051646,3.3006330894319085,-4.459061377217479,0.8228755842594607,0.20723408802330065,0.6726094315050445,,,,,,
9,9,9,9,0.498,-3.1,1.07,10.8,3.1,0.258,0.478,-3.85,-2.43,1.72,,,,,135,498000000.0,-1.3793954146028806,0.5372161102747908,11.062222233642919,1.83188394234158,1.4312170733223788,0.31112102544660336,-3.4408649835394485,-2.9049315614331275,2.377844726058549,,,,,,,,,,2.7013597003860372,2.9367043585546133,-2.9469301497036304,1.9167877312871242,0.2930674310835268,-0.8322264433231447,,,,,,
