,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
228,228,228,228,11.4,-1.78,-10.1,-0.857,-0.42,0.249,-0.209,2.08,-2.31,3.76,60.0,11400000000.0,-1.5719364354639431,-9.868565327463307,-0.7559875681030293,-0.3894267339011144,0.22550133735400635,-0.1705403576303694,2.399162027356436,-2.121319033547279,3.77624760618914,1.1435069457012348,0.0524486738000131,1.2363551437751463,2.533780040091985,2.7292751236457256,3.3145577863936326,1.3247992979819283,0.6109134410072687,0.06375296854719126,0.4511650443596334,-1.0783793835756774,-0.4238684129835223,-1.873957972771964,0.4795305980595505,0.7746712161758106,2.4471157624083393,0.6425481739192782,1.8273816201387063,0.6201843394213427,1.5525783529460513,0.6393054600767555
229,229,229,229,11.5,-1.67,-10.1,-0.29,-0.243,0.295,-0.202,1.96,-2.28,4.34,60.0,11500000000.0,-1.6174378071067017,-9.960466338319726,-0.5238858799307247,-0.2829203903438668,0.2714607922141199,-0.1921499367549992,2.178632011530507,-2.184146330461427,4.057950923186465,1.1703132228353221,0.04839972474907269,1.2463448121883416,2.1565215619197087,2.9845905208529317,3.164125406758008,1.351958041995881,0.5749689045944589,0.06488655271822896,0.4322558125549793,-1.2558991256748864,-0.32212319528569483,-1.911701013982715,0.5360925810660169,0.6599228404829585,2.4391016333949183,0.6952881259296645,1.7851466758559853,0.6008815467823175,1.7040331344226747,0.747651567756458
230,230,230,230,11.5,-1.04,-9.93,-0.735,-0.0956,0.4320000000000001,-0.208,2.37,-1.97,3.88,60.0,11500000000.0,-1.3495072498185008,-9.948368519971792,-0.6290387841323077,-0.14666924785151866,0.3776253729376596,-0.20303732091412,2.274729491105332,-2.099358368703684,3.969030113149857,1.0811654292613242,0.04561142768715396,1.2126754031236169,1.78302113967358,3.0645151319995385,3.0956787049749366,1.2830699623484279,0.5487048046010725,0.06050748283087076,0.399978110562632,-1.1064890810642871,-0.4952722675775697,-1.941121301461904,0.7617200590971841,0.5716343833715539,2.442617433363549,0.6801849311996178,1.5917739062330245,0.5724170228413654,1.8174644391835597,0.868805861095774
231,231,231,231,11.6,-0.939,-9.94,-0.5579999999999999,-0.0822,0.508,-0.228,2.23,-1.88,4.05,60.0,11600000000.0,-1.1590323193856062,-9.945045280926262,-0.5936554047754978,-0.09977628027056766,0.463842120640779,-0.220184142372151,2.2522680954986107,-2.012506766689501,4.009490310764811,1.0867473198743345,0.05101826954201389,1.117373840804794,1.4939265744627042,3.014378776804189,2.927572988791284,1.2678593711842343,0.5632865356478521,0.05361775483054447,0.4457869017114004,-1.0321741701852374,-0.5742400968873147,-1.973198382566278,0.8819948473732164,0.4947406089155007,2.526138955331699,0.6654499336606283,1.5633555379759614,0.5936526147521838,1.8099038350161463,0.8756853928010865
232,232,232,232,11.6,-2.03,-10.2,-0.589,-0.0748,0.628,-0.28,0.8859999999999999,-2.14,4.12,60.0,11600000000.0,-1.5631604005281827,-10.046285687127279,-0.5913366081787143,-0.08160929482624345,0.5723997352319874,-0.26127155302698274,1.56618155552387,-2.0629858092480977,4.064711194427996,1.0313191794800929,0.04677149464787866,0.9733662428744077,1.562922001032128,2.6869644219629243,3.036810306558024,1.2019709505201854,0.5096388423831496,0.045021359977861684,0.606892154190574,-1.4982271557402504,-0.4945980830338458,-1.708896499661701,0.8737047178531723,0.3750123806547301,2.704435066222958,0.5602511629088367,1.66478355812292,0.5632597062565585,1.5818459608614064,0.8074518483949392
233,233,233,233,11.7,-1.7,-10.2,-0.747,-0.126,0.285,-0.218,0.981,-2.07,4.04,60.0,11700000000.0,-1.6266538539324986,-10.107324336903233,-0.6688702871537732,-0.11389774249532306,0.3823422965431911,-0.23154839399392585,1.2723262139767009,-2.0657629446545265,4.052363159411694,1.0829602257857638,0.04368270622609824,0.8234255647428042,1.7860011229165689,2.5122877858848844,3.102589099333643,1.217554926550034,0.4635665209488905,0.03547930920272515,0.4532110343296701,-1.5688995192251034,-0.3948894310983114,-1.5623382195323214,0.7001817353964548,0.5777005471136758,2.782437005262272,0.5428748748564179,1.686166814519923,0.5524816502679858,1.745080319727883,0.8368459218515933
234,234,234,234,11.7,-1.63,-11.4,0.00958,-0.0773,0.0538,0.0508,0.958,-3.23,4.85,60.0,11700000000.0,-1.6282064600015502,-10.620635363189416,-0.3309439882161833,-0.08727765784330703,0.1650772868042491,-0.03760376767906748,1.1144838558045962,-2.52672485569128,4.450936821425345,1.125243231661712,0.0369255145523799,0.8599331580948189,1.6390687752317925,2.2628029756529533,3.143813343163532,1.2334387481868962,0.3973089093736111,0.040098599632810435,-0.16404346100575184,-1.8033025478057323,-0.21182909119427115,-1.742334205574284,0.3946818378654442,0.5277842148227124,2.75256810757718,0.5175195021618015,1.92805909507233,0.5229026161256833,1.6197666096461873,0.8708324308222563
235,235,235,235,11.8,-1.91,-12.1,0.0958,0.328,-0.0153,0.354,0.738,-3.95,4.92,60.0,11800000000.0,-1.7589583528493145,-11.208079392311364,-0.11838896637351515,0.214782662021272,0.04579379237161592,0.23138818900598784,0.9254283407969064,-3.090248958167972,4.6853245428150485,1.1662469860818885,0.02916850027479258,0.8964892052172158,1.4797205666608912,2.0470638109485693,3.1186093191020494,1.254435380318732,0.3356873913358366,0.052064349084013854,-1.0393507363695975,-2.152511831111616,-0.06778964294371065,-1.8072424283322128,0.3358886891873386,0.25903255182027884,2.6103486857647673,0.5273492667256174,2.1265745343712026,0.4948409965199818,1.349389019494242,0.8507479843022604
236,236,236,236,11.8,-0.328,-9.72,1.32,1.15,-0.0409,0.527,2.49,-1.53,5.92,60.0,11800000000.0,-1.094995175411115,-10.617175060921657,0.5980518496305393,0.8950312368065726,-0.01153680956352978,0.43444344097057663,1.7110951866209152,-2.4724921709626013,5.302283517844554,1.0785444081165794,0.024618450960328414,0.9760800948849692,1.5321253576584746,1.7521535015381084,3.0130559274023097,1.2310402181800744,0.30785218438400114,0.062446154010849714,-1.6706314472589274,-1.343031765695869,0.4507635607834228,-2.019006644369948,1.1259314136084582,0.016085315072928347,2.5167208012823914,0.5707064251485378,1.9707091989962666,0.4328851948861326,1.4761405608544633,0.8903340078589954
237,237,237,237,11.9,-0.51,-9.42,0.57,1.83,-0.3670000000000001,0.601,2.58,-0.986,4.51,60.0,11900000000.0,-0.8235580203955183,-10.141786439558123,0.5840796245223974,1.5750990544251895,-0.24660461576786186,0.5488508627433497,2.147425242793457,-1.8839382705032344,4.906384941548842,0.9430066064941872,0.017206023457027358,1.1125507935366812,1.8182722995524296,1.6556030828359365,3.539608564627012,1.1927845898596765,0.2721618732031756,0.06855054077043009,-2.3162340315455783,-0.6835912391363403,0.7410948316743322,-1.7195571455391945,1.6805060783312769,0.0798332101398674,2.7607764692114465,0.6261398097861096,1.7152798736562136,0.3753509058900362,1.4363243445097458,0.9466956171337516
238,238,238,238,11.9,0.103,-11.0,-1.48,1.63,-0.7170000000000001,0.478,3.5,-2.35,1.55,60.0,11900000000.0,-0.3936360663065844,-10.482576187567119,-0.44400866369505376,1.6150323257338155,-0.5576770743543976,0.5001835166988801,2.8266355113083885,-2.068468265509955,3.229222167514873,0.8732173017921001,0.012745102309455202,1.1740439590343517,1.9779651288631728,1.3980006809848682,3.107260478261575,1.1917908144889522,0.25738007827760706,0.06694034338640224,-2.744666837838135,-0.10872212219983833,-0.014387322672982303,-1.5968333827023256,1.3841111164994744,0.5095211455658265,2.3999823553785213,0.7423160049333842,1.6218446728960803,0.35521751763354054,1.2429093639794537,0.8001898117351464
239,239,239,239,12.0,-2.22,-11.1,-0.23,1.34,-0.967,0.253,1.44,-2.31,1.97,60.0,12000000000.0,-1.2410670378878301,-10.727750401950763,-0.3374140382816993,1.4149822175220812,-0.8283623179019936,0.33039357770065425,2.130321289794666,-2.164099048944391,2.5999974205369667,0.7484623952624926,0.015828268681829627,1.1759338407818245,2.34615640501356,1.3181200114766871,2.73825529343422,1.1694157842613842,0.28937549581714,0.06156624495691147,-2.495532705140225,-0.595766173082083,0.2271136977954379,-1.1322366077433232,0.7027238526411022,0.7322071284011024,2.250360427547519,0.8019992475450892,1.4744020147835417,0.3382027479936651,1.438278470084737,0.7385155791299227
240,240,240,240,12.0,-1.16,-10.1,1.67,0.79,-0.7509999999999999,0.28,2.68,-1.18,3.25,60.0,12000000000.0,-1.2034520014632686,-10.478475884332765,0.6624499081717214,0.9603892136154176,-0.7772026108703721,0.2957783165772505,2.4063485243031333,-1.7744600206084589,2.9247992930273816,0.6327923434430844,0.01672828400895239,1.1478700804370363,2.7507610128533044,1.394017956854386,2.614117190648674,1.1683457609881422,0.2963704849741116,0.058562843506527774,-1.9221438645845448,-0.3051669244623821,0.6039675100748628,-1.3582312167335822,0.3695049055568809,0.5677227802098737,2.2577167279316486,0.7695404944058636,1.4127527605832184,0.3399994026813396,1.1994544222450523,0.696172920490994
241,241,241,241,12.1,-0.261,-8.57,0.539,0.537,-0.852,0.235,3.73,0.32299999999999995,1.62,60.0,12100000000.0,-0.7661552602387053,-9.7206352375724,0.6009612775615248,0.6524288022079373,-0.8266661208061425,0.2540297949330821,3.0710346589460222,-0.9440027133802896,2.2727999541927737,0.5453680814982257,0.01926340684275121,1.071234563981667,2.9272215009733498,1.6304210793723235,2.559472026490484,1.1859713395194664,0.30595398956126113,0.05492870416641378,-1.4468740164494285,0.6297829496414612,0.5728414269220954,-1.2356180658793925,0.3880321656438889,0.8169968129255681,1.9867719780525221,0.7921554734293493,1.4523895221862402,0.3188484472447479,1.432060091919412,0.7036164275828125
242,242,242,242,12.1,-0.742,-8.58,1.51,0.246,-0.418,0.224,3.36,0.3,2.27,60.0,12100000000.0,-0.7549472371861653,-9.267698067734939,1.053740344091339,0.3568048818076109,-0.5564152356808885,0.23340238513652625,3.216141725739239,-0.4514588095744724,2.2714008265761483,0.4659703102338836,0.02024626033859618,1.1337664428788623,2.5729645416274503,1.887710092717524,2.7933663479332798,1.175817049319211,0.31388158646663344,0.057591258797977614,-0.8143477651342873,0.8941731956468666,0.7064369609240434,-1.2162459349355252,0.4563999807960615,0.552625263097134,1.7564708538408362,0.8079294851715912,1.465304689947679,0.3048697994926762,1.4567145113510376,0.7120249517001164
243,243,243,243,12.2,-0.16,-8.58,1.66,0.213,-0.627,0.163,4.04,0.267,2.21,60.0,12200000000.0,-0.478892338663657,-8.994618629221769,1.355709514455541,0.25220559269859083,-0.6030929211886826,0.1850431094629372,3.629851186741426,-0.16699600692567124,2.2407192697880842,0.44182690125420254,0.02109689016491987,1.201272896431959,2.7827259549651586,2.175128196355632,2.8708204736277447,1.1741419935223645,0.3126576098505787,0.06391545330829926,-0.6270317486548318,1.3195418846434683,0.7920577704147489,-1.3630666723917841,0.4200482917413009,0.6164128432991014,1.8321377524339972,0.7786277889275082,1.555487407901497,0.30025531510599646,1.548321735022762,0.7604307203289902
244,244,244,244,12.2,-0.306,-8.28,1.66,-0.0235,-0.369,0.0832,3.96,0.545,2.01,60.0,12200000000.0,-0.39867047138757866,-8.710849175089269,1.5072721981236523,0.05166574692031384,-0.4482872713583771,0.11508725270330092,3.7956390582201007,0.11490795826107893,2.1254304135403905,0.5064950635398433,0.022991919877567255,1.228604728030545,2.70710177248832,2.4130875545169954,2.9500346524267864,1.2031290675787396,0.3136532662264732,0.06669807022984248,-0.17443730620448644,1.5338746852006102,0.764881307799232,-1.3848250843653531,0.4441526957731965,0.5376590913619289,2.0014139955150774,0.8048340053509666,1.7318536628874517,0.30025052878484804,1.536666823110608,0.7805988642552765
245,245,245,245,12.3,-1.38,-9.35,3.28,-0.116,-0.194,-0.0592,2.91,-0.534,3.61,60.0,12300000000.0,-0.8540063458337608,-8.964651012536224,2.3902423235969312,-0.070289205568504,-0.2801271101890565,-0.004630361750982637,3.3509057220115763,-0.14201724163835405,2.8672596965098016,0.5182228316102963,0.01898085251219717,1.2614475505468703,2.651644670408983,2.7060287303051265,2.86498252787266,1.2119101620228034,0.2709651399421768,0.06805471608821184,0.21727498001022905,0.936478535004592,1.1106437252189476,-1.597941531963334,0.2167928556462768,0.19681098396705607,2.021596791439655,0.8069315995760276,1.8575436229530258,0.2912670093546227,1.4765481356191852,0.7678708743344123
246,246,246,246,12.3,-1.72,-9.3,2.78,-0.0473,-0.435,0.0239,2.53,-0.462,3.06,60.0,12300000000.0,-1.255826510448065,-9.097815491869897,2.584374984215066,-0.05356755781735882,-0.3825445491713836,0.014967094978232976,2.9386788840238367,-0.2687095388937967,2.9635706879898525,0.5101076365483774,0.01411286572481052,1.3181903713559804,2.336562422873933,2.7738136110627383,3.116779020869662,1.2053296956673616,0.2235519872081189,0.07125962902108372,0.12730246502891454,0.5999300741491209,1.3647894154629752,-1.4406049956368672,0.029830563140602687,0.18696419268363,1.9351420728322235,0.8645400767310902,1.8969235240082973,0.2681007459664909,1.4883785761234247,0.8899695242255722
247,247,247,247,12.4,-1.2,-8.48,2.89,-0.244,-0.619,0.0819,3.05,0.359,3.07,60.0,12400000000.0,-1.2299230900144598,-8.852485714415485,2.7366024470169013,-0.19208231507706253,-0.5389125434083273,0.0609431928344715,2.9945799810119533,-0.02017752271490139,3.0167526587051916,0.4679584749344438,0.01390469808033388,1.2319862750835473,1.7690400987452446,2.9167600027928344,3.390144384197884,1.20289680261392,0.2049774624069393,0.06986337697149685,0.1533587907882456,0.8147590990038622,1.5914659178695094,-1.3781475293721346,-0.09483230827213446,0.35621155936649945,1.5048963421577854,0.8671137103624624,1.9116475490054172,0.27258012818866323,1.613389058223625,0.9239434655486433
248,248,248,248,12.4,-2.53,-9.26,3.46,-0.442,-0.102,0.205,1.75,-0.444,3.67,60.0,12400000000.0,-1.8331574055473605,-9.014306472203897,3.0969163493767424,-0.3738648243911242,-0.2499822902423781,0.15989556494670915,2.3696004753783497,-0.18798357012566352,3.343175954759853,0.4502550274779923,0.014773292436478834,1.26785872191958,1.6110469418032412,2.904169135661793,3.3514027479645137,1.161497367690896,0.19393857298442932,0.0712509926809483,0.3946732702703819,0.1982922312278617,1.795449444707807,-1.2305690572705823,-0.17126207854123188,-0.10344258941747696,1.3549660463452007,0.860543827521259,1.7888875607937644,0.27804556613827813,1.4031668212437924,0.8769753680433529
249,249,249,249,12.5,-0.35200000000000004,-8.84,3.13,-0.444,-0.0177,0.198,4.01,-0.0669,3.47,60.0,12500000000.0,-1.1459019149818817,-8.945090825334221,3.1133948953951323,-0.4248790180138118,-0.0963740184683497,0.18606943518128585,3.1933452267220948,-0.14004237746168274,3.4065490827518903,0.4411114773679514,0.01434161658594272,1.2197265083071744,1.4983620512615752,2.6802578754513067,2.693448630688135,1.1364681221715005,0.18491626027261987,0.07077744328805563,0.4149184835688395,0.7318585926416417,1.4768381884625021,-1.6840675137215346,0.03300431950192117,-0.21348372045622271,1.2726739133307798,0.839282992273261,1.811705488106246,0.2737858026334629,1.3529201377380444,0.8636254163471402
250,250,250,250,12.5,1.36,-11.8,-0.472,-0.8540000000000001,0.37,-0.277,5.7,-3.05,0.0786,60.0,12500000000.0,0.016833963766221816,-10.078752524553316,1.327561429633073,-0.7370085232963881,0.21203910916672325,-0.13201217113151065,4.452089353811595,-1.2921956924643845,1.7435955364108218,0.4075444268038913,0.016194785947183512,1.1894125417926331,1.719765090434942,2.214754761342317,2.359831361883274,1.111048441927263,0.1876325367984112,0.0736621406217603,0.5479937837853579,1.0684873792748204,-0.6392192898172829,-2.4744810806471333,-0.23634349387691064,-0.02214268964613192,1.4376390098594543,0.8365608756044445,1.812643938542227,0.2687689560830562,1.4165772381902086,0.8305652305152904
251,251,251,251,12.6,-2.32,-14.8,6.07,-0.0748,0.0226,-0.0372,1.88,-6.0,6.98,60.0,12600000000.0,-1.0674545245307798,-11.95352225158682,3.689701739187224,-0.2553382230897423,0.08676303241254278,-0.06688585377058498,3.1604864353203954,-3.1561789979880666,4.3601912774478215,0.387663211752513,0.013511763057979432,1.1439382910331115,1.8230800240526697,1.985192126611227,2.219298801838993,1.0557361017762648,0.1464159634102006,0.06525917602961494,-0.4068474953218456,-1.0121387060397002,0.4419848910233845,-3.36103248409573,-0.9385833054310264,-0.8944533950531579,1.514994133550289,0.6831523764004125,1.9183798262298795,0.2552496067496239,1.380093458975148,0.8191921942107295
252,252,252,252,12.6,0.117,-5.54,-2.48,-0.338,1.27,0.000687,4.33,3.26,-1.51,60.0,12600000000.0,-0.5178688624595503,-9.406763792255198,0.6166623149854717,-0.31546388025847394,0.8692375911195683,-0.020470176616488645,3.747770477289958,-0.6157907960864488,1.4268965861106215,0.4166895698454365,0.012267574826861348,1.0833889996500674,1.7260238038051674,1.7371041467295667,2.034475974754644,1.0239627500780697,0.1286783405941742,0.07292049905918271,0.8783636707108535,0.7903833693003736,-0.6979607779964975,-1.617695934436557,0.8628325395935225,-0.5875284545831845,1.5308512024149836,0.6191569130417294,1.9482866599996225,0.2541888606234674,1.2851973695656096,0.7652164781699112
253,253,253,253,12.7,-1.43,-9.99,-0.196,-0.7509999999999999,0.489,-0.28600000000000003,2.62,-1.19,1.3,60.0,12700000000.0,-0.9410967335739802,-9.638362139599133,0.21188694421211365,-0.6322595720033369,0.6177864785828774,-0.20286216526753434,3.181448089302496,-0.843140194386133,1.3634872004075986,0.5166805203071742,0.00977062030862684,1.1465781010758014,1.7187205904262368,1.4525637897847334,1.7269604120795117,1.0108856477758077,0.11593123344580225,0.08701775926032082,1.1452598193480612,0.33538167900765464,-0.7463990839214373,-1.4446378890306315,0.3259371005546821,-0.07655132735821528,1.4787531691993998,0.6794447419668722,1.8142573267176918,0.2643442840948119,1.2695465965225912,0.7804977358034803
254,254,254,254,12.7,-3.05,-10.7,1.65,-0.48,0.825,0.0752,0.897,-1.87,3.5,60.0,12700000000.0,-1.9196256251402721,-10.059929976089684,0.9281902951336204,-0.5215105914345202,0.7548167662228967,-0.011861742424183695,2.0342874005224827,-1.249709673198571,2.4310881297463967,0.543903725923219,0.006601743337849146,1.2221201078069177,1.8061460944195595,1.4159107340801165,1.7537859378546865,0.986907892928772,0.11255392061511801,0.092041886880303,0.9343876789038033,-0.7911461742473778,-0.09268582612104216,-1.251408610452161,0.2627711538986324,-0.595606077423757,1.426994861578367,0.7677447415887756,1.7830450363342836,0.26142498671477105,1.3773534664775526,0.8093054505275145
255,255,255,255,12.8,-0.129,-10.2,-0.333,-0.35100000000000003,0.069,-0.0958,3.74,-1.4,1.78,60.0,12800000000.0,-1.088777201535182,-10.11555058773202,0.30000960449244074,-0.3974863912883534,0.3012861580631072,-0.06951878558782032,2.8908297195367707,-1.3092148262165777,2.105743800858861,0.471354751931126,0.007019479510227983,1.3439346643294154,1.9142274200947649,1.4718818899659687,1.8211192098850728,0.961298952206296,0.1390761055369864,0.09328790191201558,0.4241004801334241,-0.08549217881611111,-0.4728874227654135,-1.5689442720328384,0.184544487354788,0.08512965812782157,1.4189118405785115,0.8593367720082399,1.755680170175651,0.25053466946824643,1.31049871731951,0.7632151359659877
256,256,256,256,12.8,-1.79,-9.48,-0.278,-0.342,0.625,-0.0463,2.0,-0.72,1.98,60.0,12800000000.0,-1.4141438301679028,-9.863178345408311,0.01211136192305684,-0.3571272866894054,0.5153581120661014,-0.05356984265014243,2.4434897926426182,-1.075924214636194,2.04291048747162,0.460466098685235,0.011827036849404823,1.3304449668647869,2.1378892120335697,1.608546521766084,1.798930952679995,0.9573957035263456,0.19455689876824392,0.08628513940230342,0.6621454718467323,-0.3102806895348681,-0.4536425208379288,-1.198628593071969,0.4716073099210131,-0.041216339256458685,1.5259492663909981,0.9483734322351872,1.5987957126690653,0.25415350578433926,1.3695987443423256,0.7367730572388199
257,257,257,257,12.9,-2.0,-10.5,-0.242,-0.416,0.743,0.0728,1.66,-1.71,2.29,60.0,12900000000.0,-1.6859804812708217,-10.116055136452294,-0.11445784026761935,-0.3999495105260728,0.6658976665214689,0.03323338720771725,2.050051772100492,-1.3269768651400469,2.1663794189611725,0.4346677340458087,0.011476187468700856,1.2764402828898227,2.6011677138793208,1.6925233747646955,1.8914422183488653,0.9578959830287694,0.20598799064856696,0.0777752298828217,0.6162574493421902,-0.7285964376571539,-0.5203814221300052,-1.1076412151712307,0.4701072870114169,-0.2428813900640077,1.5928442073129505,0.9560120889167015,1.4972463984040465,0.24703369107540066,1.1510144795832702,0.8213702137145458
258,258,258,258,12.9,-0.941,-9.31,-0.182,-0.322,0.268,0.0508,2.67,-0.621,2.59,60.0,12900000000.0,-1.3403103087237982,-9.795977248507443,-0.14809961363519786,-0.3432514097237996,0.4027679559513428,0.04529986293213849,2.361365621418701,-1.0474560907292434,2.3780597021111034,0.4633386561347726,0.016883566962337244,1.1277159242460977,2.625181285901174,1.773049584663542,1.9146211383103091,0.9732152417528432,0.25055492244111705,0.06525627002222108,0.4445374454751245,-0.3063254266192185,-0.359569530970342,-1.1812311793267485,0.5325164745702521,0.125670514387709,1.5890824155006698,1.0516887484078281,1.5605669339811852,0.2372348468464535,1.488159437478126,0.7445845185120392
259,259,259,259,13.0,-1.36,-9.87,-0.606,-0.315,0.213,-0.0653,2.18,-1.2,2.3,60.0,13000000000.0,-1.3494463115552808,-9.825371046264264,-0.3761731922034995,-0.32270219348108503,0.2772744120340731,-0.03067099474684043,2.2702909163610605,-1.1078535436706345,2.3390537755185727,0.4401205241593747,0.0147802071620595,1.2221762786062802,2.5166723344365733,1.904467034817222,2.146879181950702,0.9683270758577516,0.2439751595993317,0.0709719631792436,0.4242540373229031,-0.3584428511433208,-0.41020228023164135,-1.1493108404008492,0.4615408086307161,0.3633862574059583,1.4130122622704266,1.055052290621831,1.6824827977623589,0.22059274352719194,1.4652195810969901,0.7963183948694497
260,260,260,260,13.0,-1.47,-9.81,-0.491,-0.394,0.25,-0.153,2.07,-1.2,2.45,60.0,13000000000.0,-1.4053831103972527,-9.819267493228741,-0.4333667666877196,-0.3745620407271665,0.2592378441706728,-0.1146985763186684,2.1697125995618944,-1.144337546386683,2.3944928738908264,0.47801724286809705,0.014858298572366594,1.2312356724421791,2.5908832205114813,2.0356579821620864,2.4333862795973147,0.9722493694939726,0.2447541999431637,0.07574932365882307,0.5689797706892039,-0.4510036106504302,-0.4291028034662943,-1.160685146796368,0.3989340887390461,0.4704447846200365,1.398971432078087,1.0499767709474013,1.8277788860617694,0.2228549991714736,1.4818663330362973,0.6697670771750089
261,261,261,261,13.1,-1.44,-9.95,-0.213,-0.366,0.261,-0.23,1.84,-1.29,3.02,60.0,13100000000.0,-1.4214453375792675,-9.871180251418833,-0.3236052595980352,-0.3683342707913001,0.2604031626556205,-0.19389892901396807,2.004143813498926,-1.202010357942788,2.7070545252447165,0.5292631460091045,0.014482546594801868,1.2784843527601994,2.6927924080271453,2.443285737493004,2.634773621281176,0.9585572757615805,0.24438328099391105,0.08267066469097638,0.6708542093276584,-0.6038958764947153,-0.3795266102851044,-1.2435861048034655,0.38178974107671604,0.5137007205775125,1.4102523097502677,1.071822096547101,1.98114054223714,0.22904311072797365,1.4763883196535998,0.7140144949787859
262,262,262,262,13.1,-1.46,-9.8,-0.067,-0.254,0.334,-0.219,1.65,-1.14,3.31,60.0,13100000000.0,-1.4393346783872758,-9.842915218026368,-0.19579388313761129,-0.2851710123004897,0.30907274331701506,-0.21114080933767435,1.8263065963162524,-1.1774582969205434,3.0083422536512834,0.4522955971090147,0.011905578806278223,1.2830825737411713,2.667389034824549,2.814484846961788,2.7640193330003893,0.9177227192586006,0.2297264969268911,0.08409723528082205,0.6975867706683485,-0.7182027723003702,-0.2829894719923012,-1.2567737536065762,0.4961795119166856,0.4581355760441877,1.5820066942760822,1.058830066553407,1.9948671165034506,0.22162185411339944,1.48321701372115,0.7116285183441085
263,263,263,263,13.2,-1.46,-9.53,-0.596,-0.268,0.282,-0.217,1.49,-0.8540000000000001,2.88,60.0,13200000000.0,-1.4489233837388351,-9.718658979002178,-0.395130783277776,-0.2726813460728493,0.2911695424388374,-0.21516547234208827,1.6574265503943473,-1.0493899071450172,2.9442105587134124,0.4474600070808351,0.010651569222137927,1.310462905174414,2.284659418553688,2.728872599023469,2.8172969446385405,0.913085448073496,0.22548489949582026,0.08415840093711469,0.727988794834715,-0.7089942970483607,-0.290126540023074,-1.1039058784354054,0.5654705020938932,0.5597437668943726,1.5163630885435309,1.127607912216676,2.034497254008628,0.2235560296961568,1.445661532583273,0.7853748996853315
264,264,264,264,13.2,-1.45,-9.72,-0.524,-0.284,0.448,-0.307,1.27,-0.986,3.0,60.0,13200000000.0,-1.4494229546851023,-9.719191593761106,-0.4593186752322535,-0.280914196781682,0.3948815284838861,-0.2782464593081613,1.462876043758001,-1.0242916408892535,2.9720881634608385,0.4212664635358792,0.014595908812328669,1.2729000217179982,1.8043997930998168,2.7396053271992025,2.6029014662109007,0.8952021779691417,0.26171241027744496,0.08056657118210718,0.9019859020078388,-0.8103719902620766,-0.37453922770749903,-1.0672398924766373,0.6319376425524724,0.5234904858178182,1.2906374241530707,1.213574264197454,1.9074635726200688,0.23313618455027993,1.5673653750945973,0.8430687562995581
265,265,265,265,13.3,-1.46,-10.0,-0.409,-0.208,0.52,-0.329,0.952,-1.18,3.05,60.0,13300000000.0,-1.4543307103677556,-9.830698368312287,-0.4342556737701224,-0.2278786351284843,0.4776223573466986,-0.3131089765903011,1.2063340388804202,-1.08594196982891,3.0110201549772904,0.4079094728912444,0.012248294429666469,1.156248881625542,1.5881177798799255,2.8511751448171445,2.9033513613348467,0.8491585751164336,0.2380383901196037,0.07287869158934224,0.9435019647252232,-0.9645428206963068,-0.4309378927640808,-1.0397733637044304,0.6747549447676824,0.4304637582924634,1.2892472670143518,1.1440790152293099,2.0224609556244166,0.2260599454293577,1.381930775045396,0.9000319101584381
266,266,266,266,13.3,-1.74,-9.81,-0.464,-0.156,0.404,-0.282,0.423,-0.916,3.05,60.0,13300000000.0,-1.5868809669115609,-9.822479378255034,-0.4490708868391893,-0.1755963086840601,0.4289359039348553,-0.2917402776211396,0.8129742525128333,-1.018656042467155,3.0304980948578693,0.4148878266605452,0.016165063394722273,1.2947170209348806,1.7510213328571471,2.773550014500236,2.818809533062393,0.7618910918641908,0.25163764842500314,0.07741228650363242,0.8832465478059724,-1.1043568423173242,-0.3141727543258276,-0.8347582787494935,0.6729456852779075,0.4639654574717935,1.6420172812566944,1.1267342865286911,2.1834483296466694,0.22095043400916564,1.2922842683588898,0.9576929470669124
