,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
240,240,240,240,12.0,-2.89,-11.3,0.532,0.695,-1.38,0.996,-5.51,-4.92,8.04,90.0,12000000000.0,-2.8354524646546664,-12.796524143527154,0.25359159629647904,0.9020316629221424,-1.2993376730768549,0.9838271098820576,-7.341962608108956,-9.126348393918564,7.638778777907437,0.7538028944183791,0.4845031009859661,0.7000718244230828,2.313597260581672,2.5286503191579333,2.8606691790237053,0.5465913544642224,1.0866574029751015,0.2804207314378199,-2.44661946199598,1.7299351729374683,-0.10703896840112848,1.0982249909533734,-1.0443566405975602,-0.3008753805396242,2.530698846777905,0.799210164108078,0.49583755221315995,1.2737373496455004,1.2606305803008473,2.558997366942676
241,241,241,241,12.1,-1.64,-7.43,0.00718,0.166,-1.66,0.626,-4.65,-5.18,8.46,90.0,12100000000.0,-2.359274722779701,-10.609019856546198,0.1283885554171381,0.34958005948166004,-1.5528747113958845,0.7330595354978504,-6.106521421792199,-7.4618242816077816,8.07972529770424,0.7303898166137532,0.5148332637112075,0.6362391021748403,2.4769530928158066,2.2541180064372925,2.781570793400498,0.5201244934808559,1.0728112440528428,0.2960328128084847,-1.7527465300402736,1.386294504054104,0.2335133127011409,0.6892065572709597,-1.5283287598222917,0.06682424812323427,2.401193857360806,0.7690066558932664,0.5304228044896375,1.2704204888482862,1.220140358150131,2.381890164007369
242,242,242,242,12.1,0.196,-4.8,0.0646,-0.188,-1.34,0.453,-5.0,-6.16,9.57,90.0,12100000000.0,-1.3414467736659983,-8.241145479054898,0.09597725070931233,-0.05391747288476484,-1.403228861625473,0.5367919982944378,-5.598697805544422,-6.9127298149877,8.879913189528494,0.7383398214686888,0.5166370934627066,0.6715458066470159,2.6077037147878666,2.135625287717797,2.762337338461737,0.5040708841958309,1.0768723981312909,0.3075198238826771,-0.9209207473527888,1.1852037567947569,0.4725822134301811,0.20158896225814066,-2.0054202525805787,-0.1133534778592162,2.3565634460294573,0.7615312411685216,0.607903489061917,1.2640189765029437,1.184088059595747,2.527333837582339
243,243,243,243,12.2,0.453,-5.2,0.0814,-0.72,-0.765,0.326,-6.51,-10.1,13.3,90.0,12200000000.0,-0.6266750600661949,-7.001512748579704,0.08857047196786326,-0.5538665801210219,-0.9545690991012838,0.3890675987320754,-6.016928201269629,-8.257083620082497,11.25323457652295,0.7206431220888325,0.4992851819939362,0.8191804261418478,2.5943839129502417,2.1413577797096446,2.693643584764488,0.4883437649418806,1.089346324966428,0.3038354020279167,-0.15054207209301404,1.6032526547986514,0.4473979460107228,-0.2350767780722917,-2.26675774714516,-0.4202971207795404,2.3793563619501144,0.7606983267820392,0.6717722357993737,1.2495671649658266,1.126220780590538,2.5148640549969232
244,244,244,244,12.2,-0.4,-6.12,0.903,-0.986,0.0,0.0184,-9.74,-11.7,17.4,90.0,12200000000.0,-0.5363848834985964,-6.642190205042748,0.5023864398217094,-0.8782178430892034,-0.283529662517895,0.12930133557575765,-7.725583479797834,-9.709265787553424,14.553678420964088,0.7160538019659648,0.4867658883504499,0.8791362431637298,2.6602069350100095,2.2650223010579573,2.5884931584873385,0.4739259985637544,1.1036567707728169,0.2955456387002661,0.5287135772419085,2.4810810017995317,0.5092342769937377,-0.3853251398388604,-2.2339198552605586,-0.7305773602696606,2.4454664314043373,0.7591809635641765,0.6960148986794271,1.2164427704342224,1.075103364409871,2.460006483033343
245,245,245,245,12.3,-2.05,-9.67,4.54,-0.0883,-1.0,0.162,-7.45,-10.6,13.2,90.0,12300000000.0,-1.1392945082832495,-7.87638699322828,2.553919317498413,-0.28532028336146553,-0.7871913168133787,0.15221677256017524,-7.5991079381656785,-10.084967321415565,13.826834266225676,0.7211239708650797,0.4942948686867026,0.8648051067961913,2.6498385264513526,2.3224408014690257,2.565613492568444,0.4791597767519904,1.0805388384722805,0.2811547361388816,-0.28920749887717995,2.4949076963488634,1.029043166957111,-0.41564937478894004,-1.6529782857197601,-0.735690294416731,2.5041816233272165,0.7522977785382422,0.6812202385713964,1.2194495326627899,1.1260382241372042,2.42703443160127
246,246,246,246,12.3,-5.49,-11.1,8.6,0.309,-1.18,0.6890000000000001,-1.17,-6.73,11.0,90.0,12300000000.0,-2.8722860274634536,-9.190397271051763,5.625965221880909,0.1607653936374135,-1.0633264677431136,0.528397956112902,-4.648552440638992,-8.669880975655332,12.30899395681749,0.7100141117697322,0.5163440809570579,0.8039298637796802,2.6239002605361357,2.3929859481908298,2.53792826107296,0.49645854179406396,1.0365498948207392,0.2794964345019038,-1.371202335769941,2.2406427871905774,1.9324771033058818,-0.5612703603313666,-0.2822529184820317,-0.2671347083226265,2.442884535349789,0.7431302119045224,0.6570555938650381,1.31712663164339,1.1039721986069162,2.226022784744983
247,247,247,247,12.4,-3.75,-10.1,4.1,-0.515,0.586,0.0667,-8.06,-24.6,18.6,90.0,12400000000.0,-3.2219008091553474,-9.56116996984659,4.850614138512645,-0.3464514598806694,0.09611093878635746,0.2048370239074444,-6.21419212479413,-15.38902081399632,15.686886765097434,0.7290347693565201,0.5246094834312716,0.7503470811665065,2.5800505076397178,2.5949488241253307,2.6151424321158667,0.5152929565032505,0.99773536615135,0.3038205694664603,-0.5840681231024083,3.91609148716733,1.200881455665248,-0.6767059050618254,-0.001907324267198488,-0.6429466605642788,2.4215782956983474,0.750849845258074,0.6460464809214105,1.4254633669226948,0.9886325191730237,2.251008180894382
248,248,248,248,12.4,2.31,-6.43,1.86,-0.338,1.31,-0.254,0.281,-3.18,6.55,90.0,12400000000.0,-1.0184104532485327,-8.284841436603969,3.3310672163571566,-0.3401079518211076,0.9494461180638588,-0.1167189516969132,-3.233308174294507,-10.239397286380823,10.780927151280153,0.7404237432908227,0.5114882570940722,0.7235212635778939,2.798209308375977,2.8188276624086486,2.7250672709541184,0.5385906660648111,0.9489030435274776,0.29734387550483776,0.6966763972721222,2.1269033910448134,0.6430892496962349,-0.5812699531506406,-0.06183005664464394,-1.1338448312303948,2.5994236979200784,0.7625995305889601,0.657789786539852,1.512126036411967,0.7621390193041788,2.2030447157328794
249,249,249,249,12.5,-4.2,-23.8,9.66,-0.322,0.3,0.23,-3.72,-9.22,6.57,90.0,12500000000.0,-2.2857147265557263,-14.609134816888867,6.546831504435407,-0.3265164595675043,0.4929009087461342,0.12626394710218394,-3.456669071417167,-9.809427431835088,8.519912140246753,0.7643751348148385,0.5006736638319909,0.86880131728542,2.6449195340357767,2.8705932859437238,2.7840285295168523,0.5677681917806097,0.919590441090626,0.2742512048127867,-0.5745356431175911,2.1285870447933406,0.6446842747946395,-0.0017606450711486843,1.6882425965896783,-0.9399741371136838,2.699535695741459,0.7780353557865131,0.7087842666099814,1.5438779005379093,0.9136483065673041,2.247540795119452
250,250,250,250,12.5,4.36,-2.64,-2.36,-0.922,2.23,-0.632,-13.4,-17.8,8.26,90.0,12500000000.0,0.3614348263622649,-9.730272455301067,2.0212231587241565,-0.7734752596810534,1.7140403834903202,-0.4051323779919651,-8.020031313246633,-13.179758060243199,8.380355046051863,0.7867091327542591,0.4651453097135412,0.8865998587085266,2.44716575899451,3.1083870173542403,2.9609810400315366,0.5869969260512323,0.9293954031492294,0.2359934952167493,1.5436982085339306,2.424991289615825,-0.30588226345099906,0.2878213496373405,-0.2402674540404101,-2.209874836500379,2.703021445313968,0.7904418259172645,0.693104760498987,1.531565469959022,1.0203496266995888,2.206315222779007
251,251,251,251,12.6,0.804,-8.32,-2.08,-1.15,1.84,-0.725,-7.33,-9.3,6.58,90.0,12600000000.0,0.5377192862306995,-9.155416640220837,-0.0626300744746473,-1.056087668964284,1.8025870299016185,-0.6292977041299516,-7.703350380858157,-11.543321132180028,7.413672418564633,0.8523558484546641,0.4565524417100634,0.8446000683779046,2.3967961517869134,2.842784870341112,2.7156800276076507,0.5832447373030346,0.9346962339668344,0.20153357590997864,2.0770441757611,2.0983510956703193,-0.7775886849432374,0.6125854271416559,-0.7018581302826759,-1.8345795758319647,2.6131935673247346,0.798327116097408,0.6875722078005655,1.5073652343045671,1.0691186402652537,2.152595612493314
252,252,252,252,12.6,-7.96,-16.3,0.227,-1.39,1.35,-0.514,-8.95,-11.1,7.59,90.0,12600000000.0,-2.847128602068791,-12.067693589203104,0.0845325038636501,-1.3067160080638305,1.4844290989176403,-0.5484963223545294,-8.275483923380525,-11.356333574750067,7.508349826987464,0.8998357688613373,0.496526708961013,0.7456953991846048,2.393700199971571,2.2891182367530107,2.5877725752528966,0.5726134859841224,0.9082391890681548,0.1820279960345805,1.188003945062342,2.955946191878078,-0.6684454071876027,1.5647356302605822,0.20091428442925888,-0.41906792547497707,2.574847727278368,0.7684755765269333,0.6748605500586178,1.5255289506163061,1.17334620278171,2.04636082941938
253,253,253,253,12.7,-1.31,-7.18,-0.8640000000000001,-1.39,0.823,-0.616,-8.16,-12.4,6.6,90.0,12700000000.0,-2.2348529434089444,-10.075370359607245,-0.3974219111839532,-1.3692274038447645,1.019460139608034,-0.5958033362492046,-8.222484008582375,-11.796539822678616,7.0206204458664025,0.8718097128615421,0.5205833351927222,0.7003393340051013,2.4719220014878642,2.1997854047175283,2.537072749010814,0.5451160407001672,0.8788388230181357,0.1924793635979452,1.3330108128944396,2.6866125896811437,-0.4848038982241808,1.2991746774489277,-0.4816958811635604,-0.4230049990007555,2.5055887292514707,0.73375436336176,0.7141537112552503,1.525835540933864,1.1080839529156266,2.0839224365897717
254,254,254,254,12.7,-2.61,-8.28,0.63,-1.08,0.848,-0.825,-9.04,-12.9,6.65,90.0,12700000000.0,-2.384283080925557,-9.343540834234435,0.1246166169603693,-1.1521387567363408,0.8989277210466998,-0.7564258401934989,-8.597672323561168,-12.261966382608126,6.821619565554652,0.8486672913252722,0.5195028401027496,0.7073955840978456,2.4694211139241613,2.0286546967903165,2.4342510470019363,0.5214278945888191,0.8552372112714262,0.20478775987727127,1.3205818694918203,2.781595454720404,-0.15340486707759346,1.2736359994744488,-0.4918777164754576,-0.4541251788992983,2.4000342735905145,0.7233367444611045,0.7713870223417636,1.5234281952013866,1.0863887489847361,2.1706963951920097
255,255,255,255,12.8,-1.66,-9.0,0.103,-0.976,0.789,-0.906,-9.91,-14.6,7.44,90.0,12800000000.0,-2.095783534588405,-9.203506614038336,0.11363309911949665,-1.0199323088418188,0.8216511226063359,-0.8612483966842789,-9.199947973845534,-13.248122040638707,7.153652768921478,0.7977820216468208,0.4792615656280441,0.8557325522792089,2.4983920876765966,1.9447668501123665,2.3622273325672323,0.4959553865378946,0.8623011542027689,0.21466759208580016,1.3336503822815224,2.912399661204436,-0.18530339117877884,1.2077893496599432,-0.651959336358934,-0.6325078836356162,2.2669743781062572,0.7329417952828047,0.8075542678232847,1.4963427629380532,1.0635734703571549,2.210677259619821
256,256,256,256,12.8,-2.44,-8.9,0.608,-0.691,0.524,-0.606,-9.92,-14.9,5.89,90.0,12800000000.0,-2.232893331378996,-9.0797909994601,0.36482353751814595,-0.7730418590594554,0.6124094352736136,-0.6823686648898166,-9.530406522004428,-13.944864868418286,6.475147015919293,0.7740997071606349,0.4471177461386885,0.9046808390960076,2.634338257047601,2.0751059615203094,2.3390890700817573,0.4832982038347785,0.8791828568471335,0.21360829543651874,0.9402037084908396,2.8792631312309784,-0.04128706239418101,1.2392330056405458,-0.672173346787976,-0.7398864457500168,2.3448536222167475,0.7296788261589514,0.8073628102931842,1.4440699100502938,1.0858880858663769,2.1246577857618854
257,257,257,257,12.9,-3.29,-10.1,1.77,-0.199,0.61,-0.315,-10.8,-17.0,6.57,90.0,12900000000.0,-2.6539645634686084,-9.495649060598105,1.0788011524778782,-0.3421767778329249,0.6107156694784335,-0.4249143140643507,-10.113070025233966,-15.233485477667033,6.526077466628784,0.7554371978112582,0.446686001239524,0.9043957430394908,2.689951556953817,2.0041670187296323,2.3782690987206743,0.4757617634496449,0.8713828921459377,0.2162553712872243,0.3626696342052986,3.11649580786308,0.13965462286979274,1.2738665366051585,-0.4226654232629652,-0.9837734268169228,2.394826021929489,0.7167796457865411,0.7624434098332722,1.4247816173782977,1.1777241659612296,1.969796464789917
258,258,258,258,12.9,-3.24,-10.2,0.488,-0.0638,0.639,-0.266,-14.7,-16.5,6.68,90.0,12900000000.0,-2.887396707597192,-9.782756728756176,0.7786119514525078,-0.13323237517681455,0.6305988819931378,-0.3135461312721161,-12.218181796706562,-15.767686632476885,6.608724535087607,0.7598217978588941,0.4682252177492863,0.8256427181497729,2.601837905589884,2.205621464416549,2.4146409773020334,0.4761871483068562,0.8354954657657104,0.2358062363025775,0.11309507519835348,3.383352313753113,0.12739646496362006,1.6474989613137128,-0.5724984328705666,-1.1760575163692144,2.4337119176508204,0.6818102880539417,0.7074154485640428,1.4871743050898463,1.1904316139940212,1.7805757872460664
259,259,259,259,13.0,-4.0,-12.2,1.4,0.7120000000000001,0.23,0.32,-11.6,-16.0,7.53,90.0,13000000000.0,-3.330573607309693,-10.768074094471428,1.0943425075154476,0.5011832448431925,0.3489873721276868,0.13044711211882293,-11.93447547561765,-15.865673719889045,7.1033942693113294,0.7386528718573678,0.4721382197291782,0.7487547787448458,2.6252490532582304,2.3378602392381977,2.4894095543708894,0.4880053798902171,0.7979489873368015,0.2799374049300413,-0.8682107090539354,3.3825526568778748,0.17021164405851252,1.6158929714810888,-0.44701138306892296,-1.2267301881174206,2.4409727585315344,0.6667211594924008,0.6730940503179709,1.5501622318989832,1.0550995591445822,1.5748783083521607
260,260,260,260,13.0,-7.87,-11.7,1.64,1.91,-1.03,1.52,-4.41,-16.8,1.83,90.0,13000000000.0,-5.1387372881157685,-11.147945940107034,1.3715939706203386,1.5586147242570247,-0.6204080240995637,1.104254798090371,-8.481215241672352,-16.25976140024342,4.271898125424831,0.7176552871985475,0.4408915819622274,0.7533496485296552,2.9016395299624578,2.8499493643782063,2.7241710366689293,0.4900953861295693,0.8122659351117127,0.2930371079373505,-2.964806902397672,2.8135296637370453,0.4975075671700875,1.557681876276904,-0.0378533579510188,-0.6031254628292775,2.6125243650909424,0.6848643833081228,0.6605027017378186,1.5792521645243696,0.7703548534708338,1.6509696920673655
261,261,261,261,13.1,-4.62,-11.7,2.16,2.75,-3.12,1.16,-8.76,-17.5,9.2,90.0,13100000000.0,-4.932111588371968,-11.372974307538431,1.7721873056410882,2.4528462273375835,-2.3775618183941853,1.1433213746776107,-8.609159985960273,-16.782879675278508,6.917992901466437,0.7126381674691683,0.4127010245694943,0.8859778609387019,2.7006016697695094,2.8527607204495142,2.8730818324547185,0.500760782642447,0.8402925186715001,0.2713438372196752,-4.279873916454839,2.816661745022549,0.825423638425419,0.9919474166258636,-0.9404009079375408,-0.2879725715095034,2.7575814662188094,0.6893122231838703,0.654065076623227,1.5677064612898215,0.7718508874755896,1.626243521807576
262,262,262,262,13.1,2.35,-13.8,-4.6,1.94,-0.487,0.7120000000000001,-9.28,-12.4,7.84,90.0,13100000000.0,-2.0314698080831133,-12.362279342285008,-1.465554863899328,2.067913484848426,-1.0485416916006929,0.8410485593422476,-8.9170331635966,-14.934231636568988,7.413055448301666,0.7004765689761324,0.4091160398315497,0.9860296041567128,2.4731325984777195,3.1462788780239617,2.9517773101953506,0.5078014936515415,0.8580513932374455,0.2308022656267477,-2.7646991623956403,2.2717354933244955,-0.8674207402890555,1.1063180411646727,-1.5369654816346712,-1.2441705066884907,2.6855073184094653,0.6884057570898272,0.6609931900407662,1.5220873968640147,0.9870659747813305,1.5798002809941019
263,263,263,263,13.2,-2.82,-15.5,1.65,1.74,-0.979,0.984,-6.99,-7.56,8.06,90.0,13200000000.0,-2.34556049843464,-13.641277998952628,0.11747509964385094,1.8217877639094369,-0.9996555123252912,0.9412298775388632,-8.03264624914028,-11.823866127769813,7.760426062547816,0.7315980595720886,0.42326457980481497,0.9392736187694758,2.344689256618904,2.6894613594175616,2.868403622690121,0.4953637628470834,0.8506255524476103,0.1967350772479042,-2.8212057397794235,2.0099207160838835,-0.5014045068181593,1.0828122337985686,-0.9250330526698471,-1.0319064471008756,2.5320481033402547,0.676080770530396,0.6489685337719564,1.4484702170827481,1.0510682065547958,1.6614840540670408
264,264,264,264,13.2,-3.53,-11.4,-0.0407,0.961,-1.42,0.946,-4.06,-3.97,8.31,90.0,13200000000.0,-2.8173514926781857,-12.727687418245573,0.03710549142700177,1.1756965883451675,-1.2951476874311532,0.9445727963419912,-6.209451891003081,-8.51119638264551,8.055514501987883,0.7608223672174168,0.44488834593405135,0.8198377897603013,2.2151496806625066,2.2152678636081053,2.776984997795374,0.4738951727159231,0.8149131965320318,0.17205998222595598,-2.529413568421501,1.610371223561944,-0.1679465357652251,0.9504395386486668,-1.0415197501845859,-0.20996005619202146,2.4073659159571896,0.6368014803786136,0.6271889148004861,1.4192077594189898,1.0763862977316154,1.6386804117702036
265,265,265,265,13.3,-1.62,-7.44,-0.139,0.335,-1.85,0.472,-3.09,-4.56,8.85,90.0,13300000000.0,-2.3404173294401462,-10.572318674695751,-0.052374643483335835,0.5446854606478555,-1.6851957201639942,0.6133907097851239,-4.777819974631108,-6.8446274931163815,8.482105727211444,0.7369002148900786,0.4525884718714225,0.7458670212059041,2.3326022019365427,1.9102190441702165,2.7687474626316684,0.4413623977844117,0.7788459115775586,0.1599202840080112,-1.7991964886569627,1.2480179904839641,0.1796181426986663,0.5005518840304416,-1.5528591077501108,0.27310684318885936,2.385010556518776,0.6013106451554862,0.6435982288123928,1.3623373578224622,1.0100988741812906,1.5740299774465334
266,266,266,266,13.3,0.594,-4.36,-0.311,-0.336,-1.54,0.28300000000000003,-2.67,-4.98,9.91,90.0,13300000000.0,-1.1715676816154326,-8.040051485956095,-0.1837835555741656,-0.1163405694702132,-1.5831265457658072,0.3818507466688021,-3.8104634444349683,-6.0581492235351835,9.248799154945095,0.6967758228740465,0.4349829261984342,0.7794292226973516,2.3475794521081306,1.832849206647711,2.576337595574924,0.4214260406911207,0.7589432895622031,0.1583374619581938,-0.7834074825012873,0.9500485307088182,0.3792628690660216,-0.08100147593870842,-2.089366593340745,0.2025895642266019,2.292828468080585,0.6014491927996283,0.7061722977814445,1.258423507499632,0.9848210241550808,1.7585992725926458
267,267,267,267,13.4,0.7809999999999999,-5.04,-0.146,-0.907,-0.602,0.0325,-5.67,-11.0,16.0,90.0,13400000000.0,-0.3938125683992573,-6.817169563747072,-0.164585529196683,-0.7097947526579138,-0.8934178527152442,0.1370234709288314,-4.663873598398691,-8.142564636966519,12.87378874204842,0.6358777001435567,0.4068847754706909,0.8518679628903214,2.501203685392764,1.7587570817582432,2.450236166834008,0.40365321091103135,0.7679251487515226,0.17306968604568698,0.20814750418813135,1.6945577343724665,0.28820974552588363,-0.5972458949872451,-2.33688382048673,-0.21200820619924804,2.239042651030478,0.6118104805089538,0.7431710890245159,1.1826053790930244,1.086539871207159,1.8752537618404728
268,268,268,268,13.4,0.6629999999999999,-5.25,0.6920000000000001,-1.26,-0.428,-0.331,-8.78,-14.1,19.9,90.0,13400000000.0,0.02714152668931008,-6.17835942560604,0.27065011393352223,-1.1227685125515292,-0.5662401430281399,-0.1909704209687985,-6.552916157742058,-10.655342025856507,16.646442207497458,0.6455555242407829,0.38250706623758796,0.9015375782515036,2.5076454750155763,1.9207947904093887,2.3908464402421674,0.3868724232565088,0.7827529668894575,0.1843475965106667,0.8775820260310644,2.6390072652407626,0.35050991332506964,-0.9617673340053036,-2.5861899306843106,-0.5286153496487117,2.3475405643634404,0.6099716793237869,0.7886364859265983,1.1381766688819754,1.1733037660635086,1.9155617124357238
269,269,269,269,13.5,-2.52,-10.7,6.73,0.403,-0.789,0.0703,-3.5,-6.74,11.8,90.0,13500000000.0,-0.987446767433338,-8.021471865336599,3.552680111729272,0.022444791283084964,-0.7228350213850563,-0.007870412507200858,-5.151819990245543,-9.003896016296151,14.044193770742266,0.6623638812440062,0.3849661885560284,0.9454249409458532,2.59951851819158,1.9983521091940528,2.388249640206227,0.3826278703036272,0.7770622578452913,0.2006333419260274,-0.2837138009987941,2.213150711387668,1.1969588552115515,-0.8400052589267463,-1.2226372401494372,-0.6899359908294066,2.5415525893187825,0.5954355409532772,0.7991407806053197,1.1676045660411574,1.2622373700707332,1.8602075318942288
270,270,270,270,13.5,-5.92,-13.5,10.5,0.359,-1.13,0.5660000000000001,2.62,-9.14,10.5,90.0,13500000000.0,-2.9522024876564483,-10.254631183557436,7.082650249969285,0.2750568337037185,-1.0090623410245996,0.394301693453447,-1.585044330570477,-9.061303244867283,12.141174469660776,0.6633745504678421,0.404907032977436,0.907775250924284,2.5465301330923187,2.218504386584341,2.3982479117032365,0.39841763383331824,0.74821447313348,0.22880949459127345,-1.4688619796665965,2.103354892256448,1.96708423130357,-1.0599074821439505,0.5169936728656591,-0.15884483345243602,2.6559791673941704,0.567344017152331,0.7913252416474698,1.2831334995835868,1.2921545495175766,1.7733251032070454
271,271,271,271,13.6,-1.15,-6.41,2.26,-0.998,1.28,-0.645,-9.05,-19.6,11.6,90.0,13600000000.0,-2.2343414790169533,-8.687481379376633,4.632236035996886,-0.6804758324404621,0.600094173546198,-0.33404767796897505,-5.010988741026397,-13.50640362176151,11.850596470349787,0.6461901434818054,0.41248817198761456,0.8518121944594188,2.6925246962501417,2.4479043411144104,2.494247023801187,0.4213014558218515,0.7226482979422257,0.27338709250852,0.5430925121285616,3.0952914444255413,1.070675940822966,-0.4975251988689216,0.21895784908777272,-0.8093990180881762,2.6653467307466463,0.5379078633163318,0.7884071529432289,1.4012374788848903,1.2071339392451776,1.643185364775734
272,272,272,272,13.6,4.98,-8.77,0.984,0.58,0.924,-0.561,-2.04,-4.61,9.99,90.0,13600000000.0,0.6393058671868661,-8.721117831412913,2.7785479410929868,0.2656137376299197,0.8277923047061655,-0.493097333644825,-3.647492078460449,-9.754003682184225,10.851567732306282,0.6502621812984101,0.390505806709044,0.8722922349697334,3.025385343273558,3.0020403870668413,2.6389975524153764,0.4445004149461987,0.7106503149642334,0.2921107328833389,0.8678822665514327,1.7416592513726823,0.21629719566660105,-0.7213151664917219,-0.5164847045379313,-1.7122449473604893,2.8699673556162093,0.5470876663784673,0.83896737649356,1.4892923944431242,0.906051177612059,1.7055715932573707
273,273,273,273,13.7,-6.09,-18.9,2.3,-0.494,0.972,7.64e-05,-3.31,-11.2,7.82,90.0,13700000000.0,-2.0411400738096326,-12.870236746792198,2.53539516602809,-0.30453811611408765,0.9291668962490196,-0.14747797426458065,-3.4926044518665806,-10.363908098846029,9.223797933695195,0.6813115243430106,0.3587795535114852,1.0664089455266883,2.807435007510205,3.2830982241420106,2.70519239169192,0.4642303969829239,0.7114431942571176,0.2670712100102645,0.10241339182218966,2.2819190499421644,-0.29717428376941485,0.2620340642114218,0.6864377599047372,-0.689284911681502,2.8280718890090117,0.538365314832164,0.892558615557145,1.510058338220268,0.8937720773960691,1.832520217612354
274,274,274,274,13.7,1.43,-4.03,0.84,-0.959,1.53,-0.481,-8.7,-14.3,8.26,90.0,13700000000.0,-0.6585007416798447,-9.266776818762693,1.6739558631860203,-0.7957649579902504,1.351538297756471,-0.38121238295761256,-5.8824708290966825,-12.024106149360087,8.706296421859474,0.7208959812190766,0.3365034161093887,1.162777562284358,2.37920670298694,3.35866479946767,2.8662765849074505,0.4775451783374754,0.7106122507047479,0.2261115530138539,1.2846992998463846,2.3379166459017444,-0.1384235322033599,0.17545343397209032,-0.21567293263218704,-1.3904085470367895,2.636311870861763,0.51703246910043,0.8749665494187632,1.47708470217335,1.0789526704213537,1.8317717558294428
275,275,275,275,13.8,0.615,-10.3,-1.12,-1.36,1.73,-0.498,-6.71,-9.45,7.79,90.0,13800000000.0,-0.15123447834995196,-9.687939646479917,0.25433204564875433,-1.2192692372289975,1.6175879116399003,-0.4630579015472064,-6.2622545975933965,-10.938377912348551,8.214300227040892,0.7624230162264191,0.33429336004277377,1.0921564144205622,2.2636855975661154,2.8403531270684748,2.8508617165883146,0.46281379407216,0.6915299375398427,0.1921903961238109,1.7869158012648452,2.1343896743778394,-0.6918718214454519,0.4573134466555861,-0.4615998708800351,-1.3638595553666464,2.414932482074845,0.5034903031922915,0.8470644928483616,1.4152106337062857,1.1416810322563367,1.8082532405983007
276,276,276,276,13.8,-4.13,-12.8,-0.275,-1.44,1.11,-0.463,-8.77,-10.5,7.76,90.0,13800000000.0,-1.7360734153958488,-10.956478719830383,-0.014624381497853334,-1.3849456619389433,1.2607656585785312,-0.4630173234322511,-7.413151946945591,-10.753475186884058,7.970368399127063,0.8118795009561094,0.34674470598476825,0.9831179420229742,2.2099269139717994,2.2900341003313813,2.8236967952700898,0.4292858512097932,0.6564048456896503,0.1709906973630833,1.3530734297623046,2.5301664945444258,-0.6414485731035994,1.073797972243624,-0.2777854017147775,-0.6360896710951818,2.329617544709344,0.44311645377220016,0.8173886481172706,1.3598105548176023,1.0924732717233632,1.8778060423853082
277,277,277,277,13.9,-1.5,-7.22,-0.213,-1.68,0.277,-0.561,-6.1,-13.8,7.91,90.0,13900000000.0,-1.6420396433819906,-9.43341403275431,-0.11542008675485615,-1.606407889719061,0.5692017401941666,-0.5316842129475534,-6.810497894635898,-12.038464143991588,7.937954110709691,0.7858248571751099,0.34781493502260463,0.8915817144406168,2.255691044671255,1.9312167151486483,2.8532711811821123,0.3820400245017037,0.6016782017331773,0.1587539605374349,1.3313092601369243,2.4803392351467752,-0.4058572370780111,0.7057196559759487,-0.7803301574692199,-0.3261703997040931,2.360109506934579,0.3869409358086408,0.8029909191670522,1.2783505368932415,1.0867587576013436,1.7360091781077138
278,278,278,278,13.9,-3.36,-7.55,0.136,-1.46,-0.217,-0.705,-5.44,-14.3,8.73,90.0,13900000000.0,-2.3263449149757776,-8.665696304928815,0.012327798582433408,-1.4965168948916676,0.01652056876526253,-0.6531450317968069,-6.181525735444598,-12.99235385193506,8.363234961878543,0.727529450716978,0.335957955765443,0.9548562131642412,2.149572900501572,1.9805329299164207,2.791029183654052,0.3469962886201946,0.5487681672483053,0.15800988706168753,1.0531977465272837,2.6751178158659537,-0.10998602327858936,0.5348120448803962,-0.9314450321156676,0.15527394485865087,2.308307585341244,0.3565109964196924,0.9229347581695628,1.1533219213390615,1.019029815557049,1.9239283231273956
