,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
18,18,18,18,0.947,-1.49,2.8,9.69,-0.303,0.542,0.961,-1.1,-1.48,0.877,60.0,947000000.0,-1.0601970435826678,2.3325315489422125,9.417540314215334,-0.17237040525910485,0.6176302956255162,1.018595854193815,-1.1065688703705892,-1.779723464362203,0.5830501097571392,,,,,,,,,,-0.4357133170035588,0.8252771257933391,5.7386103217028985,0.9684868251701464,-2.702912151662173,3.314132905698598,,,,,,
19,19,19,19,0.997,-0.6559999999999999,3.0,6.98,-0.471,0.198,0.703,-0.431,-1.11,-1.92,60.0,997000000.0,-0.9104879816080141,2.5688184268240835,8.194556701406253,-0.3894240919965296,0.34556076460364354,0.8019179167661609,-0.8340128396357778,-1.544643172375637,-0.6819325490116339,,,,,,,,,,-1.0646174649282,0.3450856501242727,5.331628893422391,0.5461537103008071,-2.317344757522237,3.435457991180174,,,,,,
20,20,20,20,1.05,-0.227,2.82,10.6,-0.441,1.3,0.466,0.251,-1.06,1.63,60.0,1050000000.0,-0.6573333555129266,2.657737831067524,9.40143652535206,-0.4269111490738536,0.964376479848604,0.5712874934355103,-0.3962679988032655,-1.3745280615577085,0.4864638068821348,,,,,,,,,,-1.4873876064307308,1.042735119439963,5.577678212042035,1.2447762040622676,-2.7028638461234915,3.1284167725125034,,,,,,
21,21,21,21,1.1,-0.079,2.89,8.48,0.223,-0.0745,0.476,0.484,-1.04,-0.487,60.0,1100000000.0,-0.4431265690010735,2.7399597420687414,8.939125263118994,0.045465404181947784,0.2908153966259647,0.5058661785410291,-0.04112678320201835,-1.25710501146515,-0.005501909858642295,,,,,,,,,,-1.3649661002302336,0.2429217751284691,5.702615292252624,1.0542966606293902,-2.5253124268910585,2.865396664479951,,,,,,
22,22,22,22,1.15,-0.433,3.31,7.48,0.0699,0.6970000000000001,0.302,0.194,-0.682,-1.46,60.0,1150000000.0,-0.4393758253147234,2.941756591381118,8.20704043725282,0.0632252617002086,0.5541673582998531,0.3658982202966241,0.05373434321521545,-1.0552368050298464,-0.7405710696311367,,,,,,,,,,-1.8022769693820155,0.1720906031121021,5.3074138049325885,0.7744832248674757,-2.546225981572736,3.113810729311445,,,,,,
23,23,23,23,1.2,-0.417,2.2,8.51,-0.193,1.66,-0.109,0.687,-1.78,-0.391,60.0,1200000000.0,-0.4310881231440757,2.679171366946166,8.359044021046806,-0.12300759026259102,1.2711398016670112,0.039848407283355036,0.3092232715059311,-1.3096366685460583,-0.5639060705436941,,,,,,,,,,-2.2897709861603555,0.8173068718243262,4.882723320311292,1.263937044118978,-2.613601301068757,3.3163189802081785,,,,,,
24,24,24,24,1.25,-1.28,1.21,9.14,-0.4970000000000001,1.76,-0.31,0.61,-2.6,0.3,60.0,1250000000.0,-0.7455134961709643,2.1590779656915164,8.750872121845997,-0.3948374373821801,1.5880949008281482,-0.2003462371896844,0.4305706550056477,-1.7625683944093848,-0.12730824631207727,,,,,,,,,,-2.3592471905901067,1.4717712948612252,4.694156406729146,1.74111774730267,-2.3520919154566693,3.4088637202921865,,,,,,
25,25,25,25,1.3,1.06,-0.29,6.44,-0.6679999999999999,2.34,-0.7759999999999999,3.9,-3.82,-2.26,60.0,1300000000.0,-0.0767759378166335,1.2920931146778478,7.591441579516398,-0.5933808550670899,2.0755965087012225,-0.5955715764353494,1.830300504172214,-2.4847495542777738,-1.2051205156698046,,,,,,,,,,-3.2799078563122253,1.0473134066717669,3.4971922640129267,2.538101572372929,-2.0784025332779272,3.7291541779554396,,,,,,
26,26,26,26,1.35,-2.29,-1.99,7.42,-1.3,2.13,-1.94,1.73,-4.85,-1.05,60.0,1350000000.0,-0.8965239375301992,0.13021706636527974,7.505424478828818,-1.1069745849003638,2.110869375355405,-1.5186128481349446,1.7898346047231433,-3.314978511958121,-1.12672622973016,,,,,,,,,,-3.569695490211461,2.2455667632385117,2.9206988535627985,3.085186171507836,-0.9647144211486598,3.810137626682317,,,,,,
27,27,27,27,1.4,-7.51,-2.19,8.67,-1.41,1.47,-1.96,-2.42,-4.01,0.49,60.0,1400000000.0,-3.346065376747716,-0.6911504576695536,8.089725330971236,-1.3272232827322217,1.6953583314982166,-1.8216550694234224,0.09139070655167036,-3.5589387995461146,-0.30967079654191043,,,,,,,,,,-2.371897284044249,3.9347207813501317,3.298505213104664,2.3208350185340656,0.23133982823362356,3.9272584589541264,,,,,,
28,28,28,28,1.45,-7.59,-4.49,6.17,-1.54,0.852,-1.57,-1.94,-5.25,-1.81,60.0,1450000000.0,-4.917960948895299,-2.035960571860848,7.1265443192543465,-1.4818762898142732,1.1485624779615642,-1.6488768441665798,-0.7281671879876546,-4.152519930568552,-1.0679018753298697,,,,,,,,,,-1.2887885655418108,4.062458726242782,2.867178528867377,1.5518555010447252,1.3694716729128371,4.379533659375112,,,,,,
29,29,29,29,1.5,-14.5,-3.89,8.16,-2.45,1.13,-2.61,-8.49,-3.23,0.442,60.0,1500000000.0,-8.467017556077689,-2.6922990866237493,7.645058486190559,-2.1855401076759966,1.1365273937203395,-2.3087529594594143,-3.8596529085323,-3.8287052677266495,-0.30483296346362265,,,,,,,,,,-0.30316566792634003,7.154700696566121,3.160380365790035,-0.03460154770000493,2.872496429055736,4.755231081372951,,,,,,
30,30,30,30,1.55,-11.6,-2.41,5.96,-1.98,0.405,-0.586,-5.44,-0.341,-1.34,60.0,1550000000.0,-9.627431674342542,-2.5923639430634733,6.799616516390801,-2.0361468898213184,0.66223772450263,-1.1259663092780658,-4.497238746234673,-2.6044822517121107,-0.8279820645230034,,,,,,,,,,0.7604929524981264,6.315876443258339,3.559394507441385,-1.9069821052002909,2.9362559346413866,4.795880432176483,,,,,,
31,31,31,31,1.6,-8.67,-3.33,6.5,-2.14,0.831,-1.27,-5.38,0.581,-0.965,60.0,1600000000.0,-9.272812065628198,-2.8534904699513057,6.649290349309722,-2.1116307824831826,0.7716556227491823,-1.2248551868539908,-4.853385904728487,-1.4863428609883618,-0.8972276946603291,,,,,,,,,,0.2832521905019704,6.430307071139282,3.500354871868096,-2.3538903476124453,2.7586519159981946,4.2658434351945935,,,,,,
32,32,32,32,1.65,-10.6,-2.2,7.92,-1.38,1.18,-0.983,-4.23,1.84,1.67,60.0,1650000000.0,-9.764384520739734,-2.622151857411293,7.286841726754565,-1.5798577433052368,1.0364078339635292,-1.0588051957408608,-4.601882928026736,-0.31875982084674725,0.4001888067508702,,,,,,,,,,0.4693084079457253,6.737746340600848,4.075968197861567,-2.783524214573652,2.3062664338230445,3.607361623370189,,,,,,
33,33,33,33,1.7,-8.5,-3.87,4.37,-0.546,0.8959999999999999,-1.1,-2.01,0.727,-1.37,60.0,1700000000.0,-9.296073734963244,-3.063895793750836,5.823378833418253,-0.8284163307974051,0.9453736872055216,-1.0870882372423212,-3.5561963171167545,0.04831340865221079,-0.4944230026527328,,,,,,,,,,0.24441683338498785,5.613984090056863,3.45910196576782,-3.0179662336741986,2.1803724256978816,3.3721379350197362,,,,,,
34,34,34,34,1.75,-10.3,-3.99,4.96,-0.787,1.08,-1.22,-3.8,1.2,-0.289,60.0,1750000000.0,-9.667914404990725,-3.391740941969127,5.390197022897094,-0.7983135956064739,1.0326593997704574,-1.1783411902119445,-3.6545580885241433,0.4525681202063343,-0.3906070487568252,,,,,,,,,,0.2156653249751168,5.862422195148728,3.2773079311822744,-3.372890000601359,2.2903461850055766,3.1854220988230657,,,,,,
35,35,35,35,1.8,-8.49,-4.38,4.63,-0.265,1.45,-0.517,-1.98,1.25,-0.0682,60.0,1800000000.0,-9.231630886236646,-3.7415892304818685,5.0087845131606645,-0.4106839275835823,1.3032444248448818,-0.724285653662824,-2.9789631659919085,0.7324755044069409,-0.2276701056993888,,,,,,,,,,0.3637253801107516,5.186846065878272,3.0653512267342333,-3.3564559032100987,1.7531795276634778,2.990351663191787,,,,,,
36,36,36,36,1.85,-7.0,-4.88,3.01,-0.0516,1.22,-0.4,-0.29,0.907,-1.2,60.0,1850000000.0,-8.405065235713494,-4.144591914870045,4.005937207753216,-0.14969005760643744,1.249272478534154,-0.501641577814094,-1.894109854184156,0.7937355289261501,-0.7190627995608728,,,,,,,,,,0.1384786663248179,4.091536649565997,2.5856787860074903,-3.1890228393640787,1.5161021538582735,2.7731751965655,,,,,,
37,37,37,37,1.9,-8.25,-4.79,3.53,-0.449,0.71,-0.0903,-0.138,1.01,-0.79,60.0,1900000000.0,-8.34763118682058,-4.373069329417701,3.767145897529325,-0.3672382540510653,0.8996322897295299,-0.2192277064898573,-1.1856131320487289,0.8696467399753904,-0.7549128038215458,,,,,,,,,,0.16316534030891813,3.5206396778682114,2.6477765586018958,-3.1978663087448513,1.7829601444450671,2.551843985970469,,,,,,
38,38,38,38,1.95,-8.78,-5.44,3.83,-0.2,-0.00672,0.467,-1.79,0.45,0.29100000000000004,60.0,1950000000.0,-8.507774600688366,-4.7507677100458165,3.7986815583619777,-0.24568405678604,0.311993970158835,0.25191412884692643,-1.4294510024159768,0.7223461020300098,-0.2263330571330199,,,,,,,,,,1.0687131343175915,3.1212687960753285,2.970750756058551,-3.3630583287272486,1.8270461423068776,2.2792551443067377,,,,,,
39,39,39,39,2.0,-9.9,-4.42,3.95,-0.402,0.493,0.524,-2.73,1.31,0.509,60.0,2000000000.0,-9.023435763403194,-4.633674447684204,3.8746023680097537,-0.359299572929193,0.4293501911778593,0.4387195126861128,-1.954153207844032,0.92861908101126,0.14528698444749505,,,,,,,,,,1.3604308859692138,3.514860319190495,3.1151618650164776,-3.7431479238890697,1.7662276135755277,2.3389088044634745,,,,,,
40,40,40,40,2.05,0.0,-4.67,12.0,0.483,0.235,0.893,7.46,0.7559999999999999,8.65,60.0,2050000000.0,-5.68127819705539,-4.64653388714327,7.951346523307116,0.2529111446230401,0.3033422123785078,0.7506138610084693,1.843955826988276,0.86802787367217,4.443368809687737,,,,,,,,,,0.939179399182347,2.312681129874246,4.839313278375008,-0.2966051698445661,0.1661491699387887,-0.02697292743559911,,,,,,
41,41,41,41,2.1,-9.82,-3.83,2.49,0.972,1.12,0.482,-2.14,1.33,-0.755,60.0,2100000000.0,-7.214204205668937,-4.357477111776775,5.211232932753703,0.7755683020954667,0.8328266283728102,0.5661922353385267,0.23664196413627736,1.030185199887682,1.8162354258059872,,,,,,,,,,1.102004647958134,2.544698545977812,3.5925989420011164,-2.2105522393813537,0.3993220366143985,1.412478769844167,,,,,,
42,42,42,42,2.15,-9.81,-4.76,1.58,0.58,-0.211,0.632,-1.88,-0.0402,-1.73,60.0,2150000000.0,-8.175651727945143,-4.499972144991403,3.3893396383394987,0.6334228906950308,0.1560560942824537,0.6113737459190854,-0.6173102437060892,0.6544681905303376,0.024051401553762952,,,,,,,,,,1.559405954032108,2.152054875757809,3.0653445320946524,-3.314740977235925,1.2762528625596756,2.114583637953157,,,,,,
43,43,43,43,2.2,-7.15,-5.87,0.953,0.852,0.833,0.0606,0.9,-1.44,-2.47,60.0,2200000000.0,-7.795764348665596,-4.984968260993859,2.1669584338947283,0.7922918376022537,0.5949562727808992,0.2332302411823244,-0.005156446744705168,-0.08071326305151294,-1.236383557793736,,,,,,,,,,1.033252935754942,1.840074647837211,1.9878153520752333,-2.9173527599700715,1.3729247316396538,2.683747283048629,,,,,,
44,44,44,44,2.25,-6.09,-7.13,2.8,0.8340000000000001,0.959,-0.036000000000000004,2.11,-2.74,-0.313,60.0,2250000000.0,-7.163972549642893,-5.744319394418572,2.4845734512970843,0.8226066795949628,0.8309859507618252,0.04838543439472809,0.8481963936128127,-1.0141522387301634,-0.7697272125526242,,,,,,,,,,0.9504861666514322,1.7897040250295115,1.6284683150115176,-1.74527234869011,1.3090780767097934,2.627778220491895,,,,,,
45,45,45,45,2.3,-7.19,-3.72,2.6,0.292,-0.0342,0.607,1.12,0.515,-0.42,60.0,2300000000.0,-7.173612783547628,-5.027701036341541,2.5424862009635745,0.4369444934007136,0.27003804463400594,0.4319121896172383,0.957854662843728,-0.4774029438635615,-0.5929832945510586,,,,,,,,,,0.9609865448191952,1.381784700380536,2.226947352912092,-2.18715431481576,1.4077089698695822,2.332119965217877,,,,,,
46,46,46,46,2.35,-7.83,-5.13,4.04,0.12,-0.457,-0.0158,0.524,-1.04,0.934,60.0,2350000000.0,-7.416729629996648,-5.0639153800951,3.2938316425882057,0.20657893078423945,-0.20134092384614755,0.12452742794203885,0.7828174275929165,-0.6748807017195126,0.17871817188499295,,,,,,,,,,1.0891617589463156,1.8784467022492501,2.6938860591279417,-1.8909876585393648,1.8327274805418463,1.967119662791624,,,,,,
47,47,47,47,2.4,-10.1,-2.5,4.19,0.518,-1.41,0.219,-1.94,1.5,0.625,60.0,2400000000.0,-8.410576528200005,-4.156277553294723,3.7434649420257937,0.4329298920566481,-0.9849814319802735,0.1893892493988716,-0.31569429396557713,0.08852641002559214,0.404258516031256,,,,,,,,,,1.7037134176798556,2.1095959385474083,3.673239050951563,-2.9757961561712443,2.1156061361203493,1.7478260807921664,,,,,,
48,48,48,48,2.45,-2.17,-2.31,0.716,-0.7090000000000001,-2.47,-1.09,5.7,1.61,-3.62,60.0,2450000000.0,-6.099152104733666,-3.5026867947666336,2.2244992885063057,-0.3970618677817395,-1.9478011242730304,-0.6889982047884431,2.111317623861222,0.6225804245382651,-1.6295070725471752,,,,,,,,,,-0.8828740818449979,0.41401690161663796,3.201205793625125,-2.3257265221702785,2.8299578226550697,0.9849769681503768,,,,,,
49,49,49,49,2.5,-8.86,-10.6,1.52,-1.61,0.16699999999999998,-2.59,-1.66,-5.64,-2.96,60.0,2500000000.0,-7.1217323920211575,-6.015168419537357,1.8710318565520287,-1.2786647414588264,-0.576658588939283,-1.9941647200837176,0.5897919975672332,-1.5756543238148055,-2.3019069383741786,,,,,,,,,,-1.1509781141446556,2.9787590994458086,1.2365648275881176,-1.2247362036281202,3.879368267644118,2.2924834234532114,,,,,,
50,50,50,50,2.55,-3.7,-13.8,2.2,-1.36,-1.73,-2.99,2.66,-7.68,-2.07,60.0,2550000000.0,-5.854369389225056,-8.771034641048205,2.0360845975027946,-1.3377818617160513,-1.3244336291915308,-2.677873139770921,1.4250106134703402,-3.7183469170307712,-2.1847065899571647,,,,,,,,,,-0.8639278139587684,2.5675252293347395,0.4038379065497987,0.9002634158281794,4.743048025194552,1.8219057053868777,,,,,,
51,51,51,51,2.6,-4.38,-8.4,6.14,-1.5,-1.5,-0.8809999999999999,0.335,-1.17,1.49,60.0,2600000000.0,-5.3082831138292095,-8.639686538018177,4.095136147274546,-1.4556872778195755,-1.4382630179294071,-1.4441979327910606,0.9852494348264812,-2.8238490299150403,-0.327596264432507,,,,,,,,,,0.05023916745316622,2.2595976365988117,1.7056386534692338,0.8754336172170696,3.7971568009167886,1.0709515816676554,,,,,,
52,52,52,52,2.65,-5.61,-6.33,4.56,-0.295,-0.21,-0.00176,-1.13,1.16,0.0744,60.0,2650000000.0,-5.420034983812761,-7.822046862590817,4.328371595823313,-0.612062024495967,-0.6419121641597372,-0.4538665296352835,0.13185903833502488,-1.4254740966738773,-0.1244368029092518,,,,,,,,,,0.6609175661925722,1.9570545667958448,2.0994478794557803,-0.30155191425904915,2.3750877852422203,1.2283299787046391,,,,,,
53,53,53,53,2.7,-3.98,-9.17,4.48,-0.318,-0.396,0.204,0.498,-1.66,0.045,60.0,2700000000.0,-4.886665668686879,-8.299228494641683,4.4044479081785886,-0.3983281779210428,-0.4824737053884964,-0.0021965722661729248,0.279577398424389,-1.507795263469184,-0.038807425159538035,,,,,,,,,,0.9919502220857408,1.4342556432250853,1.9825766644247067,-0.09688008158644656,1.9268139999558875,1.1909561148413053,,,,,,
54,54,54,54,2.75,-4.17,-9.03,4.68,-0.0486,-0.456,0.386,0.319,-1.53,0.239,60.0,2750000000.0,-4.6212225054661085,-8.557924871205019,4.542700179743816,-0.14413436921322836,-0.4653093380840789,0.26432668998048664,0.2954823191370022,-1.5155893608315802,0.1015899127167411,,,,,,,,,,1.306715359411497,1.112984616620438,2.0132014834206724,-0.019625481590703483,1.641590398676321,1.1105601835493246,,,,,,
55,55,55,55,2.8,-3.43,-4.8,5.43,-0.254,-0.388,0.276,1.1,2.65,0.944,60.0,2800000000.0,-4.180009957261219,-7.227602265107576,4.987883765857159,-0.2239882869451943,-0.4151854256591487,0.27234120372912984,0.6200623300076881,-0.05342152194343664,0.5273241692317508,,,,,,,,,,0.4788624939103275,1.0599476627162483,2.697177851982918,-0.4511054433646602,1.1528127952622809,0.5090257909342117,,,,,,
56,56,56,56,2.85,-5.57,-9.07,3.0,-0.597,0.243,-0.713,-1.12,-1.54,-1.43,60.0,2850000000.0,-4.69484337925422,-7.879819421801955,3.99050568161888,-0.4951053275042598,0.011552590370756231,-0.4041623145367701,-0.08196007202817812,-0.5752269489246377,-0.4618614240263784,,,,,,,,,,0.08781965116456512,1.9037174038366644,1.7184425200165852,-0.5431044428758044,1.6805074583518047,1.1063372572747896,,,,,,
57,57,57,57,2.9,-6.28,-9.75,4.06,0.132,-0.0727,-0.7759999999999999,-2.13,-1.95,-0.194,60.0,2900000000.0,-5.281963854646877,-8.541871940733753,4.025372938071416,-0.039304790782711374,-0.04307302480389531,-0.6594541028973677,-0.908235063047546,-1.0577874681286412,-0.32649056045562,,,,,,,,,,0.7747504401092301,2.398391086450316,1.561437300166573,-0.5800993686844461,1.856881373064387,1.2461411221893803,,,,,,
