,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
10,10,10,10,0.5479999999999999,1.24,3.87,8.54,0.0687,-0.225,-0.0659,0.349,1.1,-0.828,,,,,160,548000000.0,1.3721679663747224,3.9635274898334485,8.73440030221539,-0.019711326359058118,0.03363811878754347,-0.06742557519099428,0.4257092681814568,1.1809482609371509,-0.6193809903260273,,,,,,,,,,-0.5696279123262344,-2.0728088530572197,0.048183857826975436,-0.6114210842730606,0.7640411937465915,0.5315727362546675,,,,,,
11,11,11,11,0.598,1.32,3.83,8.54,-0.243,0.069,-0.0354,0.326,1.03,-0.805,,,,,160,598000000.0,1.351622117500315,3.88673434422791,8.65668568667758,-0.1714520692456645,0.044987895295315335,-0.048761127443891314,0.3827889645529664,1.0931105994723846,-0.7020219653453905,,,,,,,,,,-0.515829650885016,-2.0644018555326524,-0.0017553008650168936,-0.5772950468327884,0.7312364169398011,0.6035541703705338,,,,,,
12,12,12,12,0.648,1.5,3.85,9.27,-0.073,-0.345,-0.118,0.458,1.11,-0.091,,,,,160,648000000.0,1.4100603352759975,3.8656079710594815,8.901871214834516,-0.10454679367750973,-0.08020175348616368,-0.08911341804884397,0.4151640391174674,1.1029386453209522,-0.4299831604955664,,,,,,,,,,-0.5863493729283228,-2.0926694806664816,0.08624216125755411,-0.5025776742166581,0.8640983770675005,0.6035529700190686,,,,,,
13,13,13,13,0.698,1.63,4.09,8.38,0.0119,-0.478,-0.16899999999999998,0.419,1.29,-0.942,,,,,160,698000000.0,1.4966834865583007,3.9946583396468496,8.693241233526228,-0.02541280682311306,-0.20790744577572529,-0.13567117398901732,0.4168152553368158,1.2117906816594188,-0.6579431267397189,,,,,,,,,,-0.5667906355739164,-2.077636162423468,0.2456535381459048,-0.4117116610646018,0.9008676891223736,0.570289642176467,,,,,,
14,14,14,14,0.748,1.83,3.61,7.62,-0.18,-0.21600000000000005,-0.259,0.469,0.779,-1.67,,,,,160,748000000.0,1.6279603780683438,3.773437111153593,8.264187573706561,-0.13046594794956484,-0.21050549399384014,-0.2075469936188267,0.43927856084739497,0.9599473310354056,-1.1085308605527195,,,,,,,,,,-0.4230517726620521,-2.026971927264328,0.2564877422785187,-0.3658495146125091,0.8397306873731285,0.5801510574132235,,,,,,
15,15,15,15,0.7979999999999999,1.87,2.91,5.26,-0.773,0.648,0.243,0.552,0.206,-4.07,,,,,160,798000000.0,1.7232878835451606,3.2768651466407936,7.063191756431053,-0.5671141342491286,0.06511453030744424,0.0550309832523547,0.4878003202898831,0.5212211219687858,-2.427035712712841,,,,,,,,,,-0.035355818182003104,-1.8578346351049584,0.07260873075674162,-0.487217031125023,0.4295112442556844,0.7316702289340543,,,,,,
16,16,16,16,0.848,5.3,1.23,4.79,0.11,-1.3,0.7979999999999999,3.7,-1.23,-4.57,,,,,160,848000000.0,3.1319793831661924,2.0996908910927097,6.154428709973493,-0.10696629219118092,-0.3731534179828344,0.4880319753580317,1.870515181987936,-0.4978243485397548,-3.381125997889774,,,,,,,,,,0.15070143343805714,-1.658755218358228,0.7895304071918059,-0.4853433346376144,0.712652160993122,0.6896291855340889,,,,,,
17,17,17,17,0.898,1.63,-0.405,2.79,-0.275,5.43,0.39,0.608,-2.91,-6.63,,,,,160,898000000.0,2.5404233258948987,0.6592160904828571,4.809417360419337,-0.22115730806433886,1.489946023065416,0.4308991083358436,1.327056272843422,-1.9014830307871031,-4.827589209403214,,,,,,,,,,0.6167758987636287,-1.373566599752427,-0.6936681485676639,-1.8316892317210336,-0.5562712447420692,0.21063784341337632,,,,,,
18,18,18,18,0.948,0.261,0.299,13.6,-2.71,3.77,1.27,1.76,-1.57,4.05,,,,,160,948000000.0,1.6426701764304927,0.4520519210736258,8.323664550232909,-1.9125052722406328,2.2219572598611594,0.9199255856792226,1.5134200658615344,-1.7085912139247947,-0.8751102765666836,,,,,,,,,,0.2641602500732794,-1.8989762150693184,-2.274499600681652,-2.103233976961944,-0.4846620820347278,1.207994151108627,,,,,,
19,19,19,19,0.998,-4.25,-0.958,11.0,-2.84,0.708,0.47,-1.56,-1.49,1.58,,,,,160,998000000.0,-0.6781638896673852,-0.35888417978300624,9.393594088298572,-2.542804710388903,1.7359010169509737,0.6577097639568328,0.1904439191073808,-1.5813917577828305,0.2179535479039938,,,,,,,,,,-0.029299460590881437,-1.8746315236257207,-2.3544845386929394,-1.326821314361472,-0.18623715367917984,1.5985538409589402,,,,,,
20,20,20,20,1.05,-2.5,-0.826,9.88,-0.0999,0.282,-0.7490000000000001,0.193,-0.624,0.453,,,,,160,1050000000.0,-1.3956958750510284,-0.6275275218993114,9.588046609882033,-0.8826749404381404,1.269125698536942,-0.16211816052676653,0.19154420443495185,-1.0242800953622997,0.3226008958343872,,,,,,,,,,-0.4953724305542049,-1.7843933634224758,-1.5759332144417932,-1.2209323457543602,0.2625142096203664,0.6827721279452302,,,,,,
21,21,21,21,1.1,-4.74,1.43,13.9,0.0137,1.26,-0.982,-1.66,1.82,4.56,,,,,160,1100000000.0,-2.712853332573644,0.5557787616950788,11.311853659028532,-0.2735235817197047,1.2661958870437693,-0.6399438160917803,-0.6054665418436538,0.6308225833123329,2.2091750234853262,,,,,,,,,,-1.1461539016059263,-2.0355674514970303,-1.6746601628741713,-1.2154502391530135,0.4913150879078698,0.34277277922847554,,,,,,
22,22,22,22,1.15,-3.43,0.294,7.96,0.0272,0.057999999999999996,-0.581,-0.633,0.4,-1.44,,,,,160,1150000000.0,-2.995302296281252,0.4052269666365715,9.971869459154158,-0.06916023959946865,0.8783041856162492,-0.6055914490002337,-0.6173185274989841,0.4965056221764107,0.5844898762083506,,,,,,,,,,-0.9575407209319066,-1.7920656833999895,-1.1051209164574145,-0.9086928797985678,0.4429157877595158,0.2632376672081053,,,,,,
23,23,23,23,1.2,-0.0982,-2.83,4.56,-1.01,2.36,-1.96,3.2,-2.37,-4.66,,,,,160,1200000000.0,-1.854275638380475,-1.4553869814360016,7.808344298086556,-0.7085286408269604,1.3540031119100202,-1.3949383354944955,1.0258742054520549,-1.1715301189351963,-1.7504610018991993,,,,,,,,,,0.04089831584240919,-1.6363346643720469,-1.507769673822028,-1.0612336214714355,0.0016520877803344394,0.17166440547190456,,,,,,
24,24,24,24,1.25,-0.316,-11.1,2.94,-3.89,2.25,-2.35,4.11,-9.06,-5.58,,,,,160,1250000000.0,-1.2484242340570102,-7.002108378144578,5.8621064542790675,-2.8705677358698654,1.6416632305175891,-1.9515464979430184,2.353458794664803,-5.761875530351848,-3.4554477097505467,,,,,,,,,,1.3630308674055092,-1.2441071720538568,-2.4128735021369043,-0.6946203385053863,-0.21065756127411228,0.9392558391998234,,,,,,
25,25,25,25,1.3,-12.8,-4.64,12.2,-4.06,1.88,-3.39,-8.05,-0.219,4.82,,,,,160,1300000000.0,-5.79802406344454,-5.643634245534918,8.395831944400863,-3.6788726228627056,1.7181813338225949,-2.7898746694562706,-2.1247863048235454,-2.5364449586755096,0.2289458758549205,,,,,,,,,,0.4166943574865261,-1.5766855869987466,-3.393529723450736,0.057145558918489485,-0.26938446644633296,1.1664594817770428,,,,,,
26,26,26,26,1.35,-18.4,2.19,9.53,-1.25,2.04,-1.71,-13.7,8.12,3.27,,,,,160,1350000000.0,-10.761324833067544,-1.1384264991122803,8.849242829539609,-2.028278667580534,1.8215013194199263,-2.1605256791599734,-7.107421717197213,3.664600469424898,1.5828834993851144,,,,,,,,,,-1.0694031377028088,-1.5313418148718716,-3.0395415936206724,-0.003975291825528228,-0.9198812799306164,0.423991890831418,,,,,,
27,27,27,27,1.4,-14.9,1.7,8.03,-0.89,2.71,-0.000535,-9.87,8.19,2.69,,,,,160,1400000000.0,-12.39134606729526,0.4939832831236704,8.521730673663427,-1.2547362866167333,2.106754151142169,-0.9016870014413928,-8.296593718720228,6.297955765447531,2.075793756649776,,,,,,,,,,-1.6635167239879047,-1.4097018490728457,-2.863379960476768,-0.4857558068555543,-1.3964609587458034,0.26123243813664343,,,,,,
28,28,28,28,1.45,-7.88,-3.02,4.42,-1.44,1.74,1.06,-2.1,3.55,0.00455,,,,,160,1450000000.0,-10.614547918297651,-1.5269464680175044,6.881965094440122,-1.3806363675896407,1.989007602611283,0.2415806166949797,-5.629224536948357,4.698904761035057,1.1536349418163514,,,,,,,,,,-1.1792185216002191,-1.1421529411675229,-2.440580731589316,-0.7801392144522136,-1.3610969355725748,0.6028688619681769,,,,,,
29,29,29,29,1.5,-7.43,-4.33,4.32,-2.32,1.62,0.905,-0.989,2.3,1.05,,,,,160,1500000000.0,-9.360310444433157,-3.139012803276855,5.857757922412324,-2.0190015946026394,1.870537581114034,0.6282202218072523,-3.631805916667052,3.302968507059908,1.1074945883236915,,,,,,,,,,-0.6992205002714265,-1.0701856366872895,-2.3961714092822897,-0.7456678771146551,-1.2515283439051823,1.0276671186977793,,,,,,
30,30,30,30,1.55,-3.99,-4.43,4.88,-1.75,-0.32299999999999995,2.54,3.09,1.93,2.52,,,,,160,1550000000.0,-7.245208268720387,-3.8814733932221417,5.466875693492316,-1.8361956286442176,1.1663015502532388,1.7424020112321332,-0.7383553764257411,2.504030349603609,1.7363700138858316,,,,,,,,,,-0.6252833608014385,-1.0571469985134248,-1.521620012659104,-0.7155601150976092,-0.6443677985833619,1.4238493762765818,,,,,,
31,31,31,31,1.6,-8.2,-7.47,3.33,1.34,0.715,0.973,-0.56,-1.69,1.25,,,,,160,1600000000.0,-7.621253878977084,-5.94527370570068,4.6126081468570055,0.3222581787642993,1.0214110174019817,1.2939958989264635,-0.6615809996640623,0.0635003736406472,1.5198284338926416,,,,,,,,,,-0.9866148418007348,-0.5696687935382321,-0.7893275582226231,-1.1004657119274948,-0.31284104353519776,0.2278333576331187,,,,,,
32,32,32,32,1.65,-7.71,-7.67,6.37,0.987,-1.02,1.87,0.257,-2.6,3.75,,,,,160,1650000000.0,-7.65620664318354,-6.937182480727758,5.315167813789996,0.7739981352928397,0.3660152848365282,1.6296900544402408,-0.2661710823661196,-1.4864054781468865,2.5127450627827903,,,,,,,,,,-1.316359995831527,-0.4415136417636737,-0.20597635115263954,-0.8262452574881277,0.333165878078784,0.29160707076395176,,,,,,
33,33,33,33,1.7,-2.35,-6.32,4.85,0.846,-0.897,1.87,5.84,-2.24,1.34,,,,,160,1700000000.0,-5.566351772864685,-6.582234264829697,5.129205740492142,0.8229286010196671,-0.039476229720503235,1.7697422606984734,2.362275038099301,-1.9249263912490449,1.990615707875738,,,,,,,,,,-1.016017584923833,-0.5875312693208121,0.33016102876539405,-0.7881786937931795,0.7090495527641528,0.43808830559072703,,,,,,
34,34,34,34,1.75,-5.0,-1.96,-17.2,-1.94,2.7,-4.54,3.28,2.24,-20.4,,,,,160,1750000000.0,-5.343293556486518,-3.9239374080940888,-3.7974322642563534,-1.0546805001080777,0.8400336108648884,-1.9075641428958168,2.7573164556660803,0.4986677992600352,-7.9781304758431695,,,,,,,,,,1.8886053523194648,-0.3926188769260785,-0.14355670780239074,0.019473460668903184,-1.6203367961644153,-0.2813704799275262,,,,,,
35,35,35,35,1.8,-16.3,-1.43,18.8,-2.51,-0.8079999999999999,0.28,-8.66,4.55,17.6,,,,,160,1800000000.0,-9.658603128358012,-2.489647022290117,5.236435142467479,-2.0436749542319785,0.31093182047005363,-0.6326556994769028,-2.15735095018149,2.8561609943251782,3.409760864051899,,,,,,,,,,-0.7577067346442707,-1.2712019569013668,-1.345504936615343,0.6865896023723751,-0.15125767692951111,1.0863171037614479,,,,,,
36,36,36,36,1.85,-20.4,1.62,5.97,-0.268,0.894,0.27,-12.6,7.34,4.84,,,,,160,1850000000.0,-13.88911295865208,-0.12614460364206706,5.529695275213717,-0.8369758843038395,0.4981260664683458,-0.10658957723233076,-6.652465864078388,5.4653323191995815,4.046531771932373,,,,,,,,,,-1.8504723961437084,-0.996627608453969,-1.2365326232321852,0.6018225576354139,-0.6837859080263773,0.5162246401933376,,,,,,
37,37,37,37,1.9,-0.6559999999999999,-2.28,4.3,-0.0473,0.36,2.65,7.76,2.67,3.39,,,,,160,1900000000.0,-8.677238093821018,-1.3648501025747697,5.0380950531604025,-0.3003342220700989,0.4537806479219782,1.4999459194006708,-0.4485142992208964,3.8387127027831567,3.754230847872485,,,,,,,,,,-1.3458805998361656,-1.107783115254689,-0.5227766096365516,-0.4269963348200917,-0.1972364059294553,0.7647926924568716,,,,,,
38,38,38,38,1.95,6.81,-5.44,-0.113,0.422,-2.3,0.466,15.6,-1.17,-1.2,,,,,160,1950000000.0,-2.5775737887291448,-3.7085128820647366,2.9788207639916924,0.19054392216246646,-0.43032160063974295,0.8973640942690615,6.459686360175015,0.9241145235465068,1.5485089588856351,,,,,,,,,,-0.14044190614532534,-1.1908093302386809,0.8006294824496104,-0.4184829834606886,0.7566912999661219,0.5840515395234286,,,,,,
39,39,39,39,2.0,8.4,-4.9,1.12,-0.622,-3.79,-4.31,16.6,-0.122,-1.21,,,,,160,2000000000.0,1.7459545583229559,-4.393750054962473,2.2357124036140714,-0.3616382050793729,-1.5089475424944419,-2.137478288173313,10.824658782992103,0.3153745744519275,0.32036602328293506,,,,,,,,,,1.0533771552390052,-1.7877474627609846,1.442885405141502,0.6991044624432203,1.8023511805013859,0.363444396641995,,,,,,
40,40,40,40,2.05,-10.1,-19.0,-2.8,-3.83,4.79,-8.89,-4.03,-11.7,-5.31,,,,,160,2050000000.0,-2.9195867302669622,-12.793962249629582,0.22256512538359585,-2.7186398994497765,0.5133318110913241,-6.07283598076882,4.430362046445176,-6.676439626076133,-2.1863846139330443,,,,,,,,,,2.3582481844231595,-0.9326403832105667,-1.7847879565639198,1.0282052624719362,0.39844220024359206,-0.20399788854981046,,,,,,
41,41,41,41,2.1,-14.1,-12.8,8.08,1.3,4.71,-9.35,-12.1,-3.27,8.36,,,,,160,2100000000.0,-7.32300391177059,-12.797434734811892,3.363763899274614,0.0123154356896924,1.860673649321714,-7.9827614913953875,-2.685253504068867,-4.69421316158283,2.5090749085969644,,,,,,,,,,0.4661195006058971,-0.961711045807766,-3.046036231403773,0.06203929888347436,0.15314772411647873,-2.317906756601809,,,,,,
42,42,42,42,2.15,0.153,-7.13,-3.47,1.34,-7.0,-7.57,-1.69,2.45,-4.45,,,,,160,2150000000.0,-4.3785722396974185,-9.538031836075827,0.6318022066474578,0.9145727837443042,-0.9840488011381604,-7.742204937628579,-2.256839370139287,-0.5369551542216655,-0.589243227130567,,,,,,,,,,0.632589072915376,-0.9825254636887358,0.2173150033959041,1.9547413609446056,1.1639282166793206,-2.1912018915133658,,,,,,
43,43,43,43,2.2,-1.02,-5.93,4.53,-0.232,-9.0,-6.16,-6.26,2.33,5.27,,,,,160,2200000000.0,-3.0557951716054643,-7.463013636045604,2.1902007301105715,0.13539396748759247,-3.557572806159916,-6.82009866056743,-3.980029274891464,1.1313421943233657,2.019408099254192,,,,,,,,,,0.0034165773040205475,-1.3038813690447444,1.9951562848763071,3.995966939130393,2.7203186233346317,-0.9102279783736849,,,,,,
44,44,44,44,2.25,6.57,-16.0,-5.66,2.31,-1.44,2.6,0.504,-8.57,-3.49,,,,,160,2250000000.0,0.7353340229408372,-12.372726754063336,-0.9481059898099612,1.6131954150196046,-2.8777253162513707,-1.3300821821618258,-2.0498460357643005,-4.5139234310774805,-0.4334897000433737,,,,,,,,,,0.11296335872624445,0.030672010301752938,2.9345916652375763,1.7220971694416631,2.1629413199891987,-0.5301840080046606,,,,,,
45,45,45,45,2.3,17.2,-18.7,-7.08,1.51,-1.14,3.41,12.7,-10.1,-5.78,,,,,160,2300000000.0,7.2199596076875805,-16.011610416082227,-3.399478250754011,1.5430666884729127,-2.319827976138264,1.4324292268389796,4.299333113831337,-7.7644931511457775,-2.813862256289137,,,,,,,,,,1.260742007390048,0.34201197604279737,3.3275476076147563,0.1170215225908826,2.004239058970314,0.06217450848002416,,,,,,
46,46,46,46,2.35,4.16,-7.3,3.41,-1.06,0.86,-0.603,0.0982,1.48,5.02,,,,,160,2350000000.0,6.014791372999128,-11.001469228199003,-0.6772253080653869,-0.22590464674596802,-1.2989430602710004,0.2461847478159547,2.4909246025803498,-2.385070374955257,0.6739286392529138,,,,,,,,,,0.9915069894896908,-0.7665573158703943,1.4774396626355482,0.1536566752493395,1.4307760493466681,0.5233659397412057,,,,,,
47,47,47,47,2.4,3.56,-9.13,-1.38,0.969,0.6890000000000001,-0.6409999999999999,-0.735,-0.424,0.0408,,,,,160,2400000000.0,5.047969294848743,-9.925167115713613,-0.9581764126319242,0.5861191451087221,-0.6607132249961047,-0.2708649095704277,1.1023017294403756,-1.2439124473724923,0.3920472081411957,,,,,,,,,,0.7744857175547765,-0.7450826808552279,1.159426076742741,-0.33153088944524794,0.9409148644739992,-0.2011564877853212,,,,,,
48,48,48,48,2.45,-1.98,-14.2,1.78,0.951,0.0244,-0.775,-6.66,-5.65,2.72,,,,,160,2450000000.0,2.279996499434668,-12.383669596340642,0.13647553433970228,0.8340819599905228,-0.440757378742464,-0.5646739184414402,-2.239037823693563,-3.8078397293863233,1.4284979914995173,,,,,,,,,,0.2425462119435535,-0.3346319633377985,0.627155337634224,-0.26257519642483584,0.9761874327540562,-0.45511848643052205,,,,,,
49,49,49,49,2.5,1.59,-11.7,3.57,1.16,1.76,0.26,-3.24,-3.13,3.91,,,,,160,2500000000.0,2.008240696063188,-11.990483713302385,1.5091095947918425,1.0555667289317994,0.2657965633129277,-0.08405544955158463,-2.6699093261256284,-3.4134010299248767,2.533311958071513,,,,,,,,,,-0.12167678443308792,-0.4459868126261389,0.013154490124628323,-0.9736124056276492,0.7455206752757374,-0.5360621305168648,,,,,,
50,50,50,50,2.55,5.54,-16.1,7.72,2.85,1.46,0.43,0.8640000000000001,-7.52,6.92,,,,,160,2550000000.0,3.399227641366468,-14.353911161143332,3.992062513564632,2.2750133664745142,0.6491960168677589,0.21553514481287472,-1.14871217003106,-5.803054148049723,4.486352542272115,,,,,,,,,,-0.6413940672335908,-0.4721408037795471,-0.17571073667039133,-1.9372677369886568,1.3527134846620896,-0.9871531378239842,,,,,,
51,51,51,51,2.6,10.5,-9.0,-5.04,3.65,0.649,0.963,6.23,-0.561,-7.65,,,,,160,2600000000.0,6.1958739892937835,-11.27481899209001,0.3812780397887541,3.2094159209522104,0.6491330820610784,0.6511563159700589,2.027508522317218,-2.7526732331373016,-0.9169924429840676,,,,,,,,,,0.2363918450078483,-0.4281125363761547,1.0320421951655807,-2.425594876341815,0.6228580205781427,-1.485015368123726,,,,,,
52,52,52,52,2.65,3.24,0.773,4.43,3.07,-0.0806,0.6890000000000001,-0.6729999999999999,8.88,0.541,,,,,160,2650000000.0,5.031700044135554,-4.345988086597888,1.999852071193244,3.1146727119354987,0.41485201426071294,0.6732115529808518,0.8650548638802571,4.016445073481824,-0.267865276286241,,,,,,,,,,-0.3715944216073906,-1.1828453364420108,1.2466299202817086,-2.042700300293577,0.3813234968275697,-1.3033447076175282,,,,,,
53,53,53,53,2.7,1.9,-1.13,1.75,-2.06,1.51,1.19,-1.59,6.81,-2.84,,,,,160,2700000000.0,3.79827681697577,-2.4964385797323434,1.8999676890977144,-0.401890208671555,0.7664496644819904,0.9743949625268208,-0.1917414937604212,5.6420304261595895,-1.4130306494400922,,,,,,,,,,0.4656596530324956,-1.5024548165090734,-0.04504096163849864,-1.244621168867526,-0.4679455138947906,0.4068451466740384,,,,,,
54,54,54,54,2.75,1.99,-7.24,0.915,-3.44,-0.635,1.18,-0.866,1.46,-2.59,,,,,160,2750000000.0,3.0860851744120867,-5.224511885061943,1.506203145156,-2.466504756299693,0.31651375053291764,1.094221177507,-0.4819810035857944,3.2084833289029464,-1.937040717724676,,,,,,,,,,1.0625093519467348,-1.2882274989997171,-0.3821764971640007,-0.30324051237555943,-0.3464910482636955,1.5322381698455574,,,,,,
55,55,55,55,2.8,8.47,-9.92,4.13,-3.42,0.588,-0.971,5.82,-0.654,2.29,,,,,160,2800000000.0,5.206545558275858,-7.924937888473124,2.5551291667395795,-3.1144735286256005,0.40367450806209465,-0.1093860144962806,2.230752939495201,0.9608824788700518,-0.0550783406894324,,,,,,,,,,1.4862028302434138,-1.6211694377317092,-0.9747627127402256,-0.30065849061473593,0.2928638909971326,1.6327902213643803,,,,,,
56,56,56,56,2.85,4.86,-0.915,-3.6,-2.72,0.4970000000000001,-0.787,1.59,8.31,-4.18,,,,,160,2850000000.0,5.070058293567016,-3.8934468640183417,0.09446810006893848,-2.8464003622868246,0.4336366935253839,-0.5042982251576749,1.9549361591503889,5.23737570650529,-1.8915752273850133,,,,,,,,,,1.7525067379600363,-1.7970947341758452,-0.5406310571039246,-0.17078143436878127,-0.4177654751197726,1.253618564372761,,,,,,
