,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
1048,1048,52.5,-7.99,-7.19,5.55,-1.66,1.12,-1.19,-2.49,-1.79,-0.514,0.0,0.0,0.0,1,60,52500000000.0,-6.639182090162982,-6.239950725586669,5.872830635280496,-1.5678882959815403,1.1372588085523545,-1.1066191755145462,-0.9178554835121596,-0.5969032227266857,-0.6647483196242892,0.16804079480845893,0.3660766507353951,0.03280591264515731,1.819014432791166,2.099458991225767,2.143657342519267,1.9565293952689107,2.86017427555599,1.7207084699745592
1049,1049,52.5,-7.02,-10.6,6.56,-1.48,0.7979999999999999,-1.3,-1.62,-4.45,1.19,0.0,0.0,0.0,1,60,52500000000.0,-6.892328129812593,-9.458599705749595,6.2462731264201645,-1.4987090023102232,0.8743089230902685,-1.25410276386469,-1.338235217795135,-2.65506508734747,0.5295149784580733,0.12486104091336539,0.27649034884098,0.02593750143075786,1.3948745223950192,1.723385807399549,1.6891032674187005,2.398963161716246,3.205230630890125,1.9922366746918911
1050,1050,52.6,-8.19,-7.22,5.9,-1.6,0.7390000000000001,-1.09,-2.94,-0.4320000000000001,1.15,0.0,0.0,0.0,1,60,52600000000.0,-7.754946185439401,-7.806034275564356,6.058090880910027,-1.5784379669835826,0.7694348365868636,-1.1289483408117806,-2.297225079849084,-1.467597381951633,0.9290421968209868,0.10105096806034033,0.1517926831950456,0.01437997498353407,1.3156743214081628,1.574148151470105,1.3968723103756457,3.017044382888119,3.2349395088861255,2.2246151126548073
1051,1051,52.6,-6.0,-6.31,4.9,-0.951,0.62,-0.711,-0.8190000000000001,0.812,0.583,0.0,0.0,0.0,1,60,52600000000.0,-6.588357935734409,-6.701641032471503,5.428725885705373,-1.084564169238763,0.6536121419960443,-0.8101962996828582,-1.4121994974231518,-0.2499325129927565,0.7062273421025734,0.09098737069995887,0.1148861563439259,0.013909694004999047,1.27347708042724,1.3855810577934269,1.2819180280305091,3.6246143459967595,3.480594170078937,3.466443878952857
1052,1052,52.7,-6.93,-8.81,6.06,-0.684,0.321,-0.34700000000000003,-1.82,-1.5,1.99,0.0,0.0,0.0,1,60,52700000000.0,-6.815462003554734,-8.258061102618022,5.771792076079352,-0.7692690443682015,0.39581392361137135,-0.4569354787491374,-1.656353063781265,-0.9176658989009564,1.5328422074602672,0.08657752199224536,0.14795043236419425,0.013509302616706048,1.21311665277666,1.168560966834711,1.292323952898393,3.647004165757815,3.3836376160251773,3.6277862699076215
1053,1053,52.7,-5.94,-7.48,5.55,-0.399,-0.175,-0.0946,-0.805,-0.172,1.5,0.0,0.0,0.0,1,60,52700000000.0,-6.2335047742498855,-7.6836856457522975,5.651259169161468,-0.4778200295780911,-0.04660773667297002,-0.1805970672901868,-1.1466409448484436,-0.5193625939161666,1.5116952726590476,0.10170180985840588,0.24810323982888177,0.02017375439982166,1.1283794042017137,1.179726860970304,1.2859599052505508,3.2574965277714534,3.164194828551782,3.2827748839111774
1054,1054,52.8,-6.65,-6.41,5.29,0.308,-0.131,0.353,-0.684,-0.3720000000000001,1.3,0.0,0.0,0.0,1,60,52800000000.0,-6.510367137155438,-6.743433167126487,5.454932678946983,0.14072064952070326,-0.11201778133687268,0.22635552302678075,-0.8696539925022606,-0.4406477093805886,1.3753857038693222,0.13101771086179528,0.306190226781244,0.025995828243965752,1.0826266896990753,1.4233138822390934,1.2579917869907107,2.5956858262201266,2.859043309517241,2.493829399686379
1055,1055,52.8,-5.99,-8.01,5.11,0.509,-0.384,0.476,-1.32,0.424,0.706,0.0,0.0,0.0,1,60,52800000000.0,-6.164456556087093,-7.678430495912907,5.267478920992772,0.43060351521226337,-0.3228234780382661,0.4167491366124947,-1.1392799046697242,0.021210666475180717,0.9443715438466004,0.17236983993188706,0.38511974367027507,0.034382605799633585,1.1126378084179547,1.6275570270986184,1.1950164588342118,2.308564912690297,2.8084857327416026,2.096563681402637
1056,1056,52.9,-6.83,-6.27,5.59,0.753,-0.7020000000000001,0.7290000000000001,-1.37,0.165,0.588,0.0,0.0,0.0,1,60,52900000000.0,-6.606871872736231,-6.638707603175996,5.442753239647469,0.6843707221231854,-0.6167124496070912,0.6548900443106065,-1.2774139375319122,0.09801687406632006,0.7149056706425835,0.210034856093946,0.4316048524200518,0.04102846269449194,1.3128858445332166,1.7082318244797086,1.1875682771055067,2.074194925468605,2.5576250378773313,1.792651758057882
1057,1057,52.9,-7.53,-7.43,6.84,0.838,-0.312,0.585,-1.94,-1.39,1.5,0.0,0.0,0.0,1,60,52900000000.0,-7.220515003182652,-7.2228504718458515,6.202087747477488,0.8052965756233508,-0.3805384879289707,0.6015877571856504,-1.6741097294978242,-0.6968190419013744,1.2204240227757102,0.24311748576956937,0.4815998920500558,0.044177895311675014,1.8069144375713164,2.106958524781009,1.6802284176937223,2.0510352981821707,2.734150337412934,1.5895217186140376
1058,1058,53.0,-6.32,-5.05,5.74,0.8240000000000001,-0.417,0.8640000000000001,-0.639,0.51,-0.00318,0.0,0.0,0.0,1,60,53000000000.0,-6.621904042998277,-5.6188223314993255,5.950965814157505,0.820018559022111,-0.4087987671990319,0.8017188309285888,-1.0543809692949169,-0.052187158395213706,0.4325514498542309,0.24707014028462077,0.4910404299011469,0.0456880664936599,2.734620264187905,3.1307988573675463,3.08322124632833,2.039019244409426,2.8830838156599725,1.6540642256707179
1059,1059,53.0,-7.02,-6.32,7.04,0.8079999999999999,-0.6890000000000001,0.8420000000000001,-1.31,-1.24,0.894,0.0,0.0,0.0,1,60,53000000000.0,-6.886535544120967,-6.1364415143692375,6.542801946262614,0.8105584409369847,-0.6259747939042727,0.8324396325566213,-1.2074221636617135,-0.6866667406270888,0.7296758829413834,0.21005109727216092,0.4330908785533777,0.03915076529480641,3.016264156685401,2.8083653988438217,2.9018895044320847,1.9798157971114463,2.889108856212162,1.6478587280708232
1060,1060,53.1,-5.46,-4.86,7.12,0.807,-0.855,1.06,0.129,-0.384,0.424,0.0,0.0,0.0,1,60,53100000000.0,-5.938256005486823,-5.194154826605798,6.856480444384206,0.8077574790140164,-0.8034857422257932,1.0059905494202797,-0.4072951610491877,-0.5249949209913596,0.5328526919130311,0.16528626130908516,0.3616888487717805,0.03364808859487582,1.8048071535271577,2.279170213269043,2.2060202711103587,2.14945670511677,3.18019459368754,1.834098067136837
1061,1061,53.1,-4.45,-3.81,6.52,1.05,-1.58,0.8640000000000001,0.696,0.076,-0.868,0.0,0.0,0.0,1,60,53100000000.0,-4.948948068031087,-4.172352540660822,6.6736199744502445,0.9984332299765218,-1.4053399257498245,0.8977001971869998,0.2532567683296025,-0.2039687555671678,-0.3691494028832666,0.1242770380251404,0.2581069277650276,0.023047820800358377,1.4049913257339854,1.9094320722163873,1.7031806526451545,2.4194282545430905,3.1988766686341834,1.8410910665027544
1062,1062,53.2,-2.46,-1.5,6.76,1.11,-1.57,0.736,2.23,1.82,-1.18,0.0,0.0,0.0,1,60,53200000000.0,-3.2944372061711262,-2.1995849213682632,6.720563365326673,1.08625053176646,-1.5329633140471826,0.7743780888497389,1.4367493077382445,0.8771501113724129,-0.8912520545488499,0.09477163507307393,0.16563893413000785,0.019021145056520875,1.403724343061329,1.6975855696901525,1.4247101189443014,2.8380507175431795,3.332993674461687,2.449980213720275
1063,1063,53.2,-2.41,-2.29,7.45,1.09,-1.34,0.507,1.88,0.542,-0.906,0.0,0.0,0.0,1,60,53200000000.0,-2.706513792477537,-2.2663305552064026,7.1169759521225675,1.0892018681934872,-1.383402954844811,0.5704598072496636,1.702127161710307,0.6981270395416395,-0.9007481952837018,0.08335726209068997,0.1068154848516346,0.014124238058393272,1.3814742560310267,1.4970398938969878,1.3261599652879532,3.4457180097525133,3.648153514285717,3.2988264371268157
1064,1064,53.3,-2.96,-1.53,7.33,0.888,-0.563,0.284,1.24,0.889,-1.2,0.0,0.0,0.0,1,60,53300000000.0,-2.8750170081962323,-1.7227611306090649,7.232743932083918,0.9308303216692292,-0.7475319399156262,0.3519886664328326,1.425447812154032,0.8000833327295481,-1.0934349816242146,0.08663088973002427,0.157229713999304,0.014648632408136531,1.2974224653279498,1.2918510833364356,1.3242605260945493,3.696102322132433,3.6098924751962955,3.595826878409888
1065,1065,53.3,-3.9,-2.02,8.09,0.653,0.14,0.28600000000000003,0.424,0.166,-0.441,0.0,0.0,0.0,1,60,53300000000.0,-3.5563673741283264,-1.9421869624108108,7.698620238019518,0.7121423886746708,-0.05963113637110784,0.3016618267758878,0.8258727182358471,0.4613827270975223,-0.6733353361426253,0.10916056129997422,0.23077519322237003,0.018910541005610255,1.1905295764698125,1.2945973424715038,1.297772400269725,3.3492943718893526,3.1903150193142396,3.3065126070511486
1066,1066,53.4,-2.18,-0.986,6.84,0.113,0.271,-0.00542,2.25,1.24,-1.62,0.0,0.0,0.0,1,60,53400000000.0,-2.64143679598343,-1.2363165183318878,7.232002739032071,0.2405408412180755,0.1966316667222937,0.06746311037038412,1.6785095047795324,0.8772872760387023,-1.2828880298909398,0.1439944161200689,0.3323885408729069,0.024972461248174878,1.1122604320282843,1.406365663365686,1.2538712986053484,2.7219886211706705,3.1196096223649237,2.656207324481094
1067,1067,53.4,-3.11,-1.11,6.97,-0.453,0.447,-0.155,1.55,1.41,-1.28,0.0,0.0,0.0,1,60,53400000000.0,-2.952910851544292,-1.143067927386385,7.089617110289416,-0.3053643448015501,0.3906850496489248,-0.102200382099761,1.6015697724568023,1.1618399520311384,-1.2810284233191154,0.1894113021382894,0.40512550817617604,0.0337229484103399,1.1345954622450403,1.4842800899745903,1.1541579886387363,2.358675971708115,2.702146019057678,2.285399051133653
1068,1068,53.5,-2.96,-1.84,6.08,-0.7879999999999999,0.713,-0.261,1.94,1.13,-1.88,0.0,0.0,0.0,1,60,53500000000.0,-2.9576233389466235,-1.6575528505495656,6.540940163952378,-0.6852602085523368,0.6405022144092994,-0.22331034428911628,1.8041907840510008,1.144832388534061,-1.6667032533177353,0.2252180660975543,0.48438725148679784,0.037772595488857884,1.2884474677130757,1.6318975008890364,1.0523772559583673,2.0009071568885295,2.717879391950686,1.9088284207819382
1069,1069,53.5,-4.21,-1.87,6.07,-1.14,0.745,-0.445,0.989,1.66,-1.46,0.0,0.0,0.0,1,60,53500000000.0,-3.790132024177701,-1.8143842791417208,6.285007598310697,-1.0431984648670525,0.7214954842573573,-0.3923839482439971,1.3161293303279042,1.4200132046113867,-1.5336080763352855,0.25664323673857264,0.5186899801756113,0.042036794896173936,1.6599273149360718,2.2580177501508447,1.4092790708418044,1.9389315128622766,2.6438294244151175,1.7326119316288713
1070,1070,53.6,-5.26,-4.91,6.13,-1.23,1.39,-0.6829999999999999,0.322,-0.623,-0.6970000000000001,0.0,0.0,0.0,1,60,53600000000.0,-4.767216672385009,-4.099610521541472,6.2007687065413615,-1.1902351349592972,1.2396343395721146,-0.6140249148550841,0.7209358731726592,0.32872160960326635,-0.9949202947312149,0.26105882901565414,0.531151639152957,0.041655690903271786,2.740763674183938,3.4059523396165954,2.8822666324183603,1.9728665655425401,2.7728246909062313,1.6754010530185568
1071,1071,53.6,-8.34,-7.97,6.07,-1.61,1.55,-1.03,-2.59,-2.88,-0.0262,0.0,0.0,0.0,1,60,53600000000.0,-7.1421995985430655,-6.956785429071598,6.1297024832753655,-1.520643681841484,1.4801899124523596,-0.9312720322600759,-1.2613487767461962,-1.3852423511447218,-0.3711660926446686,0.2228919436351475,0.46691793857704994,0.03892706827313429,3.2202906543384637,3.187937590436008,2.73026578243599,1.9997349371381017,2.8079055761054383,1.783234639243858
1072,1072,53.7,-4.93,-7.72,4.97,-1.49,1.1,-1.18,0.8109999999999999,-1.86,-0.406,0.0,0.0,0.0,1,60,53700000000.0,-5.671655214143937,-7.52020083002928,5.499461496141106,-1.4965231997918125,1.185515526171807,-1.120966613470234,-0.020616424179186632,-1.6388378931477408,-0.3935954656262751,0.17867225064566603,0.38610895465384876,0.033606606597098854,2.178206149766913,2.322223167229146,2.3485390097140306,2.0790709906919407,3.0796059009089105,1.9072760893413545
1073,1073,53.7,-8.95,-7.95,5.99,-1.41,0.905,-1.28,-3.41,-1.4,1.25,0.0,0.0,0.0,1,60,53700000000.0,-7.850911942859348,-7.837484383056243,5.7660447579481575,-1.4284183698023718,0.9680958855557728,-1.2422548339503536,-2.0498684655095767,-1.5112607401921565,0.6647075182163441,0.13190262808843747,0.27611805769962466,0.022129610573942603,1.7387306533266953,1.9281452152181981,1.9140373146793024,2.4665073721562645,3.2378572005092874,1.8389714728167916
1074,1074,53.8,-6.18,-8.27,5.96,-1.13,0.593,-1.1,-0.816,-1.24,1.71,0.0,0.0,0.0,1,60,53800000000.0,-6.740184756315139,-8.156773733553143,5.871449848391952,-1.1935250131725208,0.6773697123213926,-1.133762923834701,-1.3111411972862963,-1.366364686157418,1.3377661971714083,0.10351330942104754,0.17831949518439297,0.016611300720176716,1.5780836510677998,1.7313378003149646,1.5908254834917954,3.0236760607295854,3.3450710552841487,2.5429273360573608
1075,1075,53.8,-7.26,-8.28,5.22,-0.774,0.36,-0.6729999999999999,-2.03,-1.01,1.24,0.0,0.0,0.0,1,60,53800000000.0,-7.085728470044072,-8.247740871237296,5.517419000488082,-0.8633052629572061,0.4313854718441257,-0.7823579199624902,-1.7415278930393974,-1.1760096794499852,1.2748150329363217,0.0937524027425593,0.14193597894203686,0.013686572095986525,1.4879205795585995,1.5372147730572887,1.4486930379087692,3.503361948637747,3.6886699107016003,3.2730960467332113
1076,1076,53.9,-6.04,-7.19,5.71,-0.26,0.128,-0.311,-0.8340000000000001,0.14800000000000002,1.8,0.0,0.0,0.0,1,60,53900000000.0,-6.390587730026589,-7.466901967781626,5.622077258161644,-0.3884269960527795,0.19624001267025415,-0.4228725557488349,-1.198183429629097,-0.4687794885228242,1.6129790026435364,0.09295516369489625,0.16952376507865935,0.015567546138266192,1.3689011561751045,1.3488044990697325,1.4092409635812835,3.529493522317808,3.429776844754603,3.603759788395601
1077,1077,53.9,-5.84,-6.16,4.68,0.0877,-0.08800000000000001,0.142,-0.57,1.06,0.635,0.0,0.0,0.0,1,60,53900000000.0,-6.024588473979486,-6.502128740663835,5.110104825166951,-0.01365426668910602,-0.024066349120658387,0.00793258189647661,-0.8220848085606327,0.3478300758249806,0.9832631580993488,0.1109604099375388,0.2421975417849692,0.01889691502306892,1.2752051593694327,1.2798965466228598,1.3712673801621615,3.2690430351555864,3.1348979211363543,3.252028350068802
1078,1078,54.0,-6.12,-8.1,6.19,0.46,-0.32,0.348,-0.755,-1.13,1.86,0.0,0.0,0.0,1,60,54000000000.0,-6.088012545076375,-7.68169969352481,5.696974409164593,0.35917211407513416,-0.2534361126450561,0.2672880486368853,-0.7819205757738911,-0.4415644867886353,1.5477896796018948,0.142029221892478,0.32956440472597764,0.02891807962510236,1.199148701556125,1.4014656572650195,1.296368661075133,2.869311297613733,3.117301775030854,2.7307243134237353
1079,1079,54.0,-7.28,-6.56,5.3,0.648,-0.335,0.5720000000000001,-1.79,0.0931,0.635,0.0,0.0,0.0,1,60,54000000000.0,-6.880378040387247,-6.8536454180617365,5.481238578953889,0.5865165333281646,-0.3166539720041517,0.4996793787457602,-1.385466044871779,-0.15596924539020351,0.9600489174502362,0.17294277478274972,0.3939414009113243,0.034968178783107526,1.1971467792765906,1.5271433973479664,1.2249955780078696,2.4350893225899934,2.9282349608104927,2.238514853224165
1080,1080,54.1,-6.07,-7.03,6.17,0.75,-0.19,0.513,-0.466,-0.7020000000000001,1.19,0.0,0.0,0.0,1,60,54100000000.0,-6.341684998218622,-6.983832965315052,5.855546346429543,0.7151988917629277,-0.21848807309169632,0.5098384790551894,-0.8349741107572614,-0.4476358818090901,1.1081133179954816,0.21294009224601737,0.45883410922648554,0.0431380392172067,1.375585823950999,1.635555647183474,1.214083191572612,2.2316566043496984,2.926409166423568,1.8884831890444411
1081,1081,54.1,-4.75,-6.06,4.94,0.63,-0.513,0.813,0.948,-0.166,-0.44,0.0,0.0,0.0,1,60,54100000000.0,-5.283623485244855,-6.3018466462343525,5.35799227458038,0.6481364837721889,-0.4467559131530558,0.7410473569180858,0.23250724961240601,-0.29719785576087177,0.11129081787156003,0.23785182842121103,0.49686157404098097,0.04528252362815336,1.7665987489402621,1.9842750560765445,1.6296444359522808,2.1310448453499147,2.9019159472562785,1.7408313987926811
1082,1082,54.2,-7.66,-6.19,7.75,0.706,-0.415,0.968,-1.8,-0.758,2.07,0.0,0.0,0.0,1,60,54200000000.0,-6.863303115299663,-6.219279946752267,6.657930025084865,0.6936824345814938,-0.42214280018387657,0.9141348269720748,-0.9843716287506398,-0.5433389561656148,1.3724939208426776,0.24698581678649162,0.4923918922549709,0.04590179029800247,2.534740338143364,3.1457810626627385,2.930419721213952,2.1552803372995166,2.859724539268781,1.720702758784414
1083,1083,54.2,-4.58,-5.97,5.87,0.87,-0.653,1.05,1.28,-1.13,-0.327,0.0,0.0,0.0,1,60,54200000000.0,-5.345493226924037,-6.035257886222276,6.2297290112481924,0.8324668708736263,-0.6010736578135126,1.0177535865447995,0.3713263832225905,-0.8567085670606321,0.2781982034726267,0.21641430869371653,0.45343365485754994,0.04191178287860788,2.750228727204898,2.983832317035262,2.8779713803718807,2.195368384368575,2.937163662279623,1.8277621749852417
1084,1084,54.3,-4.71,-4.45,7.04,1.06,-1.39,0.899,0.84,-0.162,0.17800000000000002,0.0,0.0,0.0,1,60,54300000000.0,-4.923053557294362,-4.864998440711504,6.670071149626364,1.0115644451471957,-1.2125480511453717,0.9271850875438736,0.6519251395996106,-0.4856245190345582,0.21368107827467114,0.1686788157341027,0.35384795133914015,0.03450212366808493,2.0769131224084227,2.5101972974671822,2.452756311459399,2.226008161229367,2.883227471900561,1.8892934705377462
1085,1085,54.3,-3.87,-2.5,6.62,1.04,-1.5,0.831,1.26,1.21,-0.8740000000000001,0.0,0.0,0.0,1,60,54300000000.0,-4.223043465846748,-3.1191238704501507,6.642859897051867,1.0339468268492098,-1.4353438938319325,0.8538286430639881,1.0159845839044437,0.4201066823316563,-0.4866713918472025,0.12434273115195858,0.27941810943752765,0.02649099730131868,1.6924425877531986,2.1406634358520247,2.035399898047387,2.4196744731082727,3.2046706486482743,2.0551119384913386
1086,1086,54.4,-2.56,-0.996,6.66,1.12,-1.51,0.706,2.18,2.14,-1.33,0.0,0.0,0.0,1,60,54400000000.0,-3.1175468706491936,-1.5518044484673237,6.652174611330702,1.101681663349051,-1.4932077142963294,0.7410857765765253,1.7128902843255631,1.338801289136461,-1.0296865354460003,0.09544034782091367,0.1691861660652575,0.016122317948766774,1.587361746234715,1.879642301927534,1.7081191361164683,2.793204286258871,3.2436797990171335,2.1997812571413773
1087,1087,54.4,-2.37,-2.46,6.61,1.04,-1.24,0.57,2.08,0.207,-1.71,0.0,0.0,0.0,1,60,54400000000.0,-2.620620220621936,-2.2222469982595303,6.6292548710478405,1.0531302900367256,-1.2969536127624006,0.6106056651747027,1.9326818628162492,0.7342407247566477,-1.4677370320032677,0.08841454174050543,0.13933478935325014,0.01395446380673878,1.4993573690100197,1.6442012921371119,1.5393075901752675,3.507540478916972,3.5075684567895045,3.220955814878285
1088,1088,54.5,-2.66,-1.12,6.38,0.7240000000000001,-0.365,0.379,1.78,1.25,-2.04,0.0,0.0,0.0,1,60,54500000000.0,-2.6467977116519497,-1.40855301734329,6.4937972535147255,0.7940627172615182,-0.5746228399053221,0.4339695281626397,1.8412699511590127,1.0097376005263694,-1.8362142995964532,0.09035217616453589,0.13808230354629586,0.014019337856206005,1.390026620199717,1.4654965707696375,1.4896121906779014,3.7190700395549756,3.3519488248852616,3.6194144169432114
1089,1089,54.5,-2.5,-1.99,6.19,0.338,0.155,0.16699999999999998,2.04,0.301,-2.19,0.0,0.0,0.0,1,60,54500000000.0,-2.5492149556007333,-1.8377852316867809,6.328698520862822,0.4350831378124011,-0.009112895118444708,0.2303628135879575,1.9602512528148843,0.6311598331054145,-2.064015197545414,0.12346902738602981,0.25853536796558574,0.020800102259686617,1.2792076118736015,1.432494547227896,1.4721965417674807,3.5025007008731244,3.3327331116175656,3.3989288008995695
1090,1090,54.6,-3.1,-1.72,7.48,-0.0058,0.248,-0.103,1.62,0.6759999999999999,-0.78,0.0,0.0,0.0,1,60,54600000000.0,-2.915345413039246,-1.7508345651389607,6.954373874596835,0.08805182563567733,0.19016800542416268,-0.02387933395724573,1.7565400154369448,0.6551115606238158,-1.2372441498277291,0.1588468450005306,0.3351750322422285,0.025606041601606053,1.2062947394558423,1.455516739919054,1.388641276755184,2.9737187926598554,3.055601971003644,2.7369736342144937
1091,1091,54.6,-4.05,-1.83,6.33,-0.28800000000000003,0.785,-0.377,1.0,0.847,-1.64,0.0,0.0,0.0,1,60,54600000000.0,-3.6695992711425447,-1.809275616140583,6.615057550251698,-0.2079489578457523,0.6512054131006948,-0.29318998834426546,1.3035932487302504,0.7576102821596059,-1.4965766387354091,0.2001181154353612,0.4444260068710633,0.035294891408426246,1.1945838146945633,1.5198589880523667,1.30582007607915,2.6749051866346365,3.144494071002023,2.3836636055746934
1092,1092,54.7,-4.58,-1.57,6.52,-0.642,1.12,-0.63,0.846,1.6,-1.01,0.0,0.0,0.0,1,60,54700000000.0,-4.274781761988228,-1.6326390844889944,6.5633984684168665,-0.5496025540064926,1.014554788583005,-0.5500611687662613,1.0296283940991695,1.2075793920790006,-1.1832723436676782,0.22269156763715794,0.4962322301883821,0.039152979802312964,1.2538200474329206,1.6624809342940647,1.2530451476744326,2.2027461343618238,2.80822314145796,2.0821233975275852
1093,1093,54.7,-3.98,-2.14,6.48,-0.799,1.18,-0.894,1.72,1.66,-0.532,0.0,0.0,0.0,1,60,54700000000.0,-4.078827652189817,-2.007180009437016,6.518075540951831,-0.7459102013921439,1.142786633094311,-0.8123692064523366,1.442959603681253,1.4492434024093312,-0.763921309023621,0.25789394590623543,0.5479739980788358,0.04540972380325266,1.5707813049312824,2.2973969677058563,1.6172472772068869,2.175821069749077,2.770595804682986,2.0335496200172134
1094,1094,54.8,-6.51,-4.95,6.31,-1.23,1.24,-1.19,-0.66,-0.362,-0.0873,0.0,0.0,0.0,1,60,54800000000.0,-5.6949326840736285,-4.179610301541492,6.404996756904214,-1.1269506864127703,1.2181339605735584,-1.1003727705299622,0.18390027377776152,0.4817534910857991,-0.3282481993553005,0.2521001047856977,0.5445601363326876,0.04379341419658288,2.5303488517232955,3.3250882094225434,3.0042429267730957,2.0360757290212113,2.800333168612915,1.89725727184378
1095,1095,54.8,-5.98,-8.67,6.07,-1.2,1.06,-1.33,-0.14800000000000002,-3.3,0.294,0.0,0.0,0.0,1,60,54800000000.0,-5.88442920889287,-7.494478160796137,6.222942701300832,-1.1844498591539965,1.0955687739668494,-1.275500074673399,-0.01481116735308896,-1.5382998721757268,0.07241433567132621,0.23034536793424054,0.4849003084838719,0.04097978426337061,2.8205942551983325,3.186457287140927,2.9471311122571664,2.1346311069892034,2.823315717873291,1.9252470001712845
1096,1096,54.9,-6.18,-7.87,6.96,-1.64,0.96,-1.26,-0.43,-1.72,1.92,0.0,0.0,0.0,1,60,54900000000.0,-6.080907718869009,-7.77169349360924,6.623496866018055,-1.5430259638937394,0.9904932504264498,-1.263678796070382,-0.2633881609325476,-1.6353564406707022,1.2620655709899855,0.17475955077613717,0.39176361752408856,0.03237097841597356,2.215593437397676,2.4861697406639585,2.5541724794648406,2.1471013589017964,2.9457441632117516,1.915246306632341
1097,1097,54.9,-8.06,-7.6,5.81,-1.35,1.13,-1.2,-2.43,-0.856,1.45,0.0,0.0,0.0,1,60,54900000000.0,-7.396495802950972,-7.644946910731537,6.1814015712583,-1.391089907541183,1.09862096670451,-1.215113626000039,-1.5605566350742823,-1.2190570678543653,1.3830756501800558,0.131215601054409,0.28595328120878905,0.02430471474413193,1.8034531967280532,2.1068722962350055,2.1563031541309674,2.4603081358212706,3.205719094281832,2.0737820964832676
1098,1098,55.0,-6.73,-7.62,4.93,-1.08,0.747,-0.856,-1.24,-0.486,1.02,0.0,0.0,0.0,1,60,55000000000.0,-6.953447374229658,-7.626530671590527,5.501326691323277,-1.1462224706060409,0.8260895242502597,-0.9412323946303668,-1.3686367311419323,-0.8274888668454741,1.1492930241217227,0.09767787213225579,0.18736672353097586,0.017616273755928145,1.6659075631845823,1.8485874271749443,1.8308227095162468,2.914632750311898,3.2250940008199827,2.5192384872284492
1099,1099,55.0,-5.08,-7.45,5.12,-0.6990000000000001,0.145,-0.467,0.292,-0.12,1.43,0.0,0.0,0.0,1,60,55000000000.0,-5.70808623418228,-7.496213146599903,5.29409445506233,-0.7942012949393499,0.2981963719006725,-0.5795548002825872,-0.37439978299207255,-0.44957811942408543,1.330038822501023,0.09067496353925017,0.1332714936196245,0.014430685271796797,1.5635048940584633,1.6909457849669367,1.6710228041964308,3.4514282495757675,3.555913066458576,3.283754795532032
1100,1100,55.1,-4.94,-6.77,4.5,-0.157,0.197,-0.0726,0.319,-0.13699999999999998,1.43,0.0,0.0,0.0,1,60,55100000000.0,-5.197506299459016,-6.960112540057121,4.862543440978242,-0.2926425353608746,0.21976193534592936,-0.19292116289845407,0.04074440756573944,-0.2826120540917633,1.3944032960699972,0.09338438506374361,0.1671746279198442,0.014907801209607259,1.4535755231138887,1.5443285896730663,1.5989336030212973,3.457681397902459,3.244197864312064,3.5433712580200756
1101,1101,55.1,-6.85,-7.31,6.02,0.324,-0.00305,0.16699999999999998,-1.38,-0.139,2.17,0.0,0.0,0.0,1,60,55100000000.0,-6.2959899102401815,-7.218404261671997,5.491563755109173,0.19273386079442306,0.04706673157115465,0.08157594520299971,-0.8098670213512507,-0.2059005444430292,1.8938062233328616,0.11005453329158837,0.23334741121944186,0.019880669754410343,1.3576694690561626,1.4497757516445247,1.5474525118788776,3.2159198886947737,3.078691524097153,3.3717771893848605
1102,1102,55.2,-6.28,-7.3,5.69,0.52,-0.0403,0.319,-0.677,-0.371,1.6,0.0,0.0,0.0,1,60,55200000000.0,-6.2853608682816065,-7.278639505440212,5.599404059069613,0.4503340758603733,-0.020648741442609128,0.26264953992700196,-0.7303184280733213,-0.2940897135908355,1.7046258659422369,0.15159692901787833,0.3426622796692554,0.028369728510664216,1.3156073082238378,1.5425974160251223,1.4848292322292518,3.004465125969279,3.0930539121188305,2.891843643247143
1103,1103,55.2,-7.61,-5.68,5.27,0.758,-0.249,0.608,-1.87,0.922,0.8390000000000001,0.0,0.0,0.0,1,60,55200000000.0,-7.165905590814806,-6.09850157755946,5.4203892541432515,0.6925064472967368,-0.1976373158114372,0.526034158858418,-1.4126552175438256,0.35549417241086034,1.1472536474694746,0.17095475046160954,0.4011405835737454,0.035552201220356884,1.2819865270910225,1.6605918235449924,1.441835515362375,2.4070971936448258,3.013706253941903,2.4338604001480593
