,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Bikking,Unnamed: 16,Unnamed: 17,Unnamed: 18,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
151,151,7.550985282,1.934597135,-8.739186287,6.905686378,7.693499709,-1.437060833,-3.821380138,0.03678417206,7.691303697,0.4017084241,1.011257648,0.4228590131,0,0,0,1,,,,1.587661981757314,-8.406552832637884,6.910709754215986,0.4319733039177529,1.014523892466024,0.42949423476813137,-1.3193763136929535,-3.2898937435964184,0.0281758637246826,,,,,,,,,
152,152,7.600985282000001,-2.542374134,-10.59960651,5.8354964260000015,7.743499709,-1.437060833,-3.821380138,0.03678417206,7.741303697,-0.017790926619999998,0.8559496998999999,0.3513898849,0,0,0,1,,,,-0.6155477751565233,-9.953946969918952,6.401919320013012,0.07317615220367879,0.9005176325796871,0.3707188535411452,-1.4026747283934395,-3.6698491951495527,0.034340477227719234,,,,,,,,,
153,153,7.650985282000001,0.5916253924,-6.967600346,5.888138294,7.793499709,0.2164165974,1.418686867,-1.763540268,7.791303697000001,-0.2338781506,0.6076403260000001,0.3061871827,0,0,0,1,,,,0.028431024674834268,-7.8468142090279605,6.158798383685014,-0.17177487275744946,0.6899547043925442,0.3221572360929802,-0.25666383833542805,-0.03209470874920983,-1.2531645108899914,,,,,,,,,
154,154,7.700985282,-0.7995018362999999,-5.777769566,5.016851902,7.843499709,-0.8798661231999999,-0.7001738548,0.5768032074,7.841303697000001,-0.09620844573,0.33688226340000005,0.3522298038,0,0,0,1,,,,-0.4132381777763137,-6.38691946122333,5.618429853272221,-0.1114921358421562,0.4361147332899224,0.3447875586752143,-0.6977733630424894,-0.5096992459579064,0.05731871872155048,,,,,,,,,
155,155,7.750985282,-0.7995018362999999,-5.777769566,5.016851902,7.8934997089999985,-0.8798661231999999,-0.7001738548,0.5768032074,7.891303697000001,0.1304922402,0.4747046828,0.3504736125,0,0,0,1,,,,-0.6192944536380109,-5.957110111246655,5.333763453691059,0.08154968248107408,0.4638588178987801,0.3490664494765524,-0.8266606486578874,-0.6458680486414122,0.4293338661199981,,,,,,,,,
156,156,7.800985282,-3.918845177,-8.528617859,7.128218651,7.943499709,-0.8798661231999999,-0.7001738548,0.5768032074,7.941303697,0.08238802105000001,0.6997255087,0.2969481349,0,0,0,1,,,,-2.3794733340665206,-7.771537202808437,6.1828987970033396,0.0822184628574474,0.633434199681356,0.30984617793881364,-0.8643200766748569,-0.6846908431915347,0.5349401545231793,,,,,,,,,
157,157,7.850985282000001,-2.451446772,-8.301300049,7.238587379,7.993499709,0.6350164413,-0.6017003059,-0.9567565918,7.991303697,0.04298837483,0.4794387519,0.1369825006,0,0,0,1,,,,-2.4178682960991194,-8.145331938913404,6.6824501306486335,0.050922857537402826,0.5227198094611081,0.17976214853282926,0.19692702543431892,-0.6253615595729979,-0.5332992194194082,,,,,,,,,
158,158,7.900985282000001,-2.278864384,-8.770293236,6.867401123,8.043499708999999,0.4975571632,-0.4057569504,0.1419553757,8.041303697,-0.07085828482999999,0.2660239935,0.08238802105000001,0,0,0,1,,,,-2.3437152457470303,-8.586297636664394,6.769968852028519,-0.046227435988624666,0.33816941428266195,0.1064858012157929,0.4097163884071517,-0.4683679483236458,-0.04973340908219176,,,,,,,,,
159,159,7.950985282,-2.087438583,-6.89342308,5.153242588,8.093499709,0.4975571632,-0.4057569504,0.1419553757,8.091303697,0.02328855172,0.1463742703,-0.124612838,0,0,0,1,,,,-2.2070018545864603,-7.391824293062693,6.004934755100809,0.009228593402339709,0.20027908880924375,-0.06742142231412021,0.4718910680847476,-0.423607837379719,0.08753947022262326,,,,,,,,,
160,160,8.000985282,-3.679563046,-8.066504477999999,6.321538447999999,8.143499709,0.4975571632,-0.4057569504,0.1419553757,8.141303697,0.1808871478,0.1773747802,-0.2104368806,0,0,0,1,,,,-2.992554593713578,-7.867871082203589,6.154751471716378,0.14616834138071766,0.18381213085273784,-0.17504395679353385,0.4900578163610945,-0.4108463783893239,0.1265079890670252,,,,,,,,,
161,161,8.050985282000001,-2.889333248,-5.5217375760000005,5.019244671,8.193499709,-0.6191422939,0.3211655617,0.2017602921,8.191303697,0.1856975704,0.03054236248,-0.1898207814,0,0,0,1,,,,-2.9374901174438017,-6.212465533130586,5.617430195199857,0.1777025849555925,0.07361946481697561,-0.18616386879135235,-0.2950463871035882,0.11246321137742787,0.18039794574087706,,,,,,,,,
162,162,8.100985282,-2.889333248,-5.5217375760000005,5.019244671,8.243499709,-0.6191422939,0.3211655617,0.2017602921,8.241303697000001,0.2577011883,0.4576009512,-0.2148655206,0,0,0,1,,,,-2.9118003458920265,-5.7250956154945305,5.334369090424811,0.2415210682440967,0.34968136627309754,-0.20776254454491436,-0.5244450829875682,0.2616628833231696,0.19569602794621865,,,,,,,,,
163,163,8.150985282,-4.395316124,-6.8288168910000016,6.055635929,8.293499708999999,-0.6191422939,0.3211655617,0.2017602921,8.291303697,0.2845784724,0.31519719960000003,-0.02565558441,0,0,0,1,,,,-3.7031969209145936,-6.5038689966495395,5.675672214440032,0.27586989572688314,0.324889117260297,-0.07072272498587251,-0.5914728245803923,0.3042008809903608,0.20003879111780132,,,,,,,,,
164,164,8.200985282000001,-2.216650963,-7.717152119,6.173183441,8.343499709,-0.00408744812,-1.665195465,-1.244102955,8.341303697,0.2242573053,0.5229616165,-0.01420219894,0,0,0,1,,,,-2.9101838655547576,-7.359947990917479,5.911094289608461,0.2346962113982261,0.4672925213580891,-0.028189684599718087,-0.17571490692962696,-1.1037051073495894,-0.8341453206450168,,,,,,,,,
165,165,8.250985282,-3.215056419,-7.295716286,6.4794645310000005,8.393499709,0.7327952385,0.8992853165000001,1.534791946,8.391303697,0.3809396327,0.04863871261,0.1542389393,0,0,0,1,,,,-3.0728212290910046,-7.314626818472768,6.180046816692108,0.35136116481344537,0.16630309714450375,0.10909219458304346,0.4673387021038785,0.3282170234571371,0.8623067694411063,,,,,,,,,
166,166,8.300985282000001,-3.215056419,-7.295716286,6.4794645310000005,8.443499709,0.7327952385,0.8992853165000001,1.534791946,8.441303697,0.3054236174,-0.35604760049999995,0.17042638359999998,0,0,0,1,,,,-3.1486980374812186,-7.3012837581611025,6.321731136252074,0.3147147174909484,-0.20923877645232414,0.15524763087961185,0.6552317978799334,0.7364692633280616,1.3438893338626814,,,,,,,,,
167,167,8.350985282,-3.432803154,-5.662913799,7.995018482000001,8.493499709,0.7327952385,0.8992853165000001,1.534791946,8.491303697000001,0.2640387416,-0.1401894391,0.3113030195,0,0,0,1,,,,-3.3002568004390573,-6.145268248539453,7.113529910188356,0.2742882127145633,-0.1595960409259448,0.2726830231629588,0.7101320658270653,0.8528651816352444,1.4805992166293007,,,,,,,,,
168,168,8.400985282,-5.269294738999999,-7.290930747999999,6.168397903,8.543499708999999,0.3835744858,0.05322265625,1.348669052,8.541303697,0.2392994165,-0.1965401024,0.3711660802,0,0,0,1,,,,-4.350660108256328,-6.953634888184853,6.6662938954309725,0.2463760766303289,-0.18615682109254256,0.3467938663781824,0.4789909701938845,0.281207017313438,1.3861209007900157,,,,,,,,,
169,169,8.450985282000001,-3.760919094,-5.298905849,4.703093052,8.593499709,-2.123515368,-0.3151741028,0.1893901825,8.591303697,0.265794903,-0.2970244884,0.5871005654,0,0,0,1,,,,-4.036056768228464,-5.786076594877143,5.73730819273806,0.2618673476837419,-0.2658646719818495,0.5276303739611015,-1.3630920284607548,-0.14514116393965415,0.529113686392756,,,,,,,,,
170,170,8.500985282,-3.600599766,-6.342774391,8.243872643,8.643499709,-2.123515368,-0.3151741028,0.1893901825,8.641303697,0.2237228155,-0.2620534599,0.5755708218,0,0,0,1,,,,-3.803757802889877,-6.178876330495795,6.923413294724099,0.2314377390869573,-0.2631246168066408,0.5637067013642562,-1.901328145063632,-0.2666963771853688,0.28582963820235274,,,,,,,,,
171,171,8.550985282000001,-6.368198395,-6.440880299,6.781259537,8.693499709,-2.123515368,-0.3151741028,0.1893901825,8.691303697,0.004046862945,0.05001311749,0.4487436712,0,0,0,1,,,,-5.171784709827677,-6.363743398575814,6.856146204255893,0.050037811867529834,-0.03799553789279805,0.4771942863479002,-2.0585947380604326,-0.3013527226722513,0.2167670596037148,,,,,,,,,
172,172,8.600985282,-5.384150028,-6.462415695,6.932007313,8.743499709,0.8618490696,-0.4921774864,1.005396366,8.741303697000001,-0.0227540601,-0.1769929975,0.4930301011,0,0,0,1,,,,-5.285073148090731,-6.433365466924036,6.892043644620675,-0.008031537712021898,-0.13792718659335346,0.4891111136302056,0.008527946205356685,-0.4377718483289833,0.7815231863053035,,,,,,,,,
173,173,8.650985282,-5.384150028,-6.462415695,6.932007313,8.793499708999999,0.8618490696,-0.4921774864,1.005396366,8.791303697,0.2347944081,-0.3289412558,0.4711159468,0,0,0,1,,,,-5.33792671713544,-6.453862982916733,6.910954433328182,0.18568163865435128,-0.2752559616071348,0.4755693224890689,0.6125181501937317,-0.4766660119237711,0.9418440732664788,,,,,,,,,
174,174,8.700985282000001,-3.947559118,-6.177670002,8.708378792000001,8.843499709,0.8618490696,-0.4921774864,1.005396366,8.841303697,0.5372401475999999,-0.09743013978,0.1982199401,0,0,0,1,,,,-4.596220985366964,-6.258984306169946,7.761494782376905,0.4661356701282841,-0.14740882250500364,0.2668573144810846,0.7889973544957694,-0.4877550432781035,0.9873553755450976,,,,,,,,,
175,175,8.750985282,-3.698705673,-4.197608948,5.380560875,8.893499709,1.469326735,0.8927836418,-0.1038732529,8.891303697,0.6308525205,-0.03168770298,0.07826480269,0,0,0,1,,,,-4.117432316877666,-4.804500920062932,6.634837993099991,0.5975377086357099,-0.06421160225601995,0.12493696302239353,1.270542074028191,0.4991812256696466,0.20590070674552866,,,,,,,,,
176,176,8.800985282000001,-3.538087368,-4.482654095,8.53370285,8.943499709,-0.4142112732,-0.4115772247,1.045492649,8.941303697,0.6240568161,-0.017027366909999998,0.0836860761,0,0,0,1,,,,-3.808374863585398,-4.577409401550201,7.533379937774524,0.6186931931729929,-0.030288691408822614,0.09389468931870852,0.07805487317708137,-0.15191284120233572,0.8071523841105481,,,,,,,,,
177,177,8.850985282,-3.411267757,-4.046861172,7.346264839,8.993499709,-0.4142112732,-0.4115772247,1.045492649,8.991303697000001,0.8654941916,0.08002099395,0.01672194339,0,0,0,1,,,,-3.5965340403293498,-4.203060507418684,7.444837162371239,0.8155774478113941,0.0490180006296189,0.03582036218347876,-0.2703765930236825,-0.3375448706601119,0.9778334934329576,,,,,,,,,
178,178,8.900985282,-5.156532764,-5.46909523,8.638986588,9.043499708999999,-0.4142112732,-0.4115772247,1.045492649,9.041303697,0.9370396733,-0.1191152185,0.05169294775,0,0,0,1,,,,-4.4287312205322245,-5.0963604408152,8.009908100735796,0.9124733270239602,-0.0718606818669679,0.04776486040428885,-0.3721843831216932,-0.3904700194426274,1.0262858174367744,,,,,,,,,
179,179,8.950985282000001,-3.2222347260000004,-4.250251293,7.717152119,9.093499709,-0.08616781235,-0.4054253101,-0.1172161102,9.091303697,1.051191807,-0.4640912116,0.06047387794,0,0,0,1,,,,-3.7851133987997545,-4.499355294207285,7.871376109675071,1.023135296233395,-0.35385319889406763,0.057328698426234566,-0.16973866580518454,-0.401161439361694,0.20739700084196644,,,,,,,,,
180,180,9.000985282,-3.4998021130000003,-5.8950176239999985,10.34836006,9.143499709,-0.5022525787,0.2671675682,0.2148590088,9.141303697,1.114948988,-0.5833591223,0.03122956678,0,0,0,1,,,,-3.6329111923467785,-5.484119016577226,9.043483734208195,1.0963792068056937,-0.5188555332566362,0.037688481004435566,-0.4050957202535833,0.0766217218646919,0.2127407214858742,,,,,,,,,
181,181,9.050985282000001,-4.871787071,-3.900899172,7.978269099999999,9.193499709,-0.5022525787,0.2671675682,0.2148590088,9.191303697,0.8895463347,-0.09078717232,0.1108687744,0,0,0,1,,,,-4.293802125842588,-4.36701681035393,8.539424677505508,0.9313793238937792,-0.2110975556811368,0.09275839260213553,-0.4738644277949463,0.21284145165781315,0.2142576771996751,,,,,,,,,
182,182,9.100985282,-4.500600338,-2.907279491,8.64138031,9.243499709,0.7102644444,0.1288092136,-0.7123041153,9.241303697000001,0.4150707126,-0.02451024577,0.2886253297,0,0,0,1,,,,-4.404120734668532,-3.3370424925787323,8.587670034196053,0.5194967272540236,-0.07695138095928382,0.24015292218008905,0.3642751886190907,0.15276746433836488,-0.4492751699261475,,,,,,,,,
183,183,9.150985282,-3.456731319,-2.519343138,8.957531929,9.293499708999999,-0.5626037121,-1.296911716,-2.536372185,9.291303697,0.17111359539999998,0.26762744780000003,0.27365958690000003,0,0,0,1,,,,-3.8987262188045917,-2.7600829778615013,8.762688506398103,0.2415758368423383,0.17078214280556667,0.2653674844610556,-0.29178003017463083,-0.8835968022470759,-1.9438947794256287,,,,,,,,,
184,184,9.200985282000001,-3.456731319,-2.519343138,8.957531929,9.343499709,-0.5626037121,-1.296911716,-2.536372185,9.341303697,0.6326087117,0.424844265,0.7340093255,0,0,0,1,,,,-3.6629395458785634,-2.590219640551476,8.85488832103922,0.5535203451120011,0.35343905472654,0.6180316181479033,-0.4834720513802324,-1.1790723899575095,-2.3681818834257147,,,,,,,,,
185,185,9.250985282,-4.797609329,-3.807579041,6.005386829,9.393499709,-0.5626037121,-1.296911716,-2.536372185,9.391303697,0.05780142173,0.2263952643,0.4261423051,0,0,0,1,,,,-4.26824067822573,-3.4491748109221234,7.506505574417138,0.15806306842547285,0.2621014470386185,0.4736303453410253,-0.5394823229873279,-1.2633147994536194,-2.4886269421393923,,,,,,,,,
186,186,9.300985282000001,-3.069094181,-1.904088616,7.985447407,9.443499709,2.223551035,1.405128837,-0.5833921432,9.441303697,-0.340547353,0.1072036922,0.04833329096,0,0,0,1,,,,-3.6285437873433053,-2.3589792815622883,7.733140621027221,-0.2397008863000184,0.15073834686412452,0.15358419472966345,1.4162234901346746,0.6443346090941207,-1.1242431732529776,,,,,,,,,
187,187,9.350985282,-7.10548687,-6.1728839870000005,7.726723194,9.493499709,2.450601101,2.623713017,-2.798242092,9.491303697000001,0.01130067464,0.1281252056,0.017256435009999998,0,0,0,1,,,,-5.483354425483757,-5.0500277644245966,7.730103897676978,-0.039465654091385784,0.134480722507769,0.050994312500868715,2.1483674943265174,2.059376694726636,-2.3230334511670283,,,,,,,,,
188,188,9.400985282,-3.99302268,-0.1995015889,6.206682682,9.543499708999999,2.450601101,2.623713017,-2.798242092,9.541303697,-0.6500178576,0.0284807533,-0.3175642192,0,0,0,1,,,,-4.688321803495927,-1.6275507723935545,7.009221705119263,-0.5265306021246469,0.0582724830712303,-0.2263547500981249,2.362291810385079,2.4628163012125226,-2.6633416152556424,,,,,,,,,
189,189,9.450985282000001,-1.673181176,0.9975079298,5.256134033,9.593499709,2.450601101,2.623713017,-2.798242092,9.591303697,-0.7716528176999999,0.5892385244,-0.1927223057,0,0,0,1,,,,-3.079864380300537,0.224661273467331,6.179661455004062,-0.7220756161744104,0.4400083223971804,-0.20104553558852664,2.424798110701829,2.577840099963168,-2.7599470421422168,,,,,,,,,
190,190,9.500985282,-9.942477226,-5.083551883999999,9.220742226,9.643499709,2.488909721,-0.2988092899,-0.2928218842,9.641303697,-0.8310576677,0.7456917762999999,-0.3939964771,0,0,0,1,,,,-6.740794976576563,-3.5207545313201636,7.618699425054734,-0.8090154994108371,0.6597781772342298,-0.3462457091160848,2.470177023454373,0.5213460324011572,-0.9931802775785844,,,,,,,,,
191,191,9.550985282000001,-0.3038884699,-1.013659477,9.97956562,9.693499709,0.7976894379,0.1847805977,-0.6416463852000001,9.691303697,-0.8135721684,0.6955259442,-0.7105680704,0,0,0,1,,,,-3.3069617552521198,-1.7517763155518586,8.735860182552422,-0.8126505591282326,0.6854788864626042,-0.6204069526854609,1.2863716654265045,0.28073804511295514,-0.7414385304385499,,,,,,,,,
192,192,9.600985282,-1.529611826,-2.94317174,8.619844437000001,9.743499709,0.7976894379,0.1847805977,-0.6416463852000001,9.741303697000001,-0.8546516895,0.2767901719,-0.9155836701,0,0,0,1,,,,-2.3588163647788147,-2.592411595029458,8.680961586929621,-0.8461567495575756,0.3916538254663178,-0.8425344543905074,0.9404769369132115,0.2121388191998096,-0.6699750114460914,,,,,,,,,
193,193,9.650985282,-4.740181446,-2.70149684,7.178467751,9.793499708999999,1.378453016,1.226859093,-2.228023529,9.791303697,-0.4914266169,0.4719558656,-1.001636744,0,0,0,1,,,,-3.6291797792264933,-2.6693809228803804,7.969982220254903,-0.5631725712251621,0.4493866451008903,-0.9622627117896868,1.2504812884620726,0.9375543773291972,-1.7857304604850577,,,,,,,,,
194,194,9.700985282000001,-4.579563618,-2.088634968,7.681259632000001,9.843499709,3.250672817,1.768200874,2.023777485,9.841303697,-0.3239017725,0.5044834614,-0.8112051487,0,0,0,1,,,,-4.13617170061207,-2.259613075525997,7.833358829267782,-0.3722954955436346,0.4889982732803443,-0.8485883021245709,2.666239150727458,1.5313770375813618,0.9423484152247704,,,,,,,,,
195,195,9.750985282,-3.475873947,-3.410071373,4.425525665,9.893499709,3.250672817,1.768200874,2.023777485,9.891303697,-1.05493319,0.202495873,-0.8409839869,0,0,0,1,,,,-3.783929150640829,-3.0713635765847087,6.22077380163138,-0.9168662815632846,0.2830185575750236,-0.8428658739883794,3.0799078151645363,1.7006805394397175,1.7167853878845578,,,,,,,,,
196,196,9.800985282000001,-1.4315061569999998,-1.78684032,12.17737389,9.943499709,3.250672817,1.768200874,2.023777485,9.941303697,-1.337221026,0.347266674,-0.7627191543999999,0,0,0,1,,,,-2.529005187071373,-2.1650183402958447,9.039434120264524,-1.252202164062986,0.3292094751739205,-0.7825535608935831,3.2007771873206896,1.7489502968271002,1.936629700291546,,,,,,,,,
197,197,9.850985282,-9.346364975,-8.586046219,6.484250069,9.993499709,4.338402748,3.12176156,-1.777384281,9.991303697000001,-0.1550024897,0.2726669312,-0.35818555950000003,0,0,0,1,,,,-6.165795079432077,-6.695623760113896,7.8303222458887145,-0.3769166448987304,0.28855844701365785,-0.4632065447612109,4.006001241534383,2.7303622928176865,-0.7230636858780524,,,,,,,,,
198,198,9.900985282,-3.873381615,-4.58554554,3.754936934,10.04349971,-3.732729912,0.5618672371,5.370563507000001,10.0413037,-0.257930249,0.1233147904,-0.3018349111,0,0,0,1,,,,-4.942883809222222,-5.206776179676287,5.901851860062946,-0.28199584628651386,0.1697572035708828,-0.34177055164278336,-1.471558940437138,1.1801221998456768,3.6407270870814217,,,,,,,,,
199,199,9.950985282000001,1.6570296290000002,-2.378166676,8.586344719,10.09349971,-3.732729912,0.5618672371,5.370563507000001,10.0913037,-0.3258106709,0.549151659,-0.4385119677000001,0,0,0,1,,,,-1.422092883052676,-3.210940965719053,7.1721526003577685,-0.3169489021095095,0.44252127810726266,-0.4145707685313312,-3.0720409615817466,0.7381365801828457,4.879503922172792,,,,,,,,,
200,200,10.00098528,-12.09960651,-9.426525116,9.170493126,10.14349971,-3.732729912,0.5618672371,5.370563507000001,10.1413037,-0.5370110869,-0.02954973653,-0.221355781,0,0,0,1,,,,-7.118121089952856,-7.596587589743955,8.117766383828796,-0.4925024027135091,0.10312777465394436,-0.26917189408218123,-3.5396839659321184,0.6121230104949251,5.231163322680271,1.5813638990323726,0.500216684232183,0.149360965490781,3.1378213521424536,2.7871107686226178,2.4113029852371275,3.4643293403139985,3.54657739441459,3.2794049288359224
201,201,10.05098528,-0.9598209858,-4.147359848,13.434502599999998,10.19349971,-2.436589718,0.3317642212,-1.424479008,10.1913037,-0.27595025300000003,0.002977880416,-0.08452598751,0,0,0,1,,,,-3.832913286681898,-5.1628510920455115,10.633643425967584,-0.3197490149701342,0.03112542241909229,-0.13022145692833545,-2.758901559817957,0.4116967127970625,0.4649001973143605,1.5498017134496316,0.4737649588321787,0.14314787827620384,3.0459116159193074,2.7862622247980555,2.430575198998594,3.4872832614830727,3.5142297664245365,3.2817426599818806
202,202,10.10098528,-3.997808456000001,-7.176074982,4.8897328380000005,10.24349971,2.239904881,-0.5401306152,-0.4237289429,10.2413037,0.278088212,0.5971031785,-0.15996561939999998,0,0,0,1,,,,-3.920878291502372,-6.583359340601894,7.915627675475433,0.15717262456006376,0.4380327892293549,-0.15260464679199592,0.7793093655203069,-0.26875717230821045,-0.17146817897971578,1.5306043527608981,0.44323864392497364,0.1281189601559432,3.069496068968206,2.7464167009324285,2.4734748512174507,3.548386826426707,3.4970235868644846,3.3066492562092122
203,203,10.15098528,-3.997808456000001,-7.176074982,4.8897328380000005,10.29349971,2.239904881,-0.5401306152,-0.4237289429,10.2913037,0.3319954872,0.6283327341,-0.3941491842,0,0,0,1,,,,-3.9619174701430153,-7.001572864464941,6.483775681602968,0.29663668353908634,0.5748481475055058,-0.3343726572019786,1.8131351538082436,-0.4627599164145487,-0.3521180873169072,1.5065481132244891,0.41303277682024303,0.12794009540506782,2.989934303981163,2.877334688729158,2.3601028216432116,3.30691540469147,3.284241537683425,3.450083539517885
204,204,10.20098528,-1.706680775,-7.963613033,6.014957905,10.34349971,1.07494688,0.3138017654,0.6629242897,10.3413037,0.3212293088,0.180352658,-0.3923166394,0,0,0,1,,,,-2.758838525496244,-7.68037764236121,6.261931333256697,0.31625532662655104,0.29122724701137986,-0.3779768822258972,1.290637264499814,0.0923979340497416,0.3747778022318723,1.465747754746442,0.38173499838425906,0.11760535785911476,3.001131955877025,2.9308886335247175,2.232572111565132,3.541509267984363,3.2308503989671804,3.4943334788163436
205,205,10.25098528,-2.815155745,-8.507082939,7.284051418,10.39349971,-1.104176044,-0.5359830856000001,1.007294178,10.3913037,0.4910448492,0.2331145853,-0.08880192041000001,0,0,0,1,,,,-2.7888815185906464,-8.263691648941228,6.7455980699426075,0.4556927886907841,0.2494473892180754,-0.16036584441436058,-0.4044382930451862,-0.3568267242224697,0.8277377613760462,1.4716043679324577,0.3482850898627354,0.11859189189878888,3.1137869863068253,2.923774319908179,2.136637535864263,3.522475461174318,3.159073559068791,3.12712968674183
206,206,10.30098528,-3.708276987,-6.1202421189999985,6.280860424,10.44349971,-1.104176044,-0.5359830856000001,1.007294178,10.4413037,0.5211290717,0.2948864996,-0.05856497958,0,0,0,1,,,,-3.2793423789374296,-6.751297645699958,6.525684437585543,0.5078942541982902,0.2821156497188633,-0.0837582719355691,-0.8997204741997867,-0.4849042006433122,0.9563223644896354,1.4379388766921999,0.32009362950069514,0.10486910785149267,3.05542749984329,2.7824174121853518,1.9982958976901188,3.478262527638651,3.3108927940389186,3.15785506094188
207,207,10.35098528,-6.4399828910000005,-7.879864216,6.900900364,10.49349971,-1.104176044,-0.5359830856000001,1.007294178,10.4913037,0.6449783444,-0.004734066315,-0.1405712217,0,0,0,1,,,,-4.965418195025401,-7.5476015889379005,6.703236434947296,0.6172523973866851,0.07588623280748466,-0.12651136813698385,-1.044436406110537,-0.5214200945602293,0.9928244875230238,1.4492258361930315,0.29312762415992333,0.10563422302801137,2.8486275984705625,2.8184792754565358,1.8864752560301177,3.4717810692978692,3.3399798073670253,3.3298631129348135
208,208,10.40098528,-5.25254488,-7.154539585,7.355835915,10.54349971,0.3084712029,0.136033535,0.4700741768,10.5413037,0.8362498879000001,0.05696150661,0.1396549493,0,0,0,1,,,,-5.118588844355099,-7.270261437403451,7.01204619742987,0.7919565434905681,0.06228037917835073,0.07378511744611742,-0.08683331822792327,-0.0514116556992083,0.6184706075905748,1.374236963619004,0.26476568556134206,0.11157333094440851,2.6384619004740832,2.7561166942574054,1.9175367859346426,3.5055524912973666,3.451159755934756,3.3345605984571645
209,209,10.45098528,-2.573480844,-5.899803162,5.928816319,10.59349971,-1.067510605,-0.45992136,1.810676098,10.5913037,0.9042829871,0.09239064902,0.4311054647,0,0,0,1,,,,-3.760875105193136,-6.303281413440247,6.499462335434414,0.8815643986714727,0.08392803314323452,0.3426771788791177,-0.780967634328766,-0.34345203657414897,1.4722371990165386,1.3029549911013625,0.25783476277403733,0.10545787382124719,2.5284041596886007,2.5107962630554694,2.056923008492576,3.2394115136609956,3.299711387108605,3.242743519277152
210,210,10.50098528,-4.742574692,-6.304489612999999,7.207480907000001,10.64349971,-1.067510605,-0.45992136,1.810676098,10.6413037,0.8899281025,-0.14080029730000002,0.2951155901,0,0,0,1,,,,-4.2845727307960715,-6.304133905233046,6.834496385977558,0.8882365013094624,-0.07763947050775365,0.306885951899046,-0.9837859432604348,-0.4267150416355917,1.7146013111062053,1.2361849154514903,0.23423054082813705,0.0860997513659357,3.022208339219949,2.370918819162645,2.2864481437784563,3.192176332689168,3.4422537901283565,3.3907282176369997
211,211,10.55098528,-5.946762562000001,-6.3260250089999985,8.521739006,10.69349971,0.9201378822,1.273516655,0.3888888359000001,10.6913037,0.962008059,-0.2492256761,0.2605263591,0,0,0,1,,,,-5.171284795970979,-6.319580023199105,7.6328987889653295,0.947087390261011,-0.20100066329639052,0.27199925547697423,0.36383256543123466,0.7887672516979841,0.7652272053917958,1.177722443734769,0.23488830630189736,0.09444804966184271,3.2606380114305997,2.518277566556746,2.325046141998345,3.167951758233808,3.44925616541131,3.433211203600449
212,212,10.60098528,-5.084748268,-4.568795681,7.846663475,10.74349971,-0.3288655281,-1.129671097,1.030832767,10.7413037,0.9551360607,-0.2224247605,0.4543176591,0,0,0,1,,,,-5.125121005358116,-5.084246182620953,7.734052136446961,0.9535081766148334,-0.21640342934116646,0.40919819132044943,-0.12646686739684754,-0.5827092641858688,0.9554336398214092,1.1757355088712873,0.2083505724581517,0.07527268452856568,3.2311269788338546,2.4198263353946405,2.2540455156348886,3.1218548960199093,3.1183691098732638,3.5724549124899005
213,213,10.65098528,-3.607778311,-3.307179928,7.339086056,10.79349971,-0.2330260277,-1.070309162,0.03623533249,10.7913037,1.065470338,-0.3135937154,0.3410054743,0,0,0,1,,,,-4.315679117796993,-3.830368118609908,7.547154375465497,1.0428254273646995,-0.28627798353818457,0.35788154957969537,-0.20189062897001706,-0.9312906036457834,0.2971739588398663,1.115133382673901,0.17136415872933825,0.08801557231463256,3.32760509486148,2.3833314979629283,2.2784422075447632,3.360912868020309,3.3649133484512306,3.6290650347012527
214,214,10.70098528,-5.3793644910000005,-6.127420425,8.701200485,10.84349971,-0.2330260277,-1.070309162,0.03623533249,10.8413037,1.4009782080000002,-0.464014858,0.169204697,0,0,0,1,,,,-4.883112894578825,-5.451142522275089,8.093248444117467,1.3285400055758645,-0.41406117430528666,0.2158977296776882,-0.22392861127503425,-1.0306738798380035,0.11030962764244016,1.033651732076419,0.174299218030282,0.0797703011740781,3.360344809502186,2.4825128394481437,2.476282206193358,3.3085227584748695,3.3156787080295573,3.3034495044428374
