,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
47,47,2.4,-2.04,-2.29,-3.03,-1.67,-0.16899999999999998,0.905,-0.33,-1.6,-12.7,,,,,140,2400000000.0,-4.000869822281277,-1.9810777540040092,0.18702334644275087,-1.2856808655590717,-0.19898082511838985,0.5480173533448645,-2.1197968838581898,-1.3838097704354249,-8.753795591836724,,,,,,,,,
48,48,2.45,-17.9,0.467,4.23,-2.31,0.826,-0.313,-16.2,1.95,-5.31,,,,,140,2450000000.0,-9.233189316192954,-0.6265277322002474,1.790866756016745,-1.9564842960356181,0.13781419245560886,0.03943349674051122,-7.405826180307659,0.5788489182572643,-7.314823074585497,,,,,,,,,
49,49,2.5,-14.4,1.41,11.6,-1.23,2.17,1.08,-11.9,3.95,2.45,,,,,140,2500000000.0,-11.17823211114254,0.5003068324837807,5.682136875212492,-1.4807261499549498,0.8055633641916812,0.6540730844419702,-9.093041270499938,2.5634909392582794,-3.234641338885948,,,,,,,,,
50,50,2.55,-16.2,-6.26,4.59,-1.23,2.92,-1.99,-12.6,-3.26,-4.05,,,,,140,2550000000.0,-13.068674059371743,-3.2402500325330736,5.248887705907875,-1.3165312692330349,1.5003390608557323,-0.9077222685892464,-10.409633612573774,-0.8648765127847158,-3.5753348930546784,,,,,,,,,
51,51,2.6,-13.0,4.04,8.52,1.11,1.75,-0.305,-8.53,7.68,0.593,,,,,140,2600000000.0,-13.04282174884265,0.7879973308402106,6.546533736010642,0.2725492676373178,1.582374314940637,-0.5517075921327015,-9.703976234349325,4.1656071409505016,-1.8336173355975696,,,,,,,,,
52,52,2.65,-0.7879999999999999,-1.45,1.23,0.192,-0.448,-1.13,3.95,1.85,-6.7,,,,,140,2650000000.0,-8.429501078000666,-0.45031276101475015,4.437471959470832,0.21979937247712789,0.9152203960339348,-0.8932920929204964,-4.577962487695942,2.8023780799250737,-3.867010530678056,,,,,,,,,
53,53,2.7,-0.51,-3.87,-0.936,-0.513,-0.238,-0.333,3.92,-0.33,-8.94,,,,,140,2700000000.0,-5.448209405081723,-2.3424655928034426,2.305822862842441,-0.2600943945308373,0.5362875562446823,-0.5623399787926286,-1.387633749621414,0.9583049575895302,-5.9867332339809565,,,,,,,,,
54,54,2.75,3.23,-2.46,5.06,0.914,-0.933,-0.865,7.4,1.28,-2.99,,,,,140,2750000000.0,-2.181302411054695,-2.407498774346069,3.398401207001569,0.5087934921801325,0.05349925655555643,-0.7411145484673083,1.9114441863234253,1.1476911398824257,-4.73456347974788,,,,,,,,,
55,55,2.8,2.78,-3.63,3.99,2.9,0.8059999999999999,-4.58,6.45,-0.241,-4.45,,,,,140,2800000000.0,-0.3136229554775345,-3.08392304600635,3.6330876564636942,2.0747406936603667,0.30076096048779755,-3.008659025025429,3.615321359727023,0.3301499861439689,-4.6156599956387385,,,,,,,,,
56,56,2.85,-9.51,-12.1,-6.73,0.579,-0.112,-1.59,-5.59,-9.01,-15.2,,,,,140,2850000000.0,-3.775593941170861,-8.072623953606506,-0.4779352895165441,1.0952138906525777,0.16513321403451406,-2.1706886127340193,0.15943395815139905,-5.168522095743867,-9.038272617623454,,,,,,,,,
57,57,2.9,-20.8,-11.5,2.37,0.0864,-3.47,-3.62,-18.3,-8.2,-6.53,,,,,140,2900000000.0,-10.184421616553552,-9.969031155669564,0.6518367649105894,0.4345644581582859,-1.0293230762245076,-3.0267646479043857,-6.770657786522196,-6.953193807274634,-7.990203734205928,,,,,,,,,
58,58,2.95,-10.7,-17.0,13.1,6.96,4.14,-1.57,-10.5,-14.3,3.67,,,,,140,2950000000.0,-10.37851073349155,-13.85934834683383,5.590006532960754,4.70792484922711,0.669247483133607,-2.166286100310906,-8.170737811373064,-11.278357559649734,-3.1180468065871603,,,,,,,,,
59,59,3.0,-14.8,-7.7,4.52,0.527,1.36,0.7809999999999999,-13.0,-6.91,-5.09,,,,,140,3000000000.0,-12.04297792089076,-10.45130885290291,5.1655363725716175,1.9699315939229385,0.8962195501244351,-0.4253895364825668,-9.983752852102953,-8.706646608220023,-3.9420174945614885,,,,,,,,,
60,60,3.05,-2.76,-1.93,1.46,-0.0846,-0.113,0.316,-0.389,-1.33,-8.04,,,,,140,3050000000.0,-8.548406167194653,-5.736369097131507,3.695555091418983,0.6244652515198759,0.5646034697542882,0.012532833445601688,-6.3816640534229006,-4.363915539361878,-5.6543386505000806,,,,,,,,,
61,61,3.1,0.888,-0.7829999999999999,-2.74,-2.21,-0.5,-0.393,2.87,0.262,-12.3,,,,,140,3100000000.0,-4.996076436862551,-2.995612110564545,1.1425790365504946,-1.2317620531932805,0.21478897157803428,-0.2270064238636484,-2.908378649152541,-1.6405768334824755,-8.431194564691554,,,,,,,,,
62,62,3.15,0.429,-0.7709999999999999,-1.34,-3.81,0.625,0.294,2.48,1.68,-10.6,,,,,140,3150000000.0,-2.953809506376688,-1.7647082591291372,0.15774325775257406,-2.9201918202265342,0.3495788432350508,0.08074051897629425,-0.8854585447836629,0.3142913882558969,-9.3374190575568,,,,,,,,,
63,63,3.2,-4.65,2.28,13.4,0.29100000000000004,1.45,1.54,-2.03,6.23,4.78,,,,,140,3200000000.0,-3.5923394873371453,0.4732760515423138,5.410928549643677,-0.8172548130110542,0.7111625712174179,0.9426927176283909,-1.315145470058123,3.796948641511832,-3.438527134102239,,,,,,,,,
64,64,3.25,1.61,-1.54,-3.57,0.321,-0.794,-0.17600000000000002,4.75,1.57,-12.3,,,,,140,3250000000.0,-1.6339217455490533,-0.6406930839895939,1.848206296843673,-0.07183743588538605,0.21658621971679154,0.2819057332022692,0.9618483091006332,2.4859140486459728,-7.141248633953005,,,,,,,,,
65,65,3.3,-0.675,-13.5,-1.85,-3.11,-0.244,-5.55,1.49,-9.61,-10.6,,,,,140,3300000000.0,-1.27293620519155,-7.755897811735318,0.3811328222849153,-2.0614614166411127,0.06524373131269112,-3.1628717928283967,1.1601284892351449,-4.635113072458148,-8.58647048096759,,,,,,,,,
66,66,3.35,-2.66,-10.1,-8.34,0.991,5.17,-9.25,-1.31,-5.03,-16.6,,,,,140,3350000000.0,-1.7950956128925677,-9.052917145314591,-3.0785289018245967,-0.062473373777206076,1.742598567986116,-6.75840346285506,0.23278600401578986,-4.867588442517082,-11.934883240635967,,,,,,,,,
67,67,3.4,-0.079,-17.8,-22.0,-3.24,1.47,-8.14,1.02,-12.3,-30.1,,,,,140,3400000000.0,-1.1490723983922455,-13.892779842399971,-10.584651043386891,-2.1433638063580336,1.653026324456453,-7.574482107802779,0.52832406442036,-9.243149224748823,-19.52508515794924,,,,,,,,,
68,68,3.45,15.6,-50.2,52.4,-6.33,-11.5,-1.18,13.6,-42.1,47.2,,,,,140,3450000000.0,5.156106508179874,-33.98198928676704,14.401275937436699,-4.885097248729129,-2.668882662230145,-3.7974032722479154,5.435729138879855,-28.58641839141302,8.355653026289975,,,,,,,,,
69,69,3.5,-0.8,-6.12,1.31,3.86,-0.161,-1.04,-4.16,1.34,-4.09,,,,,140,3500000000.0,2.913933601689838,-18.565625091815452,9.207984353767248,0.8418693717176016,-1.8448258744783999,-2.1686662731026485,1.8332738777250437,-10.968333273406081,3.1553000702286673,,,,,,,,,
70,70,3.55,-5.38,-2.55,5.49,-0.928,3.84,1.69,-3.82,1.44,-4.15,,,,,140,3550000000.0,-0.2083130209608699,-9.703992621679026,7.733064869282732,-0.317178091649732,0.023132043162245486,0.11056237504650256,-0.2890938977887609,-3.663380515996284,0.10281750743736406,,,,,,,,,
